,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason,community_owned_date,protected_date,migrated_from
1797,['c++'],"{'account_id': 246015, 'reputation': 10851, 'user_id': 519882, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/cf3e8e6aeb0333c68b235284d2437127?s=256&d=identicon&r=PG', 'display_name': 'venkysmarty', 'link': 'https://stackoverflow.com/users/519882/venkysmarty'}",True,212,10382059.0,1,0,1335962923,1335780574,,10381885,CC BY-SA 3.0,https://stackoverflow.com/questions/10381885/crash-in-variable-size-memory-allocator-using-new-and-delete-in-c,crash in variable size memory allocator using new and delete in C++,,,,,
1798,"['c++', 'internet-explorer', 'com', 'bho']","{'account_id': 1389960, 'reputation': 59, 'user_id': 1321021, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d795cfe49fefecfe718efa71b2b958b7?s=256&d=identicon&r=PG', 'display_name': 'wyx', 'link': 'https://stackoverflow.com/users/1321021/wyx'}",False,2609,,1,1,1335960952,1335437367,,10331890,CC BY-SA 3.0,https://stackoverflow.com/questions/10331890/how-to-start-bhobrowser-helper-objects-programming,how to start bho(browser helper objects) programming,,,,,
1799,"['c++', 'c', 'neon', 'cortex-a8', 'arm7']","{'account_id': 1129901, 'reputation': 9701, 'user_id': 1132871, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://i.stack.imgur.com/IO6V2.jpg?s=256&g=1', 'display_name': 'Alex', 'link': 'https://stackoverflow.com/users/1132871/alex'}",True,2321,10382886.0,4,6,1335946593,1335780745,1335782482.0,10381927,CC BY-SA 3.0,https://stackoverflow.com/questions/10381927/efficient-floating-point-comparison-cortex-a8,Efficient floating point comparison (Cortex-A8),,,,,
1800,"['c#', 'c++', 'interop', 'wrapper', 'dllimport']","{'account_id': 1443153, 'reputation': 19, 'user_id': 1362621, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d42ededd1646cc7931ffdd3889bafeb4?s=256&d=identicon&r=PG', 'display_name': 'csharper', 'link': 'https://stackoverflow.com/users/1362621/csharper'}",False,2820,,2,1,1335929722,1335603733,1335920860.0,10362092,CC BY-SA 3.0,https://stackoverflow.com/questions/10362092/c-wrapper-class-for-c-lib-dll,C# wrapper class for c++ lib dll,,,,,
1801,"['c++', 'qt', 'qnetworkaccessmanager']","{'account_id': 785396, 'reputation': 4114, 'user_id': 931726, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://i.stack.imgur.com/um8h7.jpg?s=256&g=1', 'display_name': 'chikuba', 'link': 'https://stackoverflow.com/users/931726/chikuba'}",True,892,10343605.0,1,2,1335915367,1335489570,1335915367.0,10343575,CC BY-SA 3.0,https://stackoverflow.com/questions/10343575/does-the-qnetworkaccessmanager-destructor-abort-the-current-requests,Does the QNetworkAccessManager destructor abort the current requests?,,,,,
1802,"['c++', 'visual-studio-2010', 'visual-c++']","{'account_id': 1422328, 'reputation': 1, 'user_id': 1346718, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/af9b8fe9889a1b3d368c1344254bcb34?s=256&d=identicon&r=PG', 'display_name': 'khalberg', 'link': 'https://stackoverflow.com/users/1346718/khalberg'}",False,203,,1,0,1335907868,1334929978,1335907868.0,10247657,CC BY-SA 3.0,https://stackoverflow.com/questions/10247657/passing-in-const-vectors-in-vc-2010,Passing in const vectors in VC++ 2010,,,,,
1803,"['c++', 'opencl']","{'account_id': 1192422, 'reputation': 375, 'user_id': 1164898, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/23f531ce9eb8f99c7bed0abb639da9df?s=256&d=identicon&r=PG', 'display_name': 'atom', 'link': 'https://stackoverflow.com/users/1164898/atom'}",True,2264,,2,4,1335902128,1335475556,,10341661,CC BY-SA 3.0,https://stackoverflow.com/questions/10341661/operator-overloading-in-opencl-kernel,Operator overloading in OpenCL kernel,,,,,
1804,"['c++', 'file', 'parsing']","{'account_id': 1411951, 'reputation': 11, 'user_id': 1338369, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/bd402a4389468e9c92c14e32f8fbf3c5?s=256&d=identicon&r=PG', 'display_name': 'Pete Mac', 'link': 'https://stackoverflow.com/users/1338369/pete-mac'}",False,1380,,3,1,1335901923,1335786142,1335786546.0,10383119,CC BY-SA 3.0,https://stackoverflow.com/questions/10383119/parsing-sorting-csv-file-by-line,Parsing &amp; Sorting csv file by Line,,,,,
1805,"['c++', 'arrays', 'multidimensional-array', 'lua', 'luabind']","{'account_id': 81794, 'reputation': 963, 'user_id': 230453, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://www.gravatar.com/avatar/0686c48753944a988dc21482ca791425?s=256&d=identicon&r=PG', 'display_name': 'Makenshi', 'link': 'https://stackoverflow.com/users/230453/makenshi'}",True,625,10402352.0,2,0,1335897074,1335236126,1335293592.0,10291173,CC BY-SA 3.0,https://stackoverflow.com/questions/10291173/2d-array-from-c-to-lua,2d array from c++ to lua,,,,,
1806,"['c++', 'sorting']","{'account_id': 321039, 'reputation': 8459, 'user_id': 639627, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://www.gravatar.com/avatar/f008c7cbc02087efe4c5758ce528d883?s=256&d=identicon&r=PG', 'display_name': 'James MV', 'link': 'https://stackoverflow.com/users/639627/james-mv'}",True,696,10383632.0,2,2,1335887275,1335788207,,10383563,CC BY-SA 3.0,https://stackoverflow.com/questions/10383563/sort-a-text-file-after-reading-it,Sort a text file after reading it?,,,,,
1807,"['c++', 'ofstream']","{'account_id': 199491, 'reputation': 55, 'user_id': 444860, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3f74efc07d8ae037b416234e6e627500?s=256&d=identicon&r=PG', 'display_name': 'SSHuv', 'link': 'https://stackoverflow.com/users/444860/sshuv'}",True,1279,10399578.0,2,0,1335884438,1335354442,1335493024.0,10314949,CC BY-SA 3.0,https://stackoverflow.com/questions/10314949/ofstreamwrite-fails-in-the-middle-when-writing-large-binary-files,ofstream::write fails in the middle when writing large binary files,,,,,
1808,"['c++', 'c', 'string', 'char']","{'account_id': 377900, 'reputation': 3234, 'user_id': 730313, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/efa2530aea0d9a1a0a9198fff2b1b09a?s=256&d=identicon&r=PG', 'display_name': 'ravi', 'link': 'https://stackoverflow.com/users/730313/ravi'}",True,29419,10384758.0,8,9,1335883561,1335793064,,10384632,CC BY-SA 3.0,https://stackoverflow.com/questions/10384632/initializing-char-array-with-spaces,initializing char array with spaces,,,,,
1809,"['c++', 'sockets', 'udp', 'bind']","{'account_id': 40019, 'reputation': 39713, 'user_id': 115751, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://i.stack.imgur.com/FkIiK.png?s=256&g=1', 'display_name': 'WilliamKF', 'link': 'https://stackoverflow.com/users/115751/williamkf'}",True,3502,10385339.0,2,4,1335879619,1335792823,1335879619.0,10384575,CC BY-SA 3.0,https://stackoverflow.com/questions/10384575/why-might-bind-sometimes-give-eaddrinuse-when-other-side-connects,Why might bind() sometimes give EADDRINUSE when other side connects?,,,,,
1810,"['c++', 'templates', 'c++11', 'traits', 'overloading']","{'account_id': 1074582, 'reputation': 4888, 'user_id': 1073006, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/806658d62bbdf6cc2684343080b153e2?s=256&d=identicon&r=PG', 'display_name': 'Lorenzo Pistone', 'link': 'https://stackoverflow.com/users/1073006/lorenzo-pistone'}",True,257,10398323.0,2,1,1335879413,1335736503,1335879413.0,10376337,CC BY-SA 3.0,https://stackoverflow.com/questions/10376337/rebuild-the-signature-of-a-function-knowing-only-its-name-and-argument-list,rebuild the signature of a function knowing only its name and argument list,,,,,
1811,"['c++', 'winapi', 'batch-file', 'installation', 'windows-installer']","{'account_id': 944739, 'reputation': 24076, 'user_id': 972202, 'user_type': 'registered', 'accept_rate': 53, 'profile_image': 'https://i.stack.imgur.com/k5Gxr.png?s=256&g=1', 'display_name': 'sazr', 'link': 'https://stackoverflow.com/users/972202/sazr'}",True,191,,4,1,1335877780,1335667223,,10369277,CC BY-SA 3.0,https://stackoverflow.com/questions/10369277/can-a-windows-installer-perform-logic-like-a-normal-application,Can a Windows Installer perform logic like a normal application,,,,,
1812,"['c++', 'c']","{'account_id': 1440074, 'reputation': 1554, 'user_id': 1360476, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/f0ba0ae461e07eeef3edcd43c003cbf2?s=256&d=identicon&r=PG', 'display_name': 'Michel Hua', 'link': 'https://stackoverflow.com/users/1360476/michel-hua'}",True,2397,10346435.0,4,2,1335864996,1335511271,1335864996.0,10346409,CC BY-SA 3.0,https://stackoverflow.com/questions/10346409/concise-way-to-write-a-if-then-else-type-statement,Concise way to write a if then else type statement,,,,,
1813,['c++'],"{'account_id': 952926, 'reputation': 3551, 'user_id': 978733, 'user_type': 'registered', 'accept_rate': 51, 'profile_image': 'https://www.gravatar.com/avatar/8c7265b4caf2b8448e2ac1ee5a2dd41e?s=256&d=identicon&r=PG', 'display_name': 'heron', 'link': 'https://stackoverflow.com/users/978733/heron'}",True,434,10262962.0,4,0,1335864379,1335041833,,10262942,CC BY-SA 3.0,https://stackoverflow.com/questions/10262942/preventing-console-window-to-close-itself-after-returning-value,Preventing console window to close itself after returning value,,,,,
1814,"['c++', 'grid']","{'account_id': 1355789, 'reputation': 31082, 'user_id': 1294207, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://i.stack.imgur.com/Inny3.jpg?s=256&g=1', 'display_name': 'Fantastic Mr Fox', 'link': 'https://stackoverflow.com/users/1294207/fantastic-mr-fox'}",True,569,10393801.0,1,0,1335848832,1335770315,,10379883,CC BY-SA 3.0,https://stackoverflow.com/questions/10379883/how-to-iterate-through-a-rotated-grid,How to iterate through a rotated grid,,,,,
1815,"['c++', 'osx-lion']","{'account_id': 1128216, 'reputation': 95, 'user_id': 1114944, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/9b7167e0c56c83ca6b83990ef92ea427?s=256&d=identicon&r=PG', 'display_name': 'Dhruv Arya', 'link': 'https://stackoverflow.com/users/1114944/dhruv-arya'}",True,6859,10081892.0,2,1,1335847249,1334003290,1335847249.0,10079403,CC BY-SA 3.0,https://stackoverflow.com/questions/10079403/cannot-find-include-file-mqueue-h-on-os-x,Cannot find include file &lt;mqueue.h&gt; on OS X?,,,,,
1816,"['c++', 'c']","{'account_id': 386706, 'reputation': 9601, 'user_id': 744616, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://i.stack.imgur.com/2Pfhc.jpg?s=256&g=1', 'display_name': 'Pranit Kothari', 'link': 'https://stackoverflow.com/users/744616/pranit-kothari'}",True,790,10372466.0,5,6,1335844718,1335704045,1335704422.0,10372286,CC BY-SA 3.0,https://stackoverflow.com/questions/10372286/how-crt-calls-main-having-different-parameter,"How CRT calls main , having different parameter",,,,,
1817,"['c#', 'c++', 'events', 'com']","{'account_id': 937509, 'reputation': 183, 'user_id': 966164, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/8cc0fbe416e4d7b081c6261266f62e7f?s=256&d=identicon&r=PG', 'display_name': 'Mulder2008', 'link': 'https://stackoverflow.com/users/966164/mulder2008'}",False,226,,1,2,1335842073,1335501452,,10344789,CC BY-SA 3.0,https://stackoverflow.com/questions/10344789/refcount-remains-unchanged-after-atlunadvise-call,RefCount remains unchanged after AtlUnadvise call,,,,,
1818,"['c#', 'c++', 'winapi', 'encryption']","{'account_id': 15529, 'reputation': 722, 'user_id': 32887, 'user_type': 'registered', 'accept_rate': 61, 'profile_image': 'https://www.gravatar.com/avatar/2dcbcf35d9f96d67c46cce52e05f5a61?s=256&d=identicon&r=PG', 'display_name': 'SparcU', 'link': 'https://stackoverflow.com/users/32887/sparcu'}",True,3185,10392160.0,4,2,1335831889,1335005799,1335688355.0,10258302,CC BY-SA 3.0,https://stackoverflow.com/questions/10258302/net-triple-des-to-windows-api,.NET triple des to Windows API,,,,,
1819,"['c++', 'map']","{'account_id': 981796, 'reputation': 3131, 'user_id': 1001335, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/d954bd2c2cd34c8be44d1cf703a8f1ee?s=256&d=identicon&r=PG', 'display_name': 'hakuna matata', 'link': 'https://stackoverflow.com/users/1001335/hakuna-matata'}",True,104,10340359.0,1,-1,1335831325,1335469251,1335831325.0,10340256,CC BY-SA 3.0,https://stackoverflow.com/questions/10340256/check-if-a-key-is-found-in-a-map-c-and-obtains-it,check if a key is found in a map c++ and obtains it,,,,,
1820,"['c++', 'parsing', 'boost', 'boost-spirit', 'boost-spirit-qi']","{'account_id': 186634, 'reputation': 10876, 'user_id': 424153, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/3606ab2afec09ce1726d9684ec002dd9?s=256&d=identicon&r=PG', 'display_name': 'Zero', 'link': 'https://stackoverflow.com/users/424153/zero'}",True,1306,10390482.0,1,4,1335828756,1335764326,1335824500.0,10378970,CC BY-SA 3.0,https://stackoverflow.com/questions/10378970/boostspiritqi-expectation-parser-and-parser-grouping-unexpected-behaviour,boost::spirit::qi Expectation Parser and parser grouping unexpected behaviour,,,,,
1821,"['c++', 'parsing', 'boost', 'boost-spirit', 'boost-spirit-qi']","{'account_id': 186634, 'reputation': 10876, 'user_id': 424153, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/3606ab2afec09ce1726d9684ec002dd9?s=256&d=identicon&r=PG', 'display_name': 'Zero', 'link': 'https://stackoverflow.com/users/424153/zero'}",True,7095,10294577.0,1,5,1335822109,1335225620,1335227285.0,10289985,CC BY-SA 3.0,https://stackoverflow.com/questions/10289985/parse-quoted-strings-with-boostspirit,Parse quoted strings with boost::spirit,,,,,
1822,"['c++', 'boost', 'shared-ptr', 'googletest', 'googlemock']","{'account_id': 192898, 'reputation': 1992, 'user_id': 434305, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://i.stack.imgur.com/WrAZW.jpg?s=256&g=1', 'display_name': 'bruno nery', 'link': 'https://stackoverflow.com/users/434305/bruno-nery'}",True,24460,10289205.0,1,36,1335820960,1335207413,1335820960.0,10286514,CC BY-SA 3.0,https://stackoverflow.com/questions/10286514/why-is-googlemock-leaking-my-shared-ptr,Why is GoogleMock leaking my shared_ptr?,,,,,
1823,"['c++', 'serialization', 'boost', 'polymorphism', 'boost-serialization']","{'account_id': 1446935, 'reputation': 41, 'user_id': 1365063, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6517531dc1e7b5158b0c20d7d836845d?s=256&d=identicon&r=PG', 'display_name': 'user1365063', 'link': 'https://stackoverflow.com/users/1365063/user1365063'}",True,1688,,1,2,1335820310,1335762312,1335820310.0,10378733,CC BY-SA 3.0,https://stackoverflow.com/questions/10378733/boost-serialization-polymorphic-issues,boost serialization polymorphic issues,,,,,
1824,"['c++', 'node.js', 'opencv', 'v8']","{'account_id': 1375478, 'reputation': 1808, 'user_id': 1309552, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/t9zj1.png?s=256&g=1', 'display_name': 'Rosa Gronchi', 'link': 'https://stackoverflow.com/users/1309552/rosa-gronchi'}",True,230,10346786.0,1,1,1335818702,1333434082,1333483266.0,9988075,CC BY-SA 3.0,https://stackoverflow.com/questions/9988075/should-i-wrap-a-c-object-that-is-contained-entirely-inside-a-node-js-function,Should I wrap a C++ object that is contained entirely inside a node.js function,,,,,
1825,"['c++', 'assembly', 'compiler-construction', 'mips']","{'account_id': 1443199, 'reputation': 75, 'user_id': 1362653, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f2af05578eee09c8535218bf6937e81a?s=256&d=identicon&r=PG', 'display_name': 'user1362653', 'link': 'https://stackoverflow.com/users/1362653/user1362653'}",True,4548,10366543.0,1,2,1335818120,1335605161,1335818120.0,10362234,CC BY-SA 3.0,https://stackoverflow.com/questions/10362234/how-to-convert-a-three-address-code-to-mips-assembly-language,How to convert a three address code to MIPS Assembly language?,,,,,
1826,"['c++', 'collision-detection']","{'account_id': 1441523, 'reputation': 140, 'user_id': 1361535, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/107f7aa51f414d60584c2c49d99c6453?s=256&d=identicon&r=PG', 'display_name': 'Azaral', 'link': 'https://stackoverflow.com/users/1361535/azaral'}",True,832,,1,1,1335812368,1335544117,1335812368.0,10354445,CC BY-SA 3.0,https://stackoverflow.com/questions/10354445/setting-up-for-collision-detection-and-then-dealing-with-a-collision-in-a-2d-gam,Setting up for collision detection and then dealing with a collision in a 2D game,,,,,
1827,"['c++', 'opengl', 'segmentation-fault', 'sfml']","{'account_id': 1112372, 'reputation': 303, 'user_id': 1102607, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/eb4df1c5edfde461a1a8ccf83191d82d?s=256&d=identicon&r=PG', 'display_name': 'nazar554', 'link': 'https://stackoverflow.com/users/1102607/nazar554'}",True,2210,10381187.0,1,2,1335810561,1335772542,1335810561.0,10380276,CC BY-SA 3.0,https://stackoverflow.com/questions/10380276/sfml-sprite-stdlist,SFML sprite std::list,,,,,
1828,"['c++', 'visual-c++', 'x86', 'inline-assembly']","{'account_id': 952951, 'reputation': 27108, 'user_id': 978756, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/6fc641bdddde78a51c0db6b8527c54f7?s=256&d=identicon&r=PG', 'display_name': 'Polynomial', 'link': 'https://stackoverflow.com/users/978756/polynomial'}",True,594,10357279.0,1,5,1335808973,1335557474,1335808973.0,10357207,CC BY-SA 3.0,https://stackoverflow.com/questions/10357207/can-an-inline-assembly-asm-block-prevent-function-optimisation,Can an inline assembly (__asm) block prevent function optimisation?,,,,,
