,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,accepted_answer_id,closed_date,closed_reason,migrated_from,locked_date
2117,"['c++', 'macos', 'qt']","{'account_id': 24864103, 'reputation': 27, 'user_id': 18739444, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/199261a0c50a2094507f663a74fa0447?s=256&d=identicon&r=PG', 'display_name': 'Greg', 'link': 'https://stackoverflow.com/users/18739444/greg'}",True,167,1,0,1650045544,1650021360,71883343,CC BY-SA 4.0,https://stackoverflow.com/questions/71883343/how-to-write-to-file-in-c,How to write to file in C++,1650022102.0,71887365.0,,,,
2118,"['c++', 'steam', 'steam-web-api']","{'account_id': 24950771, 'reputation': 1, 'user_id': 18815608, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgnoUV6yojgEw1dhxWSErAkH1ND9T60rNuhIvrhUbA=k-s256', 'display_name': 'Julio Cesar', 'link': 'https://stackoverflow.com/users/18815608/julio-cesar'}",False,74,0,0,1650043872,1650043872,71887115,CC BY-SA 4.0,https://stackoverflow.com/questions/71887115/how-can-i-unparent-move-or-resize-steam-overlay-of-a-third-party-app,"How can I unparent, move or resize Steam Overlay of a third party app?",,,,,,
2119,"['c++', 'c']","{'account_id': 15463729, 'reputation': 33, 'user_id': 16667715, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-51eEw-GENI4/AAAAAAAAAAI/AAAAAAAAAAo/GyMsLJtSRyk/photo.jpg?sz=256', 'display_name': 'Nodus Tollens', 'link': 'https://stackoverflow.com/users/16667715/nodus-tollens'}",True,160,2,3,1650042459,1650032926,71885286,CC BY-SA 4.0,https://stackoverflow.com/questions/71885286/is-using-an-integer-to-store-many-bool-worth-the-effort,is using an integer to store many bool worth the effort?,1650033348.0,71885369.0,,,,
2120,"['c++', 'lambda']","{'account_id': 1007414, 'reputation': 151, 'user_id': 1020788, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6b1418e02a6673bd5788c7386400bc1c?s=256&d=identicon&r=PG', 'display_name': 'user1020788', 'link': 'https://stackoverflow.com/users/1020788/user1020788'}",True,90,3,1,1650042105,1649989170,71879408,CC BY-SA 4.0,https://stackoverflow.com/questions/71879408/persistent-storage-in-lambda-c,Persistent storage in Lambda C++,1650042105.0,71886825.0,,,,
2121,"['c++', 'x86', 'inline-assembly']","{'account_id': 910172, 'reputation': 2562, 'user_id': 944201, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/b02b3f6033b4a1e16d92c9e02dc7e381?s=256&d=identicon&r=PG', 'display_name': 'xmoex', 'link': 'https://stackoverflow.com/users/944201/xmoex'}",False,81,0,0,1650042019,1650040836,71886664,CC BY-SA 4.0,https://stackoverflow.com/questions/71886664/x86-port-access-possible-without-explicit-assembly,x86 port access: possible without explicit assembly?,1650042019.0,,,,,
2122,"['c++', 'gurobi']","{'account_id': 15059437, 'reputation': 11, 'user_id': 18810555, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4af516feefe415b1dfcfa118c81ab65e?s=256&d=identicon&r=PG&f=1', 'display_name': 'BHARATI SINGH', 'link': 'https://stackoverflow.com/users/18810555/bharati-singh'}",False,61,1,1,1650040772,1650010948,71881710,CC BY-SA 4.0,https://stackoverflow.com/questions/71881710/writing-multiple-times-in-model-write-lp-file-in-gurobi-without-overwriting-th,Writing multiple times in model.write() lp file in Gurobi without overwriting the previous content in C++,1650011236.0,,,,,
2123,"['c++', 'opencv', 'makefile', 'raspberry-pi']","{'account_id': 1020613, 'reputation': 723, 'user_id': 1031060, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://i.stack.imgur.com/UQH9F.jpg?s=256&g=1', 'display_name': 'neogeek23', 'link': 'https://stackoverflow.com/users/1031060/neogeek23'}",True,369,1,0,1650040607,1650039244,71886375,CC BY-SA 4.0,https://stackoverflow.com/questions/71886375/make-cant-find-my-opencv-hpp-file-how-to-direct-it,Make can&#39;t find my opencv.hpp file - how to direct it?,,71886624.0,,,,
2124,['c++'],"{'account_id': 9707404, 'reputation': 37, 'user_id': 9934622, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/69d7513b6cc2a371b1d5771d15bc6887?s=256&d=identicon&r=PG&f=1', 'display_name': 'Koushik', 'link': 'https://stackoverflow.com/users/9934622/koushik'}",True,211,1,0,1650040045,1650038930,71886342,CC BY-SA 4.0,https://stackoverflow.com/questions/71886342/how-to-separate-a-two-digit-hexadecimal-number-into-its-digits,How to separate a two digit hexadecimal number into its digits?,1650040045.0,71886391.0,,,,
2125,"['c++', 'append']","{'account_id': 3627693, 'reputation': 35, 'user_id': 14414052, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f2244b18e070932954ed554a197d98da?s=256&d=identicon&r=PG&f=1', 'display_name': 'user218592', 'link': 'https://stackoverflow.com/users/14414052/user218592'}",True,225,2,-1,1650039318,1650035499,71885735,CC BY-SA 4.0,https://stackoverflow.com/questions/71885735/c-read-and-append,C++ Read and append,,71886380.0,,,,
2126,"['c++', 'opencv', 'ocr', 'tesseract']","{'account_id': 19278340, 'reputation': 13, 'user_id': 14090826, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gj_iQI7dbYDAVHvZ5P6SSkNiBrpv-585fd_FOUlQw=k-s256', 'display_name': 'Henry Dyer', 'link': 'https://stackoverflow.com/users/14090826/henry-dyer'}",False,142,1,0,1650039140,1649968561,71877349,CC BY-SA 4.0,https://stackoverflow.com/questions/71877349/ocr-with-opencv-and-tesseract-giving-wrong-results,OCR with OpenCV and Tesseract giving wrong results,1649971043.0,,,,,
2127,"['c++', 'class', 'oop', 'prototype']","{'account_id': 23469878, 'reputation': 3, 'user_id': 17523523, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8aab83131db0317743a02a31cf44c108?s=256&d=identicon&r=PG', 'display_name': 'Danil Danevich', 'link': 'https://stackoverflow.com/users/17523523/danil-danevich'}",True,130,1,-2,1650038908,1650037918,71886160,CC BY-SA 4.0,https://stackoverflow.com/questions/71886160/how-to-use-classes-prototypes-in-c,How to use classes prototypes in C++?,1650038335.0,71886291.0,,,,
2128,['c++'],"{'account_id': 24071418, 'reputation': 1, 'user_id': 18047312, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GizwJP6EsrMGbjrqh4lNcbBnwERV9mnv-KD4klWOg=k-s256', 'display_name': 'velox', 'link': 'https://stackoverflow.com/users/18047312/velox'}",True,60,2,-1,1650037940,1650020476,71883206,CC BY-SA 4.0,https://stackoverflow.com/questions/71883206/how-to-get-print-the-name-identifier-of-an-array-in-c,How to get/print the name/identifier of an array in C++?,,,,,,
2129,"['c++', 'oop', 'g++', 'private', 'friend-function']","{'account_id': 14683299, 'reputation': 58, 'user_id': 18803325, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/41a2b0ce8dce73c81f8ba9b1ecacc9b4?s=256&d=identicon&r=PG&f=1', 'display_name': 'Stefano', 'link': 'https://stackoverflow.com/users/18803325/stefano'}",True,154,1,0,1650036377,1649941378,71872106,CC BY-SA 4.0,https://stackoverflow.com/questions/71872106/error-int-xyzdata-is-private-within-this-context,Error: ‘int XYZ::data’ is private within this context,1650036377.0,71885647.0,,,,
2130,"['c++', 'linux', 'memory-leaks', 'valgrind']","{'account_id': 140870, 'reputation': 9118, 'user_id': 347484, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://i.stack.imgur.com/H60ZG.jpg?s=256&g=1', 'display_name': 'Boppity Bop', 'link': 'https://stackoverflow.com/users/347484/boppity-bop'}",True,152,1,-1,1650036155,1650035671,71885770,CC BY-SA 4.0,https://stackoverflow.com/questions/71885770/c-memory-leak-valgrind-mismatched-delete,C++ memory leak. Valgrind - mismatched delete,1650036155.0,71885820.0,,,,
2131,"['c++', 'cython', 'destructor']","{'account_id': 9250916, 'reputation': 11, 'user_id': 6871461, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/af175d02d18fd86a660a5393fc82b686?s=256&d=identicon&r=PG', 'display_name': 'user6871461', 'link': 'https://stackoverflow.com/users/6871461/user6871461'}",False,71,1,0,1650035022,1650034712,71885599,CC BY-SA 4.0,https://stackoverflow.com/questions/71885599/how-to-define-a-c-class-destructor-with-cython,How to define a C++ class destructor with Cython?,1650034790.0,,,,,
2132,"['c++', 'input', 'numbers', 'compare', 'digits']","{'account_id': 24947436, 'reputation': 1, 'user_id': 18812617, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/4su06.jpg?s=256&g=1', 'display_name': 'Jaehong Nam', 'link': 'https://stackoverflow.com/users/18812617/jaehong-nam'}",False,22,0,0,1650034805,1650034805,71885629,,https://stackoverflow.com/questions/71885629/terminating-a-while-loop-when-getting-numbers,Terminating a While loop when getting numbers,,,1650035191.0,Duplicate,,
2133,"['c++', 'ios', 'xcode', 'boost', 'homebrew']","{'account_id': 3591263, 'reputation': 802, 'user_id': 2997271, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/09154123fc3963e2859bc79a8037d2c3?s=256&d=identicon&r=PG&f=1', 'display_name': 'Archdoog', 'link': 'https://stackoverflow.com/users/2997271/archdoog'}",False,146,0,0,1650033842,1650033842,71885446,CC BY-SA 4.0,https://stackoverflow.com/questions/71885446/homebrew-installed-boost-c-1-78-0-build-issue-with-xcode-13-ios,Homebrew installed Boost C++ 1.78.0 build issue with Xcode 13 iOS,,,,,,
2134,"['c++', 'matlab', 'vector', 'differential-equations']","{'account_id': 22111925, 'reputation': 113, 'user_id': 16768654, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/79984aded648c2c2cdd1f47c3aa0a4ea?s=256&d=identicon&r=PG&f=1', 'display_name': 'Derek H', 'link': 'https://stackoverflow.com/users/16768654/derek-h'}",True,64,1,0,1650033701,1650032701,71885249,CC BY-SA 4.0,https://stackoverflow.com/questions/71885249/best-way-to-access-a-vector-via-strings-instead-of-integers,Best way to access a vector via strings instead of integers,,,,,,
2135,"['c++', 'stl']","{'account_id': 24945879, 'reputation': 33, 'user_id': 18811212, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjcPCT73G9F80tSfYhUNwkS7W_IQebs0_WULbPyyQ=k-s256', 'display_name': 'chocky', 'link': 'https://stackoverflow.com/users/18811212/chocky'}",True,1062,2,3,1650032914,1650017472,71882752,CC BY-SA 4.0,https://stackoverflow.com/questions/71882752/c-constexpr-stdarray-of-string-literals,C++ constexpr std::array of string literals,,71884790.0,,,,
2136,"['c++', 'templates', 'type-conversion', 'language-lawyer', 'implicit-conversion']","{'account_id': 3933513, 'reputation': 1598, 'user_id': 3250971, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/b2840796a62fdc1c1368d6b0977cef34?s=256&d=identicon&r=PG&f=1', 'display_name': 'WhatsUp', 'link': 'https://stackoverflow.com/users/3250971/whatsup'}",True,54,1,1,1650032216,1650029743,71884726,,https://stackoverflow.com/questions/71884726/template-class-has-no-acceptable-convertion,template class has no acceptable convertion,1650031424.0,71885159.0,1650033895.0,Duplicate,,
2137,"['c++', 'dll', 'visual-studio-2012', 'wxwidgets']","{'account_id': 17920226, 'reputation': 1, 'user_id': 13020300, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/835c53dfa29686be37a5112edbd76df8?s=256&d=identicon&r=PG&f=1', 'display_name': 'ThisIsMe', 'link': 'https://stackoverflow.com/users/13020300/thisisme'}",False,129,1,0,1650032049,1649944639,71872854,CC BY-SA 4.0,https://stackoverflow.com/questions/71872854/how-to-get-wxwidgets-working-in-visual-studio-2012,How to get wxWidgets working in Visual Studio 2012,,,,,,
2138,"['c++', 'forward-declaration']","{'account_id': 18135511, 'reputation': 61, 'user_id': 13190103, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gj-2sKT4weT77BUe5ihrTR8GDN52vJRXRVfKXs-CQ=k-s256', 'display_name': 'Windings_Gaster', 'link': 'https://stackoverflow.com/users/13190103/windings-gaster'}",True,59,1,0,1650031815,1650029233,71884636,CC BY-SA 4.0,https://stackoverflow.com/questions/71884636/forward-declaration-using-for-a-template-method,Forward Declaration using for a template method,1650031300.0,71884827.0,,,,
2139,"['c++', 'macos', 'qt']","{'account_id': 3275863, 'reputation': 6621, 'user_id': 2757925, 'user_type': 'registered', 'accept_rate': 55, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'HiFile.app - best file manager', 'link': 'https://stackoverflow.com/users/2757925/hifile-app-best-file-manager'}",False,88,1,0,1650030380,1650009719,71881512,CC BY-SA 4.0,https://stackoverflow.com/questions/71881512/fullscreen-window-does-not-receive-mouse-move-events-in-macos,fullscreen window does not receive mouse move events in macOS,1650010625.0,,,,,
2140,['c++'],"{'account_id': 166760, 'reputation': 33896, 'user_id': 391104, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/ec5ada4e8208a8fa410847ae421bf229?s=256&d=identicon&r=PG', 'display_name': 'q0987', 'link': 'https://stackoverflow.com/users/391104/q0987'}",True,105,1,1,1650029800,1649993537,71879782,CC BY-SA 4.0,https://stackoverflow.com/questions/71879782/double-precision-issues-when-converting-it-to-a-large-integer,Double precision issues when converting it to a large integer,1650029800.0,,,,,
2141,"['c++', 'boost', 'command-line', 'boost-program-options', 'boost-process']","{'account_id': 21696516, 'reputation': 23, 'user_id': 16010334, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/073e79ef740692f6cfef78b72a84192a?s=256&d=identicon&r=PG&f=1', 'display_name': 'AtremSh', 'link': 'https://stackoverflow.com/users/16010334/atremsh'}",False,104,1,1,1650029617,1650018535,71882923,CC BY-SA 4.0,https://stackoverflow.com/questions/71882923/c-boostprogram-options-convert-program-options-variables-map-back-to-comman,c++ boost::program_options: convert program_options/variables_map back to command line,,,,,,
2142,"['c++', 'data-structures', 'deque']","{'account_id': 23344909, 'reputation': 53, 'user_id': 17419357, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/38f68fe494a63a6422c45fcb5357526b?s=256&d=identicon&r=PG&f=1', 'display_name': 'tokyomanji', 'link': 'https://stackoverflow.com/users/17419357/tokyomanji'}",False,29,0,1,1650029184,1650029184,71884627,CC BY-SA 4.0,https://stackoverflow.com/questions/71884627/deque-own-implementation-push-front,Deque own Implementation push_front,,,,,,
2143,"['c++', 'glm-math']","{'account_id': 18536108, 'reputation': 65, 'user_id': 13505746, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gjr81PMjJ597MCER7oXTfWBJCcERJ2sGQ7Gr2Hk=k-s256', 'display_name': 'Śaeun acre&#225;ť', 'link': 'https://stackoverflow.com/users/13505746/%c5%9aaeun-acre%c3%a1%c5%a5'}",True,158,1,0,1650029148,1649645903,71822254,CC BY-SA 4.0,https://stackoverflow.com/questions/71822254/is-there-any-way-to-reference-floats-as-a-glmvec3,Is there any way to reference floats as a glm::vec3,1649698664.0,71884619.0,,,,
2144,"['c++', 'linux', 'networking', 'udp']","{'account_id': 14625268, 'reputation': 119, 'user_id': 10562811, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-9I3kzfMJXkw/AAAAAAAAAAI/AAAAAAAAAAA/ABtNlbDlR2qHjaLOkDuNDBDoK5x9I8ex5w/mo/photo.jpg?sz=256', 'display_name': 'Nagaraju Sherigar', 'link': 'https://stackoverflow.com/users/10562811/nagaraju-sherigar'}",False,126,0,0,1650027442,1650002379,71880601,CC BY-SA 4.0,https://stackoverflow.com/questions/71880601/udp-multicast-receiving-duplicate-packets,UDP multicast receiving duplicate packets,1650027442.0,,,,,
2145,"['c++', 'c++20', 'fmt']","{'account_id': 359424, 'reputation': 27186, 'user_id': 700825, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/6aea6e2f57f2a7b1cd6870375fbdc42f?s=256&d=identicon&r=PG', 'display_name': 'NoSenseEtAl', 'link': 'https://stackoverflow.com/users/700825/nosenseetal'}",True,413,1,1,1650027208,1649930333,71869764,CC BY-SA 4.0,https://stackoverflow.com/questions/71869764/format-range-with-fmt-without-enclosing-brackets,Format range with fmt without enclosing [] brackets,1649982978.0,,,,,
2146,"['c++', 'cmd', 'g++', 'mingw']","{'account_id': 24526903, 'reputation': 3, 'user_id': 18746506, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0d97784f5747899290d4903221fab1ad?s=256&d=identicon&r=PG', 'display_name': 'H_Henry', 'link': 'https://stackoverflow.com/users/18746506/h-henry'}",True,65,1,-2,1650026702,1650026416,71884150,,https://stackoverflow.com/questions/71884150/why-cant-cmd-recognize-g,Why can&#39;t cmd recognize g++,,71884190.0,1650028109.0,Duplicate,,
2147,"['c++', 'malloc']","{'account_id': 19459910, 'reputation': 39, 'user_id': 18812922, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ff31f7411ad99f3ed072e9cd182b3113?s=256&d=identicon&r=PG', 'display_name': 'user18812922', 'link': 'https://stackoverflow.com/users/18812922/user18812922'}",True,52,1,-1,1650026590,1650026002,71884084,CC BY-SA 4.0,https://stackoverflow.com/questions/71884084/malloc-size-modified-after-changing-stored-value,malloc size modified after changing stored value?,,71884171.0,,,,
2148,"['c++', 'visual-c++', 'dll', 'linker', 'cl']","{'account_id': 2272725, 'reputation': 883, 'user_id': 1999728, 'user_type': 'registered', 'accept_rate': 42, 'profile_image': 'https://www.gravatar.com/avatar/09894a0c70d01dd36d40a6b722dae5fa?s=256&d=identicon&r=PG', 'display_name': 'user1999728', 'link': 'https://stackoverflow.com/users/1999728/user1999728'}",True,377,1,2,1650025848,1649859814,71859149,CC BY-SA 4.0,https://stackoverflow.com/questions/71859149/creating-a-dll-using-msvcs-cl,Creating a DLL using MSVC&#39;s cl,1649863995.0,71878538.0,,,,
