,tags,owner,is_answered,view_count,closed_date,answer_count,score,last_activity_date,creation_date,question_id,link,closed_reason,title,bounty_amount,bounty_closes_date,last_edit_date,content_license,accepted_answer_id
2217,"['c#', 'visual-studio', 'roslyn', 'sourcegenerators']","{'account_id': 7135391, 'reputation': 915, 'user_id': 5455223, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://i.stack.imgur.com/qnQgM.jpg?s=256&g=1', 'display_name': 'Dmitriy', 'link': 'https://stackoverflow.com/users/5455223/dmitriy'}",False,142,,1,4,1661195347,1660493545,73353140,https://stackoverflow.com/questions/73353140/access-source-generated-class-property-method-in-main-code-msvs-2022,,Access source generated class property/method in main code MSVS 2022,,,1660655819.0,CC BY-SA 4.0,
2218,"['c#', 'asp.net-core', 'security', 'encryption', 'asp.net-core-webapi']","{'account_id': 15823783, 'reputation': 282, 'user_id': 11417475, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/61KnG.jpg?s=256&g=1', 'display_name': 'Gabic', 'link': 'https://stackoverflow.com/users/11417475/gabic'}",True,1862,,1,0,1661195231,1661193477,73449652,https://stackoverflow.com/questions/73449652/how-to-encrypt-decrypt-connection-string-in-appsettings-json,,How to encrypt/decrypt connection string in appsettings.json?,,,1661195231.0,CC BY-SA 4.0,73449799.0
2219,"['c#', 'parsing', 'html-agility-pack']","{'account_id': 22258802, 'reputation': 13, 'user_id': 16490568, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gh3n2BhYr4JyWnGoGhsoblTcKcfvhlCtTbQO1kZKQ=k-s256', 'display_name': 'Олександр Павлюк', 'link': 'https://stackoverflow.com/users/16490568/%d0%9e%d0%bb%d0%b5%d0%ba%d1%81%d0%b0%d0%bd%d0%b4%d1%80-%d0%9f%d0%b0%d0%b2%d0%bb%d1%8e%d0%ba'}",True,84,,1,1,1661195217,1659860289,73265892,https://stackoverflow.com/questions/73265892/parsing-c-htmlagilitypack,,Parsing C# HtmlAgilityPack,,,1659967150.0,CC BY-SA 4.0,73449846.0
2220,"['c#', '.net', 'udp', 'multicast', 'aeron']","{'account_id': 11981836, 'reputation': 111, 'user_id': 8767516, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/72470013b2f934ee6f0148d98f85f24d?s=256&d=identicon&r=PG&f=1', 'display_name': 'MX313', 'link': 'https://stackoverflow.com/users/8767516/mx313'}",False,44,,0,0,1661195170,1661195170,73449947,https://stackoverflow.com/questions/73449947/c-wont-connect-to-multicast-using-aeron-net,,c# won&#39;t connect to multicast using Aeron.NET,,,,CC BY-SA 4.0,
2221,"['c#', 'sockets', 'server', 'client', 'putty']","{'account_id': 26100251, 'reputation': 1, 'user_id': 19795800, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AItbvmnCbdovRK6ymdPEbEtQ7SU9H5R6UQ5_IWSnjjyO=k-s256', 'display_name': 'Andrew Wiltberger', 'link': 'https://stackoverflow.com/users/19795800/andrew-wiltberger'}",False,80,,0,0,1661193705,1660842067,73406900,https://stackoverflow.com/questions/73406900/putty-can-connect-to-server-but-client-cannot,,Putty can connect to server but client cannot,,,1661193705.0,CC BY-SA 4.0,
2222,"['c#', '.net', 'duckdb']","{'account_id': 18775823, 'reputation': 47, 'user_id': 13691594, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f8f91d734b742782815d7d096990768d?s=256&d=identicon&r=PG&f=1', 'display_name': 'johngreen283', 'link': 'https://stackoverflow.com/users/13691594/johngreen283'}",True,243,,1,0,1661193193,1660184464,73314603,https://stackoverflow.com/questions/73314603/best-way-of-bulk-inserting-a-list-of-records-in-duckdb-using-duckdb-net,,Best way of bulk inserting a list of records in DuckDB using DuckDB.NET,,,1660184767.0,CC BY-SA 4.0,73449608.0
2223,"['c#', 'razor', 'asp.net-core-mvc', 'visual-studio-2022', 'asp.net-core-6.0']","{'account_id': 19208429, 'reputation': 11, 'user_id': 14034781, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c1b1118c12902c18be9c4bd8fdbcc5d6?s=256&d=identicon&r=PG&f=1', 'display_name': 'DigAtRandom', 'link': 'https://stackoverflow.com/users/14034781/digatrandom'}",False,47,,1,0,1661192293,1661083981,73434293,https://stackoverflow.com/questions/73434293/razor-page-select-component-to-acquire-selecteditem-and-route-multiple-values,,Razor page select component to acquire selectedItem and route multiple values,,,1661089717.0,CC BY-SA 4.0,
2224,"['c#', 'asp.net-core', 'dapper']","{'account_id': 12953158, 'reputation': 65, 'user_id': 14528744, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/00e5918db531a792ddf38e67dc96773e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Sylla', 'link': 'https://stackoverflow.com/users/14528744/sylla'}",True,127,,2,2,1661192271,1660755314,73392303,https://stackoverflow.com/questions/73392303/dapper-with-oracle-view,,dapper with oracle view,,,1660812689.0,CC BY-SA 4.0,73449433.0
2225,['c#'],"{'account_id': 25900412, 'reputation': 11, 'user_id': 19626388, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AItbvmnnbRwL4FzpiEp6i6UvRSNmbX6p8_AMK_89pSUx=k-s256', 'display_name': 'Thirdy Man', 'link': 'https://stackoverflow.com/users/19626388/thirdy-man'}",False,69,,2,-1,1661192064,1661188862,73448855,https://stackoverflow.com/questions/73448855/c-populate-list-view-from-another-class,,C# Populate list view from another class,,,1661189329.0,CC BY-SA 4.0,
2226,"['c#', 'asp.net-core', 'authentication', 'jwt', '.net-6.0']","{'account_id': 3465546, 'reputation': 9474, 'user_id': 2901207, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://i.stack.imgur.com/tIung.png?s=256&g=1', 'display_name': 'CularBytes', 'link': 'https://stackoverflow.com/users/2901207/cularbytes'}",False,247,,0,1,1661191777,1661005128,73427440,https://stackoverflow.com/questions/73427440/using-multiple-authentication-schemes-both-challenged-but-still-authorization,,"Using multiple authentication Schemes - Both challenged but still Authorization failed, Requires an authenticated user",,,1661191777.0,CC BY-SA 4.0,
2227,['c#'],"{'account_id': 189293, 'reputation': 5341, 'user_id': 428547, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/9fb8073ac15824d33c99f49b6df00634?s=256&d=identicon&r=PG', 'display_name': 'kosnkov', 'link': 'https://stackoverflow.com/users/428547/kosnkov'}",False,19,,0,0,1661190426,1661189868,73449021,https://stackoverflow.com/questions/73449021/hostingenvironment-queuebackgroundworkitem-operation-is-not-valid-due-to-the-cur,,HostingEnvironment.QueueBackgroundWorkItem Operation is not valid due to the current state of the object,,,1661190426.0,CC BY-SA 4.0,
2228,"['c#', 'timer', 'vb6', 'file-watcher']","{'account_id': 10338911, 'reputation': 157, 'user_id': 8002770, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/9d862f356d21737213730789b663a9d4?s=256&d=identicon&r=PG&f=1', 'display_name': 'SomeoneSpecial', 'link': 'https://stackoverflow.com/users/8002770/someonespecial'}",True,48,,1,2,1661190419,1661188806,73448844,https://stackoverflow.com/questions/73448844/is-a-timer-or-filewatcher-more-effecient-when-watching-for-a-process-to-close,,Is a timer or filewatcher more effecient when watching for a process to close,,,1661189597.0,CC BY-SA 4.0,
2229,"['c#', 'unity3d']","{'account_id': 25763978, 'reputation': 69, 'user_id': 19514372, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/194881132877994/picture?type=large', 'display_name': 'Đỗ Trọng Khoa', 'link': 'https://stackoverflow.com/users/19514372/%c4%90%e1%bb%97-tr%e1%bb%8dng-khoa'}",True,132,,1,0,1661190141,1660216856,73319814,https://stackoverflow.com/questions/73319814/tiled-draw-mode-in-sprite-renderer-component,,tiled draw mode in Sprite Renderer component,,,1661190141.0,CC BY-SA 4.0,73321979.0
2230,"['c#', 'xamarin', 'xamarin.forms', 'xamarin.android']","{'account_id': 25902191, 'reputation': 61, 'user_id': 19632993, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/cfe375d989fd7c40fababfe5489d7f62?s=256&d=identicon&r=PG&f=1', 'display_name': 'F205', 'link': 'https://stackoverflow.com/users/19632993/f205'}",False,49,,0,0,1661190110,1661189826,73449016,https://stackoverflow.com/questions/73449016/how-to-resolve-java-lang-runtimeexception-getparameters-failed-empty-paramete,,How to resolve Java.Lang.RuntimeException: &#39;getParameters failed (empty parameters)&#39; in C# xamarin forms android?,,,1661190110.0,CC BY-SA 4.0,
2231,"['c#', 'unity3d', 'joystick']","{'account_id': 21659297, 'reputation': 35, 'user_id': 15978634, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/ezDGc.jpg?s=256&g=1', 'display_name': 'Vladutzu27', 'link': 'https://stackoverflow.com/users/15978634/vladutzu27'}",True,66,,1,1,1661190049,1660834072,73405119,https://stackoverflow.com/questions/73405119/i-made-joystick-3d-movement-and-made-the-player-rotate-towards-where-its-moving,,I made joystick 3d movement and made the player rotate towards where its moving,,,1661190049.0,CC BY-SA 4.0,73449053.0
2232,"['c#', 'literals']","{'account_id': 24884679, 'reputation': 55, 'user_id': 18757469, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/15d0d4d2ab72092d354021d82e4271cc?s=256&d=identicon&r=PG', 'display_name': 'codelover1', 'link': 'https://stackoverflow.com/users/18757469/codelover1'}",False,45,1661190031.0,0,0,1661189952,1661189286,73448920,https://stackoverflow.com/questions/73448920/octal-form-literal-doesnt-convert-to-decimal,Duplicate,octal-form literal doesn&#39;t convert to decimal,,,1661189952.0,,
2233,"['c#', 'openapi-generator', '.net-standard-2.0']","{'account_id': 7679257, 'reputation': 1830, 'user_id': 5818981, 'user_type': 'registered', 'accept_rate': 33, 'profile_image': 'https://i.stack.imgur.com/SXBPN.jpg?s=256&g=1', 'display_name': 'SteveCinq', 'link': 'https://stackoverflow.com/users/5818981/stevecinq'}",True,167,,1,2,1661189398,1660766539,73394312,https://stackoverflow.com/questions/73394312/openapi-codegen-adds-operationindex-parameter-to-all-calls,,OpenAPI CodeGen adds &quot;operationIndex&quot; parameter to all calls,,,1660776918.0,CC BY-SA 4.0,73447596.0
2234,"['c#', 'model-view-controller', 'coding-style', 'automapper', 'dto']","{'account_id': 20726677, 'reputation': 49, 'user_id': 15219819, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/2873997119512339/picture?type=large', 'display_name': 'Ami Ne', 'link': 'https://stackoverflow.com/users/15219819/ami-ne'}",True,89,,1,-1,1661189160,1661179885,73447074,https://stackoverflow.com/questions/73447074/when-do-we-need-to-create-a-new-custom-dto,,When do we need to create a new custom DTO?,,,1661189160.0,CC BY-SA 4.0,
2235,"['c#', 'asp.net', 'asp.net-web-api', 'controller']","{'account_id': 13549521, 'reputation': 199, 'user_id': 9774758, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d5717b64d19998334ecc5979f1d7f326?s=256&d=identicon&r=PG&f=1', 'display_name': 'FlameHorizon', 'link': 'https://stackoverflow.com/users/9774758/flamehorizon'}",True,116,,1,0,1661189036,1661183748,73447909,https://stackoverflow.com/questions/73447909/how-to-implement-routing-similar-to-trellos-api,,How to implement routing similar to Trello&#39;s API,,,,CC BY-SA 4.0,73448877.0
2236,"['javascript', 'c#', 'asp.net']","{'account_id': 5289593, 'reputation': 51, 'user_id': 6354643, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-sXEyZqqUa5o/AAAAAAAAAAI/AAAAAAAAAFA/aNQqll0NWcU/photo.jpg?sz=256', 'display_name': 'atif khan', 'link': 'https://stackoverflow.com/users/6354643/atif-khan'}",False,36,1661177026.0,0,1,1661188692,1661176406,73446268,https://stackoverflow.com/questions/73446268/is-there-any-c-string-format-equivalent-function-in-javascript-for-formatting,Duplicate,Is there any C# String.Format() equivalent function in Javascript for formatting decimal values?,,,1661188692.0,,
2237,"['c#', 'selenium', 'captcha']","{'account_id': 19375623, 'reputation': 1, 'user_id': 14554884, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Ghgpg596_aDGPipVGcTouGNzNy69U4MBHUSFNTqOnc=k-s256', 'display_name': 'Sharan Shah', 'link': 'https://stackoverflow.com/users/14554884/sharan-shah'}",False,75,,0,0,1661187648,1660840887,73406686,https://stackoverflow.com/questions/73406686/can-one-use-right-click-function-in-selenium-along-with-choosing-the-right-click,,Can one use Right Click Function in Selenium along with choosing the Right Click Option &quot;Search Image with Google Lens&quot; in Selenium Chrome Browser,,,1661187648.0,CC BY-SA 4.0,
2238,"['c#', 'asp.net']","{'account_id': 24188422, 'reputation': 5, 'user_id': 18147921, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/537155c97207074d3e03d6e6fb45ba2d?s=256&d=identicon&r=PG', 'display_name': 'zak', 'link': 'https://stackoverflow.com/users/18147921/zak'}",False,154,,1,0,1661187407,1661145768,73440509,https://stackoverflow.com/questions/73440509/bootstrap-alert-from-server-side,,bootstrap alert from server side,,,1661146021.0,CC BY-SA 4.0,
2239,"['c#', 'selenium', 'bots']","{'account_id': 24476542, 'reputation': 1, 'user_id': 18395521, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GiFnVejukA56eRo02gqs-IPQItURFJMUz5e1A-u=k-s256', 'display_name': 'Nagisanzenin', 'link': 'https://stackoverflow.com/users/18395521/nagisanzenin'}",False,32,,0,0,1661187255,1661107242,73437298,https://stackoverflow.com/questions/73437298/how-to-make-selenium-not-interfere-with-user-input,,How to make Selenium not interfere with USER INPUT,,,1661187255.0,CC BY-SA 4.0,
2240,"['c#', '.net', 'mqtt', 'mqttnet']","{'account_id': 24040475, 'reputation': 23, 'user_id': 18020228, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1374961256298139/picture?type=large', 'display_name': 'Shuzhao Feng', 'link': 'https://stackoverflow.com/users/18020228/shuzhao-feng'}",False,251,,1,0,1661186852,1660837843,73406086,https://stackoverflow.com/questions/73406086/mqttnet-tls-1-2-encrypted-server,,MQTTnet TLS 1.2 Encrypted Server,,,,CC BY-SA 4.0,
2241,"['c#', 'mapping', 'mapster']","{'account_id': 13867161, 'reputation': 1, 'user_id': 10011432, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-Qgovkw0gTS0/AAAAAAAAAAI/AAAAAAAAAAA/AB6qoq0DIE9OkLbfwKSwnBRScAMDqBcLtg/mo/photo.jpg?sz=256', 'display_name': 'Brunno Barbosa Mendes', 'link': 'https://stackoverflow.com/users/10011432/brunno-barbosa-mendes'}",False,53,,0,0,1661185794,1661174320,73445799,https://stackoverflow.com/questions/73445799/mapster-and-inputmodel-mapping-c,,Mapster and InputModel mapping C#,,,1661185794.0,CC BY-SA 4.0,
2242,"['c#', 'azure', 'asp.net-core']","{'account_id': 11177, 'reputation': 2881, 'user_id': 21410, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://i.stack.imgur.com/j7SRj.jpg?s=256&g=1', 'display_name': 'javacavaj', 'link': 'https://stackoverflow.com/users/21410/javacavaj'}",False,87,,0,0,1661185649,1661185649,73448256,https://stackoverflow.com/questions/73448256/authenticating-a-callback-url-in-a-rest-api,,Authenticating a Callback URL in a REST API,,,,CC BY-SA 4.0,
2243,"['c#', 'wpf', 'mvvm', 'data-binding']","{'account_id': 2755475, 'reputation': 673, 'user_id': 2373706, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/705acdd786c8e642e3808471c2c63800?s=256&d=identicon&r=PG', 'display_name': 'dxtr', 'link': 'https://stackoverflow.com/users/2373706/dxtr'}",False,47,,0,0,1661185617,1661185617,73448248,https://stackoverflow.com/questions/73448248/simple-binding-is-not-working-in-wpf-mvvm,,Simple binding is not working in wpf mvvm,,,,CC BY-SA 4.0,
2244,"['c#', 'entity-framework-core', 'asp.net-core-identity']","{'account_id': 8295732, 'reputation': 1633, 'user_id': 6236042, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://i.stack.imgur.com/u1fxl.png?s=256&g=1', 'display_name': 'devklick', 'link': 'https://stackoverflow.com/users/6236042/devklick'}",True,147,,1,0,1661185030,1661181257,73447397,https://stackoverflow.com/questions/73447397/seeding-identity-data-in-ef-core-6,,Seeding identity data in EF core 6,,,1661183118.0,CC BY-SA 4.0,73448132.0
2245,"['java', 'c#']","{'account_id': 26131372, 'reputation': 1, 'user_id': 19822039, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b510721eef85f192a3ca31f242cc9e86?s=256&d=identicon&r=PG', 'display_name': 'Josh', 'link': 'https://stackoverflow.com/users/19822039/josh'}",False,46,,0,0,1661184880,1661184880,73448100,https://stackoverflow.com/questions/73448100/triple-des-with-md5-hash-in-ecb-mode-c-to-java-code-conversion,,Triple DES with MD5 hash in ECB mode. C# to Java Code Conversion,,,,CC BY-SA 4.0,
2246,"['c#', 'unity3d', 'oculusquest']","{'account_id': 26131413, 'reputation': 1, 'user_id': 19822070, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6c2dfc52f24d3cbaf542cd9eaffdde90?s=256&d=identicon&r=PG', 'display_name': 'aekp', 'link': 'https://stackoverflow.com/users/19822070/aekp'}",False,17,,0,0,1661184682,1661184682,73448070,https://stackoverflow.com/questions/73448070/only-rotating-mesh-rendere,,Only rotating mesh rendere,,,,CC BY-SA 4.0,
2247,"['javascript', 'c#', 'asp.net-core', 'signalr-hub', 'asp.net-core-signalr']","{'account_id': 70670, 'reputation': 11051, 'user_id': 204723, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/0552c7e9c1da444137e8b235576e516d?s=256&d=identicon&r=PG', 'display_name': 'Matt Ellen', 'link': 'https://stackoverflow.com/users/204723/matt-ellen'}",True,53,,2,1,1661184363,1661179361,73446958,https://stackoverflow.com/questions/73446958/sending-server-generated-events-to-the-client,,Sending server generated events to the client,,,1661181371.0,CC BY-SA 4.0,73448014.0
