,tags,owner,is_answered,view_count,protected_date,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason,community_owned_date,migrated_from
2378,"['c#', 'slimdx']","{'account_id': 2135298, 'reputation': 106, 'user_id': 1895248, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://www.gravatar.com/avatar/3032c83e4707431f32a302a058d68785?s=256&d=identicon&r=PG', 'display_name': 'AlexanderPD', 'link': 'https://stackoverflow.com/users/1895248/alexanderpd'}",False,1647,,,1,3,1374770617,1355333445,,13845345,CC BY-SA 3.0,https://stackoverflow.com/questions/13845345/how-to-use-slimdx-inside-a-wpf-c-application,How to use SlimDX inside a WPF C# application,,,,
2379,"['c#', 'system.drawing', 'system.drawing.imaging']","{'account_id': 1297295, 'reputation': 119, 'user_id': 1788322, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/8LtlY.jpg?s=256&g=1', 'display_name': 'Sujith Radhakrishnan', 'link': 'https://stackoverflow.com/users/1788322/sujith-radhakrishnan'}",False,65,,,0,1,1374750802,1355807895,1374750802.0,13926746,CC BY-SA 3.0,https://stackoverflow.com/questions/13926746/image-object-for-printing,Image object for printing,,,,
2380,"['c#', 'asp.net', 'linq', 'linq-to-sql', 'int']","{'account_id': 1909175, 'reputation': 67, 'user_id': 1723451, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/f8672b1a56ce7c7b10658dc2273c1cca?s=256&d=identicon&r=PG', 'display_name': 'Adamsk1', 'link': 'https://stackoverflow.com/users/1723451/adamsk1'}",True,2019,,13682871.0,1,3,1374699423,1354536013,1374699423.0,13682812,CC BY-SA 3.0,https://stackoverflow.com/questions/13682812/linq-stored-procedure-issue-returning-an-int,Linq Stored Procedure Issue- Returning an int,,,,
2381,"['c#', '.net', 'performance', 'linq-to-sql']","{'account_id': 1272665, 'reputation': 167, 'user_id': 1228609, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/846716a9b1d365ff9ada21d8f6a3a56c?s=256&d=identicon&r=PG', 'display_name': 'SSchnitzler', 'link': 'https://stackoverflow.com/users/1228609/sschnitzler'}",True,61,,13913966.0,1,1,1374699262,1355743997,1374699262.0,13913348,CC BY-SA 3.0,https://stackoverflow.com/questions/13913348/linq2sql-buildtime-takes-ages,Linq2Sql Buildtime takes ages,,,,
2382,"['c#', 'asp.net-mvc', 'orchardcms']","{'account_id': 1299586, 'reputation': 3627, 'user_id': 1249792, 'user_type': 'registered', 'accept_rate': 43, 'profile_image': 'https://i.stack.imgur.com/Dio2k.jpg?s=256&g=1', 'display_name': 'Ali Adlavaran', 'link': 'https://stackoverflow.com/users/1249792/ali-adlavaran'}",False,1379,,,1,3,1374671646,1356358400,,14022445,CC BY-SA 3.0,https://stackoverflow.com/questions/14022445/the-culture-picker-does-not-afect-on-navigation-links-in-orchard-cms-website,The Culture Picker does not afect on navigation links in Orchard CMS website,,,,
2383,"['c#', 'asp.net-mvc-4', 'asp.net-web-api', 'orchardcms']","{'account_id': 402612, 'reputation': 135, 'user_id': 769880, 'user_type': 'registered', 'accept_rate': 21, 'profile_image': 'https://i.stack.imgur.com/fJ122.jpg?s=256&g=1', 'display_name': 'Ashok', 'link': 'https://stackoverflow.com/users/769880/ashok'}",True,136,,13718634.0,1,0,1374653709,1354687234,1374653709.0,13717240,,https://stackoverflow.com/questions/13717240/orchard1-6-doesnt-build-visualstudio-2010,Orchard1.6 doesn&#39;t build visualstudio 2010,1374655346.0,Duplicate,,
2384,"['c#', 'task-parallel-library', 'impersonation']","{'account_id': 10701, 'reputation': 8318, 'user_id': 20335, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://i.stack.imgur.com/I3NoQ.jpg?s=256&g=1', 'display_name': 'Luis Filipe', 'link': 'https://stackoverflow.com/users/20335/luis-filipe'}",True,11841,,14058118.0,4,20,1374640913,1356625123,1356683123.0,14057721,CC BY-SA 3.0,https://stackoverflow.com/questions/14057721/continuation-task-in-the-same-thread-as-previous,Continuation Task in the same thread as previous,,,,
2385,"['c#', 'wpf', 'xaml', 'listview', 'dictionary']","{'account_id': 322888, 'reputation': 1468, 'user_id': 642573, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/121d7328423977da427fc142dfb73388?s=256&d=identicon&r=PG', 'display_name': 'Boomer', 'link': 'https://stackoverflow.com/users/642573/boomer'}",True,1789,,13650808.0,1,0,1374601933,1354287751,1374601550.0,13647704,CC BY-SA 3.0,https://stackoverflow.com/questions/13647704/listview-binding-to-list-of-custom-class-containing-dictionnary,ListView Binding to List of Custom class containing Dictionnary,,,,
2386,"['c#', 'wpf', 'xaml', 'grid', 'scrollviewer']","{'account_id': 1819352, 'reputation': 27, 'user_id': 1653726, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/47faebd06d4666398a957483308a456f?s=256&d=identicon&r=PG', 'display_name': 'getintanked', 'link': 'https://stackoverflow.com/users/1653726/getintanked'}",True,2951,,13652993.0,1,0,1374601445,1354308584,1374601445.0,13652962,CC BY-SA 3.0,https://stackoverflow.com/questions/13652962/stackpanel-height-percentage-within-a-grid,Stackpanel height percentage within a grid,,,,
2387,"['c#', '.net', 'wpf', 'xaml', 'windowsformshost']","{'account_id': 50683, 'reputation': 2326, 'user_id': 151239, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://i.stack.imgur.com/ByZ47.jpg?s=256&g=1', 'display_name': 'DJ Burb', 'link': 'https://stackoverflow.com/users/151239/dj-burb'}",True,637,,13653294.0,1,0,1374601430,1354309174,1374601417.0,13653100,CC BY-SA 3.0,https://stackoverflow.com/questions/13653100/winform-usercontrol-and-wpf-windowsformhost-usercontrol-goes-off-the-edge-of-th,Winform UserControl and wpf WindowsFormHost: UserControl goes off the edge of the WindowsFormHost,,,,
2388,"['c#', 'xaml', 'windows-8']","{'account_id': 1346410, 'reputation': 466, 'user_id': 1287072, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/302ce706223fbec786844b120d06a233?s=256&d=identicon&r=PG', 'display_name': 'Christos312', 'link': 'https://stackoverflow.com/users/1287072/christos312'}",True,768,,13658112.0,1,1,1374601374,1354353585,1374601374.0,13658059,CC BY-SA 3.0,https://stackoverflow.com/questions/13658059/access-textblock-text-in-datatemplate,Access TextBlock text in DataTemplate,,,,
2389,"['c#', 'wpf', 'xaml']","{'account_id': 434648, 'reputation': 11592, 'user_id': 820750, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://i.stack.imgur.com/MVCaR.png?s=256&g=1', 'display_name': 'Drahcir', 'link': 'https://stackoverflow.com/users/820750/drahcir'}",True,681,,13659808.0,2,1,1374601354,1354366779,1374601354.0,13659675,CC BY-SA 3.0,https://stackoverflow.com/questions/13659675/padding-appears-at-bottom-of-uniformgrid,Padding appears at bottom of UniformGrid,,,,
2390,"['c#', 'base64']","{'account_id': 71797, 'reputation': 10658, 'user_id': 207556, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/f8fa5f63d983934d063107b709b33732?s=256&d=identicon&r=PG', 'display_name': 'bala3569', 'link': 'https://stackoverflow.com/users/207556/bala3569'}",True,7027,,,2,0,1374589071,1355299054,1355304446.0,13835237,CC BY-SA 3.0,https://stackoverflow.com/questions/13835237/the-input-is-not-a-valid-base-64-string-as-it-contains-a-non-base-64-character,The input is not a valid Base-64 string as it contains a non-base 64 character?,,,,
2391,"['c#', 'wcf-data-services', 'entity-framework-5']","{'account_id': 911557, 'reputation': 555, 'user_id': 945288, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/55ad8d99a494118a6c36d73d6dad8b52?s=256&d=identicon&r=PG', 'display_name': 'Jason', 'link': 'https://stackoverflow.com/users/945288/jason'}",False,907,,,1,0,1374583604,1355941984,,13958812,CC BY-SA 3.0,https://stackoverflow.com/questions/13958812/directly-reference-a-method-on-dbcontext-using-wcf-data-services,Directly reference a method on DbContext using WCF Data Services?,,,,
2392,"['c#', 'asp.net', 'https', 'iis-6', 'certificate']","{'account_id': 2142954, 'reputation': 21, 'user_id': 1901194, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4efec30dfc0db935a924216c9ec808ea?s=256&d=identicon&r=PG', 'display_name': 'millatyme13', 'link': 'https://stackoverflow.com/users/1901194/millatyme13'}",False,864,,,1,2,1374527224,1355409850,1355414951.0,13862222,CC BY-SA 3.0,https://stackoverflow.com/questions/13862222/asp-net-use-a-server-cert-to-make-httpwebrequest-c,"asp.net, use a server cert to make httpwebrequest C#",,,,
2393,['c#'],"{'account_id': 99426, 'reputation': 8383, 'user_id': 268581, 'user_type': 'registered', 'accept_rate': 59, 'profile_image': 'https://www.gravatar.com/avatar/d602eadb9367e8c1a2e00c0bef73555c?s=256&d=identicon&r=PG', 'display_name': 'dharmatech', 'link': 'https://stackoverflow.com/users/268581/dharmatech'}",True,29483,,,4,6,1374516962,1356741683,1356819828.0,14077590,CC BY-SA 3.0,https://stackoverflow.com/questions/14077590/printing-double-values,Printing double values,,,,
2394,"['c#', 'java', 'jni4net']","{'account_id': 2170408, 'reputation': 1, 'user_id': 1922569, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/71f5678f2c78086ad6ee9aff018dcc47?s=256&d=identicon&r=PG', 'display_name': 'Andre Krichikov', 'link': 'https://stackoverflow.com/users/1922569/andre-krichikov'}",True,564,,,1,0,1374503047,1356125634,1356125701.0,13997491,CC BY-SA 3.0,https://stackoverflow.com/questions/13997491/system-io-filenotfoundexception-mycsharpdemocalc-work-mycsharpdemocalc-j4n-dll,System.IO.FileNotFoundException: myCSharpDemoCalc\work\MyCSharpDemoCalc.j4n.dll,,,,
2395,"['c#', 'reflection', 'collections', 'compare', 'observablecollection']","{'account_id': 2170111, 'reputation': 3318, 'user_id': 1922357, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/1c6936bb3212463b6037560839670859?s=256&d=identicon&r=PG', 'display_name': 'Lucas', 'link': 'https://stackoverflow.com/users/1922357/lucas'}",True,2479,,14027613.0,1,2,1374468333,1356408680,1374468333.0,14027609,CC BY-SA 3.0,https://stackoverflow.com/questions/14027609/compare-two-collections,Compare two collections,,,,
2396,"['c#', 'vector', 'xna', 'gpu']","{'account_id': 8908, 'reputation': 75881, 'user_id': 16241, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/de3fa0861da7fd9ae3abc120ff6d957f?s=256&d=identicon&r=PG', 'display_name': 'Vaccano', 'link': 'https://stackoverflow.com/users/16241/vaccano'}",True,1481,,13761901.0,2,4,1374460447,1354827937,1354842844.0,13752539,CC BY-SA 3.0,https://stackoverflow.com/questions/13752539/xna-vector-math-and-the-gpu,"XNA, Vector math and the GPU",,,,
2397,"['c#', 'asp.net']","{'account_id': 2120284, 'reputation': 1, 'user_id': 1883676, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/ad3c2de8134004a8814f7e1a1f53102b?s=256&d=identicon&r=PG', 'display_name': 'user1883676', 'link': 'https://stackoverflow.com/users/1883676/user1883676'}",False,92,,,1,0,1374376460,1354827487,1374376460.0,13752432,CC BY-SA 3.0,https://stackoverflow.com/questions/13752432/asp-net-c-with-mappath,"asp.net, c# with mappath",,,,
2398,"['c#', 'wpf', 'xaml', 'binding', 'multidatatrigger']","{'account_id': 402902, 'reputation': 405, 'user_id': 770347, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/6435a843ab58e24097cfa42dbf3d6799?s=256&d=identicon&r=PG', 'display_name': 'Martijn', 'link': 'https://stackoverflow.com/users/770347/martijn'}",True,3175,,13792027.0,1,3,1374328735,1355074937,1374328735.0,13789933,CC BY-SA 3.0,https://stackoverflow.com/questions/13789933/bind-to-element-within-usercontrol-from-other-xaml-file,Bind to element within Usercontrol from other Xaml file,,,,
2399,"['c#', 'wpf', 'xaml', 'multidatatrigger']","{'account_id': 223509, 'reputation': 1893, 'user_id': 482758, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/1977473e761902dc80a3c698f5d6e49b?s=256&d=identicon&r=PG', 'display_name': 'mkjeldsen', 'link': 'https://stackoverflow.com/users/482758/mkjeldsen'}",True,470,,13793182.0,2,0,1374328638,1355002906,1495542560.0,13782223,CC BY-SA 3.0,https://stackoverflow.com/questions/13782223/make-image-source-depend-on-comparison-of-textbox-and-label-values,Make Image.Source depend on comparison of TextBox and Label values,,,,
2400,"['c#', 'wpf', 'xaml', 'checkbox', 'listbox']","{'account_id': 23603, 'reputation': 10154, 'user_id': 59249, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://i.stack.imgur.com/fsjzM.png?s=256&g=1', 'display_name': 'sarat', 'link': 'https://stackoverflow.com/users/59249/sarat'}",True,282,,13747380.0,1,0,1374269907,1354808960,1374269907.0,13747329,CC BY-SA 3.0,https://stackoverflow.com/questions/13747329/how-to-update-control-inside-listbox-item,How to update control inside ListBox item,,,,
2401,"['c#', 'wpf', 'animation']","{'user_type': 'does_not_exist', 'display_name': 'user955822'}",True,197,,,1,0,1374269365,1354289050,1374269365.0,13648082,CC BY-SA 3.0,https://stackoverflow.com/questions/13648082/doubleanimation-skew-not-working,Doubleanimation Skew not working,,,,
2402,"['c#', 'wpf', 'xaml', 'combobox', 'enums']","{'account_id': 411616, 'reputation': 8008, 'user_id': 784187, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/bc5cb380d9483274cd12d6d90720af08?s=256&d=identicon&r=PG', 'display_name': 'Tony Vitabile', 'link': 'https://stackoverflow.com/users/784187/tony-vitabile'}",True,314,,13651651.0,2,0,1374269311,1354295054,1374269311.0,13649705,CC BY-SA 3.0,https://stackoverflow.com/questions/13649705/how-to-specify-an-enumeration-in-xaml,How to specify an enumeration in xaml,,,,
2403,"['c#', 'wpf', 'validation', 'xaml', 'textbox']","{'account_id': 341421, 'reputation': 13096, 'user_id': 672018, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/02deb8d589e1c74650bc334394529571?s=256&d=identicon&r=PG&f=1', 'display_name': 'Andrzej Gis', 'link': 'https://stackoverflow.com/users/672018/andrzej-gis'}",True,70,,13659335.0,1,0,1374269141,1354334399,1374269141.0,13656218,CC BY-SA 3.0,https://stackoverflow.com/questions/13656218/how-to-push-validation-message-down,How to push validation message down?,,,,
2404,"['c#', 'wpf', 'dictionary', 'datagrid', 'mouseevent']","{'account_id': 1946172, 'reputation': 813, 'user_id': 1751280, 'user_type': 'registered', 'accept_rate': 45, 'profile_image': 'https://www.gravatar.com/avatar/e39cc1d2492658f59f8db9e9f8c78028?s=256&d=identicon&r=PG', 'display_name': 'Omid', 'link': 'https://stackoverflow.com/users/1751280/omid'}",False,632,,,0,0,1374269041,1354439751,1374269041.0,13667906,CC BY-SA 3.0,https://stackoverflow.com/questions/13667906/right-click-deleting-in-datagrid-from-dictionary-in-wpf,Right-Click deleting in DataGrid from Dictionary&lt;&gt; in WPF,,,,
2405,"['c#', 'wpf', 'textbox']","{'account_id': 1925123, 'reputation': 1233, 'user_id': 1735774, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/7a8728db5177c7031e09301442144753?s=256&d=identicon&r=PG', 'display_name': 'Anonymous', 'link': 'https://stackoverflow.com/users/1735774/anonymous'}",False,144,,,0,0,1374268884,1354459732,1374268884.0,13670371,CC BY-SA 3.0,https://stackoverflow.com/questions/13670371/using-a-border-to-move-a-textbox,Using a border to move a textbox,,,,
2406,"['c#', 'wpf', 'xaml', 'listview']","{'account_id': 322888, 'reputation': 1468, 'user_id': 642573, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/121d7328423977da427fc142dfb73388?s=256&d=identicon&r=PG', 'display_name': 'Boomer', 'link': 'https://stackoverflow.com/users/642573/boomer'}",True,163,,13684429.0,1,0,1374268689,1354538907,1374268689.0,13683609,CC BY-SA 3.0,https://stackoverflow.com/questions/13683609/wpf-binding-value-in-list-within-another-list,WPF binding: value in List within another List,,,,
2407,"['c#', '.net', 'wpf', 'listbox', 'treeview']","{'account_id': 343801, 'reputation': 1836, 'user_id': 675738, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/aa966f0cae3ae5b5b2b0faac81ec2414?s=256&d=identicon&r=PG', 'display_name': 'Craig', 'link': 'https://stackoverflow.com/users/675738/craig'}",True,2129,,13711154.0,2,1,1374268555,1354557814,1374268555.0,13689069,CC BY-SA 3.0,https://stackoverflow.com/questions/13689069/how-can-i-get-a-treeviewitem-to-leave-edit-mode-when-clicking-outside-its-treevi,How can I get a TreeViewItem to leave edit mode when clicking outside its TreeView?,,,,
2408,"['c#', 'wpf', 'xaml', 'datagrid', 'converter']","{'account_id': 1904066, 'reputation': 29, 'user_id': 1719273, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/62e27f191d2573153b3b0f9a31dd89a9?s=256&d=identicon&r=PG', 'display_name': 'KCS', 'link': 'https://stackoverflow.com/users/1719273/kcs'}",True,681,,,1,0,1374268512,1354556532,1374268512.0,13688768,CC BY-SA 3.0,https://stackoverflow.com/questions/13688768/property-in-wpf-converter,Property in WPF Converter?,,,,
2409,"['c#', 'wpf', 'listview', 'textbox']","{'user_type': 'does_not_exist', 'display_name': 'user1838149'}",True,173,,13698474.0,1,0,1374268374,1354607349,1374268374.0,13698269,CC BY-SA 3.0,https://stackoverflow.com/questions/13698269/removing-not-matched-items-in-a-listview,Removing not matched items in a listview,,,,
2410,"['c#', 'wpf', 'grid', 'imultivalueconverter']","{'account_id': 1904066, 'reputation': 29, 'user_id': 1719273, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/62e27f191d2573153b3b0f9a31dd89a9?s=256&d=identicon&r=PG', 'display_name': 'KCS', 'link': 'https://stackoverflow.com/users/1719273/kcs'}",True,3745,,,2,0,1374268098,1354620885,1374268098.0,13701965,CC BY-SA 3.0,https://stackoverflow.com/questions/13701965/visibility-against-the-collection-of-items-in-wpf,Visibility against the collection of items in WPF,,,,
