,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,accepted_answer_id,last_edit_date,closed_date,closed_reason,locked_date
2330,"['c#', 'ms-access']","{'account_id': 24737619, 'reputation': 33, 'user_id': 18624767, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJxaGipFdkzLFOkwMmxkf_BmLV4KQq27VPoIhGwu=k-s256', 'display_name': 'MEHMET KURTOĞLU', 'link': 'https://stackoverflow.com/users/18624767/mehmet-kurto%c4%9elu'}",False,41,1,-1,1650533220,1650523535,71950003,CC BY-SA 4.0,https://stackoverflow.com/questions/71950003/automatic-calculator-from-datagridview-or-listview,Automatic calculator from datagridview or listview,,,,,
2331,"['c#', '.net', '.net-core', 'sequence']","{'account_id': 11738688, 'reputation': 3385, 'user_id': 13677853, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/eb8109a798cab3a2c53568ee21cb8ef4?s=256&d=identicon&r=PG&f=1', 'display_name': 'nop', 'link': 'https://stackoverflow.com/users/13677853/nop'}",False,138,0,0,1650533152,1650533152,71952022,CC BY-SA 4.0,https://stackoverflow.com/questions/71952022/creating-a-readonlysequence-with-multiple-segments,Creating a ReadOnlySequence with multiple segments,,,,,
2332,"['c#', 'asp.net-mvc', 'asp.net-core', 'entity-framework-core']","{'account_id': 24826063, 'reputation': 3, 'user_id': 18705842, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5c2b4c993f30d6798917f8d0aba8fbfa?s=256&d=identicon&r=PG', 'display_name': 'Chris', 'link': 'https://stackoverflow.com/users/18705842/chris'}",True,466,1,0,1650533093,1650484780,71945527,CC BY-SA 4.0,https://stackoverflow.com/questions/71945527/model-validation-issues-on-foreign-key-object-references,Model validation issues on foreign key object references,71952006.0,,,,
2333,"['c#', '.net', 'asp.net-mvc', 'asp.net-core', 'asp.net-core-minimal-hosting-model']","{'account_id': 13666755, 'reputation': 121, 'user_id': 9860469, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/xs09r.jpg?s=256&g=1', 'display_name': 'Ken Janka', 'link': 'https://stackoverflow.com/users/9860469/ken-janka'}",False,439,0,0,1650532723,1650532723,71951919,CC BY-SA 4.0,https://stackoverflow.com/questions/71951919/migrate-asp-net-core-5-app-to-net-6-using-minimal-hosting-model,Migrate ASP.NET Core 5 App to .Net 6 (using Minimal hosting model),,,,,
2334,"['c#', 'sql', 'sqlconnection']","{'account_id': 20041202, 'reputation': 1, 'user_id': 14691874, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gi9UzhHLVHSm0yWfWRtCxp9ApyCHsH2RfLTlLIn=k-s256', 'display_name': 'Shashikant Tantarpale', 'link': 'https://stackoverflow.com/users/14691874/shashikant-tantarpale'}",True,37,1,-1,1650532291,1650531806,71951715,,https://stackoverflow.com/questions/71951715/do-we-need-to-set-sqlcommand-to-null-after-doing-sqlcommand-connection-close,Do we need to set sqlcommand to null after doing sqlcommand.connection.close();,,,1650532993.0,Duplicate,
2335,"['c#', '.net-4.8']","{'account_id': 20380351, 'reputation': 31, 'user_id': 14950596, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e14f4307688cc47cac8dc076bf067298?s=256&d=identicon&r=PG&f=1', 'display_name': 'Chessmate', 'link': 'https://stackoverflow.com/users/14950596/chessmate'}",True,127,1,0,1650531794,1650456071,71939276,CC BY-SA 4.0,https://stackoverflow.com/questions/71939276/credentials-for-rest-api,Credentials for REST API,71939390.0,1650531794.0,,,
2336,"['c#', 'redis', 'stackexchange.redis']","{'account_id': 109532, 'reputation': 3619, 'user_id': 290163, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/a22fc9279daf6bff6eba56a25de9951c?s=256&d=identicon&r=PG', 'display_name': 'Romulus Urakagi Ts&#39;ai', 'link': 'https://stackoverflow.com/users/290163/romulus-urakagi-tsai'}",True,194,1,2,1650531561,1650530136,71951308,CC BY-SA 4.0,https://stackoverflow.com/questions/71951308/how-can-i-hget-from-many-hashes-in-one-request-in-stackexchange-redis,How can I HGET from many hashes in one request in StackExchange.Redis?,71951658.0,,,,
2337,"['c#', 'testing', 'integration-testing', 'mstest']","{'account_id': 278477, 'reputation': 13437, 'user_id': 573082, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/b497db0e7109deccad7e124f120024ad?s=256&d=identicon&r=PG', 'display_name': 'theateist', 'link': 'https://stackoverflow.com/users/573082/theateist'}",False,100,0,0,1650530537,1650405290,71931781,CC BY-SA 4.0,https://stackoverflow.com/questions/71931781/setup-separate-test-data-for-each-test-method-in-a-class,Setup separate test data for each test method in a class,,1650530537.0,,,
2338,"['c#', 'compiler-errors']","{'account_id': 556598, 'reputation': 13901, 'user_id': 1592821, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/683f82a14ba9c318ef99ca8268826422?s=256&d=identicon&r=PG', 'display_name': 'Kirsten', 'link': 'https://stackoverflow.com/users/1592821/kirsten'}",True,2434,1,3,1650530521,1650527570,71950764,CC BY-SA 4.0,https://stackoverflow.com/questions/71950764/cs8622-nullability-of-reference-types-in-type-of-parameter-sender,CS8622 Nullability of reference types in type of parameter &#39;sender&#39;,71951410.0,1650529789.0,,,
2339,"['c#', 'ios', 'xamarin', 'xamarin.ios', 'itext7']","{'account_id': 12076133, 'reputation': 1, 'user_id': 8829521, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/SLFVW.jpg?s=256&g=1', 'display_name': 'Asuka Cat', 'link': 'https://stackoverflow.com/users/8829521/asuka-cat'}",False,212,2,0,1650530265,1650427598,71933972,CC BY-SA 4.0,https://stackoverflow.com/questions/71933972/how-to-get-font-file-correctly-from-resources-folder-in-xamarin-ios-using-itext7,How to get font file correctly from Resources folder in Xamarin.iOS using iText7,,1650510429.0,,,
2340,"['c#', 'winforms', 'excel-addins', 'webview2']","{'account_id': 24984797, 'reputation': 31, 'user_id': 18846716, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/868f903b31c7162d1239b3889c419301?s=256&d=identicon&r=PG', 'display_name': 'shlomi.z', 'link': 'https://stackoverflow.com/users/18846716/shlomi-z'}",False,71,0,2,1650530255,1650530255,71951337,CC BY-SA 4.0,https://stackoverflow.com/questions/71951337/excel-addin-custom-pane-with-html-dragging-between-2-screens-with-differen,Excel Addin -&gt; Custom Pane with Html -&gt; Dragging between 2 screens with different resolutions misplaces the pane content,,,,,
2341,"['c#', 'sql', 'sql-server']","{'account_id': 24870220, 'reputation': 3, 'user_id': 18744808, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/459e6d402dabb46768135ea0bfd21fb7?s=256&d=identicon&r=PG', 'display_name': 'emir cengiz', 'link': 'https://stackoverflow.com/users/18744808/emir-cengiz'}",False,112,0,0,1650530004,1650530004,71951280,CC BY-SA 4.0,https://stackoverflow.com/questions/71951280/how-do-i-update-the-product-stock-when-the-product-is-purchased,How do I update the product stock when the product is purchased?,,,,,
2342,"['c#', '.net', 'pdf', 'itext']","{'account_id': 18711558, 'reputation': 11, 'user_id': 13641541, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-XcOPDI03mng/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucljJ_cCI8z9hR0L7kSOu-c1QhmPjQ/photo.jpg?sz=256', 'display_name': 'Ognjen Nikolic', 'link': 'https://stackoverflow.com/users/13641541/ognjen-nikolic'}",True,211,1,1,1650529981,1650439282,71935644,CC BY-SA 4.0,https://stackoverflow.com/questions/71935644/get-the-used-color-codes-in-pdf-uploaded-document-itextsharp-or-any-similiar-li,Get the used color codes in pdf uploaded document. ItextSharp or any similiar library,,,,,
2343,"['c#', 'dictionary', 'unity3d', 'serialization']","{'account_id': 25028718, 'reputation': 13, 'user_id': 18886701, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJylWn9fHlvvPS2lG4lvTPgo-0PqpddJ38R4D59I=k-s256', 'display_name': 'Lialetta', 'link': 'https://stackoverflow.com/users/18886701/lialetta'}",True,1879,1,0,1650529496,1650504357,71947920,CC BY-SA 4.0,https://stackoverflow.com/questions/71947920/how-do-i-make-a-serialized-dictionary-in-unity-for-3d-models,How do I make a serialized dictionary in unity for 3d models?,71950917.0,1650528607.0,,,
2344,"['c#', 'winforms', 'datagridview']","{'account_id': 12078470, 'reputation': 30, 'user_id': 8831073, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2fd48c4f35f01d14e68a7c40ca82c050?s=256&d=identicon&r=PG&f=1', 'display_name': 'Muhammad Arsalan Altaf', 'link': 'https://stackoverflow.com/users/8831073/muhammad-arsalan-altaf'}",False,120,0,0,1650529068,1650529068,71951069,CC BY-SA 4.0,https://stackoverflow.com/questions/71951069/why-datagridview-cellbeginedit-event-is-triggered-twice-on-first-click,Why DataGridView CellBeginEdit event is triggered twice on first click?,,,,,
2345,"['c#', '.net', 'excel', 'nuget-package', 'epplus']","{'account_id': 4552243, 'reputation': 13, 'user_id': 3697054, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5f8368981e199204d2eba7e839b25137?s=256&d=identicon&r=PG&f=1', 'display_name': 'Rajeesh KV', 'link': 'https://stackoverflow.com/users/3697054/rajeesh-kv'}",False,387,1,-1,1650528550,1650439809,71935748,CC BY-SA 4.0,https://stackoverflow.com/questions/71935748/read-values-from-excel-text-box-using-c-nuget-package,Read values from Excel Text Box using C# - Nuget Package,,,,,
2346,"['c#', 'windows-mobile', 'visual-studio-2005']","{'account_id': 25022617, 'reputation': 1, 'user_id': 18881161, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/bccea24339d95d7f158cdd8c7352c571?s=256&d=identicon&r=PG', 'display_name': 'AtaIII', 'link': 'https://stackoverflow.com/users/18881161/ataiii'}",False,25,1,0,1650528356,1650467326,71942055,CC BY-SA 4.0,https://stackoverflow.com/questions/71942055/vs-2005-device-connection,Vs 2005 device connection,,,,,
2347,"['c#', 'sdk', 'myob']","{'account_id': 543999, 'reputation': 511, 'user_id': 913298, 'user_type': 'registered', 'accept_rate': 5, 'profile_image': 'https://www.gravatar.com/avatar/9b65fe3472bf639fada3a09600c3bd52?s=256&d=identicon&r=PG', 'display_name': 'Sami.C', 'link': 'https://stackoverflow.com/users/913298/sami-c'}",True,62,1,0,1650528344,1650509917,71948406,CC BY-SA 4.0,https://stackoverflow.com/questions/71948406/myob-net-sdk-invoice-creation,MYOB .NET SDK - Invoice creation,71950916.0,,,,
2348,"['c#', 'asp.net-mvc', 'html-table', 'mvchtmlstring']","{'account_id': 18379380, 'reputation': 11, 'user_id': 13387728, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-hZo5jRviQYg/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJO-55N02qCJgLnPLCfsLaRP9s8NJA/photo.jpg?sz=256', 'display_name': 'Lim Soon Yi', 'link': 'https://stackoverflow.com/users/13387728/lim-soon-yi'}",False,20,1,0,1650528261,1650527568,71950762,CC BY-SA 4.0,https://stackoverflow.com/questions/71950762/add-an-index-into-mvchtmlstring-in-mvc,Add an index into mvchtmlstring in mvc,,,,,
2349,"['javascript', 'c#', 'api', 'generics', 'integration']","{'account_id': 24278073, 'reputation': 11, 'user_id': 18225064, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjigzmelLI2y_7zgfz-DtSkPmGXObiILq8GG4VK0g=k-s256', 'display_name': 'Nightbaron', 'link': 'https://stackoverflow.com/users/18225064/nightbaron'}",False,59,0,0,1650528028,1650527996,71950841,CC BY-SA 4.0,https://stackoverflow.com/questions/71950841/how-to-make-generic-integration-between-two-services,How to make Generic Integration between two services,,1650528028.0,,,
2350,"['c#', 'visual-studio', 'unity3d', 'localization']","{'account_id': 25031834, 'reputation': 1, 'user_id': 18889562, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a298d22530b168f5902d5d3841401197?s=256&d=identicon&r=PG', 'display_name': 'genesisium', 'link': 'https://stackoverflow.com/users/18889562/genesisium'}",False,217,0,0,1650527934,1650527571,71950765,CC BY-SA 4.0,https://stackoverflow.com/questions/71950765/i2localization-and-google-spreadsheets-how-could-i-automatically-import-and-lo,i2Localization and Google Spreadsheets : How could I automatically import and localize at launch?,,1650527934.0,,,
2351,"['c#', 'msal']","{'account_id': 25030886, 'reputation': 11, 'user_id': 18888683, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9b39818b6a3b9955cecfbf2be2206d81?s=256&d=identicon&r=PG', 'display_name': 'Akihiros', 'link': 'https://stackoverflow.com/users/18888683/akihiros'}",False,157,0,1,1650527844,1650527844,71950806,CC BY-SA 4.0,https://stackoverflow.com/questions/71950806/doesnt-show-the-prompt-with-select-account,Doesn&#39;t show the prompt with Select Account,,,,,
2352,"['c#', '.net', 'visual-studio', 'nuget']","{'account_id': 24669884, 'reputation': 51, 'user_id': 18565021, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/75b23258202ce8387a0c5b8a2bb58516?s=256&d=identicon&r=PG', 'display_name': 'Ustad', 'link': 'https://stackoverflow.com/users/18565021/ustad'}",False,493,2,0,1650527613,1650390743,71929252,CC BY-SA 4.0,https://stackoverflow.com/questions/71929252/nuspec-is-not-working-for-net-6-project,.nuspec is not working for .net 6 project,,1650390959.0,,,
2353,"['c#', '.net-6.0']","{'account_id': 5982482, 'reputation': 4321, 'user_id': 4701022, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://i.stack.imgur.com/CPejW.png?s=256&g=1', 'display_name': 'Arnold Zahrneinder', 'link': 'https://stackoverflow.com/users/4701022/arnold-zahrneinder'}",False,131,0,0,1650527040,1650527040,71950658,CC BY-SA 4.0,https://stackoverflow.com/questions/71950658/ihttpclientfactory-example-implementation-without-relying-on-microsoft-extension,IHttpClientFactory example implementation without relying on Microsoft.Extensions.Http implementation,,,,,
2354,"['c#', 'asp.net-core', 'claims-based-identity']","{'account_id': 15570901, 'reputation': 489, 'user_id': 11953250, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-AEYVoogtQUk/AAAAAAAAAAI/AAAAAAAAAEY/Rmn7qqg-bH4/photo.jpg?sz=256', 'display_name': 'Nitin Saini', 'link': 'https://stackoverflow.com/users/11953250/nitin-saini'}",True,182,1,0,1650526689,1650523405,71949977,CC BY-SA 4.0,https://stackoverflow.com/questions/71949977/user-does-not-contain-the-definition-of-identity,user does not contain the definition of Identity,71950587.0,,,,
2355,"['c#', 'entity-framework', 'asp.net-core']","{'account_id': 9552492, 'reputation': 149, 'user_id': 7096164, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/x4MrO.png?s=256&g=1', 'display_name': 'Mr.Grease', 'link': 'https://stackoverflow.com/users/7096164/mr-grease'}",True,54,1,0,1650526055,1650470826,71942890,CC BY-SA 4.0,https://stackoverflow.com/questions/71942890/add-an-object-that-has-a-many-to-many-relationship-with-the-current-user,Add an object that has a many to many relationship with the current user,71950488.0,,,,
2356,"['c#', 'wpf', 'draggable', 'tabcontrol']","{'account_id': 11296589, 'reputation': 635, 'user_id': 8283931, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/8e0e0c8933cef890a0e3ebea02ddb1ea?s=256&d=identicon&r=PG&f=1', 'display_name': 'Yvonnila', 'link': 'https://stackoverflow.com/users/8283931/yvonnila'}",False,143,0,0,1650525516,1650524254,71950129,CC BY-SA 4.0,https://stackoverflow.com/questions/71950129/dragablz-tabablzcontrol-drag-a-floating-tab-back-to-the-empty-tabcontrol,Dragablz TabablzControl: Drag a floating Tab back to the empty TabControl,,1650525516.0,,,
2357,"['c#', 'visual-studio', 'unity3d']","{'account_id': 24973833, 'reputation': 1, 'user_id': 18836711, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJz29ITnxTqD4hSlJlN-UfXtoiwi2-b9kEZ6Tjin=k-s256', 'display_name': 'Angelo223', 'link': 'https://stackoverflow.com/users/18836711/angelo223'}",False,387,1,0,1650525297,1650201112,71902176,CC BY-SA 4.0,https://stackoverflow.com/questions/71902176/unity-3d-check-collision-at-specific-point,Unity 3d Check Collision at specific Point,,,,,
2358,"['c#', 'xaml']","{'account_id': 25022658, 'reputation': 1, 'user_id': 18881197, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJwBoD7hzKFpHIdsKMkx2SyBlHk6_vB9UWsTiL2y=k-s256', 'display_name': 'Sylvain', 'link': 'https://stackoverflow.com/users/18881197/sylvain'}",False,17,0,0,1650525295,1650467386,71942069,CC BY-SA 4.0,https://stackoverflow.com/questions/71942069/xaml-linking-failures-when-i-run-application,XAML linking failures when i run application,,1650525295.0,,,
2359,"['c#', 'unity3d']","{'account_id': 17633450, 'reputation': 43, 'user_id': 12797119, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mDCQp8DQu2UYfPMSik78bnefFnDFYlP75GV45wn=k-s256', 'display_name': 'Izzan', 'link': 'https://stackoverflow.com/users/12797119/izzan'}",True,65,1,-1,1650524922,1650524735,71950229,,https://stackoverflow.com/questions/71950229/the-type-name-daysinmonth-does-not-exist-in-the-type-datetime-assembly-csha,The type name &#39;DaysInMonth&#39; does not exist in the type &#39;DateTime&#39; [Assembly-CSharp],71950261.0,,1650526366.0,Not suitable for this site,
