,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,closed_date,closed_reason,protected_date,locked_date
2265,"['c#', 'livecharts']","{'account_id': 15584209, 'reputation': 13, 'user_id': 11243199, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d6c2276d8e4154859446a95981e54dee?s=256&d=identicon&r=PG&f=1', 'display_name': 'Khyzer', 'link': 'https://stackoverflow.com/users/11243199/khyzer'}",False,178,,0,0,1572270777,1572270777,58592186,CC BY-SA 4.0,https://stackoverflow.com/questions/58592186/how-to-use-addrange-in-livecharts-if-x-and-y-are-lists,How to use .AddRange in LiveCharts if X and Y are Lists?,,,,,
2266,"['c#', 'entity-framework', '.net-core-3.0', 'asp.net-core-3.0']","{'account_id': 181059, 'reputation': 1352, 'user_id': 414803, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/0cd78b5d993fea5009a4b411f48dc7f3?s=256&d=identicon&r=PG', 'display_name': 'Skuami', 'link': 'https://stackoverflow.com/users/414803/skuami'}",True,1972,58563839.0,1,0,1572270698,1572015604,58561010,CC BY-SA 4.0,https://stackoverflow.com/questions/58561010/include-does-not-work-as-expected-on-ef-core-3-0,Include does not work as expected on EF Core 3.0,,,,,
2267,"['c#', 'wmi', 'network-drive']","{'account_id': 9143125, 'reputation': 117, 'user_id': 6800342, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a65a7e7a1a9f86cb0e85e15f1b2014a9?s=256&d=identicon&r=PG&f=1', 'display_name': 'calgara12', 'link': 'https://stackoverflow.com/users/6800342/calgara12'}",False,326,,0,0,1572270662,1572269882,58591952,CC BY-SA 4.0,https://stackoverflow.com/questions/58591952/listing-mapped-network-drives-with-wmi,Listing Mapped Network Drives with WMI,1572270662.0,,,,
2268,"['c#', 'unity3d', 'mobile', 'game-engine']","{'account_id': 15577967, 'reputation': 9, 'user_id': 11238613, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/60cdb33fef08c8790b34ddb27aa87f4f?s=256&d=identicon&r=PG&f=1', 'display_name': 'craniax', 'link': 'https://stackoverflow.com/users/11238613/craniax'}",False,72,,1,-1,1572270572,1572250879,58587577,CC BY-SA 4.0,https://stackoverflow.com/questions/58587577/storing-highscore-in-unity-c-code-not-working,Storing Highscore in Unity C# code not working,,,,,
2269,"['c#', 'visual-studio-2010', 'unity3d']","{'user_type': 'does_not_exist', 'display_name': 'user11660804'}",False,47,,0,0,1572270162,1572270162,58592031,CC BY-SA 4.0,https://stackoverflow.com/questions/58592031/player-doesnt-move-after-being-spawned,Player doesn&#39;t move after being spawned,,,,,
2270,"['c#', 'xaml', 'mvvm', 'uwp']","{'account_id': 11946468, 'reputation': 33, 'user_id': 10755123, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/96c7f719ac61ba4ebad7684ef3be3e13?s=256&d=identicon&r=PG&f=1', 'display_name': 'strypperjason115', 'link': 'https://stackoverflow.com/users/10755123/strypperjason115'}",True,86,58592023.0,2,0,1572270115,1572264971,58590780,CC BY-SA 4.0,https://stackoverflow.com/questions/58590780/how-to-provide-and-pass-object-to-the-viewmodelbase,How to provide and pass &quot;object&quot; to the viewmodelbase?,,,,,
2271,"['c#', 'asp.net-core', 'nuget', 'nuspec']","{'account_id': 6689587, 'reputation': 3905, 'user_id': 5159468, 'user_type': 'registered', 'accept_rate': 66, 'profile_image': 'https://www.gravatar.com/avatar/dace09a5ca5ec6979278374f2d183ce7?s=256&d=identicon&r=PG&f=1', 'display_name': 'Spikee', 'link': 'https://stackoverflow.com/users/5159468/spikee'}",True,262,58591939.0,1,0,1572269836,1572259718,58589550,CC BY-SA 4.0,https://stackoverflow.com/questions/58589550/on-prem-nuget-package-is-available-but-appears-empty,On-prem nuget package is available but appears empty,1572264412.0,,,,
2272,"['c#', '.net', 'string', 'csv']","{'account_id': 4553525, 'reputation': 17, 'user_id': 3697903, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/100001840117006/picture?type=large', 'display_name': 'user3697903', 'link': 'https://stackoverflow.com/users/3697903/user3697903'}",True,172,58591523.0,1,0,1572269395,1572267579,58591406,CC BY-SA 4.0,https://stackoverflow.com/questions/58591406/getting-values-from-a-string-in-c,Getting values from a string in c#,1572267959.0,,,,
2273,"['c#', 'asp.net-mvc', 'signalr', 'vpn', 'windows-server-2019']","{'account_id': 14741545, 'reputation': 21, 'user_id': 10646096, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2a87f8bf850432446aa9ee026ce74e36?s=256&d=identicon&r=PG&f=1', 'display_name': 'Pedro Rosa', 'link': 'https://stackoverflow.com/users/10646096/pedro-rosa'}",False,548,,1,2,1572269391,1572262745,58590278,CC BY-SA 4.0,https://stackoverflow.com/questions/58590278/vpn-signalr-not-working-together-what-can-i-do,VPN / SignalR not working together. what can i do?,1572264677.0,,,,
2274,"['c#', 'unity3d']","{'account_id': 16965372, 'reputation': 31, 'user_id': 12271413, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-SWPNtIm32s0/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3reb0h63c1EFRvHJn1EtlfrQjzKk9A/photo.jpg?sz=256', 'display_name': 'JVG', 'link': 'https://stackoverflow.com/users/12271413/jvg'}",False,34,,1,0,1572269087,1572014266,58560623,CC BY-SA 4.0,https://stackoverflow.com/questions/58560623/how-to-realise-sequential-animation-which-plays-one-time-and-stops-at-last-frame,how to realise sequential animation which plays one time and stops at last frame? (via Animator),1572269087.0,,,,
2275,"['c#', 'windows-services', 'servicecontroller', 'systray']","{'account_id': 5470737, 'reputation': 783, 'user_id': 4350189, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/fc9d8338d7b84c922fd3b6cd8ab54335?s=256&d=identicon&r=PG&f=1', 'display_name': 'Felix Arnold', 'link': 'https://stackoverflow.com/users/4350189/felix-arnold'}",True,80,58591725.0,1,0,1572268977,1572266598,58591148,CC BY-SA 4.0,https://stackoverflow.com/questions/58591148/how-to-get-answer-from-windows-service,How to get answer from windows service,,,,,
2276,"['c#', 'unity3d', 'hololens']","{'account_id': 14383902, 'reputation': 107, 'user_id': 10390400, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4f12849852a8a83ec95937ae691c1bc2?s=256&d=identicon&r=PG&f=1', 'display_name': 'SoCrazzy', 'link': 'https://stackoverflow.com/users/10390400/socrazzy'}",True,160,58591638.0,1,4,1572268950,1572267485,58591377,CC BY-SA 4.0,https://stackoverflow.com/questions/58591377/how-can-i-change-the-pivot-of-a-gameobject,How can I change the pivot of a GameObject,1572268950.0,,,,
2277,"['c#', 'selenium', 'selenium-webdriver', 'xpath']","{'account_id': 1148675, 'reputation': 2523, 'user_id': 1130864, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/ecbffe0961a71c1e62abe6ed06800734?s=256&d=identicon&r=PG', 'display_name': 'Keva161', 'link': 'https://stackoverflow.com/users/1130864/keva161'}",False,699,,1,0,1572268924,1572266268,58591074,CC BY-SA 4.0,https://stackoverflow.com/questions/58591074/finding-an-element-with-no-tag-using-xpath,Finding an element with no tag using XPath,1572267925.0,,,,
2278,"['c#', 'xml']","{'account_id': 16289140, 'reputation': 17, 'user_id': 11763044, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-G5H4M7OHHfA/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rfHfX8OOaoECgPDLcTSB3Cqw8-bqw/photo.jpg?sz=256', 'display_name': 'Sreeja Sridharan', 'link': 'https://stackoverflow.com/users/11763044/sreeja-sridharan'}",False,21,,1,0,1572268841,1572267513,58591385,CC BY-SA 4.0,https://stackoverflow.com/questions/58591385/reading-multiple-values-from-xml-and-updating-only-single-value-in-xml,Reading multiple values from xml and updating only single value in xml,,,,,
2279,"['c#', 'wpf', 'events', 'reflection']","{'account_id': 8755600, 'reputation': 31, 'user_id': 6547298, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d0f7b22dc3aa6bd12cac38c1f443d740?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ben', 'link': 'https://stackoverflow.com/users/6547298/ben'}",True,81,,2,0,1572268756,1572265749,58590960,CC BY-SA 4.0,https://stackoverflow.com/questions/58590960/how-do-i-remove-a-click-event-from-a-custom-control-using-reflection,How do I remove a click event from a custom control using reflection?,1572268756.0,,,,
2280,"['c#', 'cmake', 'csproj', 'platform']","{'account_id': 16984788, 'reputation': 21, 'user_id': 12285830, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b27229b817759f8473489906773fd9cf?s=256&d=identicon&r=PG&f=1', 'display_name': 'LeDaim', 'link': 'https://stackoverflow.com/users/12285830/ledaim'}",False,693,,0,2,1572267948,1572267948,58591485,CC BY-SA 4.0,https://stackoverflow.com/questions/58591485/cmake-on-a-c-project-any-cpu,CMake on a C# project: Any CPU?,,,,,
2281,"['c#', 'unity3d', 'game-physics']","{'account_id': 10697493, 'reputation': 1, 'user_id': 7874064, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/729124027266877/picture?type=large', 'display_name': 'Ying Yoh', 'link': 'https://stackoverflow.com/users/7874064/ying-yoh'}",False,185,,1,0,1572267829,1572152652,58576775,CC BY-SA 4.0,https://stackoverflow.com/questions/58576775/unity-object-does-not-move-straight-line-smoothly,Unity object does not move straight line smoothly,1572267829.0,,,,
2282,"['c#', 'winforms']","{'account_id': 16984576, 'reputation': 13, 'user_id': 12285664, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-pk3Bdd064zQ/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rdC-3E5b8Ls_dy9mVVgy9gdlLehRA/photo.jpg?sz=256', 'display_name': 'Cyril Krzyzowski', 'link': 'https://stackoverflow.com/users/12285664/cyril-krzyzowski'}",False,1751,,2,0,1572267759,1572264390,58590672,CC BY-SA 4.0,https://stackoverflow.com/questions/58590672/app-is-not-starting-after-being-published,App is not starting after being published,1572267270.0,,,,
2283,"['c#', 'unity3d']","{'account_id': 15965704, 'reputation': 97, 'user_id': 11521445, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-BzFROXC10yM/AAAAAAAAAAI/AAAAAAAAAWA/8Iwg6edoXcQ/photo.jpg?sz=256', 'display_name': 'Deimos', 'link': 'https://stackoverflow.com/users/11521445/deimos'}",False,36,,2,1,1572267719,1572267298,58591317,CC BY-SA 4.0,https://stackoverflow.com/questions/58591317/why-monodevelop-and-unity3d-doesnt-knows-application-loadlevel,Why MonoDevelop and Unity3D doesn&#39;t knows Application.LoadLevel();?,,,,,
2284,"['c#', 'entity-framework-core']","{'account_id': 13251075, 'reputation': 151, 'user_id': 9568561, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e6471d63b4d469099d174d1faf507760?s=256&d=identicon&r=PG&f=1', 'display_name': 'KlausE', 'link': 'https://stackoverflow.com/users/9568561/klause'}",True,2043,,1,4,1572267317,1572262468,58590216,CC BY-SA 4.0,https://stackoverflow.com/questions/58590216/linq-expression-could-not-be-translated-and-will-be-evaluated-locally,LINQ expression could not be translated and will be evaluated locally,1572267047.0,,,,
2285,"['c#', 'winforms']","{'account_id': 10984910, 'reputation': 35, 'user_id': 8070951, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/93Zl4.jpg?s=256&g=1', 'display_name': 'sinyo1015', 'link': 'https://stackoverflow.com/users/8070951/sinyo1015'}",True,376,58578005.0,3,0,1572267142,1572166820,58577902,CC BY-SA 4.0,https://stackoverflow.com/questions/58577902/handling-some-keys-while-textbox-is-focused,Handling some keys while textbox is focused,1572172488.0,,,,
2286,"['c#', 'wpf']","{'account_id': 16984485, 'reputation': 3, 'user_id': 12285593, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/292b187c336df4d009d26a77f116c3a1?s=256&d=identicon&r=PG&f=1', 'display_name': 'SimpleK1', 'link': 'https://stackoverflow.com/users/12285593/simplek1'}",True,56,58590671.0,1,0,1572266423,1572264025,58590574,CC BY-SA 4.0,https://stackoverflow.com/questions/58590574/c-cast-multi-column-listbox-back-to-struct,c# cast multi column listbox back to struct,1572266423.0,,,,
2287,"['c#', 'soap']","{'account_id': 9424641, 'reputation': 105, 'user_id': 11365088, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/933c58909e6b111e3c2056c3cbe305b2?s=256&d=identicon&r=PG&f=1', 'display_name': 'xtl', 'link': 'https://stackoverflow.com/users/11365088/xtl'}",False,40,,0,0,1572266393,1572264486,58590690,CC BY-SA 4.0,https://stackoverflow.com/questions/58590690/making-a-list-of-objects-filled-with-soap-api-data-results-in-index-out-of-rang,Making a list of objects filled with SOAP API data results in &quot;Index out of range&quot; exception,1572266393.0,,,,
2288,"['c#', 'azure', 'asp.net-core', 'swagger', 'swashbuckle']","{'account_id': 11882409, 'reputation': 55, 'user_id': 8695767, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/567336b69bb2e20a88355581f2c9d783?s=256&d=identicon&r=PG&f=1', 'display_name': 'Theremy', 'link': 'https://stackoverflow.com/users/8695767/theremy'}",True,1171,58589456.0,1,1,1572266299,1572258667,58589312,CC BY-SA 4.0,https://stackoverflow.com/questions/58589312/net-core-web-api-azure-ad-and-swagger-not-authenticating,.NET Core Web Api Azure AD and Swagger not authenticating,,,,,
2289,"['c#', 'winforms', 'mvp']","{'account_id': 16982351, 'reputation': 11, 'user_id': 12283932, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c39990eb42ddf0806ad08fa0514e8dab?s=256&d=identicon&r=PG&f=1', 'display_name': 'Julian', 'link': 'https://stackoverflow.com/users/12283932/julian'}",False,65,,0,1,1572265997,1572265215,58590841,CC BY-SA 4.0,https://stackoverflow.com/questions/58590841/list-is-not-set-value-to-the-control-from-presenter,List is not set value to the control from presenter,1572265997.0,,,,
2290,"['c#', '.net', 'excel', 'office-interop']","{'account_id': 452498, 'reputation': 5940, 'user_id': 848968, 'user_type': 'registered', 'accept_rate': 63, 'profile_image': 'https://i.stack.imgur.com/Y9IL8.jpg?s=256&g=1', 'display_name': 'techno', 'link': 'https://stackoverflow.com/users/848968/techno'}",True,1174,,1,0,1572265718,1572261084,58589902,CC BY-SA 4.0,https://stackoverflow.com/questions/58589902/cannot-load-workbook-from-excel-file-office-interop-excel,Cannot Load Workbook from Excel File - Office.Interop.excel,,,,,
2291,"['c#', 'xml']","{'account_id': 16575355, 'reputation': 77, 'user_id': 11977278, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-At5Q9XQTMAE/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rdPw88F-PMBbpxs3Cqu_Bt-7SEGyw/photo.jpg?sz=256', 'display_name': 'Przeklin', 'link': 'https://stackoverflow.com/users/11977278/przeklin'}",True,1021,,2,0,1572265620,1572249712,58587391,CC BY-SA 4.0,https://stackoverflow.com/questions/58587391/converting-xmldocument-as-list-of-objects,Converting XmlDocument as List of objects,1572265620.0,,,,
2292,"['c#', 'winforms']","{'account_id': 5860375, 'reputation': 13, 'user_id': 4616307, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ef1e1bdaa23ac22e932c5f058216e390?s=256&d=identicon&r=PG&f=1', 'display_name': 'msh', 'link': 'https://stackoverflow.com/users/4616307/msh'}",True,54,,1,-2,1572265474,1572264737,58590740,CC BY-SA 4.0,https://stackoverflow.com/questions/58590740/load-winforms-gui-from-server,Load Winforms GUI from server,1572264919.0,,,,
2293,"['c#', 'visual-studio', 'stylecop']","{'account_id': 5765202, 'reputation': 132, 'user_id': 4550370, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/cfd1bb4ee9414797a589eef9dd752fca?s=256&d=identicon&r=PG&f=1', 'display_name': 'sylvann', 'link': 'https://stackoverflow.com/users/4550370/sylvann'}",False,189,,0,0,1572265435,1572264751,58590743,CC BY-SA 4.0,https://stackoverflow.com/questions/58590743/how-to-disable-ignore-stylecop-warnings-for-visual-studio-2017,How to disable/ignore StyleCop warnings for Visual Studio 2017?,1572265435.0,,,,
2294,"['c#', 'excel', 'datatable']","{'account_id': 14070824, 'reputation': 5, 'user_id': 10164356, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-90vRM7O4rM4/AAAAAAAAAAI/AAAAAAAAAAA/AAnnY7qAm2ibHXCPxphbtAIrgJ4vSy7j_A/mo/photo.jpg?sz=256', 'display_name': 'mohammed', 'link': 'https://stackoverflow.com/users/10164356/mohammed'}",False,355,,1,-1,1572264816,1572254725,58588402,CC BY-SA 4.0,https://stackoverflow.com/questions/58588402/c-arabic-characters-are-not-recognized-when-exporting-datatable-to-excel,c# Arabic Characters are not recognized when exporting datatable to Excel,1572255149.0,,,,
2295,"['c#', 'sql']","{'account_id': 5826776, 'reputation': 161, 'user_id': 4592855, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-raCOzn3X4TQ/AAAAAAAAAAI/AAAAAAAAABM/Ct0ausy7BWA/photo.jpg?sz=256', 'display_name': 'suresh rajput', 'link': 'https://stackoverflow.com/users/4592855/suresh-rajput'}",False,160,,0,0,1572264722,1572262978,58590324,CC BY-SA 4.0,https://stackoverflow.com/questions/58590324/processing-dataset-tables-result-dynamically,Processing dataset tables result dynamically,1572264722.0,,,,
2296,"['c#', 'windows', 'forms', 'windows-forms-designer']","{'account_id': 10890815, 'reputation': 45, 'user_id': 8006650, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/rNvxt.jpg?s=256&g=1', 'display_name': 'Lika Barken', 'link': 'https://stackoverflow.com/users/8006650/lika-barken'}",False,47,,0,0,1572264580,1572261928,58590095,CC BY-SA 4.0,https://stackoverflow.com/questions/58590095/windows-forms-freezes-and-dont-answer,Windows Forms freezes and don&#39;t answer,1572264580.0,,,,
