,tags,migrated_from,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,link,title,accepted_answer_id,content_license,protected_date,closed_date,closed_reason,community_owned_date
1818,"['c#', '.net', 'vb.net', 'richtextbox', 'rtf']",,"{'account_id': 257740, 'reputation': 458, 'user_id': 539419, 'user_type': 'registered', 'accept_rate': 61, 'profile_image': 'https://www.gravatar.com/avatar/d57ce883bb6726db16d8cd8ff2e404f2?s=256&d=identicon&r=PG', 'display_name': 'gingo', 'link': 'https://stackoverflow.com/users/539419/gingo'}",True,17439,2,3,1423498841,1352276941,,13265762,https://stackoverflow.com/questions/13265762/how-to-add-a-rtf-formatting-in-the-text-string-for-a-richt-text-box,How to add a rtf formatting in the text string for a Richt Text Box?,13265826.0,CC BY-SA 3.0,,,,
1819,"['c#', 'sockets', 'web', 'port-scanning']",,"{'account_id': 2031848, 'reputation': 269, 'user_id': 1815324, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/b0b05b8fd5cec4497146b7fdbbe72194?s=256&d=identicon&r=PG', 'display_name': 'user1815324', 'link': 'https://stackoverflow.com/users/1815324/user1815324'}",True,6116,3,0,1423489255,1353852054,1423489255.0,13551707,https://stackoverflow.com/questions/13551707/speed-up-port-scan-c,Speed up Port Scan C#,,CC BY-SA 3.0,,,,
1820,"['c#', 'winforms']",,"{'account_id': 1985192, 'reputation': 1, 'user_id': 1780623, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/88ad1b66432687bfa33f2b788c5ef31d?s=256&d=identicon&r=PG', 'display_name': 'CindytheTiger', 'link': 'https://stackoverflow.com/users/1780623/cindythetiger'}",False,2380,4,0,1423437203,1354236101,1354278250.0,13637335,https://stackoverflow.com/questions/13637335/how-can-i-drag-and-drop-selected-text-from-firefox-to-my-winform-app,How can I drag and drop selected text from firefox to my winform app?,,CC BY-SA 3.0,,,,
1821,"['c#', 'static', 'delegates', 'anonymous-function', 'static-members']",,"{'account_id': 255524, 'reputation': 14554, 'user_id': 535637, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'michael', 'link': 'https://stackoverflow.com/users/535637/michael'}",True,2895,7,5,1423432089,1353951891,,13570268,https://stackoverflow.com/questions/13570268/how-to-initialize-a-static-readonly-variable-using-an-anonymous-method,How to initialize a static readonly variable using an anonymous method?,13570395.0,CC BY-SA 3.0,,,,
1822,"['c#', 'textbox']",,"{'account_id': 2073087, 'reputation': 91, 'user_id': 1847111, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/91f691efd93fbff625fccad40931b8f2?s=256&d=identicon&r=PG', 'display_name': 'Hans998', 'link': 'https://stackoverflow.com/users/1847111/hans998'}",True,21742,3,2,1423216900,1353664334,1495542349.0,13526561,https://stackoverflow.com/questions/13526561/c-is-there-a-character-limit-on-textboxes,c# - Is there a character limit on textboxes?,13526603.0,,,1353678714.0,exact duplicate,
1823,"['c#', 'newline', 'streamwriter']",,"{'account_id': 1797826, 'reputation': 353, 'user_id': 1636854, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/53700036a92e0376841770f69a052211?s=256&d=identicon&r=PG', 'display_name': 'Waronius', 'link': 'https://stackoverflow.com/users/1636854/waronius'}",True,51011,6,19,1423214648,1352736304,,13347104,https://stackoverflow.com/questions/13347104/with-streamwriter-doesnt-work-n-c,With StreamWriter doesn&#39;t work \n (C#),13347170.0,CC BY-SA 3.0,,,,
1824,"['c#', 'asp.net', 'asp.net-mvc', 'asp.net-mvc-3', 'asp.net-mvc-2']",,"{'account_id': 375765, 'reputation': 9507, 'user_id': 726802, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/29612ad642297b12269c494306e3e177?s=256&d=identicon&r=PG', 'display_name': 'Pankaj', 'link': 'https://stackoverflow.com/users/726802/pankaj'}",True,9481,9,18,1423212350,1354132757,1355802492.0,13613402,https://stackoverflow.com/questions/13613402/difference-between-interface-and-abstract-class-in-terms-of-decoupling,Difference between Interface and Abstract class in terms of Decoupling?,,CC BY-SA 3.0,,,,
1825,"['c#', '.net', 'winforms', 'timer']",,"{'account_id': 539074, 'reputation': 1481, 'user_id': 845230, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://www.gravatar.com/avatar/18c7cbdfc443199a8e8da27cf6df9f7d?s=256&d=identicon&r=PG', 'display_name': 'Dave', 'link': 'https://stackoverflow.com/users/845230/dave'}",True,2391,3,12,1423167262,1353628457,1423167087.0,13521521,https://stackoverflow.com/questions/13521521/system-timers-timer-only-gives-maximum-64-frames-per-second,System.Timers.Timer only gives maximum 64 frames per second,,CC BY-SA 3.0,,,,
1826,"['c#', 'wpf', 'treeview', 'contextmenu']",,"{'account_id': 82454, 'reputation': 4630, 'user_id': 231826, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/4eedf2a257ec3d80eb6b14ede73473b6?s=256&d=identicon&r=PG', 'display_name': 'TrustyCoder', 'link': 'https://stackoverflow.com/users/231826/trustycoder'}",True,15684,4,12,1423005254,1353084896,1423004506.0,13420994,https://stackoverflow.com/questions/13420994/how-to-display-context-menu-for-treeview-item-in-a-hierarchial-data-template-in,How to display context menu for treeview item in a hierarchial data template in wpf,13423286.0,CC BY-SA 3.0,,,,
1827,"['c#', 'struct', 'optional-parameters', 'default-constructor']",,"{'account_id': 111632, 'reputation': 1426, 'user_id': 294804, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/a9792cc807ab0fbd4b499755ba65b740?s=256&d=identicon&r=PG', 'display_name': 'Michael Yanni', 'link': 'https://stackoverflow.com/users/294804/michael-yanni'}",True,16469,5,17,1422996787,1352924660,,13386719,https://stackoverflow.com/questions/13386719/c-calling-a-struct-constructor-that-has-all-defaulted-parameters,C# - Calling a struct constructor that has all defaulted parameters,13386833.0,CC BY-SA 3.0,,,,
1828,"['c#', 'asp.net']",,"{'account_id': 1990400, 'reputation': 49, 'user_id': 1784535, 'user_type': 'registered', 'accept_rate': 33, 'profile_image': 'https://www.gravatar.com/avatar/14a29c770190a170fd8ea7ebac425cc5?s=256&d=identicon&r=PG', 'display_name': 'Newbie', 'link': 'https://stackoverflow.com/users/1784535/newbie'}",False,2475,1,1,1422954381,1351762534,1351763079.0,13174290,https://stackoverflow.com/questions/13174290/binding-a-dropdown-inside-repeater,Binding a Dropdown inside repeater,,CC BY-SA 3.0,,,,
1829,"['c#', 'windows', 'forms', 'upload', 'ftp']",,"{'account_id': 2013850, 'reputation': 483, 'user_id': 1801629, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/72495108823b44cd1f707f9096b504ca?s=256&d=identicon&r=PG', 'display_name': 'Edwin Torres', 'link': 'https://stackoverflow.com/users/1801629/edwin-torres'}",True,1742,1,-3,1422916702,1352253896,1422916702.0,13262253,https://stackoverflow.com/questions/13262253/how-to-upload-a-folder-through-ftp,How to upload a folder through FTP?,13262513.0,CC BY-SA 3.0,,,,
1830,"['c#', 'visual-studio']",,"{'account_id': 441245, 'reputation': 549, 'user_id': 831227, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/b8813a32bcb8614bdaa7d18639825f16?s=256&d=identicon&r=PG', 'display_name': 'lelewin', 'link': 'https://stackoverflow.com/users/831227/lelewin'}",True,54179,5,21,1422914675,1353570103,,13507901,https://stackoverflow.com/questions/13507901/how-to-downgrade-from-visual-studio-2012-project-to-visual-studio-2008,How to downgrade from Visual Studio 2012 project to Visual Studio 2008,13508049.0,CC BY-SA 3.0,,,,
1831,"['c#', 'wpf', 'windows-phone', 'fill', 'ellipse']",,"{'account_id': 376438, 'reputation': 407, 'user_id': 727901, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/7a696ab77056f4b656cc3f6fee1b4482?s=256&d=identicon&r=PG', 'display_name': 'Armando Freire', 'link': 'https://stackoverflow.com/users/727901/armando-freire'}",True,14334,2,6,1422800337,1351774460,,13177529,https://stackoverflow.com/questions/13177529/wpf-ellipse-with-backgroundcolor-and-image,WPF Ellipse with BackgroundColor and Image,13177883.0,CC BY-SA 3.0,,,,
1832,"['c#', '.net']",,"{'account_id': 123375, 'reputation': 9181, 'user_id': 317785, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://www.gravatar.com/avatar/4d525cf2f444ad7c94e82cc3b2225653?s=256&d=identicon&r=PG', 'display_name': 'Cocoa Dev', 'link': 'https://stackoverflow.com/users/317785/cocoa-dev'}",True,9980,5,0,1422707321,1352136864,1352138580.0,13237336,https://stackoverflow.com/questions/13237336/textbox-text-remove-last-character,textbox text remove last character,13237354.0,CC BY-SA 3.0,,,,
1833,"['c#', 'winforms', 'datagridview']",,"{'user_type': 'does_not_exist', 'display_name': 'user34537'}",False,5266,3,1,1422625404,1354052673,,13593671,https://stackoverflow.com/questions/13593671/make-columns-in-datagridview-sortable,Make columns in datagridview sortable?,,CC BY-SA 3.0,,,,
1834,"['c#', 'python', 'linux', 'mono', 'serial-port']",,"{'account_id': 263380, 'reputation': 13360, 'user_id': 548894, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/887961087d8396bee614fc2b78a957d2?s=256&d=identicon&r=PG', 'display_name': 'MajesticRa', 'link': 'https://stackoverflow.com/users/548894/majesticra'}",True,3233,1,3,1422621830,1351922895,1352128395.0,13206524,https://stackoverflow.com/questions/13206524/error-with-high-baud-rates-using-serialport-on-mono-linux,Error with high baud rates using SerialPort on Mono Linux,13234661.0,CC BY-SA 3.0,,,,
1835,"['c#', 'visual-studio-2012', 'uml', 'reverse-engineering', 'visio']",,"{'account_id': 390442, 'reputation': 14458, 'user_id': 750511, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/f1cc17242ddaefc62f1fd866b6d52248?s=256&d=identicon&r=PG', 'display_name': 'Carven', 'link': 'https://stackoverflow.com/users/750511/carven'}",True,43047,5,13,1422578889,1352738988,1352739411.0,13347817,https://stackoverflow.com/questions/13347817/how-can-i-generate-uml-diagrams-from-c-code-written-in-visual-studio-2012-into,How can I generate UML diagrams from C# code written in Visual Studio 2012 into Visio 2010?,13713733.0,CC BY-SA 3.0,,,,
1836,"['c#', 'sockets', 'windows-store-apps', 'datareader']",,"{'account_id': 2007718, 'reputation': 111, 'user_id': 1797107, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1706f5292ab7b8871a2e0492b09983dd?s=256&d=identicon&r=PG', 'display_name': 'Dmitriy Bondarchuk', 'link': 'https://stackoverflow.com/users/1797107/dmitriy-bondarchuk'}",True,2979,2,5,1422576123,1351974906,1395478409.0,13213258,https://stackoverflow.com/questions/13213258/windows-store-app-streamsoket-datareader-loadasync-objectdisposedexception,Windows Store App StreamSoket DataReader.LoadAsync() ObjectDisposedException,,CC BY-SA 3.0,,,,
1837,"['c#', 'ado.net']",,"{'account_id': 1537344, 'reputation': 11681, 'user_id': 1432980, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/e646027bcc545177a971230c1e23134a?s=256&d=identicon&r=PG', 'display_name': 'lapots', 'link': 'https://stackoverflow.com/users/1432980/lapots'}",True,7575,4,0,1422562518,1353609770,,13518486,https://stackoverflow.com/questions/13518486/update-table-in-database-from-datatable,update table in database from datatable,,CC BY-SA 3.0,,,,
1838,"['c#', 'mysql', 'linq', 'entity-framework', 'entity-framework-5']",,"{'account_id': 541374, 'reputation': 6301, 'user_id': 909902, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://i.stack.imgur.com/WvEqs.jpg?s=256&g=1', 'display_name': 'Simon Edstr&#246;m', 'link': 'https://stackoverflow.com/users/909902/simon-edstr%c3%b6m'}",True,9287,6,22,1422321093,1352229156,1592644375.0,13257760,https://stackoverflow.com/questions/13257760/why-does-the-entity-framework-generate-nested-sql-queries,Why does the Entity Framework generate nested SQL queries?,13258796.0,CC BY-SA 4.0,,,,
1839,"['c#', 'asp.net-mvc', 'iidentity']",,"{'account_id': 1014159, 'reputation': 5555, 'user_id': 1026105, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/3a9bea00fa5f65c57a659e2ed0ae9888?s=256&d=identicon&r=PG', 'display_name': 'JuChom', 'link': 'https://stackoverflow.com/users/1026105/juchom'}",True,6068,2,5,1422075477,1353423321,1422075477.0,13475837,https://stackoverflow.com/questions/13475837/override-the-iidentity-property-of-user,Override the IIdentity property of User,13476423.0,CC BY-SA 3.0,,,,
1840,"['c#', 'image', 'xaml', 'windows-runtime']",,"{'account_id': 2096751, 'reputation': 81, 'user_id': 1865321, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a331a3c5ba6c35a0f6540f54df74377d?s=256&d=identicon&r=PG&f=1', 'display_name': 'MJR', 'link': 'https://stackoverflow.com/users/1865321/mjr'}",True,3661,2,3,1422041174,1354254107,,13639716,https://stackoverflow.com/questions/13639716/image-opacitymask-on-winrt-xaml,Image.OpacityMask on WinRT XAML,,CC BY-SA 3.0,,,,
1841,"['c#', '.net', 'algorithm']",,"{'account_id': 1288849, 'reputation': 746, 'user_id': 1631092, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/ab63cf6a6788374ffc3fab61a16e758f?s=256&d=identicon&r=PG', 'display_name': 'Conrad C', 'link': 'https://stackoverflow.com/users/1631092/conrad-c'}",True,1173,3,-4,1421950745,1352349679,1421950745.0,13282527,https://stackoverflow.com/questions/13282527/is-my-program-taking-too-much-time-to-execute,Is my program taking too much time to execute?,13283071.0,CC BY-SA 3.0,,,,
1842,"['c#', 'message-queue', 'nservicebus']",,"{'account_id': 245482, 'reputation': 905, 'user_id': 518997, 'user_type': 'registered', 'accept_rate': 53, 'profile_image': 'https://www.gravatar.com/avatar/9781b1944122b81a41012568006c4cc3?s=256&d=identicon&r=PG', 'display_name': 'Nishant', 'link': 'https://stackoverflow.com/users/518997/nishant'}",True,1981,2,1,1421940057,1354209612,,13631222,https://stackoverflow.com/questions/13631222/nservice-bus-message-size,NService Bus Message Size,,CC BY-SA 3.0,,,,
1843,"['c#', 'php', 'linq']",,"{'account_id': 481196, 'reputation': 2607, 'user_id': 894862, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://www.gravatar.com/avatar/32d185891cc435fb4176753213e0c2d9?s=256&d=identicon&r=PG', 'display_name': 'Secret', 'link': 'https://stackoverflow.com/users/894862/secret'}",True,185,2,2,1421875304,1353869836,1421875304.0,13554323,https://stackoverflow.com/questions/13554323/c-linq-slower-than-php-solving-riddle-236a,C# Linq slower than PHP? Solving riddle #236A,13554407.0,CC BY-SA 3.0,,,,
1844,"['c#', 'wpf', 'http', 'cookies', 'browser']",,"{'account_id': 1398997, 'reputation': 221, 'user_id': 1328116, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/522ea8708870656b455440b325d60eb6?s=256&d=identicon&r=PG', 'display_name': 'Matt F', 'link': 'https://stackoverflow.com/users/1328116/matt-f'}",True,1457,1,1,1421765414,1353191529,,13435457,https://stackoverflow.com/questions/13435457/cookie-manipulation-in-wpf,Cookie Manipulation in WPF,,CC BY-SA 3.0,,,,
1845,"['c#', 'asp.net', 'entity-framework', 'asp.net-mvc-4']",,"{'account_id': 1302914, 'reputation': 675, 'user_id': 1252480, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/e5a724412863e66adfa212d81735b85a?s=256&d=identicon&r=PG', 'display_name': 'Tang', 'link': 'https://stackoverflow.com/users/1252480/tang'}",True,4390,4,5,1421708345,1353255135,1353260474.0,13441879,https://stackoverflow.com/questions/13441879/entity-cannot-be-referenced-by-multiple-instances-of-ientitychangetracker,entity cannot be referenced by multiple instances of IEntityChangeTracker,,CC BY-SA 3.0,,,,
1846,"['c#', 'asp.net', 'asp.net-mvc', 'asp.net-mvc-4']",,"{'account_id': 1604156, 'reputation': 79, 'user_id': 1484576, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/db7b2ac5f190a4e2120a40a836382b79?s=256&d=identicon&r=PG&f=1', 'display_name': 'Prabesh Manandhar', 'link': 'https://stackoverflow.com/users/1484576/prabesh-manandhar'}",True,6499,5,6,1421646474,1352183912,,13245712,https://stackoverflow.com/questions/13245712/how-to-lock-unlock-a-user-in-mvc-simplemembership,How to lock/unlock a user in MVC SimpleMembership,18079185.0,CC BY-SA 3.0,,,,
1847,"['c#', 'sitecore', 'sitecore6', 'moles']",,"{'account_id': 1060007, 'reputation': 556, 'user_id': 1061840, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://i.stack.imgur.com/zm8aA.png?s=256&g=1', 'display_name': 'chrislewisdev', 'link': 'https://stackoverflow.com/users/1061840/chrislewisdev'}",True,3597,3,4,1421586082,1352130923,,13235692,https://stackoverflow.com/questions/13235692/how-to-effectively-test-sitecore-linkfield,How to effectively test SiteCore LinkField,21113203.0,CC BY-SA 3.0,,,,
1848,"['c#', 'asp.net']",,"{'account_id': 974823, 'reputation': 42610, 'user_id': 996431, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/0b831aa6991ae5f32c1a8e8078b67361?s=256&d=identicon&r=PG', 'display_name': 'Nate Pet', 'link': 'https://stackoverflow.com/users/996431/nate-pet'}",True,22945,2,3,1421362832,1352310212,1421362832.0,13275207,https://stackoverflow.com/questions/13275207/get-absolute-path-of-relative-path,Get absolute path of relative path,13275413.0,CC BY-SA 3.0,,,,
1849,"['c#', 'winforms', 'random-time-generation']",,"{'account_id': 123375, 'reputation': 9181, 'user_id': 317785, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://www.gravatar.com/avatar/4d525cf2f444ad7c94e82cc3b2225653?s=256&d=identicon&r=PG', 'display_name': 'Cocoa Dev', 'link': 'https://stackoverflow.com/users/317785/cocoa-dev'}",True,22427,9,11,1421267164,1354040061,1421267164.0,13590465,https://stackoverflow.com/questions/13590465/random-time-generator-for-time-betweeen-7am-to-11am,Random Time Generator for time betweeen 7AM to 11AM,13590545.0,,,1354049309.0,not a real question,
