,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,accepted_answer_id,last_edit_date,protected_date,closed_date,closed_reason,migrated_from,community_owned_date
1791,"['c#', 'ifilter']","{'account_id': 1262727, 'reputation': 9856, 'user_id': 1220627, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/bcc4752767827a60b2e32ac3d090f337?s=256&d=identicon&r=PG', 'display_name': 'Sn&#230;bj&#248;rn', 'link': 'https://stackoverflow.com/users/1220627/sn%c3%a6bj%c3%b8rn'}",True,673,1,3,1418633611,1335196171,10283872,CC BY-SA 3.0,https://stackoverflow.com/questions/10283872/ifilter-errorcode-filter-e-access-when-reading-rtf-rick-text-format-from-byte,IFilter ErrorCode FILTER_E_ACCESS when reading .rtf (Rick Text format) from byte array,27479834.0,,,,,,
1792,"['c#', 'windows', 'service', 'printing']","{'account_id': 1432059, 'reputation': 76, 'user_id': 1354267, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ae3d04c97eceb5d84ad9204c893e845d?s=256&d=identicon&r=PG', 'display_name': 'TomT64', 'link': 'https://stackoverflow.com/users/1354267/tomt64'}",True,3907,2,3,1418576299,1335285816,10302271,CC BY-SA 3.0,https://stackoverflow.com/questions/10302271/print-from-windows-service-no-dialog-no-user-interaction,"Print from Windows Service, no dialog, no user interaction",,1495540706.0,,,,,
1793,"['c#', 'oauth', 'google-api']","{'account_id': 105170, 'reputation': 10885, 'user_id': 280772, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/ac6e884cd370d2091c1ed5253fb127aa?s=256&d=identicon&r=PG', 'display_name': 'Lost', 'link': 'https://stackoverflow.com/users/280772/lost'}",True,2997,2,2,1418482662,1334252746,10128929,CC BY-SA 3.0,https://stackoverflow.com/questions/10128929/calling-google-api-after-having-access-token-to-fetch-profiledata,Calling Google API after having access Token to fetch profiledata,10228569.0,1334256953.0,,,,,
1794,"['c#', 'c++-cli', 'marshalling', 'appdomain']","{'account_id': 187271, 'reputation': 678, 'user_id': 425208, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/f98260712bf95411d735291b82eae9bc?s=256&d=identicon&r=PG', 'display_name': 'Andrew Stern', 'link': 'https://stackoverflow.com/users/425208/andrew-stern'}",True,1746,1,3,1418450525,1335283668,10301727,CC BY-SA 3.0,https://stackoverflow.com/questions/10301727/marshalling-c-pointer-interface-back-though-c-function-call-in-a-non-default,Marshalling C++ pointer interface back though C# function call in a non default AppDomain,10335018.0,1418450525.0,,,,,
1795,"['c#', 'apache', 'mono', 'httpwebresponse', 'servicepoint']","{'account_id': 1376881, 'reputation': 123, 'user_id': 1310737, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5167ed45a9b0d20b5a95f1e074344112?s=256&d=identicon&r=PG', 'display_name': 'erasend', 'link': 'https://stackoverflow.com/users/1310737/erasend'}",True,3515,3,12,1418322372,1333469069,9997143,CC BY-SA 3.0,https://stackoverflow.com/questions/9997143/httpwebresponse-wont-scale-for-concurrent-outbound-requests,HttpWebResponse won&#39;t scale for concurrent outbound requests,9998914.0,1418322372.0,,,,,
1796,"['c#', 'wpf', 'reflection', 'dynamically-generated']","{'account_id': 1305700, 'reputation': 4859, 'user_id': 1254743, 'user_type': 'registered', 'accept_rate': 53, 'profile_image': 'https://www.gravatar.com/avatar/f86b3f6b96f7380f0fdf07e4eb07791d?s=256&d=identicon&r=PG', 'display_name': 'Onur', 'link': 'https://stackoverflow.com/users/1254743/onur'}",False,2025,0,3,1418304273,1333440194,9989369,CC BY-SA 3.0,https://stackoverflow.com/questions/9989369/how-to-generate-a-wpf-form-that-allows-editing-of-any-object,How to generate a WPF form that allows editing of any object,,,,,,,
1797,"['c#', 'design-patterns', 'enums', 'mapping']","{'account_id': 300837, 'reputation': 8615, 'user_id': 608220, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/3552206951906bc392106a3580a6b2f1?s=256&d=identicon&r=PG', 'display_name': 'shannon', 'link': 'https://stackoverflow.com/users/608220/shannon'}",True,8897,3,11,1418297700,1335310478,10307459,CC BY-SA 3.0,https://stackoverflow.com/questions/10307459/keep-enum-to-object-mapping-with-enum-class,Keep enum-to-object mapping with enum class?,10307620.0,,,,,,
1798,"['c#', 'excel']","{'account_id': 197387, 'reputation': 16955, 'user_id': 443244, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://i.stack.imgur.com/AmLn0.png?s=256&g=1', 'display_name': 'Sangram Nandkhile', 'link': 'https://stackoverflow.com/users/443244/sangram-nandkhile'}",True,4272,4,6,1418207064,1333977037,10073710,CC BY-SA 3.0,https://stackoverflow.com/questions/10073710/parse-cell-location-string-into-row-column,Parse Cell Location String into Row &amp; Column,10073781.0,,,,,,
1799,['c#'],"{'account_id': 333721, 'reputation': 3456, 'user_id': 659731, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/fba22217f82d79421c884fcfdb525c4c?s=256&d=identicon&r=PG', 'display_name': 'Devator', 'link': 'https://stackoverflow.com/users/659731/devator'}",True,47628,4,3,1418186409,1335187616,10281478,CC BY-SA 3.0,https://stackoverflow.com/questions/10281478/the-name-xxxx-does-not-exist-in-the-current-context,The name XXXX does not exist in the current context,10281491.0,,,,,,
1800,"['c#', 'xml', 'list', 'xml-serialization', 'deserialization']","{'account_id': 1420472, 'reputation': 1460, 'user_id': 1345207, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/bsdsg.jpg?s=256&g=1', 'display_name': 'L.Trabacchin', 'link': 'https://stackoverflow.com/users/1345207/l-trabacchin'}",True,1422,1,0,1418131031,1334876786,10238104,CC BY-SA 3.0,https://stackoverflow.com/questions/10238104/c-system-xml-serialization-does-not-goes-throught-set-method-of-public-listt,c# System.Xml.Serialization does not goes throught set method of Public List&lt;T&gt;,10238250.0,1334877044.0,,,,,
1801,"['c#', 'mysql', 'database']","{'account_id': 939635, 'reputation': 145, 'user_id': 967937, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/e4ae16518c5efd729c7574529ca63c6d?s=256&d=identicon&r=PG', 'display_name': 'Aaraadhana', 'link': 'https://stackoverflow.com/users/967937/aaraadhana'}",False,342,1,0,1417893931,1335156204,10274891,CC BY-SA 3.0,https://stackoverflow.com/questions/10274891/mapping-multi-tenant-database,Mapping Multi Tenant Database,,1335157105.0,,,,,
1802,"['c#', '.net', 'il']","{'account_id': 228938, 'reputation': 469, 'user_id': 491563, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/tuxZq.jpg?s=256&g=1', 'display_name': 'Osiris', 'link': 'https://stackoverflow.com/users/491563/osiris'}",True,1181,2,9,1417885932,1333465537,9996102,CC BY-SA 3.0,https://stackoverflow.com/questions/9996102/does-debug-assert-generate-il-in-release-mode,Does Debug.Assert generate IL in release mode?,9996113.0,1417885932.0,,,,,
1803,"['c#', 'entity-framework', 'entity-framework-4', 'ef-code-first', 'entity-framework-4.3']","{'account_id': 1432637, 'reputation': 153, 'user_id': 1354699, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d37c71cf2364d2f739d84f427f9be5fe?s=256&d=identicon&r=PG', 'display_name': 'cb3431', 'link': 'https://stackoverflow.com/users/1354699/cb3431'}",True,1191,3,2,1417803308,1335300607,10305788,CC BY-SA 3.0,https://stackoverflow.com/questions/10305788/ef-4-3-relationships-not-right,EF 4.3 relationships not right,,1417803308.0,,,,,
1804,"['c#', '.net', 'linq']","{'account_id': 62119, 'reputation': 16624, 'user_id': 184746, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://i.stack.imgur.com/eooRi.png?s=256&g=1', 'display_name': 'caesay', 'link': 'https://stackoverflow.com/users/184746/caesay'}",True,5981,2,5,1417793524,1335122658,10271293,,https://stackoverflow.com/questions/10271293/list-of-all-linq-query-expression-keywords,List of all LINQ query expression keywords?,10271305.0,1335123284.0,,1335238029.0,not a real question,,
1805,"['c#', '.net-4.0', 'razor']","{'account_id': 43699, 'reputation': 17091, 'user_id': 127853, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://i.stack.imgur.com/Ppot0.png?s=256&g=1', 'display_name': 'Kyle', 'link': 'https://stackoverflow.com/users/127853/kyle'}",True,7940,3,5,1417786124,1335279689,10300609,CC BY-SA 3.0,https://stackoverflow.com/questions/10300609/exception-an-expression-tree-may-not-contain-a-dynamic-operation,Exception: An expression tree may not contain a dynamic operation,10300711.0,1495535055.0,,,,,
1806,"['c#', '.net', 'linq', 'intersection']","{'account_id': 1044423, 'reputation': 3465, 'user_id': 1055502, 'user_type': 'registered', 'accept_rate': 59, 'profile_image': 'https://www.gravatar.com/avatar/52219c170b34ec947a0e026df667e87e?s=256&d=identicon&r=PG', 'display_name': 'Ali', 'link': 'https://stackoverflow.com/users/1055502/ali'}",True,26521,1,51,1417778432,1335384990,10323071,CC BY-SA 3.0,https://stackoverflow.com/questions/10323071/intersection-of-two-string-array-ignore-case,Intersection of two string array (ignore case),10323096.0,1417778432.0,,,,,
1807,"['c#', 'winforms', 'math', 'gdi+', 'graphics2d']","{'account_id': 290032, 'reputation': 132, 'user_id': 591334, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/2ff0f80676762e80fe6dafd37ad642bb?s=256&d=identicon&r=PG', 'display_name': 'Orthmius', 'link': 'https://stackoverflow.com/users/591334/orthmius'}",True,21028,1,8,1417642551,1334754799,10210134,CC BY-SA 3.0,https://stackoverflow.com/questions/10210134/using-a-matrix-to-rotate-rectangles-individually,Using a matrix to rotate rectangles individually,10210639.0,1334755065.0,,,,,
1808,"['c#', 'linq', 'entity-framework']","{'account_id': 86507, 'reputation': 3419, 'user_id': 240511, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/b4d00ec440b2eff40bad3c59e45b7584?s=256&d=identicon&r=PG', 'display_name': 'Alexandru Petrescu', 'link': 'https://stackoverflow.com/users/240511/alexandru-petrescu'}",True,8694,2,17,1417552924,1334010858,10080732,CC BY-SA 3.0,https://stackoverflow.com/questions/10080732/entity-framework-linq-contains-super-slow,Entity Framework + LINQ + &quot;Contains&quot; == Super Slow?,10080759.0,,,,,,
1809,"['c#', 'winforms', 'visual-studio']","{'account_id': 1050591, 'reputation': 882, 'user_id': 1054646, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/51b11b34dbd106081ff6326df7449f75?s=256&d=identicon&r=PG', 'display_name': 'Ayub', 'link': 'https://stackoverflow.com/users/1054646/ayub'}",True,15246,3,7,1417514423,1333994425,10077505,CC BY-SA 3.0,https://stackoverflow.com/questions/10077505/file-explorer-tool-in-visual-studio,File explorer tool in Visual Studio?,10077581.0,1417514423.0,,,,,
1810,"['c#', '.net', 'winforms', 'visual-studio-2010']","{'account_id': 411140, 'reputation': 4787, 'user_id': 783410, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/9cc1a242c22b6057c68e49b8d9590055?s=256&d=identicon&r=PG&f=1', 'display_name': 'Rafik Bari', 'link': 'https://stackoverflow.com/users/783410/rafik-bari'}",True,1259,5,1,1417461205,1334444357,10158051,CC BY-SA 3.0,https://stackoverflow.com/questions/10158051/how-to-access-a-textbox-in-form3-from-form1,How to access a Textbox in Form3 from Form1?,10158368.0,1334444985.0,,,,,
1811,"['c#', 'datetime', 'xml-serialization']","{'account_id': 1397885, 'reputation': 2623, 'user_id': 1327295, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/047eab425ec61b9d09eb814f2736524a?s=256&d=identicon&r=PG', 'display_name': 'Nevyn', 'link': 'https://stackoverflow.com/users/1327295/nevyn'}",True,4740,3,4,1417244851,1335395668,10325108,CC BY-SA 3.0,https://stackoverflow.com/questions/10325108/dont-serialize-or-remove-timezone-from-serialized-datetime-objects,"Don&#39;t Serialize, or Remove, TimeZone from Serialized DateTime objects",10356897.0,1495542654.0,,,,,
1812,"['c#', 'ms-access', 'entity-framework-4', 'wcf-ria-services', 'visual-studio-lightswitch']","{'account_id': 407732, 'reputation': 3580, 'user_id': 777976, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/1d4bf891613803158b100cc3794342e2?s=256&d=identicon&r=PG', 'display_name': 'Bosah Chude', 'link': 'https://stackoverflow.com/users/777976/bosah-chude'}",True,2232,1,3,1417215118,1333946785,10068989,CC BY-SA 3.0,https://stackoverflow.com/questions/10068989/how-to-use-vs-lightswitch-with-an-ms-access-database,How to use VS lightswitch with an MS access database,10114250.0,1334349464.0,,,,,
1813,"['c#', 'npgsql']","{'account_id': 1010997, 'reputation': 459, 'user_id': 1023572, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/fb70f1f0f5b0415b86aaf060b87324da?s=256&d=identicon&r=PG', 'display_name': 'ClearCarbon', 'link': 'https://stackoverflow.com/users/1023572/clearcarbon'}",True,6265,1,7,1417066159,1334247013,10127493,CC BY-SA 3.0,https://stackoverflow.com/questions/10127493/what-happens-when-npgsql-connection-pool-reaches-max,What happens when Npgsql connection pool reaches Max,10128627.0,,,,,,
1814,"['c#', 'operators']","{'account_id': 253678, 'reputation': 3173, 'user_id': 532548, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://www.gravatar.com/avatar/4c0c5a62743e123fc3cf74509bb09d10?s=256&d=identicon&r=PG', 'display_name': 'Pranav Shah', 'link': 'https://stackoverflow.com/users/532548/pranav-shah'}",True,1348,2,1,1417023659,1335292814,10304030,CC BY-SA 3.0,https://stackoverflow.com/questions/10304030/how-to-avoid-short-circuit-operation-without-using-bitwise-operators,How to avoid short-circuit operation without using bitwise operators,10304060.0,,,,,,
1815,"['c#', 'wpf', 'listview']","{'account_id': 355311, 'reputation': 8799, 'user_id': 694195, 'user_type': 'registered', 'accept_rate': 66, 'profile_image': 'https://i.stack.imgur.com/V1MoT.png?s=256&g=1', 'display_name': 'jsj', 'link': 'https://stackoverflow.com/users/694195/jsj'}",True,9396,1,6,1416968162,1335617248,10363610,CC BY-SA 3.0,https://stackoverflow.com/questions/10363610/how-can-i-change-the-font-color-in-a-cell-of-a-wpf-listview-depending-on-the-val,How can I change the font color in a cell of a WPF ListView depending on the value of the cell?,10363704.0,1335617997.0,,,,,
1816,"['c#', 'powershell']","{'account_id': 1114044, 'reputation': 486, 'user_id': 1103857, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/feb98ac9ba651ab094549887fa02f3de?s=256&d=identicon&r=PG', 'display_name': 'Kage', 'link': 'https://stackoverflow.com/users/1103857/kage'}",True,2280,3,0,1416494103,1334057069,10087809,CC BY-SA 3.0,https://stackoverflow.com/questions/10087809/c-remote-exchangepowershell,C# remote (exchange)powershell,10095688.0,,,,,,
1817,"['c#', 'sql', 'service-broker', 'sqldependency']","{'account_id': 228175, 'reputation': 7241, 'user_id': 490326, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://www.gravatar.com/avatar/acfd53f3f35f673a674a794bc01e4960?s=256&d=identicon&r=PG', 'display_name': 'joe_coolish', 'link': 'https://stackoverflow.com/users/490326/joe-coolish'}",True,8756,5,7,1416462216,1334786157,10218635,CC BY-SA 3.0,https://stackoverflow.com/questions/10218635/sqldependency-simple-select-query-always-returns-invalid,SqlDependency simple select query always returns &quot;Invalid&quot;,10229517.0,1337121325.0,,,,,
1818,"['c#', 'function', 'math', 'textbox']","{'account_id': 1397398, 'reputation': 2159, 'user_id': 1326910, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://i.stack.imgur.com/EBygr.jpg?s=256&g=1', 'display_name': 'Florin M.', 'link': 'https://stackoverflow.com/users/1326910/florin-m'}",True,1064,2,2,1416401294,1334156370,10108590,CC BY-SA 3.0,https://stackoverflow.com/questions/10108590/c-conversion-recognition-a-math-formula-from-a-textbox,C#: Conversion (Recognition) a MATH formula from a TextBox,10108711.0,1416401294.0,,,,,
1819,"['c#', 'linq', 'linq-to-sql', 'count']","{'user_type': 'does_not_exist', 'display_name': 'user240141'}",True,4579,4,2,1416383215,1335781327,10382062,CC BY-SA 3.0,https://stackoverflow.com/questions/10382062/null-reference-exception-while-using-count,Null reference exception while using Count,10382128.0,,,,,,
1820,"['c#', '.net', 'excel', 'com', 'rtd']","{'account_id': 158125, 'reputation': 6719, 'user_id': 376527, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/2014672faa0530abc886adf5725c5127?s=256&d=identicon&r=PG', 'display_name': 'Sam Goldberg', 'link': 'https://stackoverflow.com/users/376527/sam-goldberg'}",True,2600,2,1,1416354165,1334701802,10200154,CC BY-SA 3.0,https://stackoverflow.com/questions/10200154/net-rtd-com-excel-interop-errors-on-one-users-machine,.NET RTD/COM Excel Interop errors on one user&#39;s machine?,10200665.0,,,,,,
1821,"['c#', 'asp.net', 'gridview']","{'account_id': 1021454, 'reputation': 573, 'user_id': 1031690, 'user_type': 'registered', 'accept_rate': 48, 'profile_image': 'https://www.gravatar.com/avatar/1e47a5b68e09af0c6f26c9e8c736287f?s=256&d=identicon&r=PG', 'display_name': 'leventkalay92', 'link': 'https://stackoverflow.com/users/1031690/leventkalay92'}",True,8208,4,0,1416345493,1333708050,10042252,CC BY-SA 3.0,https://stackoverflow.com/questions/10042252/c-asp-net-how-can-i-change-the-image-url-of-button-its-type-is-image-when-i,c# asp.net how can i change the image url of button (it&#39;s type is image ) when i click the button in gridview,10042483.0,1333708516.0,,,,,
1822,"['c#', 'typeloadexception']","{'account_id': 24679, 'reputation': 1259, 'user_id': 62928, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/92c3663515a6c768127507d2f958a452?s=256&d=identicon&r=PG', 'display_name': 'Peter Drier', 'link': 'https://stackoverflow.com/users/62928/peter-drier'}",True,3167,2,3,1416300922,1333554259,10014601,CC BY-SA 3.0,https://stackoverflow.com/questions/10014601/assembly-gettypes-get-the-types-which-fail-to-load,Assembly.GetTypes() - Get the types which fail to load,,1334674737.0,,,,,
