,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,bounty_amount,bounty_closes_date,closed_date,closed_reason
411,"['c#', 'asp.net', 'intellisense', 'aspchart']","{'account_id': 13177457, 'reputation': 53, 'user_id': 9517969, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/FA6m0.jpg?s=256&g=1', 'display_name': 'gui2', 'link': 'https://stackoverflow.com/users/9517969/gui2'}",True,43,74258001.0,1,2,1667180474,1667178123,74257848,CC BY-SA 4.0,https://stackoverflow.com/questions/74257848/unable-to-use-asp-chart-on-codebehind,Unable to use asp Chart on CodeBehind,1667179816.0,,,,
412,"['c#', 'string', 'double']","{'account_id': 20708441, 'reputation': 63, 'user_id': 15205696, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7d90905c3db32b111d80e505dd77a87c?s=256&d=identicon&r=PG&f=1', 'display_name': 'Porton_', 'link': 'https://stackoverflow.com/users/15205696/porton'}",True,63,74257988.0,2,-1,1667180284,1667176834,74257759,CC BY-SA 4.0,https://stackoverflow.com/questions/74257759/convert-string-to-double-but-the-first-character-is-a-dot,"Convert string to double, but the first character is a dot",1667178017.0,,,,
413,"['c#', 'algorithm', 'dictionary']","{'account_id': 17688018, 'reputation': 11, 'user_id': 12840505, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/baa498f7633979709d7755de2ab851e3?s=256&d=identicon&r=PG&f=1', 'display_name': 'ossup0v', 'link': 'https://stackoverflow.com/users/12840505/ossup0v'}",False,32,,0,1,1667180071,1667161028,74256452,,https://stackoverflow.com/questions/74256452/c-dictionary-size-is-a-prime-number,C# dictionary size is a prime number,1667180071.0,,,1667161240.0,Duplicate
414,"['c#', 'debugging', 'uwp', 'crash']","{'account_id': 26772846, 'reputation': 1, 'user_id': 20368932, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/566f6b8eb7016dd62c7129c5a51f24be?s=256&d=identicon&r=PG', 'display_name': 'j.biz', 'link': 'https://stackoverflow.com/users/20368932/j-biz'}",True,25,,2,0,1667180069,1667094127,74249982,CC BY-SA 4.0,https://stackoverflow.com/questions/74249982/c-uwp-app-closes-immediately-when-launching-exe,C# UWP app closes immediately when launching EXE?,,,,,
415,"['c#', 'asp.net-core']","{'account_id': 1042981, 'reputation': 3444, 'user_id': 1048588, 'user_type': 'registered', 'accept_rate': 48, 'profile_image': 'https://graph.facebook.com/1324473728/picture?type=large', 'display_name': 'jstuardo', 'link': 'https://stackoverflow.com/users/1048588/jstuardo'}",False,38,,1,0,1667179445,1667070653,74248107,CC BY-SA 4.0,https://stackoverflow.com/questions/74248107/enable-edit-and-continue-option-does-not-work-in-asp-net-core-6-application,`Enable Edit and Continue` option does not work in ASP.NET Core 6 application,1667071664.0,,,,
416,"['c#', 'unity3d']","{'account_id': 26217085, 'reputation': 1, 'user_id': 19895085, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AFdZuco8Myl-iR77Oee7CGkRhoEe_nNm5nc-eBmoqG21=k-s256', 'display_name': 'kad84131', 'link': 'https://stackoverflow.com/users/19895085/kad84131'}",False,76,,0,0,1667177872,1667177778,74257826,CC BY-SA 4.0,https://stackoverflow.com/questions/74257826/unity-signal-11-sigsegv-code-1-segv-maperr-fault-addr-0x0-null-pointer-d,"Unity signal 11 (SIGSEGV), code 1 (SEGV_MAPERR), fault addr 0x0 - null pointer dereference",1667177872.0,,,,
417,"['c#', 'ef-core-6.0']","{'account_id': 26764055, 'reputation': 1, 'user_id': 20361518, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/41664a5dafac0044b2db983f2929211c?s=256&d=identicon&r=PG', 'display_name': 'Jonny', 'link': 'https://stackoverflow.com/users/20361518/jonny'}",False,39,,2,0,1667177816,1666989323,74240629,CC BY-SA 4.0,https://stackoverflow.com/questions/74240629/ef-core-6-remove-column-from-sql-table-without-updating-c-model,EF Core 6 - Remove column from SQL table without updating C# Model,1667175639.0,,,,
418,"['c#', 'openid-connect', 'msal', 'adfs']","{'account_id': 5464280, 'reputation': 75, 'user_id': 4345512, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ae927a4bcc021fc365d436c5314300dd?s=256&d=identicon&r=PG&f=1', 'display_name': 'Martin', 'link': 'https://stackoverflow.com/users/4345512/martin'}",False,33,,0,0,1667177264,1667177264,74257787,CC BY-SA 4.0,https://stackoverflow.com/questions/74257787/what-are-the-correct-configuration-settings-for-a-web-api-using-msal-net-and-on,What are the correct configuration settings for a Web API using MSAL.NET and on-prem ADFS 2019,,,,,
419,"['c#', 'wpf', 'xaml', 'tabcontrol', 'contenttemplate']","{'account_id': 26474567, 'reputation': 27, 'user_id': 20114667, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/ALm5wu3Z86LK-xdG06-qN9McnaaJQTvu8me8VhuWLrzE=k-s256', 'display_name': 'Bradley Deans', 'link': 'https://stackoverflow.com/users/20114667/bradley-deans'}",True,51,74256109.0,1,0,1667176410,1667153709,74255609,CC BY-SA 4.0,https://stackoverflow.com/questions/74255609/running-the-tabcontrol-contenttemplate-within-the-tabcontrol,Running the TabControl.ContentTemplate within the TabControl,1667176410.0,,,,
420,"['c#', 'asp.net-mvc', 'asp.net-mvc-viewmodel']","{'account_id': 26760251, 'reputation': 1, 'user_id': 20358339, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/319f0c515add3017fd7b763f60e15fbb?s=256&d=identicon&r=PG', 'display_name': 'Rick-manak', 'link': 'https://stackoverflow.com/users/20358339/rick-manak'}",True,36,,1,0,1667175532,1666961491,74235705,CC BY-SA 4.0,https://stackoverflow.com/questions/74235705/viewmodel-becomes-null-after-creating-a-post-request-in-asp-net-mvc,ViewModel becomes null after creating a POST request in ASP.NET MVC,1667175532.0,,,,
421,"['c#', '.net', 'mutex', 'semaphore']","{'account_id': 26779260, 'reputation': 1, 'user_id': 20374376, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/ALm5wu0dImdmovbBAKjJKWbgzrVaT2HNUMWmD-kHrmYO=k-s256', 'display_name': 'Avihay Hatav', 'link': 'https://stackoverflow.com/users/20374376/avihay-hatav'}",True,41,,1,-2,1667175520,1667163057,74256674,CC BY-SA 4.0,https://stackoverflow.com/questions/74256674/mutex-waitone-always-true,Mutex.WaitOne() always true,1667175520.0,,,,
422,"['c#', 'google-bigquery']","{'account_id': 10069079, 'reputation': 1, 'user_id': 7443293, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/875a9bc2ad3ac5ba6a3759700e89dced?s=256&d=identicon&r=PG&f=1', 'display_name': 'Endless Journey', 'link': 'https://stackoverflow.com/users/7443293/endless-journey'}",False,19,,0,0,1667175507,1667053625,74246119,CC BY-SA 4.0,https://stackoverflow.com/questions/74246119/c-bigquery-scope-constants,C# Bigquery Scope Constants,1667175507.0,,,,
423,"['c#', 'blazor']","{'account_id': 19756435, 'reputation': 11, 'user_id': 14466616, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/2197806560364155/picture?type=large', 'display_name': 'Nguyễn Văn Huy', 'link': 'https://stackoverflow.com/users/14466616/nguy%e1%bb%85n-v%c4%83n-huy'}",True,70,,2,1,1667175485,1666946997,74232809,CC BY-SA 4.0,https://stackoverflow.com/questions/74232809/how-to-pass-binding-value-to-component-on-blazor,How to pass @binding-value to component on blazor,1667175485.0,,,,
424,"['c#', 'console', 'console-application', '.net-6.0']","{'account_id': 20484693, 'reputation': 3, 'user_id': 15032135, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0c289800c7744c8b3ac3a659d1cf35b8?s=256&d=identicon&r=PG&f=1', 'display_name': 'ImCattastic', 'link': 'https://stackoverflow.com/users/15032135/imcattastic'}",False,24,,0,0,1667175314,1666968131,74237026,CC BY-SA 4.0,https://stackoverflow.com/questions/74237026/how-to-disable-ctrl-mousewheel-zoom-in-a-console-application,How to disable ctrl + mousewheel zoom in a console Application,1667175314.0,,,,
425,['c#'],"{'account_id': 26780125, 'reputation': 1, 'user_id': 20375096, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/ALm5wu2InLJyq2hj2qOs0BNuOnRsinj5k5d9ftWIxwR7=k-s256', 'display_name': 'bob wick', 'link': 'https://stackoverflow.com/users/20375096/bob-wick'}",False,9,,0,0,1667175207,1667175207,74257634,CC BY-SA 4.0,https://stackoverflow.com/questions/74257634/cannot-convert-from-sharpdx-direct3d11-texture2d-to-sharpdx-direct3d11-buffer,Cannot convert from &#39;SharpDX.Direct3D11.Texture2D&#39; to &#39;SharpDX.Direct3D11.Buffer&#39;,,,,,
426,"['c#', 'oracle']","{'account_id': 25108144, 'reputation': 1, 'user_id': 20374966, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJyU0YlMWwoHpwWOZYVGoN7XdEaITqRXtg8mtYFz=k-s256', 'display_name': 'AnthonyVS', 'link': 'https://stackoverflow.com/users/20374966/anthonyvs'}",False,27,,1,0,1667175033,1667173113,74257493,CC BY-SA 4.0,https://stackoverflow.com/questions/74257493/i-am-getting-the-error-system-invalidoperationexception-invalid-operation-give,I am getting the error System.InvalidOperationException: &#39;Invalid operation given the current state of the object.&#39;,1667173156.0,,,,
427,"['c#', 'mongodb', 'mongodb-.net-driver']","{'account_id': 164238, 'reputation': 12985, 'user_id': 386869, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://i.stack.imgur.com/jhUbj.jpg?s=256&g=1', 'display_name': 'muttley91', 'link': 'https://stackoverflow.com/users/386869/muttley91'}",False,32,,1,0,1667173982,1667162403,74256593,CC BY-SA 4.0,https://stackoverflow.com/questions/74256593/timeout-error-with-unspecified-and-shared-00-00-in-endpoint,Timeout Error with &quot;Unspecified&quot; and &quot;-shared-00-00&quot; in endpoint,,,,,
428,"['c#', 'arrays', 'roman-numerals']","{'account_id': 22658035, 'reputation': 1, 'user_id': 16831604, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/28eebbade0378562bd04613bbeaf0f40?s=256&d=identicon&r=PG&f=1', 'display_name': 'yusufukr', 'link': 'https://stackoverflow.com/users/16831604/yusufukr'}",True,25,,1,-1,1667171993,1667170292,74257298,CC BY-SA 4.0,https://stackoverflow.com/questions/74257298/index-outside-of-bounds-of-the-array-error-while-trying-to-convert-roman-numbers,Index outside of bounds of the array error while trying to convert Roman numbers to Integer in C#,,,,,
429,"['c#', 'opencv']","{'account_id': 26281877, 'reputation': 25, 'user_id': 19950248, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AItbvmlg_uTUZxX-PBtSnle_3OsCUI5DaWqk7_AHAWZT=k-s256', 'display_name': 'jhon estrada', 'link': 'https://stackoverflow.com/users/19950248/jhon-estrada'}",False,21,,0,0,1667171055,1667171055,74257358,CC BY-SA 4.0,https://stackoverflow.com/questions/74257358/opencv-c-dont-show-video-camera,OpenCV C# don&#39;t show video camera,,,,,
430,"['c#', 'winforms', '.net-6.0']","{'account_id': 14007077, 'reputation': 1, 'user_id': 11751933, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/03f0ec534b8a38bc043bbbc0db9d592a?s=256&d=identicon&r=PG&f=1', 'display_name': 'DJx', 'link': 'https://stackoverflow.com/users/11751933/djx'}",False,57,,0,0,1667169821,1667095563,74250052,CC BY-SA 4.0,https://stackoverflow.com/questions/74250052/reduce-winform-dotnet6-0-app-size-as-it-is-too-large,Reduce WinForm DotNet6.0 app size as it is too large,1667169821.0,,,,
431,"['c#', 'unity3d', 'mysql-connector']","{'account_id': 26236856, 'reputation': 3, 'user_id': 19911846, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1e7be3eaa7919971d00ff188526d4483?s=256&d=identicon&r=PG', 'display_name': 'moMothe5', 'link': 'https://stackoverflow.com/users/19911846/momothe5'}",True,28,74256722.0,1,0,1667169578,1667162918,74256658,CC BY-SA 4.0,https://stackoverflow.com/questions/74256658/unity-cant-find-mysql-namespace-or-type-how-do-i-fix-it,Unity can&#39;t find MySql namespace or type how do I fix it?,1667169578.0,,,,
432,"['c#', 'unity3d', '2d']","{'account_id': 26779747, 'reputation': 1, 'user_id': 20374792, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/ALm5wu0-VF5y6qBcFQFYJdA0_RgHXtb8R4yNXVkkrDjG=k-s256', 'display_name': 'Sherlock elite', 'link': 'https://stackoverflow.com/users/20374792/sherlock-elite'}",False,18,,0,-1,1667169560,1667169560,74257245,CC BY-SA 4.0,https://stackoverflow.com/questions/74257245/how-do-make-it-so-my-enemy-will-move-towards-my-player,How do make it so my enemy will move towards my player?,,,,,
433,"['c#', 'unity3d', 'rigid-bodies', 'billiards']","{'account_id': 26753122, 'reputation': 1, 'user_id': 20352181, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/547c15885c0b257a88cc1119dd131e72?s=256&d=identicon&r=PG', 'display_name': 'Coder', 'link': 'https://stackoverflow.com/users/20352181/coder'}",False,32,,2,0,1667168939,1667076353,74248698,CC BY-SA 4.0,https://stackoverflow.com/questions/74248698/how-can-i-detect-when-multiple-rigid-body-velocities-are-under-0-1,How can I detect when multiple rigid body velocities are under 0.1?,,,,,
434,"['c#', 'sql', 'sql-server', 'sqlkata']","{'account_id': 18599810, 'reputation': 3, 'user_id': 13554905, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a3319e2d96ada3a7cffd3a418baab449?s=256&d=identicon&r=PG&f=1', 'display_name': 'cervantes', 'link': 'https://stackoverflow.com/users/13554905/cervantes'}",True,42,74255849.0,1,-2,1667167897,1667155290,74255789,CC BY-SA 4.0,https://stackoverflow.com/questions/74255789/sqlkata-notin-command,SqlKata NotIn Command,1667167897.0,,,,
435,"['javascript', 'c#', 'jquery', 'ajax', '.net-6.0']","{'account_id': 3043727, 'reputation': 177, 'user_id': 3686567, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://i.stack.imgur.com/ChHWf.jpg?s=256&g=1', 'display_name': 'JakeFromStateFarm', 'link': 'https://stackoverflow.com/users/3686567/jakefromstatefarm'}",True,16,74256955.0,1,0,1667165941,1667102408,74250420,CC BY-SA 4.0,https://stackoverflow.com/questions/74250420/how-to-set-asp-items-value-for-selectlist-via-javascript-ajax-call,How to set ASP-Items value for SelectList via javascript ajax call,,,,,
436,"['c#', 'if-statement', 'math']","{'account_id': 24024875, 'reputation': 11, 'user_id': 18006622, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhOBaUHHOGKCLQIknbHk58eQPCUNcWJovoQCQcw=k-s256', 'display_name': 'Aiden Scheben', 'link': 'https://stackoverflow.com/users/18006622/aiden-scheben'}",True,67,74256698.0,1,0,1667165341,1667162675,74256628,,https://stackoverflow.com/questions/74256628/c-seems-to-be-doing-the-math-wrong-and-i-cannot-understand-why,"C# seems to be doing the math wrong, and I cannot understand why",1667165293.0,,,1667165313.0,Duplicate
437,"['c#', 'logging', 'dependency-injection', 'console-application', '.net-6.0']","{'account_id': 1312906, 'reputation': 1597, 'user_id': 1260500, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/fe59b76c0586bcef1340808d2b671e45?s=256&d=identicon&r=PG', 'display_name': 'Lamar', 'link': 'https://stackoverflow.com/users/1260500/lamar'}",False,27,,1,0,1667164832,1666998734,74241702,CC BY-SA 4.0,https://stackoverflow.com/questions/74241702/use-logger-in-custom-classes-in-my-console-application-with-dependency-injection,Use logger in custom classes in my console application with Dependency Injection,1666999111.0,,,,
438,"['c#', 'algorithm', 'optimization', 'nested']","{'account_id': 17260868, 'reputation': 31, 'user_id': 12498785, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mCD92qMfRyDgLqEsXQteGMc8D1Ehv3W8E3ufFcJgA=k-s256', 'display_name': 'Karma', 'link': 'https://stackoverflow.com/users/12498785/karma'}",True,107,,2,2,1667164288,1667038552,74244447,CC BY-SA 4.0,https://stackoverflow.com/questions/74244447/is-there-a-good-way-to-optimise-a-nested-for-loop-that-is-multiplying-the-iterat,Is there a good way to optimise a nested for loop that is multiplying the iterations?,1667045076.0,,,,
439,"['c#', 'opencv']","{'account_id': 26281877, 'reputation': 25, 'user_id': 19950248, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AItbvmlg_uTUZxX-PBtSnle_3OsCUI5DaWqk7_AHAWZT=k-s256', 'display_name': 'jhon estrada', 'link': 'https://stackoverflow.com/users/19950248/jhon-estrada'}",False,32,,0,0,1667163032,1667163032,74256672,CC BY-SA 4.0,https://stackoverflow.com/questions/74256672/c-opencvsharp-extension,C# OpenCvSharp extension,,,,,
440,"['c#', '.net', 'sql-server', 'etl', 'sqlbulkcopy']","{'account_id': 3034489, 'reputation': 1010, 'user_id': 2572899, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/5724a84e3168842273c3946bb0d9ca2b?s=256&d=identicon&r=PG&f=1', 'display_name': 'Baldie47', 'link': 'https://stackoverflow.com/users/2572899/baldie47'}",False,80,,0,0,1667161697,1667146745,74254731,CC BY-SA 4.0,https://stackoverflow.com/questions/74254731/sqlbulkcopy-from-oracle-to-sql-server-with-datareader-is-slow-100k-to-20m,SqlBulkCopy from Oracle to SQL Server with DataReader is slow (100k to 20M),1667161697.0,,,,
441,"['c#', 'session']","{'account_id': 22689684, 'reputation': 1, 'user_id': 16858798, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e575f3bbfe1cfdfccf1802a881ae283a?s=256&d=identicon&r=PG&f=1', 'display_name': 'CodeInSpace', 'link': 'https://stackoverflow.com/users/16858798/codeinspace'}",False,23,,0,0,1667161496,1667157103,74255994,CC BY-SA 4.0,https://stackoverflow.com/questions/74255994/asp-net-core-when-you-close-the-c-project-the-session-information-is-also-de,"ASP.Net Core - When you close the C# project, the session information is also deleted",1667161496.0,,,,
