,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,protected_date,closed_date,closed_reason,locked_date
2158,['c#'],"{'account_id': 26824, 'reputation': 11230, 'user_id': 70140, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/c366ae0fe5ea2af77b525fb37217923f?s=256&d=identicon&r=PG', 'display_name': 'Moe Sisko', 'link': 'https://stackoverflow.com/users/70140/moe-sisko'}",True,105,4,0,1569482170,1569471095,,58109455,CC BY-SA 4.0,https://stackoverflow.com/questions/58109455/simplest-way-to-cast-nullable-enum-to-underlying-nullable-number,Simplest way to cast nullable enum to underlying nullable number,58109640.0,,,,
2159,"['c#', 'linq']","{'account_id': 15278000, 'reputation': 15, 'user_id': 11023210, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-UPNCTqaGlIg/AAAAAAAAAAI/AAAAAAAAAEw/kx9jEFD2X1g/photo.jpg?sz=256', 'display_name': 'Bennobear', 'link': 'https://stackoverflow.com/users/11023210/bennobear'}",True,195,3,0,1569482020,1569479811,1569480664.0,58110862,,https://stackoverflow.com/questions/58110862/linq-c-sum-a-string-in-a-hhmm-format,LINQ (C#) Sum a String in a HH:mm format,58111037.0,,1569480889.0,Duplicate,
2160,"['c#', 'regex', 'docusignapi']","{'account_id': 1796503, 'reputation': 3130, 'user_id': 1635807, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/ef63a44fe8988975b26405fd692cbee6?s=256&d=identicon&r=PG', 'display_name': 'glautrou', 'link': 'https://stackoverflow.com/users/1635807/glautrou'}",True,618,1,0,1569481582,1568899004,1568901348.0,58011910,CC BY-SA 4.0,https://stackoverflow.com/questions/58011910/regex-not-working-on-docusign-for-text-validation,RegEx not working on DocuSign for text validation,58111281.0,,,,
2161,"['c#', 'asp.net-mvc', 'asp.net-mvc-4']","{'account_id': 16393760, 'reputation': 3, 'user_id': 11841897, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-8Bi_egW0DxM/AAAAAAAAAAI/AAAAAAAAAAk/qc9fvojatVQ/photo.jpg?sz=256', 'display_name': 'Tyson Hamada', 'link': 'https://stackoverflow.com/users/11841897/tyson-hamada'}",False,32,0,0,1569481435,1569481435,,58111244,CC BY-SA 4.0,https://stackoverflow.com/questions/58111244/show-selected-highlighted-text-on-user-other-screen,show selected/highlighted Text on User/Other screen,,,,,
2162,"['c#', 'mysql']","{'account_id': 192414, 'reputation': 523, 'user_id': 433544, 'user_type': 'registered', 'accept_rate': 14, 'profile_image': 'https://i.stack.imgur.com/TGcqU.png?s=256&g=1', 'display_name': 'gsmaker', 'link': 'https://stackoverflow.com/users/433544/gsmaker'}",True,302,2,0,1569480640,1569386958,,58091345,CC BY-SA 4.0,https://stackoverflow.com/questions/58091345/exception-from-mysqldatareader-read-while-there-are-huge-number-of-records-in,Exception from MySqlDataReader.Read() while there are huge number of records in C# Project,,,,,
2163,"['c#', 'xml', 'deserialization', 'xml-deserialization']","{'account_id': 7105455, 'reputation': 117, 'user_id': 5549316, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ad4e7914438cc6247e490edfd4686a86?s=256&d=identicon&r=PG&f=1', 'display_name': 'SVD102', 'link': 'https://stackoverflow.com/users/5549316/svd102'}",False,44,0,0,1569480605,1569478566,,58110599,,https://stackoverflow.com/questions/58110599/how-to-deserialize-a-given-xml-document,How to deserialize a given xml document,,,1569482614.0,Duplicate,
2164,"['c#', 'asp.net']","{'account_id': 12245428, 'reputation': 11, 'user_id': 8937201, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7b74c5a76b000b65c382f40d75e06d64?s=256&d=identicon&r=PG&f=1', 'display_name': 'Soumee', 'link': 'https://stackoverflow.com/users/8937201/soumee'}",True,77,1,1,1569480345,1569475763,1569477996.0,58110120,CC BY-SA 4.0,https://stackoverflow.com/questions/58110120/linkbutton-needs-to-work-like-the-button-of-the-progress-bar,LinkButton needs to work like the Button of the Progress bar,,,,,
2165,"['c#', '.net', 'colors', 'sharpdx', 'argb']","{'account_id': 9681825, 'reputation': 821, 'user_id': 7206675, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://i.stack.imgur.com/8UtP3.png?s=256&g=1', 'display_name': 'google dev', 'link': 'https://stackoverflow.com/users/7206675/google-dev'}",True,1050,1,0,1569479907,1569414239,1569479679.0,58098306,CC BY-SA 4.0,https://stackoverflow.com/questions/58098306/the-right-way-to-pack-bgra-and-argb-color-to-int,The right way to pack BGRA and ARGB color to int,,,,,
2166,"['c#', 'uwp', 'ads']","{'account_id': 14115977, 'reputation': 389, 'user_id': 10197738, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-E2V88EbT82w/AAAAAAAAAAI/AAAAAAAAAr0/CeMgoqLMaWE/photo.jpg?sz=256', 'display_name': 'Luke Vanzweden', 'link': 'https://stackoverflow.com/users/10197738/luke-vanzweden'}",True,143,1,1,1569479850,1569348732,,58086029,CC BY-SA 4.0,https://stackoverflow.com/questions/58086029/ads-not-showing-in-windows-10-uwp,Ads not showing in windows 10 uwp,58110867.0,,,,
2167,"['c#', 'download', 'google-api', 'google-drive-api']","{'account_id': 15901543, 'reputation': 121, 'user_id': 11473789, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d1d2557adf7147901740bc311caedf8c?s=256&d=identicon&r=PG&f=1', 'display_name': 'Xiolin', 'link': 'https://stackoverflow.com/users/11473789/xiolin'}",True,1697,1,1,1569479532,1569466038,1569479532.0,58108899,CC BY-SA 4.0,https://stackoverflow.com/questions/58108899/google-drive-download-sheets-to-xlsx-in-c,Google Drive Download Sheets to XLSX in C#,58110767.0,,,,
2168,"['c#', 'wmi', 'wmi-query']","{'account_id': 16765455, 'reputation': 133, 'user_id': 12119223, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8353d78b4a2bcb7720b3c36fb851657a?s=256&d=identicon&r=PG&f=1', 'display_name': 'm_beta', 'link': 'https://stackoverflow.com/users/12119223/m-beta'}",False,79,0,0,1569479272,1569477361,1592644375.0,58110385,CC BY-SA 4.0,https://stackoverflow.com/questions/58110385/how-to-find-the-recently-modified-file-in-a-specified-directory-wmi-query,How to find the recently modified file in a specified directory - WMI Query,,,,,
2169,"['javascript', 'c#', 'json', 'linq']","{'account_id': 7403944, 'reputation': 93, 'user_id': 5633405, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-5XpLhUupolU/AAAAAAAAAAI/AAAAAAAAACU/o7AwGTnTr1s/photo.jpg?sz=256', 'display_name': 'manas sahu', 'link': 'https://stackoverflow.com/users/5633405/manas-sahu'}",True,281,3,1,1569479214,1569416279,,58098991,CC BY-SA 4.0,https://stackoverflow.com/questions/58098991/how-to-get-the-value-by-a-key-from-a-super-nested-json,How to get the value by a key from a super nested Json,58099220.0,,,,
2170,"['c#', 'urlencode']","{'account_id': 5113317, 'reputation': 117, 'user_id': 4210014, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-fwCsUa4M1KE/AAAAAAAAAAI/AAAAAAAAD9o/E2a7E1hO80E/photo.jpg?sz=256', 'display_name': 'Slaven Semper', 'link': 'https://stackoverflow.com/users/4210014/slaven-semper'}",True,612,2,1,1569479155,1569476147,,58110186,CC BY-SA 4.0,https://stackoverflow.com/questions/58110186/is-it-safe-to-replace-httputility-urlencodeunicode-with-httputility-urlencode,Is it safe to replace HttpUtility.UrlEncodeUnicode with HttpUtility.UrlEncode,58110716.0,,,,
2171,"['c#', '.net', 'winforms', 'data-binding']","{'account_id': 668931, 'reputation': 8407, 'user_id': 311343, 'user_type': 'registered', 'accept_rate': 63, 'profile_image': 'https://www.gravatar.com/avatar/d966ec61fcaf459d0a057828f285694c?s=256&d=identicon&r=PG', 'display_name': 'Tim', 'link': 'https://stackoverflow.com/users/311343/tim'}",False,74,0,0,1569479067,1569446290,1569449059.0,58106643,,https://stackoverflow.com/questions/58106643/which-bindable-observable-net-collectiont-or-listt-can-be-sorted-in-situ,"Which bindable/observable .NET Collection&lt;T&gt; or List&lt;T&gt; can be sorted &quot;in situ&quot; , that is, without making a shallow copy?",,,1569456086.0,Duplicate,
2172,"['c#', 'asynchronous', 'animation', 'xamarin.forms']","{'account_id': 16722502, 'reputation': 11, 'user_id': 12087009, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/351d13994befb3bdb092a5f6202b2e02?s=256&d=identicon&r=PG&f=1', 'display_name': 'Kostyantyn Milkevych', 'link': 'https://stackoverflow.com/users/12087009/kostyantyn-milkevych'}",False,356,2,1,1569478907,1568995989,1569245837.0,58031925,CC BY-SA 4.0,https://stackoverflow.com/questions/58031925/how-do-i-stop-app-from-crashing-on-rotateyto,How do i stop app from crashing on RotateYTo?,,,,,
2173,"['c#', 'exchangewebservices']","{'account_id': 16770571, 'reputation': 1, 'user_id': 12123093, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mAPm4Xz2rhS8pRkxIopJ6M8r2egcd27toXOSbhQ=k-s256', 'display_name': 'Efecan Karataş', 'link': 'https://stackoverflow.com/users/12123093/efecan-karata%c5%9f'}",False,159,0,0,1569478501,1569478501,,58110586,CC BY-SA 4.0,https://stackoverflow.com/questions/58110586/ews-cant-get-all-unreaded-mail-which-is-got-error-while-reading,EWS can&#39;t get all unreaded mail which is got error while reading,,,,,
2174,"['c#', 'delegates']","{'account_id': 16358826, 'reputation': 347, 'user_id': 11815085, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/AI1Ge.jpg?s=256&g=1', 'display_name': 'Snow', 'link': 'https://stackoverflow.com/users/11815085/snow'}",True,109,1,1,1569478375,1569476977,1569478375.0,58110326,CC BY-SA 4.0,https://stackoverflow.com/questions/58110326/c-delegate-argument-type,C# delegate argument type,58110423.0,,,,
2175,"['c#', 'ios', 'xamarin', 'webview', 'wkwebview']","{'account_id': 4624003, 'reputation': 2536, 'user_id': 3748302, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://i.stack.imgur.com/3dmjg.jpg?s=256&g=1', 'display_name': 'Remees M Syde', 'link': 'https://stackoverflow.com/users/3748302/remees-m-syde'}",True,154,1,0,1569478305,1569475373,,58110051,CC BY-SA 4.0,https://stackoverflow.com/questions/58110051/unable-to-capture-screen-of-wkwebview-in-xamarin-ios,Unable to capture screen of WkWebView in Xamarin IOS,58110540.0,,,,
2176,"['c#', 'entity-framework', 'linq', 'asp.net-web-api']","{'account_id': 15377869, 'reputation': 21, 'user_id': 11094057, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2b3b37a7ecff0c251ec5085a26ae8e67?s=256&d=identicon&r=PG&f=1', 'display_name': 'kusuma rajanna', 'link': 'https://stackoverflow.com/users/11094057/kusuma-rajanna'}",False,130,0,0,1569477807,1569472974,1569477807.0,58109682,CC BY-SA 4.0,https://stackoverflow.com/questions/58109682/errorgeneratingoutput-when-compiling-database-tt,&quot;ErrorGeneratingOutput&quot; when compiling Database.tt,,,,,
2177,"['c#', 'android', 'xml', 'xamarin']","{'account_id': 16754142, 'reputation': 157, 'user_id': 12110505, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-ofjEJnVE4nE/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rfKQ_6e3GGvkM7l-KqGPyaYNg37-w/photo.jpg?sz=256', 'display_name': 'Elias Marrero', 'link': 'https://stackoverflow.com/users/12110505/elias-marrero'}",False,590,2,0,1569477695,1569292197,,58072284,CC BY-SA 4.0,https://stackoverflow.com/questions/58072284/having-a-problem-with-java-lang-securityexception-my-location-requires-permi,Having a problem with &quot; Java.Lang.SecurityException: &#39;my location requires permission ACCESS_FINE_LOCATION or ACCESS_COARSE_LOCATION&#39; &quot;,,,,,
2178,"['c#', 'asp.net-core', 'grpc', 'asp.net-core-middleware']","{'account_id': 14270008, 'reputation': 99, 'user_id': 10307803, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d5d129805a6bbb050dea1af6b3b66782?s=256&d=identicon&r=PG&f=1', 'display_name': 'alexalok', 'link': 'https://stackoverflow.com/users/10307803/alexalok'}",True,2185,2,1,1569477596,1569434206,,58104095,CC BY-SA 4.0,https://stackoverflow.com/questions/58104095/asp-net-core-mvc-filter-analogue-for-grpc-service,ASP.NET Core MVC filter analogue for gRPC service,58110429.0,,,,
2179,"['c#', 'generics', 'interface']","{'account_id': 1219028, 'reputation': 13025, 'user_id': 1186050, 'user_type': 'registered', 'accept_rate': 24, 'profile_image': 'https://www.gravatar.com/avatar/1aeaf46e73772e9f9c7784bf0ee0705c?s=256&d=identicon&r=PG', 'display_name': 'user1186050', 'link': 'https://stackoverflow.com/users/1186050/user1186050'}",True,57,1,-3,1569477448,1569458157,1569477448.0,58108110,CC BY-SA 4.0,https://stackoverflow.com/questions/58108110/errors-in-my-generic-class-when-trying-to-pass-an-interface-in-the-constructor,Errors in my generic class when trying to pass an interface in the constructor,,,,,
2180,"['c#', 'wpf', 'process', 'wrapper']","{'account_id': 16683509, 'reputation': 171, 'user_id': 12101637, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/45fcced12cca6cfdcdd11b93c1211eb6?s=256&d=identicon&r=PG&f=1', 'display_name': 'joif doi', 'link': 'https://stackoverflow.com/users/12101637/joif-doi'}",False,84,0,0,1569477393,1569477393,,58110392,CC BY-SA 4.0,https://stackoverflow.com/questions/58110392/how-to-wrap-another-process-with-wpf,how to wrap another process with WPF,,,,,
2181,"['c#', '.net', 'asp.net-mvc', 'iis', 'razor']","{'account_id': 3702189, 'reputation': 713, 'user_id': 3081563, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://i.stack.imgur.com/R48B2.jpg?s=256&g=1', 'display_name': 'Notaras', 'link': 'https://stackoverflow.com/users/3081563/notaras'}",False,193,1,0,1569477098,1569376443,,58090164,CC BY-SA 4.0,https://stackoverflow.com/questions/58090164/how-do-we-know-what-cshtml-files-will-have-changes-reflected-immediately-if-edit,How do we know what cshtml files will have changes reflected immediately if edits have been made on IIS hosted applications?,,,,,
2182,"['c#', 'asp.net-mvc', 'asp.net-mvc-4']","{'account_id': 6738665, 'reputation': 3541, 'user_id': 5192528, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://i.stack.imgur.com/CALQ0.jpg?s=256&g=1', 'display_name': 'ak_rails', 'link': 'https://stackoverflow.com/users/5192528/ak-rails'}",True,269,1,0,1569477014,1569476624,,58110263,CC BY-SA 4.0,https://stackoverflow.com/questions/58110263/redirect-to-action-with-an-attribute-in-asp-net-mvc,Redirect to action with an attribute in ASP.NET MVC,58110332.0,,,,
2183,"['c#', 'exchange-server', 'exchangewebservices']","{'account_id': 3305334, 'reputation': 6745, 'user_id': 2780334, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/673K8.png?s=256&g=1', 'display_name': 'J&#228;mes', 'link': 'https://stackoverflow.com/users/2780334/j%c3%a4mes'}",True,180,1,-1,1569476543,1569426909,1569427118.0,58102316,CC BY-SA 4.0,https://stackoverflow.com/questions/58102316/how-do-i-make-mail-contacts-in-microsoft-exchange,How do I make mail contacts in Microsoft Exchange?,58110246.0,,,,
2184,"['c#', 'excel', 'datagridview', 'export']","{'account_id': 16770232, 'reputation': 1, 'user_id': 12122835, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-schC07RMN2I/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rd0DEbUAhaVYP4iTnjlKxjhvyHoLg/photo.jpg?sz=256', 'display_name': 'Sayyid Naufal', 'link': 'https://stackoverflow.com/users/12122835/sayyid-naufal'}",False,30,0,0,1569475728,1569473996,1569475728.0,58109830,CC BY-SA 4.0,https://stackoverflow.com/questions/58109830/how-to-export-datagridview-result-to-excel-using-microsoft-office-interop-excel,How To Export datagridview result to excel using Microsoft.Office.Interop.Excel C#,,,,,
2185,"['c#', 'xaml', 'listview', 'xamarin', 'xamarin.forms']","{'account_id': 15663321, 'reputation': 67, 'user_id': 11301759, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0c4c8ab10051d61f82fa50ef338a6414?s=256&d=identicon&r=PG&f=1', 'display_name': 'erbeen', 'link': 'https://stackoverflow.com/users/11301759/erbeen'}",True,194,2,0,1569475549,1569412810,,58097861,CC BY-SA 4.0,https://stackoverflow.com/questions/58097861/itemselected-on-listview-and-more-information-about-the-object-xamarin-forms-c,"ItemSelected on ListView and more information about the object (Xamarin.Forms, C #)",58110083.0,,,,
2186,"['c#', '.net', 'wpf', 'windows']","{'account_id': 75117, 'reputation': 4605, 'user_id': 215553, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/239a242049752665e5ed881d1194ac3d?s=256&d=identicon&r=PG', 'display_name': 'Bruno', 'link': 'https://stackoverflow.com/users/215553/bruno'}",False,664,1,0,1569475166,1569470294,,58109369,CC BY-SA 4.0,https://stackoverflow.com/questions/58109369/is-it-possible-to-make-a-window-always-on-top-of-another-window-only,Is it possible to make a window always on top of another window only?,,,,,
2187,"['c#', 'xml', 'linq']","{'account_id': 15689250, 'reputation': 3, 'user_id': 11320902, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/myDVr.png?s=256&g=1', 'display_name': 'lin_chow_pok', 'link': 'https://stackoverflow.com/users/11320902/lin-chow-pok'}",True,101,3,0,1569474023,1569472225,,58109576,CC BY-SA 4.0,https://stackoverflow.com/questions/58109576/get-parent-node-filtered-by-sub-level-child-node-xml,"get parent node filtered by sub level child node, XML",58109710.0,,,,
2188,"['c#', 'asp.net-mvc', 'asp.net-core', '.net-core', 'asp.net-core-mvc']","{'account_id': 6319007, 'reputation': 2546, 'user_id': 4907861, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/3de1ce4ab463ae04e5429387cf4710ba?s=256&d=identicon&r=PG&f=1', 'display_name': 'JianYA', 'link': 'https://stackoverflow.com/users/4907861/jianya'}",False,310,1,0,1569472993,1569465351,1569465759.0,58108831,CC BY-SA 4.0,https://stackoverflow.com/questions/58108831/asp-net-core-2-2-how-to-share-web-config-launchsettings-json-files-among-project,ASP.NET Core 2.2 How to share web.config/launchSettings.json files among projects,,,,,
