,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,accepted_answer_id,closed_date,closed_reason,migrated_from,protected_date
2222,"['c#', 'winforms', '.net-5', 'numericupdown']","{'account_id': 22946692, 'reputation': 71, 'user_id': 17078589, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJwtlw-zprOIAdt4Ckj89ua_1AVmWxGUHnLad0cn=k-s256', 'display_name': 'Lumethys', 'link': 'https://stackoverflow.com/users/17078589/lumethys'}",True,103,1,1,1655872237,1655867657,72709258,CC BY-SA 4.0,https://stackoverflow.com/questions/72709258/winform-numericupdown-have-different-delay-for-up-and-down-value-change,Winform numericUpDown have different delay for up and down value change,,,,,,
2223,"['c#', 'wpf', 'data-binding']","{'account_id': 15938823, 'reputation': 25, 'user_id': 19386908, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/359c46977a793b21548c7a77362553ad?s=256&d=identicon&r=PG&f=1', 'display_name': 'Wellwoah', 'link': 'https://stackoverflow.com/users/19386908/wellwoah'}",True,43,1,-1,1655871787,1655856645,72708326,,https://stackoverflow.com/questions/72708326/wpf-data-binding-custom-format-for-timespan-object,WPF Data Binding - Custom Format for TimeSpan Object,,72708432.0,1655871752.0,Duplicate,,
2224,"['c#', 'c', 'background', 'console', 'jobs']","{'account_id': 17356297, 'reputation': 55, 'user_id': 12573603, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-BwTu41w7mMM/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3retQS5zTWqxf1i6BNVSVJZlKa8--g/photo.jpg?sz=256', 'display_name': 'Big Square', 'link': 'https://stackoverflow.com/users/12573603/big-square'}",True,63,1,1,1655870064,1655862292,72708827,CC BY-SA 4.0,https://stackoverflow.com/questions/72708827/can-you-explain-why-a-dotnet-console-app-works-a-different-way-to-c-console-app,Can you explain why a dotnet console app works a different way to C console app in back ground mode?,1655867685.0,72709446.0,,,,
2225,['c#'],"{'account_id': 22005772, 'reputation': 742, 'user_id': 16276760, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4eb187bdfe35583fdc5c62692c65cfa3?s=256&d=identicon&r=PG&f=1', 'display_name': 'sydevloper', 'link': 'https://stackoverflow.com/users/16276760/sydevloper'}",False,29,0,0,1655868983,1655866254,72709145,CC BY-SA 4.0,https://stackoverflow.com/questions/72709145/using-expression-lambda-without-wrapped-into-expression-quote,using Expression.Lambda without wrapped into Expression.Quote(),1655868983.0,,,,,
2226,"['c#', 'azure', 'asp.net-core', 'azure-web-app-service']","{'account_id': 13596763, 'reputation': 1, 'user_id': 9808586, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-XdUIqdMkCWA/AAAAAAAAAAI/AAAAAAAAAAA/4252rscbv5M/photo.jpg?sz=256', 'display_name': 'Abbas626', 'link': 'https://stackoverflow.com/users/9808586/abbas626'}",False,153,1,0,1655867970,1655834049,72705184,CC BY-SA 4.0,https://stackoverflow.com/questions/72705184/failed-to-publish-on-azure-app-service-while-generating-swagger-file,Failed to publish on Azure App Service while Generating swagger file,1655867132.0,,,,,
2227,"['c#', 'visual-studio', 'xamarin']","{'account_id': 6873072, 'reputation': 9, 'user_id': 5282582, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b21d015b82e5766f5ac0771f59257964?s=256&d=identicon&r=PG&f=1', 'display_name': 'Zeeshan Sulemani', 'link': 'https://stackoverflow.com/users/5282582/zeeshan-sulemani'}",False,153,1,0,1655867396,1655824452,72703269,CC BY-SA 4.0,https://stackoverflow.com/questions/72703269/when-build-solution-its-give-error-access-denied,when build solution its give error access denied,,,,,,
2228,"['c#', 'linq', 'mdf']","{'account_id': 25596481, 'reputation': 3, 'user_id': 19372158, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5aad05f35d3a1a3fb231894f31db7420?s=256&d=identicon&r=PG', 'display_name': 'Pete', 'link': 'https://stackoverflow.com/users/19372158/pete'}",True,43,1,0,1655867361,1655841531,72706488,CC BY-SA 4.0,https://stackoverflow.com/questions/72706488/c-cant-access-data-from-a-simple-1-table-mdf-database-that-i-have-just-crea,"C# - Can&#39;t access data from a simple, 1-table mdf database that I have just created with another Visual Studio 2015 program",,72709229.0,,,,
2229,"['c#', '.net', 'multithreading', 'timer', 'thread-safety']","{'account_id': 8476163, 'reputation': 5527, 'user_id': 6357360, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/aed7990245e27bcf868d514f3ad014ff?s=256&d=identicon&r=PG&f=1', 'display_name': 'meJustAndrew', 'link': 'https://stackoverflow.com/users/6357360/mejustandrew'}",True,458,2,2,1655863855,1655842669,72706660,CC BY-SA 4.0,https://stackoverflow.com/questions/72706660/should-timer-be-waiting-for-callback-to-finish-before-firing-a-new-one,Should Timer be waiting for callback to finish before firing a new one?,,72708959.0,,,,
2230,"['c#', 'wpf', 'visual-studio', 'winforms']","{'account_id': 513982, 'reputation': 504, 'user_id': 8419511, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2fdeb471377287d1561dfdd91aeb7cdb?s=256&d=identicon&r=PG', 'display_name': 'miguello', 'link': 'https://stackoverflow.com/users/8419511/miguello'}",True,97,1,0,1655863815,1655840527,72706307,CC BY-SA 4.0,https://stackoverflow.com/questions/72706307/how-to-add-windows-forms-framework-to-wpf-project-in-visual-studio,How to add Windows.Forms framework to WPF project in Visual Studio,,72708955.0,,,,
2231,"['c#', '.net', 'entity-framework', 'linq']","{'account_id': 16632815, 'reputation': 31, 'user_id': 14843197, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-CUZZrPfJ0I0/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmgNnxxdcGbZt3AxFBH7bODXoxCtQ/s96-c/photo.jpg?sz=256', 'display_name': 'jun chen', 'link': 'https://stackoverflow.com/users/14843197/jun-chen'}",True,98,1,1,1655859191,1655818847,72701870,CC BY-SA 4.0,https://stackoverflow.com/questions/72701870/linq-group-by-where-count,linq group by where count,1655859191.0,,,,,
2232,"['c#', 'sql', 'button', 'webforms']","{'account_id': 20913269, 'reputation': 11, 'user_id': 15363628, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/694f9798ac5e47a4e6eb514175ca0a4a?s=256&d=identicon&r=PG&f=1', 'display_name': 'Julien Roussel', 'link': 'https://stackoverflow.com/users/15363628/julien-roussel'}",False,33,0,0,1655856542,1655856187,72708287,CC BY-SA 4.0,https://stackoverflow.com/questions/72708287/button-click-not-excuting-sql-query,Button click not excuting sql query,1655856542.0,,,,,
2233,"['c#', 'asynchronous', 'async-await']","{'account_id': 2083572, 'reputation': 85, 'user_id': 1855026, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7f4dd396ad28efa8556872014d8a145b?s=256&d=identicon&r=PG', 'display_name': 'user1855026', 'link': 'https://stackoverflow.com/users/1855026/user1855026'}",True,75,2,0,1655853623,1655815756,72701083,CC BY-SA 4.0,https://stackoverflow.com/questions/72701083/convert-actiont-t-t-to-taskt-t-t,"Convert Action&lt;T, T, T&gt; to Task&lt;T, T, T&gt;?",1655815945.0,72708050.0,,,,
2234,"['c#', 'php', 'regex']","{'account_id': 980516, 'reputation': 689, 'user_id': 1000346, 'user_type': 'registered', 'accept_rate': 63, 'profile_image': 'https://www.gravatar.com/avatar/9fd38dd0091e9a6d91282c99bb6eee6b?s=256&d=identicon&r=PG', 'display_name': 'sajesh Nambiar', 'link': 'https://stackoverflow.com/users/1000346/sajesh-nambiar'}",True,37,2,1,1655853051,1655848450,72707526,CC BY-SA 4.0,https://stackoverflow.com/questions/72707526/regularexpression-for-duplicate-pattern,Regularexpression for duplicate pattern,,72707588.0,,,,
2235,"['c#', 'visual-studio', 'winforms', 'nuget-package']","{'account_id': 24376815, 'reputation': 125, 'user_id': 18309034, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/iR03L.png?s=256&g=1', 'display_name': 'Emilio Billionario', 'link': 'https://stackoverflow.com/users/18309034/emilio-billionario'}",False,166,0,0,1655852975,1655852975,72707998,CC BY-SA 4.0,https://stackoverflow.com/questions/72707998/failed-to-create-component-metrotextbox-in-c-visual-studio,Failed to create component &quot;MetroTextBox&quot; in C# Visual Studio,,,,,,
2236,"['c#', '.net', 'package', 'nuget']","{'account_id': 24913656, 'reputation': 1, 'user_id': 18782893, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJxQ4Q6apsn2FkKM9H13xtUaTatuC52LQmCPQnxE=k-s256', 'display_name': 'Skworec', 'link': 'https://stackoverflow.com/users/18782893/skworec'}",False,106,0,0,1655852200,1655852200,72707927,CC BY-SA 4.0,https://stackoverflow.com/questions/72707927/how-to-exclude-dll-of-nuget-package-in-parent-project,How to exclude dll of nuget package in parent project,,,,,,
2237,"['c#', 'unity3d', 'compiler-errors', 'identifier']","{'account_id': 25613327, 'reputation': 7, 'user_id': 19386380, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/40ae5d325ec4a766edb3db063f3a63e2?s=256&d=identicon&r=PG', 'display_name': 'skc', 'link': 'https://stackoverflow.com/users/19386380/skc'}",True,52,1,-2,1655851776,1655848136,72707472,CC BY-SA 4.0,https://stackoverflow.com/questions/72707472/why-am-i-getting-a-cs1001-error-in-my-code,Why am I getting a CS1001 error in my code?,1655851776.0,72707517.0,,,,
2238,"['c#', 'winforms']","{'account_id': 24623847, 'reputation': 41, 'user_id': 18523789, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgepK23_az2psI0gPPZL__j2uYahY8P9nVZO3LhxhY=k-s256', 'display_name': 'Martin', 'link': 'https://stackoverflow.com/users/18523789/martin'}",False,32,0,1,1655850986,1655850813,72707793,CC BY-SA 4.0,https://stackoverflow.com/questions/72707793/lagging-transitions-in-c,Lagging transitions in c#,1655850986.0,,,,,
2239,"['c#', 'xml']","{'account_id': 2969847, 'reputation': 3270, 'user_id': 2522162, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/645e349de791bc124bdb4d6fd921b3d7?s=256&d=identicon&r=PG', 'display_name': 'Alma', 'link': 'https://stackoverflow.com/users/2522162/alma'}",False,56,2,0,1655849956,1655761715,72693322,CC BY-SA 4.0,https://stackoverflow.com/questions/72693322/what-to-add-to-the-code-so-not-breaking-when-xml-fields-do-not-exist,What to add to the code so not breaking when XML fields do not exist,1655766668.0,,,,,
2240,"['c#', 'sql', '.net-3.5', 'sqldatareader']","{'account_id': 25605834, 'reputation': 33, 'user_id': 19379942, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GikLMoxzkHs9RIZXdU0RkUf1TA-4pqmNe3UOYwMtA=k-s256', 'display_name': 'aaronwe', 'link': 'https://stackoverflow.com/users/19379942/aaronwe'}",True,599,1,3,1655849764,1655792539,72696144,CC BY-SA 4.0,https://stackoverflow.com/questions/72696144/an-existing-connection-was-forcibly-closed-by-the-remote-host-in-net-3-5,&quot;An existing connection was forcibly closed by the remote host&quot; in .NET 3.5,1655849764.0,72697531.0,,,,
2241,"['c#', 'sockets', 'networking', 'cross-platform']","{'account_id': 14704600, 'reputation': 185, 'user_id': 10619713, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/53370051bdd32fb965bfb8b465d73af5?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jakob Tinhofer', 'link': 'https://stackoverflow.com/users/10619713/jakob-tinhofer'}",False,25,0,0,1655849745,1655848989,72707587,CC BY-SA 4.0,https://stackoverflow.com/questions/72707587/socket-stop-all-blocking-calls,Socket stop all blocking calls,1655849745.0,,,,,
2242,"['c#', 'xaml', 'sdk', 'resourcedictionary', 'maui']","{'account_id': 19978926, 'reputation': 354, 'user_id': 14642556, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7024a1cd594aa0425c8b3551ab12996d?s=256&d=identicon&r=PG&f=1', 'display_name': 'RelativeLayouter', 'link': 'https://stackoverflow.com/users/14642556/relativelayouter'}",False,198,1,1,1655848883,1655811386,72700075,CC BY-SA 4.0,https://stackoverflow.com/questions/72700075/maui-unable-to-share-resourcedictionaries-between-two-sdk-style-projects,MAUI: Unable to share ResourceDictionaries between two SDK-style projects,,,,,,
2243,"['c#', 'azure-functions', 'timer-trigger']","{'account_id': 917433, 'reputation': 1418, 'user_id': 949918, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/282a9f6af6bad60a109563d519b2e397?s=256&d=identicon&r=PG&f=1', 'display_name': 'Unknown Coder', 'link': 'https://stackoverflow.com/users/949918/unknown-coder'}",False,40,1,1,1655848617,1655832805,72704946,CC BY-SA 4.0,https://stackoverflow.com/questions/72704946/azure-timer-trigger-functions-in-sequence,Azure Timer Trigger Functions in Sequence,,,,,,
2244,"['c#', 'winforms', 'flowlayoutpanel']","{'account_id': 24623847, 'reputation': 41, 'user_id': 18523789, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgepK23_az2psI0gPPZL__j2uYahY8P9nVZO3LhxhY=k-s256', 'display_name': 'Martin', 'link': 'https://stackoverflow.com/users/18523789/martin'}",True,60,2,0,1655847733,1655808248,72699390,CC BY-SA 4.0,https://stackoverflow.com/questions/72699390/panel-isnt-filling-the-space-between-the-flow-layout-panel,Panel isn&#39;t filling the space between the flow layout panel,1655819965.0,72707413.0,,,,
2245,"['c#', '.net-core', 'sharepoint', 'microsoft-graph-api', 'microsoft-graph-sdks']","{'account_id': 5319622, 'reputation': 604, 'user_id': 4243433, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://graph.facebook.com/1545305494/picture?type=large', 'display_name': 'Max Bertoli', 'link': 'https://stackoverflow.com/users/4243433/max-bertoli'}",False,211,1,0,1655847293,1654702457,72548483,CC BY-SA 4.0,https://stackoverflow.com/questions/72548483/microsoft-graph-api-sdk-update-managed-metadata-taxonomy,Microsoft Graph Api SDK: update Managed Metadata (Taxonomy),,,,,,
2246,"['c#', 'visual-studio', 'integration-testing', 'xunit']","{'account_id': 25058017, 'reputation': 171, 'user_id': 18913188, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9eb4d9dcdb341aea6f6c4d5293f9e6fe?s=256&d=identicon&r=PG', 'display_name': 'NextNightFlyer', 'link': 'https://stackoverflow.com/users/18913188/nextnightflyer'}",False,84,1,0,1655847024,1655775599,72694499,CC BY-SA 4.0,https://stackoverflow.com/questions/72694499/how-do-i-make-c-tests-run-in-order,How Do I Make C# Tests Run in Order?,,,,,,
2247,['c#'],"{'account_id': 25611287, 'reputation': 21, 'user_id': 19384679, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJxD8xm_uA05nmrsfDOjSv_GOU-VYF02ZTf6STji=k-s256', 'display_name': 'Steve Spittell', 'link': 'https://stackoverflow.com/users/19384679/steve-spittell'}",True,104,3,1,1655846693,1655830148,72704451,,https://stackoverflow.com/questions/72704451/convert-list-to-json-array,Convert List to JSON Array,,72704860.0,1655848824.0,Duplicate,,
2248,"['c#', '.net', 'validation', 'blazor', 'blazor-editform']","{'account_id': 25613000, 'reputation': 1, 'user_id': 19386111, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6a919ed366c77032b67623f57ec22126?s=256&d=identicon&r=PG', 'display_name': 'isdDeveloper', 'link': 'https://stackoverflow.com/users/19386111/isddeveloper'}",False,71,0,0,1655845393,1655845069,72707056,CC BY-SA 4.0,https://stackoverflow.com/questions/72707056/validating-blazor-server-dynamiccomponent,Validating Blazor Server DynamicComponent,1655845393.0,,,,,
2249,"['c#', 'json', '.net']","{'account_id': 25612386, 'reputation': 33, 'user_id': 19385611, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/734c93b64855c3267ed4ad7e18a920f1?s=256&d=identicon&r=PG', 'display_name': 'Rich', 'link': 'https://stackoverflow.com/users/19385611/rich'}",True,250,1,3,1655844673,1655839845,72706197,CC BY-SA 4.0,https://stackoverflow.com/questions/72706197/deserializing-json-with-this-curly-braces-embedded-in-a-string,Deserializing JSON with this curly braces embedded in a string,1655844673.0,72706375.0,,,,
2250,"['c#', 'xamarin.forms', 'xamarin.android']","{'account_id': 15031742, 'reputation': 11, 'user_id': 19364554, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-JskBPS5tLj0/AAAAAAAAAAI/AAAAAAAAAAA/AKxrwcYViGXK0IxV-ivJAy3VOVFxmfI2hA/mo/photo.jpg?sz=256', 'display_name': 'Welkengoncalves Charlois', 'link': 'https://stackoverflow.com/users/19364554/welkengoncalves-charlois'}",True,65,2,0,1655843755,1655811544,72700104,CC BY-SA 4.0,https://stackoverflow.com/questions/72700104/image-in-new-xaml-from-images-of-a-griview-xamarin-forms,image in new xaml from images of a griview xamarin forms,,,,,,
2251,"['c#', 'entity-framework-core', 'ef-core-6.0']","{'account_id': 9183632, 'reputation': 974, 'user_id': 6826677, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/3e5d69c1e780b5b0f97725644b699c0a?s=256&d=identicon&r=PG&f=1', 'display_name': 'DreamingOfSleep', 'link': 'https://stackoverflow.com/users/6826677/dreamingofsleep'}",False,39,0,2,1655843714,1655832896,72704965,CC BY-SA 4.0,https://stackoverflow.com/questions/72704965/ondelete-errors-or-shadow-properties-created-when-trying-to-add-a-link-between-t,OnDelete errors or shadow properties created when trying to add a link between two models in EF Core 6,1655843714.0,,,,,
2252,"['c#', 'entity-framework', '.net-core']","{'account_id': 12576630, 'reputation': 550, 'user_id': 9148832, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/813db743aa2a0f712729a50b58626bae?s=256&d=identicon&r=PG&f=1', 'display_name': 'Makhele Sabata', 'link': 'https://stackoverflow.com/users/9148832/makhele-sabata'}",False,139,1,0,1655843647,1655410330,72651406,CC BY-SA 4.0,https://stackoverflow.com/questions/72651406/the-two-types-are-not-in-the-same-hierarchy-ef-core-inheritance-of-two-owned-en,the two types are not in the same hierarchy: EF Core inheritance of two owned entity types cannot persisted entity,1655843647.0,,,,,
