,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,accepted_answer_id,last_edit_date,closed_date,closed_reason,protected_date,community_owned_date,locked_date
1810,"['c#', 'openxml']","{'account_id': 24587372, 'reputation': 3, 'user_id': 18578327, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJwF3gG0EP4VdMewPoz7ClSBza5ub6bEMGyTI2MP=k-s256', 'display_name': 'adjutantee', 'link': 'https://stackoverflow.com/users/18578327/adjutantee'}",True,80,1,0,1648219750,1648207695,71616216,CC BY-SA 4.0,https://stackoverflow.com/questions/71616216/how-to-get-data-from-excel-using-the-openxml-c-library,How to get data from Excel using the OpenXML C library#,71618897.0,1648208279.0,,,,,
1811,"['c#', 'asp.net', '.net-5', 'appsettings', 'asp.net5']","{'account_id': 6211612, 'reputation': 103, 'user_id': 4837740, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/SXhKT.jpg?s=256&g=1', 'display_name': 'ilFusta', 'link': 'https://stackoverflow.com/users/4837740/ilfusta'}",False,157,0,0,1648219733,1648219733,71618892,CC BY-SA 4.0,https://stackoverflow.com/questions/71618892/override-appsettings-json-configuration-based-on-runtime-values-exploiting-the-s,Override Appsettings.json configuration based on runtime values exploiting the standard IConfiguration behaviour,,,,,,,
1812,"['c#', 'wpf', 'xaml', 'custom-controls']","{'account_id': 21394484, 'reputation': 40, 'user_id': 18005449, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6ff675fa143ce08854e4072b31e3d0d0?s=256&d=identicon&r=PG', 'display_name': 'ATM', 'link': 'https://stackoverflow.com/users/18005449/atm'}",True,103,1,-2,1648219612,1648129438,71603632,CC BY-SA 4.0,https://stackoverflow.com/questions/71603632/wpf-custom-control-send-brush-like-templatebinding,wpf custom control send brush like TemplateBinding,71618864.0,1648154606.0,,,,,
1813,"['c#', 'xml']","{'account_id': 24686326, 'reputation': 1, 'user_id': 18579464, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c6677bad02d44a6d84dbb5566adb3f56?s=256&d=identicon&r=PG', 'display_name': 'gnfseiei', 'link': 'https://stackoverflow.com/users/18579464/gnfseiei'}",False,49,1,0,1648219353,1648217259,71618282,CC BY-SA 4.0,https://stackoverflow.com/questions/71618282/c-how-to-get-inline-xml-value-table,C# How to get inline xml value Table?,,,,,,,
1814,"['c#', '.net-core', 'memory-leaks']","{'account_id': 10343400, 'reputation': 143, 'user_id': 7629061, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/f6948709b2967e981136f59efef90fe6?s=256&d=identicon&r=PG&f=1', 'display_name': 'Mipod', 'link': 'https://stackoverflow.com/users/7629061/mipod'}",False,84,0,0,1648219109,1648218779,71618668,CC BY-SA 4.0,https://stackoverflow.com/questions/71618668/why-c-expressions-lambda-cause-memory-leak,Why C# Expressions Lambda cause memory leak?,,1648219109.0,,,,,
1815,"['c#', 'namespaces', 'nameof']","{'account_id': 10293201, 'reputation': 114, 'user_id': 11069086, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/Yapc7.jpg?s=256&g=1', 'display_name': 'EagleBirdman', 'link': 'https://stackoverflow.com/users/11069086/eaglebirdman'}",True,326,2,0,1648218913,1648214875,71617735,CC BY-SA 4.0,https://stackoverflow.com/questions/71617735/how-to-get-the-full-name-of-a-namespace-as-a-string-in-c,How to get the full name of a namespace as a string in C#?,71618694.0,,,,,,
1816,"['c#', 'html', 'html-agility-pack']","{'account_id': 23032552, 'reputation': 1, 'user_id': 17151814, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1570201356652996/picture?type=large', 'display_name': 'Jorge Garc&#237;a Su&#225;rez', 'link': 'https://stackoverflow.com/users/17151814/jorge-garc%c3%ada-su%c3%a1rez'}",False,35,0,0,1648218795,1648215869,71617961,CC BY-SA 4.0,https://stackoverflow.com/questions/71617961/html-agility-pack-not-seen-a-button,Html Agility Pack not seen a button,,1648218795.0,,,,,
1817,"['c#', 'ajax', 'asp.net-web-api']","{'account_id': 24672060, 'reputation': 1, 'user_id': 18566960, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/212dd5337d8dbccfbaec1b16a7242ec6?s=256&d=identicon&r=PG', 'display_name': 'Edwin K Biju', 'link': 'https://stackoverflow.com/users/18566960/edwin-k-biju'}",False,609,0,0,1648218626,1648198713,71614343,CC BY-SA 4.0,https://stackoverflow.com/questions/71614343/how-to-restrict-other-domains-calling-web-api-means-i-want-to-allow-only-one-pa,"How to restrict other domains calling web api, means i want to allow only one particular domain to call web api",,1648218626.0,,,,,
1818,"['c#', 'unity3d', 'game-development']","{'account_id': 24430230, 'reputation': 15, 'user_id': 18355273, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/25d3d4a80fd3132b014d218cd57aa9b7?s=256&d=identicon&r=PG&f=1', 'display_name': 'Mr.Player', 'link': 'https://stackoverflow.com/users/18355273/mr-player'}",False,66,1,0,1648218200,1648212502,71617245,CC BY-SA 4.0,https://stackoverflow.com/questions/71617245/unity-says-there-is-no-namespace-called-player,Unity Says There is No Namespace called &quot;Player&quot;,,,,,,,
1819,['c#'],"{'account_id': 4710685, 'reputation': 1171, 'user_id': 3811265, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://i.stack.imgur.com/1RKN0.jpg?s=256&g=1', 'display_name': 'Rashik', 'link': 'https://stackoverflow.com/users/3811265/rashik'}",False,103,1,0,1648218138,1648203515,71615324,CC BY-SA 4.0,https://stackoverflow.com/questions/71615324/how-to-remove-unrecognized-hidden-character-from-a-string,how to remove unrecognized hidden character from a string,,,,,,,
1820,"['c#', '.net-core', 'microsoft-graph-sdks']","{'account_id': 22735020, 'reputation': 13, 'user_id': 16897345, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/D5WWp.png?s=256&g=1', 'display_name': 'Tiny Developer', 'link': 'https://stackoverflow.com/users/16897345/tiny-developer'}",False,369,1,0,1648217922,1648217302,71618292,CC BY-SA 4.0,https://stackoverflow.com/questions/71618292/the-reply-address-https-replyurlnotset-does-not-match-the-reply-address-htt,The reply address &#39;https://replyUrlNotSet&#39; does not match the reply address &#39;https://localhost:44300&#39; provided when requesting Authorization code,,,,,,,
1821,"['c#', 'overriding', 'derived']","{'account_id': 24635717, 'reputation': 11, 'user_id': 18534386, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a66bb0eb520daf1f0759062c24301bca?s=256&d=identicon&r=PG', 'display_name': 'kn7', 'link': 'https://stackoverflow.com/users/18534386/kn7'}",False,153,0,0,1648217711,1648067037,71593611,CC BY-SA 4.0,https://stackoverflow.com/questions/71593611/is-there-a-way-to-hide-or-override-a-base-class-member-variable-itself-a-class,Is there a way to hide or override a base class member variable (itself a class) in its derived class in C#?,,1648217711.0,,,,,
1822,"['c#', 'properties', 'nameof']","{'account_id': 5708075, 'reputation': 1417, 'user_id': 4510954, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/33bbeea2b6290dc6b09afbcb82e7ceb6?s=256&d=identicon&r=PG&f=1', 'display_name': 'ElConrado', 'link': 'https://stackoverflow.com/users/4510954/elconrado'}",False,39,0,1,1648217259,1648217259,71618281,CC BY-SA 4.0,https://stackoverflow.com/questions/71618281/c-how-to-get-properties-names-as-strings-of-generic-class-using-nameof,C# How to get properties names as strings of generic class using nameof,,,,,,,
1823,"['c#', 'entity-framework', 'automapper']","{'account_id': 21978283, 'reputation': 43, 'user_id': 16253751, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJzGdbi2_LdPwKzA__3OeWguy7gG--yvefSin_iy=k-s256', 'display_name': 'Ale', 'link': 'https://stackoverflow.com/users/16253751/ale'}",False,571,0,0,1648216780,1648216780,71618155,CC BY-SA 4.0,https://stackoverflow.com/questions/71618155/how-to-safely-map-dtos-to-entities-automapper-entity-framework,How to safely map dtos to entities ( Automapper -&gt; Entity Framework ),,,,,,,
1824,"['c#', 'authentication', 'cookies', 'microservices', 'openid']","{'account_id': 24196033, 'reputation': 59, 'user_id': 18154574, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2e1bb4375e02ef086f9bf9688c2b1d9a?s=256&d=identicon&r=PG', 'display_name': 'user18154574', 'link': 'https://stackoverflow.com/users/18154574/user18154574'}",True,857,1,1,1648216541,1648196142,71613883,CC BY-SA 4.0,https://stackoverflow.com/questions/71613883/c-how-to-share-authentication-authorization-cookie-between-projects,C# How to share authentication/authorization cookie between projects?,71616001.0,1648216541.0,,,,,
1825,"['c#', 'linq', 'ienumerable']","{'account_id': 979150, 'reputation': 25107, 'user_id': 999355, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://i.stack.imgur.com/ZCbkS.jpg?s=256&g=1', 'display_name': 'Paul', 'link': 'https://stackoverflow.com/users/999355/paul'}",True,70,1,0,1648215635,1648215220,71617812,CC BY-SA 4.0,https://stackoverflow.com/questions/71617812/linq-for-untyped-ienumerable,LINQ for untyped IEnumerable,71617902.0,,,,,,
1826,"['c#', '.net', 'threadpool', 'worker']","{'account_id': 54365, 'reputation': 2408, 'user_id': 162641, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/edee6bd31de7122d04f647e5b9476dfa?s=256&d=identicon&r=PG', 'display_name': 'Darragh', 'link': 'https://stackoverflow.com/users/162641/darragh'}",False,215,0,0,1648215453,1648167609,71610854,CC BY-SA 4.0,https://stackoverflow.com/questions/71610854/how-do-i-schedule-work-on-the-threadpool-without-causing-thread-starvation,How do I schedule work on the ThreadPool without causing thread starvation,,1648215453.0,,,,,
1827,"['c#', 'authentication', 'jwt', 'asp.net-identity']","{'account_id': 8155119, 'reputation': 3, 'user_id': 6140955, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3048b6c312c72091da23f04a542fa9ba?s=256&d=identicon&r=PG&f=1', 'display_name': 'anananananana789', 'link': 'https://stackoverflow.com/users/6140955/anananananana789'}",False,48,0,0,1648215310,1648215310,71617829,CC BY-SA 4.0,https://stackoverflow.com/questions/71617829/net-core-identity-server,.NET Core Identity server,,,,,,,
1828,"['c#', 'dbcontext']","{'account_id': 1311443, 'reputation': 1044, 'user_id': 1259374, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/af2a4a3dfd1933fb52e65e2cfd4efc69?s=256&d=identicon&r=PG', 'display_name': 'falukky', 'link': 'https://stackoverflow.com/users/1259374/falukky'}",True,30,1,0,1648215171,1648213231,71617390,CC BY-SA 4.0,https://stackoverflow.com/questions/71617390/dbcontext-failed-with-invalidoperationexception-when-add-new-field-ionto-my-bind,DbContext failed with InvalidOperationException when add new field ionto my binding object,71617801.0,,,,,,
1829,"['c#', '.net', 'vb.net', 'file', 'byte']","{'account_id': 17008437, 'reputation': 19, 'user_id': 12304100, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/xKf20.jpg?s=256&g=1', 'display_name': 'Ando', 'link': 'https://stackoverflow.com/users/12304100/ando'}",False,56,0,0,1648214768,1648214768,71617715,,https://stackoverflow.com/questions/71617715/c-how-to-convert-bytes-into-gigabytes,c# how to convert bytes into gigabytes,,,1648218505.0,Duplicate,,,
1830,"['c#', 'unity3d', 'inheritance']","{'account_id': 20712163, 'reputation': 23, 'user_id': 15208545, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/52b002497e02988c27ed879764893bd7?s=256&d=identicon&r=PG&f=1', 'display_name': 'FlameFlow21', 'link': 'https://stackoverflow.com/users/15208545/flameflow21'}",False,165,0,0,1648214516,1648201406,71614881,CC BY-SA 4.0,https://stackoverflow.com/questions/71614881/how-to-change-variable-class-in-child-class,How to change variable class in child class,,1648208885.0,,,,,
1831,"['c#', 'asp.net-web-api']","{'account_id': 14793555, 'reputation': 21, 'user_id': 10683751, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/g3lIB.jpg?s=256&g=1', 'display_name': 'Sandeep', 'link': 'https://stackoverflow.com/users/10683751/sandeep'}",False,196,2,0,1648214361,1648211787,71617117,CC BY-SA 4.0,https://stackoverflow.com/questions/71617117/conditional-null-check-code-lines-is-not-being-considered-by-code-coverage,Conditional null check code lines is not being considered by code coverage,,1648211850.0,,,,,
1832,"['c#', 'android', 'ios', 'xamarin']","{'account_id': 20005548, 'reputation': 91, 'user_id': 14663680, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/zJx7a.jpg?s=256&g=1', 'display_name': 'RositsaV', 'link': 'https://stackoverflow.com/users/14663680/rositsav'}",True,24,1,0,1648213702,1648210688,71616874,CC BY-SA 4.0,https://stackoverflow.com/questions/71616874/trying-to-load-data-from-api-when-pin-is-clicked-custommap-error-specified-ca,Trying to load data from API when Pin is clicked (CustomMap) error: Specified cast is not valid. - xamarin.forms.maps,71617485.0,,,,,,
1833,"['c#', 'sql-server', 'dll']","{'account_id': 5212074, 'reputation': 148, 'user_id': 4168141, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-iRrEzWMUwtc/AAAAAAAAAAI/AAAAAAAAAFE/scyQw-v7q4w/photo.jpg?sz=256', 'display_name': 'Danny Holstein', 'link': 'https://stackoverflow.com/users/4168141/danny-holstein'}",False,361,1,0,1648213636,1646326714,71340886,CC BY-SA 4.0,https://stackoverflow.com/questions/71340886/how-do-i-call-c-code-from-t-sql-sql-server,"How do I call C# code from T-SQL, SQL Server",,1646330579.0,,,,,
1834,"['c#', 'entity-framework', 'entity-framework-6', 'entity-framework-plus']","{'account_id': 4482011, 'reputation': 3233, 'user_id': 3645827, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/2f7cff9eedadb282bac3a877dcb83134?s=256&d=identicon&r=PG&f=1', 'display_name': 'Robert', 'link': 'https://stackoverflow.com/users/3645827/robert'}",True,50,1,0,1648212687,1648198094,71614220,CC BY-SA 4.0,https://stackoverflow.com/questions/71614220/entity-framework-6-future-is-generating-duplicate-queries,Entity framework 6 future is generating duplicate queries,71617284.0,1648199009.0,,,,,
1835,"['c#', 'unity3d', 'hlsl']","{'account_id': 24037547, 'reputation': 58, 'user_id': 18017649, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6018cd30ccfcd1f3c8e4ecc07a1ebfaf?s=256&d=identicon&r=PG', 'display_name': 'Alexander Stewart', 'link': 'https://stackoverflow.com/users/18017649/alexander-stewart'}",True,262,1,1,1648212588,1648210533,71616839,CC BY-SA 4.0,https://stackoverflow.com/questions/71616839/nativeslice-as-nativearray-find-nativearray-via-nativeslice,"NativeSlice as NativeArray, find NativeArray via NativeSlice",71617257.0,1648212588.0,,,,,
1836,"['c#', 'jquery', 'ajax', 'asp.net-core', 'asp.net-ajax']","{'account_id': 13350618, 'reputation': 39, 'user_id': 9635929, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0143479cdea72f67dfbcaa7e0f3d33f1?s=256&d=identicon&r=PG&f=1', 'display_name': 'Mr.Jones', 'link': 'https://stackoverflow.com/users/9635929/mr-jones'}",True,485,1,0,1648212553,1648206766,71616007,CC BY-SA 4.0,https://stackoverflow.com/questions/71616007/send-button-value-with-ajax-to-controller-in-net-core,Send button value with Ajax to Controller in .net core,71617256.0,,,,,,
1837,"['javascript', 'c#', 'google-chrome', 'google-chrome-extension', 'chrome-native-messaging']","{'account_id': 15849095, 'reputation': 80, 'user_id': 15758453, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/wewTA.png?s=256&g=1', 'display_name': 'Demodev', 'link': 'https://stackoverflow.com/users/15758453/demodev'}",True,164,1,0,1648212476,1648184160,71612331,CC BY-SA 4.0,https://stackoverflow.com/questions/71612331/c-host-with-chrome-native-messaging-extension,C# host with Chrome Native Messaging Extension,71617240.0,,,,,,
1838,"['c#', 'wpf']","{'account_id': 16600535, 'reputation': 364, 'user_id': 11996332, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/DAFiD.jpg?s=256&g=1', 'display_name': 'GoekhanDev', 'link': 'https://stackoverflow.com/users/11996332/goekhandev'}",False,23,0,0,1648212337,1648200126,71614632,,https://stackoverflow.com/questions/71614632/make-window-draggable-on-certain-element-grid-c-wpf,Make window draggable on certain element/grid | C# WPF,,1648212337.0,1648205137.0,Duplicate,,,
1839,"['c#', 'linq']","{'account_id': 1792177, 'reputation': 2786, 'user_id': 1632305, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://i.stack.imgur.com/WCmrO.jpg?s=256&g=1', 'display_name': 'Rashedul.Rubel', 'link': 'https://stackoverflow.com/users/1632305/rashedul-rubel'}",True,83,3,1,1648212286,1648101570,71597689,,https://stackoverflow.com/questions/71597689/grouping-list-of-data-with-linq-and-get-maximum-from-each-grouped-data,Grouping list of data with LINQ and get maximum from each grouped data,71597690.0,1648212286.0,1648212298.0,Duplicate,,,
1840,"['c#', 'reportviewer']","{'account_id': 16726928, 'reputation': 1, 'user_id': 12090325, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d78c79e1142c6000d13877c6accf9d9c?s=256&d=identicon&r=PG&f=1', 'display_name': 'Bill', 'link': 'https://stackoverflow.com/users/12090325/bill'}",False,21,0,0,1648211788,1648211788,71617118,CC BY-SA 4.0,https://stackoverflow.com/questions/71617118/reportviewer-paper-source,ReportViewer Paper Source,,,,,,,
1841,"['c#', 'visual-studio', 'razor']","{'account_id': 17804792, 'reputation': 125, 'user_id': 12930713, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/epm2p.png?s=256&g=1', 'display_name': 'Sidso', 'link': 'https://stackoverflow.com/users/12930713/sidso'}",False,40,0,0,1648211568,1648211568,71617073,CC BY-SA 4.0,https://stackoverflow.com/questions/71617073/disable-razor-files-generation-on-compilation-error-in-cshtml,Disable razor files generation on compilation error in .cshtml,,,,,,,
1842,"['c#', 'selenium', 'ui-automation']","{'account_id': 22973168, 'reputation': 49, 'user_id': 17101189, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/dc0e9159e78ba53bc83322a5752f2368?s=256&d=identicon&r=PG', 'display_name': 'Tree55Topz', 'link': 'https://stackoverflow.com/users/17101189/tree55topz'}",True,95,1,1,1648211174,1647983153,71578944,CC BY-SA 4.0,https://stackoverflow.com/questions/71578944/sequence-contains-no-matching-element-error-when-returning-class-type-of-interfa,Sequence contains no matching element error when returning class Type of Interface using IsAssignableFrom,71586407.0,,,,,,
