,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,protected_date,closed_date,closed_reason,community_owned_date
2292,"['c#', 'asp.net']","{'account_id': 1407672, 'reputation': 1493, 'user_id': 1334942, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://www.gravatar.com/avatar/ea05c8e9c3254577837da4c67e116fd3?s=256&d=identicon&r=PG', 'display_name': 'Different111222', 'link': 'https://stackoverflow.com/users/1334942/different111222'}",True,42502,2,23,1393482620,1336081257,,10439709,CC BY-SA 3.0,https://stackoverflow.com/questions/10439709/why-the-name-request-does-not-exist-when-writing-in-a-class-cs-file,Why the name &#39;Request&#39; does not exist when writing in a class.cs file?,10439744.0,,,,
2293,"['c#', 'handwriting-recognition', 'ink-analyzer']","{'account_id': 1238159, 'reputation': 1280, 'user_id': 1201313, 'user_type': 'registered', 'accept_rate': 35, 'profile_image': 'https://www.gravatar.com/avatar/76db9e767d4041f06980a147e10ae2fc?s=256&d=identicon&r=PG&f=1', 'display_name': 'Nikhil Gaur', 'link': 'https://stackoverflow.com/users/1201313/nikhil-gaur'}",False,1811,0,1,1393448442,1338459296,1378845351.0,10831616,CC BY-SA 3.0,https://stackoverflow.com/questions/10831616/cant-find-inkanalyzer-iawinfx-dll-in-my-system,Can&#39;t find InkAnalyzer (IAWinFX.dll) in my system,,,,,
2294,"['c#', '.net', 'string', 'linq', 'linq-to-entities']","{'account_id': 28293, 'reputation': 99558, 'user_id': 75500, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://lh4.googleusercontent.com/-6krMF6SwdIY/AAAAAAAAAAI/AAAAAAAADzE/5y9xrjn621Q/photo.jpg?sz=256', 'display_name': 'Shimmy Weitzhandler', 'link': 'https://stackoverflow.com/users/75500/shimmy-weitzhandler'}",True,1656,2,4,1393410094,1337498162,1337506999.0,10671531,CC BY-SA 3.0,https://stackoverflow.com/questions/10671531/perform-string-search-with-linq-to-entities,Perform string search with Linq to Entities,10676392.0,,,,
2295,"['c#', 'wcf', 'n-tier-architecture', 'service-layer', 'business-logic-layer']","{'account_id': 226043, 'reputation': 9421, 'user_id': 486867, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/99b300573b8196422a574d226e8ad3f7?s=256&d=identicon&r=PG', 'display_name': 'Manish Jain', 'link': 'https://stackoverflow.com/users/486867/manish-jain'}",True,1835,1,1,1393352380,1335911915,1393352380.0,10405367,CC BY-SA 3.0,https://stackoverflow.com/questions/10405367/service-references-from-business-layer-vs-service-layer,Service References from Business Layer vs Service Layer,10406125.0,,,,
2296,"['c#', 'iphone', 'asp.net', 'ipad', 'operating-system']","{'account_id': 1447036, 'reputation': 63, 'user_id': 1365140, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/b22f0a35bf51dba734e961a26348c2a5?s=256&d=identicon&r=PG', 'display_name': 'Pushkin', 'link': 'https://stackoverflow.com/users/1365140/pushkin'}",True,4819,3,-1,1393345012,1336649874,,10533184,CC BY-SA 3.0,https://stackoverflow.com/questions/10533184/how-can-i-detect-operation-system-with-asp-net,How can i detect operation system with asp.net,,,,,
2297,"['c#', 'visual-studio-2010', 'debugging']","{'account_id': 358897, 'reputation': 34758, 'user_id': 699978, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/8d1551e1896dd0160ee8e9e438f1d813?s=256&d=identicon&r=PG', 'display_name': 'Only Bolivian Here', 'link': 'https://stackoverflow.com/users/699978/only-bolivian-here'}",True,23576,2,3,1393260886,1337710579,,10707712,CC BY-SA 3.0,https://stackoverflow.com/questions/10707712/a-first-chance-exception-of-type-system-net-webexception-occurred-in-system-dl,A first chance exception of type &#39;System.Net.WebException&#39; occurred in System.dll,10710118.0,,,,
2298,"['c#', 'windows-mobile', 'gps']","{'account_id': 155792, 'reputation': 1343, 'user_id': 1914348, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/326271788e1bc47cb02f7a4b575888bc?s=256&d=identicon&r=PG', 'display_name': 'Mark Evans', 'link': 'https://stackoverflow.com/users/1914348/mark-evans'}",True,1389,1,0,1393251082,1337666522,1337688173.0,10696520,,https://stackoverflow.com/questions/10696520/start-gps-navigation-application-from-code,Start GPS navigation application from code,10751531.0,,1393267978.0,Not suitable for this site,
2299,['c#'],"{'account_id': 1469167, 'reputation': 63, 'user_id': 1381151, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/110ede319583b414eb8f6d8ba54910ea?s=256&d=identicon&r=PG', 'display_name': 'user1381151', 'link': 'https://stackoverflow.com/users/1381151/user1381151'}",True,3885,5,2,1393206122,1336625939,1393206122.0,10527756,CC BY-SA 3.0,https://stackoverflow.com/questions/10527756/count-the-number-of-times-the-program-has-been-launched,Count the number of times the Program has been launched,,,,,
2300,"['c#', 'visual-studio', 'visual-studio-2010', 'msbuild']","{'account_id': 225284, 'reputation': 213, 'user_id': 485683, 'user_type': 'registered', 'accept_rate': 22, 'profile_image': 'https://www.gravatar.com/avatar/762591870266f199b00c34767520783a?s=256&d=identicon&r=PG', 'display_name': 'Tom', 'link': 'https://stackoverflow.com/users/485683/tom'}",True,201,1,1,1392909514,1336993981,,10582202,CC BY-SA 3.0,https://stackoverflow.com/questions/10582202/msbuild-behaves-different-on-several-machines,MSBuild behaves different on several machines,,,,,
2301,"['c#', 'sharepoint']","{'account_id': 112436, 'reputation': 24671, 'user_id': 296568, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/90294caceec6e1e468a078d4f7f86ea1?s=256&d=identicon&r=PG', 'display_name': 'Eric Herlitz', 'link': 'https://stackoverflow.com/users/296568/eric-herlitz'}",True,1887,3,2,1392907373,1336556054,1392807512.0,10513417,CC BY-SA 3.0,https://stackoverflow.com/questions/10513417/convert-doc-to-docx-with-c,Convert .doc to .docx with c#,10513546.0,,,,
2302,"['c#', 'winforms']","{'account_id': 1335629, 'reputation': 341, 'user_id': 1278465, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/4c13911811e2daf3a5fa757e1b27523b?s=256&d=identicon&r=PG', 'display_name': 'Csharp_learner', 'link': 'https://stackoverflow.com/users/1278465/csharp-learner'}",True,10930,3,0,1392788819,1337729167,1337731658.0,10711499,CC BY-SA 3.0,https://stackoverflow.com/questions/10711499/how-to-map-data-from-a-data-dictionary-to-datagridview,how to map data from a data dictionary to datagridview?,10711825.0,,,,
2303,['c#'],"{'account_id': 1430119, 'reputation': 209, 'user_id': 1352703, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/872aed01b3d48df21df0c0560666d950?s=256&d=identicon&r=PG', 'display_name': 'RnR', 'link': 'https://stackoverflow.com/users/1352703/rnr'}",True,17925,4,5,1392700673,1336639049,,10530303,CC BY-SA 3.0,https://stackoverflow.com/questions/10530303/execute-a-program-which-accept-command-line-parameters,Execute a Program Which Accept Command Line Parameters,10530339.0,,,,
2304,"['c#', 'combobox']","{'account_id': 1471230, 'reputation': 8230, 'user_id': 1382766, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/0620b7fe3d25636d899cc2a11f130fa2?s=256&d=identicon&r=PG', 'display_name': 'heinst', 'link': 'https://stackoverflow.com/users/1382766/heinst'}",True,1219,4,2,1392649771,1336571824,1392649771.0,10517640,CC BY-SA 3.0,https://stackoverflow.com/questions/10517640/know-what-option-in-combobox-is-selected-in-c,Know what option in combobox is selected in C#?,10517779.0,,,,
2305,"['c#', 'oauth', 'dropbox', 'dropnet']","{'account_id': 442045, 'reputation': 269, 'user_id': 832476, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/88354d71b49b8fbe87a3cb1917c530ed?s=256&d=identicon&r=PG', 'display_name': 'n1tr0', 'link': 'https://stackoverflow.com/users/832476/n1tr0'}",True,2900,3,1,1392615892,1338464465,1392615892.0,10832878,CC BY-SA 3.0,https://stackoverflow.com/questions/10832878/access-token-key-and-secret-not-working-in-dropnet,Access token key and secret not working in DropNet,10889124.0,,,,
2306,"['c#', '.net', 'com', 'interop', 'marshalling']","{'account_id': 1509548, 'reputation': 31, 'user_id': 1412013, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4641654f4875a9a20e7030f4c5256347?s=256&d=identicon&r=PG', 'display_name': 'user1412013', 'link': 'https://stackoverflow.com/users/1412013/user1412013'}",False,1235,1,3,1392549258,1337763010,,10716555,CC BY-SA 3.0,https://stackoverflow.com/questions/10716555/marshaling-an-array-of-c-structure-and-use-it-in-com-what-are-the-right-marshal,Marshaling an array of C# structure and use it in COM-What are the right Marshaling Attributes,,,,,
2307,"['c#', 'label']","{'account_id': 1471230, 'reputation': 8230, 'user_id': 1382766, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/0620b7fe3d25636d899cc2a11f130fa2?s=256&d=identicon&r=PG', 'display_name': 'heinst', 'link': 'https://stackoverflow.com/users/1382766/heinst'}",True,1954,2,1,1392478808,1336739986,1392478808.0,10551496,CC BY-SA 3.0,https://stackoverflow.com/questions/10551496/showing-a-label-message-without-clicking,Showing a label message without clicking,10551734.0,,,,
2308,"['c#', 'f#', 'console']","{'account_id': 327816, 'reputation': 695, 'user_id': 650399, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/4f087401579cef397ebf64fdf22fb785?s=256&d=identicon&r=PG', 'display_name': 'Brad', 'link': 'https://stackoverflow.com/users/650399/brad'}",True,1115,2,3,1392354022,1336145868,1392354022.0,10451934,CC BY-SA 3.0,https://stackoverflow.com/questions/10451934/f-console-app-doesnt-work-c-console-app-does,f# console app doesn&#39;t work. c# console app does,10452422.0,,,,
2309,"['c#', 'asp.net', '.net']","{'account_id': 1470886, 'reputation': 1301, 'user_id': 1382505, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/68faa60299cdef5b330d60eb369849a1?s=256&d=identicon&r=PG', 'display_name': 'Oxed Frederik', 'link': 'https://stackoverflow.com/users/1382505/oxed-frederik'}",True,1621,6,5,1392350159,1337262121,,10636878,CC BY-SA 3.0,https://stackoverflow.com/questions/10636878/how-does-c-version-vs-version-and-net-framework-version-etc-fit-together,"How does C# version, VS version, and .NET framework version, etc fit together?",10636943.0,,,,
2310,"['c#', 'multithreading', 'backgroundworker', 'task']","{'account_id': 109609, 'reputation': 898, 'user_id': 290334, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/2ee576f909ee87158ffc3384f34c4fa6?s=256&d=identicon&r=PG', 'display_name': 'Andrei Neagu', 'link': 'https://stackoverflow.com/users/290334/andrei-neagu'}",True,2732,3,6,1392298032,1337887983,1337889070.0,10744122,CC BY-SA 3.0,https://stackoverflow.com/questions/10744122/task-background-worker-c,task background worker c#,21755630.0,,,,
2311,"['c#', 'asp.net', '.net', 'string']","{'account_id': 1506972, 'reputation': 137, 'user_id': 1410135, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/ca2ecc91e8cdc4a7e551d33f06008443?s=256&d=identicon&r=PG', 'display_name': 'Bruno Cruz', 'link': 'https://stackoverflow.com/users/1410135/bruno-cruz'}",True,15790,3,10,1392255909,1337854660,,10735502,CC BY-SA 3.0,https://stackoverflow.com/questions/10735502/convert-html-codes-to-plain-text,Convert HTML codes to plain text,10735552.0,,,,
2312,"['c#', 'silverlight', 'transformtovisual']","{'account_id': 1131763, 'reputation': 176, 'user_id': 1117686, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/0d690d55beffc83aaab46d3cfa8f35d5?s=256&d=identicon&r=PG', 'display_name': 'kwitee', 'link': 'https://stackoverflow.com/users/1117686/kwitee'}",True,1269,2,1,1392001363,1338200114,,10782945,CC BY-SA 3.0,https://stackoverflow.com/questions/10782945/transformtovisual-method-is-not-working-properly-for-dynamic-controls,TransformToVisual method is not working properly for dynamic Controls,10908832.0,,,,
2313,"['c#', 'asp.net', 'forms-authentication', 'roles']","{'account_id': 66294, 'reputation': 627, 'user_id': 194582, 'user_type': 'registered', 'accept_rate': 5, 'profile_image': 'https://www.gravatar.com/avatar/803a11d1bda5a6933a0861383521cae5?s=256&d=identicon&r=PG', 'display_name': 'Enggr', 'link': 'https://stackoverflow.com/users/194582/enggr'}",True,7100,1,1,1391968663,1337368862,,10658569,CC BY-SA 3.0,https://stackoverflow.com/questions/10658569/how-to-get-roles-associated-with-a-user-from-asp-net-formsauthentication-object,how to get Roles associated with a user from asp.net FormsAuthentication object?,,,,,
2314,"['c#', '.net', 'printing', 'status', 'epson']","{'account_id': 85700, 'reputation': 5490, 'user_id': 238779, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/4bea88cb126fefa5917a71439bd67702?s=256&d=identicon&r=PG', 'display_name': 'HotTester', 'link': 'https://stackoverflow.com/users/238779/hottester'}",True,1839,1,-1,1391940953,1338357459,1391940953.0,10810687,,https://stackoverflow.com/questions/10810687/i-have-epson-thermal-printer-model-m129h-how-to-get-the-status-of-the-printer,I have epson thermal printer model M129H. How to get the status of the printer ? like its on or not and paper roll is finished etc,,,1391947159.0,Duplicate,
2315,"['c#', 'asp.net', 'asp.net-membership']","{'account_id': 1249939, 'reputation': 41, 'user_id': 1210540, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/99d751cc6209d49f9e07fc43d1a6af67?s=256&d=identicon&r=PG', 'display_name': 'Sherif Ezzat', 'link': 'https://stackoverflow.com/users/1210540/sherif-ezzat'}",True,2015,2,1,1391797746,1336272940,1391797746.0,10467724,CC BY-SA 3.0,https://stackoverflow.com/questions/10467724/how-to-add-a-parameter-to-membership-createuser,How to Add a Parameter to Membership.CreateUser(),,,,,
2316,"['c#', 'winforms', 'multithreading']","{'account_id': 1451560, 'reputation': 23, 'user_id': 1368332, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a494e43ee93f1eef9c40eb9b3b16e139?s=256&d=identicon&r=PG', 'display_name': 'Alaa Arori', 'link': 'https://stackoverflow.com/users/1368332/alaa-arori'}",True,10488,1,2,1391698316,1337753244,1337767762.0,10714358,CC BY-SA 3.0,https://stackoverflow.com/questions/10714358/draw-on-a-form-by-a-separate-thread,Draw on a form by a separate thread,10718805.0,,,,
2317,"['c#', 'asp.net', '.net', 'asp.net-mvc-3', 'pinvoke']","{'account_id': 1024301, 'reputation': 21, 'user_id': 1033947, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9f886ed0812410b342da3fa0a2dd927b?s=256&d=identicon&r=PG', 'display_name': 'Markan', 'link': 'https://stackoverflow.com/users/1033947/markan'}",True,1326,1,0,1391664492,1338466574,1391664492.0,10833420,CC BY-SA 3.0,https://stackoverflow.com/questions/10833420/p-invoke-errors-only-on-windows-server-2008-r2-x64,P/Invoke errors only on Windows Server 2008 R2 x64,,,,,
2318,"['c#', 'asp.net', '.net', 'asp.net-mvc', 'iis']","{'account_id': 1085427, 'reputation': 9853, 'user_id': 1888017, 'user_type': 'registered', 'accept_rate': 66, 'profile_image': 'https://i.stack.imgur.com/GRnEu.jpg?s=256&g=1', 'display_name': 'Ph0en1x', 'link': 'https://stackoverflow.com/users/1888017/ph0en1x'}",True,539,5,2,1391533249,1335959180,1335976814.0,10413092,CC BY-SA 3.0,https://stackoverflow.com/questions/10413092/iis-restart-mvc3-application-when-delete-subdir,IIS restart MVC3 application when delete subdir,10470614.0,,,,
2319,"['c#', 'xna', 'xna-4.0', 'hlsl', 'lighting']","{'account_id': 1239806, 'reputation': 1454, 'user_id': 1202686, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/acb960214d2f0fbbf9f57e18383a5147?s=256&d=identicon&r=PG', 'display_name': 'bionicOnion', 'link': 'https://stackoverflow.com/users/1202686/bioniconion'}",True,627,1,0,1391301530,1338438318,1495542479.0,10827433,CC BY-SA 3.0,https://stackoverflow.com/questions/10827433/setting-textureaddressmode-with-hlsl,Setting TextureAddressMode with HLSL,10829659.0,,,,
2320,"['c#', 'linq', 'linqpad', 'devforce']","{'account_id': 1179770, 'reputation': 3494, 'user_id': 1154965, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://i.stack.imgur.com/WMKid.jpg?s=256&g=1', 'display_name': 'Michael Schnerring', 'link': 'https://stackoverflow.com/users/1154965/michael-schnerring'}",True,2210,2,0,1391236529,1337592407,1361324552.0,10682646,CC BY-SA 3.0,https://stackoverflow.com/questions/10682646/linqpad-using-multiple-datacontexts-devforce,"LinqPad, using multiple datacontexts - DevForce",10713200.0,,,,
2321,"['c#', 'unit-testing', 'mocking', 'moq']","{'account_id': 156730, 'reputation': 5392, 'user_id': 374189, 'user_type': 'registered', 'accept_rate': 66, 'profile_image': 'https://www.gravatar.com/avatar/75fa7538c514edbd2d7eaa5816ae07bb?s=256&d=identicon&r=PG', 'display_name': 'Shawn de Wet', 'link': 'https://stackoverflow.com/users/374189/shawn-de-wet'}",True,7702,1,8,1391108535,1337267469,1391108535.0,10638422,CC BY-SA 3.0,https://stackoverflow.com/questions/10638422/how-to-use-moq-mockrepository-of-method,How to use Moq.MockRepository.Of() method,10649344.0,,,,
2322,"['c#', 'wpf', 'events', 'multi-touch', 'touchscreen']","{'account_id': 1517235, 'reputation': 31, 'user_id': 1417966, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ae0e7511d2319985c6f7f2ff78d6e3c3?s=256&d=identicon&r=PG', 'display_name': 'user1417966', 'link': 'https://stackoverflow.com/users/1417966/user1417966'}",False,3451,0,3,1391101445,1337967698,1391101445.0,10759041,CC BY-SA 3.0,https://stackoverflow.com/questions/10759041/wpf-multitouch-how-to-get-all-touchpoints,WPF Multitouch - How to get all touchpoints?,,,,,
