,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,protected_date,closed_date,closed_reason,community_owned_date,locked_date,migrated_from
2180,"['c#', 'if-statement', 'textbox']","{'account_id': 1333250, 'reputation': 39, 'user_id': 1276613, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/b537b2031936009929a40cb18f189334?s=256&d=identicon&r=PG', 'display_name': 'Donavon Decker', 'link': 'https://stackoverflow.com/users/1276613/donavon-decker'}",True,339,,2,0,1403733098,1332807303,1403733098.0,9881686,CC BY-SA 3.0,https://stackoverflow.com/questions/9881686/selecting-more-than-1-text-box-to-check-if-it-is-empty,Selecting more than 1 text box to check if it is empty,,,,,,
2181,"['c#', 'asp.net', 'sql', 'tsql', 'stored-procedures']","{'account_id': 437888, 'reputation': 7427, 'user_id': 832976, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://i.stack.imgur.com/kQXjK.png?s=256&g=1', 'display_name': 'Ashwini Verma', 'link': 'https://stackoverflow.com/users/832976/ashwini-verma'}",True,3212,9903812.0,4,5,1403715863,1332923217,1403678456.0,9903724,CC BY-SA 3.0,https://stackoverflow.com/questions/9903724/when-are-advantages-using-stored-procedure-over-hard-coded-query,When are advantages using stored procedure over hard coded query?,,,,,,
2182,"['c#', 'wcf', 'visual-studio-2010', 'web-services']","{'account_id': 220019, 'reputation': 5930, 'user_id': 477228, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/058c9f1f0bf76dae35c7322c18807d16?s=256&d=identicon&r=PG', 'display_name': 'G Gr', 'link': 'https://stackoverflow.com/users/477228/g-gr'}",True,8787,9893384.0,2,3,1403590004,1332860162,1332860719.0,9892070,CC BY-SA 3.0,https://stackoverflow.com/questions/9892070/web-service-not-detected,Web Service not detected?,,,,,,
2183,"['c#', 'sharepoint-2010', 'interop']","{'account_id': 1347360, 'reputation': 63, 'user_id': 1287840, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/eef4b9011c93f3c7d812b30352a377d2?s=256&d=identicon&r=PG', 'display_name': 'Kavaliou', 'link': 'https://stackoverflow.com/users/1287840/kavaliou'}",True,16080,9836594.0,1,3,1403550217,1332493262,,9836393,CC BY-SA 3.0,https://stackoverflow.com/questions/9836393/microsoft-office-interop-word-application-documents-openc-doc-doc-not-open,Microsoft.Office.Interop.Word.Application.Documents.Open(&quot;C:\\doc.doc&quot;) not open,,,,,,
2184,"['c#', 'wpf', 'windows-store-apps']","{'account_id': 1345523, 'reputation': 75, 'user_id': 1286365, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/720912649771fc6894d3ac75a2ab1733?s=256&d=identicon&r=PG', 'display_name': 'Lukas Hruby', 'link': 'https://stackoverflow.com/users/1286365/lukas-hruby'}",True,962,9825882.0,1,1,1403547530,1332431329,1403547530.0,9825806,CC BY-SA 3.0,https://stackoverflow.com/questions/9825806/how-to-use-a-polygon-as-a-button-in-surface,How to use a polygon as a button in Surface?,,,,,,
2185,"['c#', 'anonymous-class']","{'account_id': 802229, 'reputation': 4205, 'user_id': 881846, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://i.stack.imgur.com/Plm5g.jpg?s=256&g=1', 'display_name': 'RandyTek', 'link': 'https://stackoverflow.com/users/881846/randytek'}",True,17317,9826254.0,3,24,1403542420,1332427022,1332436132.0,9824435,,https://stackoverflow.com/questions/9824435/interface-implementing-anonymous-class-in-c,Interface-implementing anonymous class in C#?,,1366376036.0,exact duplicate,,,
2186,"['c#', 'short']","{'account_id': 57185, 'reputation': 479, 'user_id': 1282789, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/01d1687509f18030112f3daa72ba3b68?s=256&d=identicon&r=PG', 'display_name': 'farooq', 'link': 'https://stackoverflow.com/users/1282789/farooq'}",True,2152,9800719.0,4,3,1403541275,1332316343,,9800550,CC BY-SA 3.0,https://stackoverflow.com/questions/9800550/when-to-use-short,When to use short?,,,,,,
2187,"['c#', 'python', 'command-line', 'tortoisesvn']","{'account_id': 1212854, 'reputation': 3, 'user_id': 1181072, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a2f4f9cc913327a00408d66204fabad4?s=256&d=identicon&r=PG', 'display_name': 'ssykes', 'link': 'https://stackoverflow.com/users/1181072/ssykes'}",True,346,9915122.0,1,0,1403532352,1332883511,1403532352.0,9897935,CC BY-SA 3.0,https://stackoverflow.com/questions/9897935/how-can-i-get-a-python-script-to-find-the-right-tortoise-exe-if-i-have-multiple,"How can I get a python script to find the right Tortoise.exe if I have multiple Tortoise clients (Git, SVN) installed?",,,,,,
2188,"['c#', 'webbrowser-control']","{'account_id': 385185, 'reputation': 3877, 'user_id': 742172, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/6144fe55cb49ed14113152cec0bbb0cd?s=256&d=identicon&r=PG', 'display_name': 'SamFisher83', 'link': 'https://stackoverflow.com/users/742172/samfisher83'}",True,931,,2,0,1403489971,1332507086,1332562088.0,9839540,CC BY-SA 3.0,https://stackoverflow.com/questions/9839540/how-to-get-an-image-using-ihtmlselectionobject,How to get an image using IHTMLSelectionObject?,,,,,,
2189,"['c#', 'wcf', 'web-services', 'rest']","{'account_id': 220019, 'reputation': 5930, 'user_id': 477228, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/058c9f1f0bf76dae35c7322c18807d16?s=256&d=identicon&r=PG', 'display_name': 'G Gr', 'link': 'https://stackoverflow.com/users/477228/g-gr'}",True,1024,9897283.0,2,0,1403375576,1332878206,1403375138.0,9896735,CC BY-SA 3.0,https://stackoverflow.com/questions/9896735/exposing-wcf-as-restful,Exposing WCF as RESTful,,,,,,
2190,"['c#', 'xna', 'xna-4.0']","{'account_id': 323338, 'reputation': 2345, 'user_id': 643292, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://i.stack.imgur.com/lIqvG.jpg?s=256&g=1', 'display_name': 'Harry89pl', 'link': 'https://stackoverflow.com/users/643292/harry89pl'}",True,10625,9534022.0,2,4,1403364196,1330689489,,9532919,CC BY-SA 3.0,https://stackoverflow.com/questions/9532919/how-to-get-color-and-coordinatesx-y-from-texture2d-xna-c,"How to get Color and coordinates(x,y) from Texture2D XNA c#?",,,,,,
2191,"['c#', 'asp.net', 'regex', 'replace']","{'account_id': 71300, 'reputation': 6669, 'user_id': 206330, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/4f087e8c00195233207b03479a663f5a?s=256&d=identicon&r=PG', 'display_name': 'ihorko', 'link': 'https://stackoverflow.com/users/206330/ihorko'}",True,4501,9701164.0,2,1,1403178045,1331724513,1331724679.0,9701071,CC BY-SA 3.0,https://stackoverflow.com/questions/9701071/c-regex-replace-credit-card-in-text,C# RegEx. Replace credit card in text,,,,,,
2192,"['c#', 'linq', 'json.net', 'foursquare']","{'account_id': 35934, 'reputation': 2980, 'user_id': 102147, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://www.gravatar.com/avatar/65a276db2de24b19cff57aa124f933e2?s=256&d=identicon&r=PG', 'display_name': 'dooburt', 'link': 'https://stackoverflow.com/users/102147/dooburt'}",True,6790,9525400.0,3,3,1403172063,1330640427,1330863172.0,9525096,CC BY-SA 3.0,https://stackoverflow.com/questions/9525096/read-foursquare-json-response-with-json-net,Read Foursquare Json Response with JSON.NET,,,,,,
2193,"['c#', 'moq']","{'account_id': 242359, 'reputation': 6866, 'user_id': 513818, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/cd0736258ea19d6b9949a1c40add5056?s=256&d=identicon&r=PG', 'display_name': 'The Evil Greebo', 'link': 'https://stackoverflow.com/users/513818/the-evil-greebo'}",True,7669,,2,16,1403116719,1331738290,1495540440.0,9704751,CC BY-SA 3.0,https://stackoverflow.com/questions/9704751/moq-verifysetaction-replacing-obsolete-expression-compilation-error,Moq VerifySet(Action) replacing obsolete expression compilation error,,,,,,
2194,"['c#', 'wpf', 'xaml']","{'account_id': 1175317, 'reputation': 1677, 'user_id': 1151462, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/889f705123b0fed395f0fcc0086d3702?s=256&d=identicon&r=PG', 'display_name': 'deception1', 'link': 'https://stackoverflow.com/users/1151462/deception1'}",True,2196,,1,1,1403112210,1331185252,1331236499.0,9613385,CC BY-SA 3.0,https://stackoverflow.com/questions/9613385/what-is-wrong-with-this-c-and-xaml-code,What is wrong with this C# and XAML code?,,,,,,
2195,"['c#', 'loops', 'web', 'timer']","{'account_id': 1348013, 'reputation': 19, 'user_id': 1288382, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2823542e4845e628e8999074c73ace9a?s=256&d=identicon&r=PG', 'display_name': 'Espen L&#248;v&#248;', 'link': 'https://stackoverflow.com/users/1288382/espen-l%c3%b8v%c3%b8'}",False,199,,4,1,1403084182,1333102154,1403084182.0,9940955,CC BY-SA 3.0,https://stackoverflow.com/questions/9940955/a-timer-suitable-for-webgame-ticks,A timer suitable for webgame &quot;ticks&quot;,,,,,,
2196,"['c#', 'asp.net', 'sql', 'logging']","{'account_id': 209413, 'reputation': 7255, 'user_id': 460407, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/531b3c8a26e0eb07dbdf2014726545ca?s=256&d=identicon&r=PG', 'display_name': 'Chris', 'link': 'https://stackoverflow.com/users/460407/chris'}",True,1916,9574039.0,3,2,1403081731,1330981286,,9573917,CC BY-SA 3.0,https://stackoverflow.com/questions/9573917/c-sql-changing-logging-best-methods,C#/SQL changing logging - best methods,,,,,,
2197,"['c#', 'asp.net', 'silverlight', 'silverlight-4.0']","{'account_id': 800816, 'reputation': 2177, 'user_id': 799542, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/def4a225476454b058fb21a78b31a784?s=256&d=identicon&r=PG', 'display_name': 'John Russell', 'link': 'https://stackoverflow.com/users/799542/john-russell'}",True,5230,9942853.0,2,2,1403031492,1333107792,,9942252,CC BY-SA 3.0,https://stackoverflow.com/questions/9942252/get-path-to-silverlight-clientbin-directory,Get path to Silverlight ClientBin directory,,,,,,
2198,"['c#', 'visual-studio-2010', 'datatable', 'intellisense']","{'account_id': 111853, 'reputation': 4753, 'user_id': 295265, 'user_type': 'registered', 'accept_rate': 99, 'profile_image': 'https://i.stack.imgur.com/ktIv8.jpg?s=256&g=1', 'display_name': 'Kevin', 'link': 'https://stackoverflow.com/users/295265/kevin'}",True,1683,9797608.0,2,3,1402999740,1332294032,1402999740.0,9797528,CC BY-SA 3.0,https://stackoverflow.com/questions/9797528/why-doesnt-intellisense-know-about-my-datatable,Why doesn&#39;t IntelliSense &#39;know&#39; about my datatable?,,,,,,
2199,"['c#', 'parsing', 'decimal']","{'account_id': 220019, 'reputation': 5930, 'user_id': 477228, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/058c9f1f0bf76dae35c7322c18807d16?s=256&d=identicon&r=PG', 'display_name': 'G Gr', 'link': 'https://stackoverflow.com/users/477228/g-gr'}",True,1878,9569244.0,2,0,1402995930,1330960192,1495535064.0,9568942,CC BY-SA 3.0,https://stackoverflow.com/questions/9568942/i-want-to-be-able-to-handle-decimal-places-within-my-listbox,I want to be able to handle decimal places within my listbox. ,,,,,,
2200,"['c#', 'asp.net', 'asp.net-4.0']","{'account_id': 32017, 'reputation': 861, 'user_id': 88333, 'user_type': 'registered', 'accept_rate': 52, 'profile_image': 'https://www.gravatar.com/avatar/1c25a18d767a5d7dde98d64a468d3bd4?s=256&d=identicon&r=PG', 'display_name': 'JonathanWolfson', 'link': 'https://stackoverflow.com/users/88333/jonathanwolfson'}",True,6179,9929002.0,3,10,1402932876,1333036086,,9928892,CC BY-SA 3.0,https://stackoverflow.com/questions/9928892/whats-the-point-of-the-web-configs-system-web-pages-namespaces-tag,What&#39;s the point of the Web.config&#39;s system.web/Pages/Namespaces Tag?,,,,,,
2201,"['c#', 'foreach', 'scope']","{'account_id': 80614, 'reputation': 4105, 'user_id': 227848, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/2d21254b52f122cacd19d3b890e36fb3?s=256&d=identicon&r=PG', 'display_name': 'Harikrishna', 'link': 'https://stackoverflow.com/users/227848/harikrishna'}",True,736,9663187.0,2,2,1402922286,1331536993,1402922286.0,9663114,CC BY-SA 3.0,https://stackoverflow.com/questions/9663114/why-i-cannot-declare-the-variable-with-same-name-that-already-declared-but-new-v,Why I cannot declare the variable with same name that already declared but new variable is out of the scope of other variable,,,,,,
2202,"['c#', 'c++', 'image', 'tcp', 'udp']","{'account_id': 1052214, 'reputation': 1010, 'user_id': 1055841, 'user_type': 'registered', 'accept_rate': 59, 'profile_image': 'https://www.gravatar.com/avatar/a5155d4199d7bb067dfe56382cca2255?s=256&d=identicon&r=PG', 'display_name': 'Jkh2', 'link': 'https://stackoverflow.com/users/1055841/jkh2'}",True,1638,9595807.0,6,4,1402531576,1331065463,1331068736.0,9591271,CC BY-SA 3.0,https://stackoverflow.com/questions/9591271/sending-images-from-a-c-process-to-a-c-process,Sending images from a C++ process to a C# process,,,,,,
2203,"['c#', 'download', 'timeout']","{'account_id': 1309193, 'reputation': 231, 'user_id': 1257559, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/49afb963fe6eae1c5e9d751ea8f8abc1?s=256&d=identicon&r=PG', 'display_name': 'Leonardo Arruda', 'link': 'https://stackoverflow.com/users/1257559/leonardo-arruda'}",False,319,,3,0,1402521439,1331226602,1495540993.0,9621795,,https://stackoverflow.com/questions/9621795/download-time-out-when-connection-is-down,Download time-out when connection is down,,1336571259.0,exact duplicate,,,
2204,['c#'],"{'account_id': 96242, 'reputation': 15479, 'user_id': 261682, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/f2443cd165426e35f7edcbd0caccab0d?s=256&d=identicon&r=PG', 'display_name': 'webnoob', 'link': 'https://stackoverflow.com/users/261682/webnoob'}",True,558,9716401.0,1,1,1402425059,1331800182,,9716164,CC BY-SA 3.0,https://stackoverflow.com/questions/9716164/how-do-i-check-if-system-data-sqlclient-sqltransaction-has-an-active-transaction,How do I check if System.Data.SqlClient.SqlTransaction has an active transaction?,,,,,,
2205,"['c#', 'silverlight', 'task-parallel-library']","{'account_id': 88994, 'reputation': 2128, 'user_id': 1959348, 'user_type': 'registered', 'accept_rate': 41, 'profile_image': 'https://www.gravatar.com/avatar/c242204e39fd73b73c2def14a8785ad6?s=256&d=identicon&r=PG', 'display_name': 'Chris', 'link': 'https://stackoverflow.com/users/1959348/chris'}",False,637,,2,1,1402420031,1331670839,1402420031.0,9691662,CC BY-SA 3.0,https://stackoverflow.com/questions/9691662/asynchronous-thread-safe-collection-implementing-inotifycollectionchanged,"Asynchronous, Thread-Safe Collection Implementing INotifyCollectionChanged",,,,,,
2206,"['c#', 'c#-4.0', 'inheritance', 'dynamic', 'interface']","{'account_id': 233745, 'reputation': 19880, 'user_id': 499449, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/a4b26233b0a336a8396f49a6926eca51?s=256&d=identicon&r=PG', 'display_name': 'Stuart Golodetz', 'link': 'https://stackoverflow.com/users/499449/stuart-golodetz'}",True,1515,9650198.0,2,25,1402332008,1331401657,1402332008.0,9648707,CC BY-SA 3.0,https://stackoverflow.com/questions/9648707/why-does-dynamic-binding-fail-when-using-interface-inheritance,Why does dynamic binding fail when using interface inheritance?,,,,,,
2207,"['c#', 'asp.net', 'master-pages']","{'account_id': 1316482, 'reputation': 23, 'user_id': 1263202, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/a8a40d5bdfd5f297900ad372fec51e32?s=256&d=identicon&r=PG', 'display_name': 'Minah Saja', 'link': 'https://stackoverflow.com/users/1263202/minah-saja'}",True,4273,,4,0,1402307258,1331521876,,9661314,CC BY-SA 3.0,https://stackoverflow.com/questions/9661314/master-page-more-has-more-than-one-content,Master Page More has more than one content,,,,,,
2208,"['c#', '.net', 'sql-server', 'entity-framework', 'linq-to-entities']","{'account_id': 911478, 'reputation': 5726, 'user_id': 945231, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/0fe336d2db2a5e6ae38874dc02841124?s=256&d=identicon&r=PG', 'display_name': 'Călin Darie', 'link': 'https://stackoverflow.com/users/945231/c%c4%83lin-darie'}",True,2867,,1,6,1402267265,1332427496,1495540463.0,9824585,CC BY-SA 3.0,https://stackoverflow.com/questions/9824585/how-to-get-row-index-by-entity-key-in-a-dynamically-built-query-using-entity-fra,How to get row index by entity key in a dynamically built query using Entity Framework,,,,,,
2209,"['c#', 'crystal-reports']","{'account_id': 356565, 'reputation': 1120, 'user_id': 696156, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://i.stack.imgur.com/Y0ND6.jpg?s=256&g=1', 'display_name': 'd.Siva', 'link': 'https://stackoverflow.com/users/696156/d-siva'}",True,10048,9529255.0,3,4,1402215177,1330670524,,9529141,CC BY-SA 3.0,https://stackoverflow.com/questions/9529141/how-to-merge-rows-in-crystal-report,How to Merge Rows in Crystal Report?,,,,,,
2210,"['c#', '.net']","{'account_id': 1156140, 'reputation': 24038, 'user_id': 1136700, 'user_type': 'registered', 'accept_rate': 46, 'profile_image': 'https://www.gravatar.com/avatar/e484894210178f84679e4e35695ff8ac?s=256&d=identicon&r=PG', 'display_name': 'Adam Lee', 'link': 'https://stackoverflow.com/users/1136700/adam-lee'}",True,607,,2,1,1402183048,1331217534,1402183048.0,9619347,CC BY-SA 3.0,https://stackoverflow.com/questions/9619347/anything-similar-to-mbeans-in-net-world,Anything similar to MBeans in .NET world?,,,,,,
2211,"['c#', 'windows-phone-7', 'xaml']","{'account_id': 1289821, 'reputation': 541, 'user_id': 1242124, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/6053961669d2386b4331adcfb3e39bc9?s=256&d=identicon&r=PG', 'display_name': 'yifei', 'link': 'https://stackoverflow.com/users/1242124/yifei'}",True,2751,9958657.0,2,1,1401986564,1333202386,1401986564.0,9956506,CC BY-SA 3.0,https://stackoverflow.com/questions/9956506/how-can-you-get-a-xaml-element-using-c,How can you get a xaml element using C#?,,,,,,
