,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,bounty_amount,bounty_closes_date,closed_date,closed_reason,protected_date
2090,"['javascript', 'typescript', 'replace']","{'account_id': 3862447, 'reputation': 187, 'user_id': 3199857, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://graph.facebook.com/100007191789572/picture?type=large', 'display_name': 'maria', 'link': 'https://stackoverflow.com/users/3199857/maria'}",False,12,,0,0,1652418724,1652418724,,72224725,CC BY-SA 4.0,https://stackoverflow.com/questions/72224725/js-ts-translate-internal-commands,js/ts translate internal commands,,,,,
2091,"['reactjs', 'typescript', 'next.js']","{'user_type': 'does_not_exist', 'display_name': 'user16962113'}",True,620,72224618.0,2,0,1652417599,1652386708,1652415393.0,72221650,,https://stackoverflow.com/questions/72221650/how-to-pass-parameters-in-next-js-without-ssr,How to pass parameters in Next.js without SSR?,,,1656965700.0,Duplicate,
2092,"['javascript', 'json', 'typescript', 'visual-studio-code', 'tsconfig']","{'account_id': 24305399, 'reputation': 467, 'user_id': 18248235, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJz0y1sMaJYi2GG8YJ1jEkEE1KHBRcruM2LGurMB=k-s256', 'display_name': 'Cflowe Visit', 'link': 'https://stackoverflow.com/users/18248235/cflowe-visit'}",True,405,,1,1,1652417329,1652412925,,72224180,CC BY-SA 4.0,https://stackoverflow.com/questions/72224180/why-typescript-keep-giving-me-no-inputs-were-found-in-config-file-error,Why typescript keep giving me No inputs were found in config file error?,,,,,
2093,"['javascript', 'typescript', 'bigint']","{'account_id': 19389556, 'reputation': 41, 'user_id': 14178559, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/44bf12d7d657d0d63f1aca59a1ddac07?s=256&d=identicon&r=PG&f=1', 'display_name': 'Danil Giniyatullin', 'link': 'https://stackoverflow.com/users/14178559/danil-giniyatullin'}",False,102,,0,0,1652412382,1652412382,,72224129,CC BY-SA 4.0,https://stackoverflow.com/questions/72224129/getting-error-exponentiation-operator-for-bigint,Getting error exponentiation operator for BigInt,,,,,
2094,"['javascript', 'angular', 'typescript', 'blockly', 'google-blockly']","{'account_id': 12568905, 'reputation': 1, 'user_id': 9143710, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-i08-ZuxCQxU/AAAAAAAAAAI/AAAAAAAAAF0/O9DQeGlryuQ/photo.jpg?sz=256', 'display_name': 'f1sker', 'link': 'https://stackoverflow.com/users/9143710/f1sker'}",False,99,,0,0,1652409025,1652408650,1652409025.0,72223830,CC BY-SA 4.0,https://stackoverflow.com/questions/72223830/how-to-clear-pre-defined-blockly-custom-blocks-in-angular,How to clear pre-defined blockly custom blocks in Angular,,,,,
2095,"['javascript', 'typescript', 'jsdoc']","{'account_id': 26275, 'reputation': 14318, 'user_id': 68210, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/33117162fff8a9cf50544a604f60c045?s=256&d=identicon&r=PG', 'display_name': 'Daniel X Moore', 'link': 'https://stackoverflow.com/users/68210/daniel-x-moore'}",True,491,,1,1,1652408291,1652403054,,72223425,CC BY-SA 4.0,https://stackoverflow.com/questions/72223425/using-an-imported-type-in-jsdoc-typedef,Using an imported type in JSDoc @typedef,,,,,
2096,"['javascript', 'angular', 'typescript', 'angular-directive', 'angular10']","{'account_id': 24929505, 'reputation': 21, 'user_id': 18796802, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f57b686bd793b4d68fe5639fe200066a?s=256&d=identicon&r=PG', 'display_name': 'user18796802', 'link': 'https://stackoverflow.com/users/18796802/user18796802'}",True,461,,3,2,1652406838,1652394658,,72222702,CC BY-SA 4.0,https://stackoverflow.com/questions/72222702/event-preventdefault-or-event-stoppropagation-not-working-with-keyup-event,event.preventDefault() or event.stopPropagation() not working with keyUp event,,,,,
2097,"['angular', 'typescript']","{'account_id': 171834, 'reputation': 7031, 'user_id': 399508, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://www.gravatar.com/avatar/030ea300bdf13a1dc0f0a20db6a9205d?s=256&d=identicon&r=PG', 'display_name': 'software is fun', 'link': 'https://stackoverflow.com/users/399508/software-is-fun'}",True,115,72223582.0,1,1,1652405425,1652402352,1652403927.0,72223377,CC BY-SA 4.0,https://stackoverflow.com/questions/72223377/typescript-issue-with-find-and-filter,TypeScript issue with find and filter,,,,,
2098,"['reactjs', 'typescript', 'next.js']","{'account_id': 9017619, 'reputation': 12767, 'user_id': 6719819, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://i.stack.imgur.com/HmF9I.jpg?s=256&g=1', 'display_name': 'Daniel', 'link': 'https://stackoverflow.com/users/6719819/daniel'}",False,61,,1,0,1652400255,1652151849,1652400255.0,72180292,CC BY-SA 4.0,https://stackoverflow.com/questions/72180292/argument-of-type-key-string-id-string-pagination-number-promisevoid,"Argument of type (key: string, id: string, pagination: number) =&gt; Promise&lt;void&gt; is not assignable to parameter of type Boolean",,,,,
2099,"['typescript', 'visual-studio', 'visual-studio-2022']","{'account_id': 265302, 'reputation': 3600, 'user_id': 552183, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://www.gravatar.com/avatar/ecbc1a85d15213736c61d29a70bc16ec?s=256&d=identicon&r=PG&f=1', 'display_name': 'Clement', 'link': 'https://stackoverflow.com/users/552183/clement'}",False,184,,0,3,1652399855,1652399855,,72223189,CC BY-SA 4.0,https://stackoverflow.com/questions/72223189/get-visual-studio-2022-go-to-to-exclude-node-modules,Get Visual Studio 2022 &#39;Go to&#39; to exclude node_modules,,,,,
2100,['typescript'],"{'account_id': 14008819, 'reputation': 681, 'user_id': 10118104, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/664739ac08bf1e76f17e6779c822cec6?s=256&d=identicon&r=PG&f=1', 'display_name': 'nitrovatter', 'link': 'https://stackoverflow.com/users/10118104/nitrovatter'}",True,426,,3,11,1652396954,1651526108,1651600161.0,72092484,CC BY-SA 4.0,https://stackoverflow.com/questions/72092484/typescript-this-in-interface-should-reference-itself-and-children-not-only-itse,"TypeScript this in interface should reference itself and children, not only itself",,,,,
2101,"['typescript', 'typescript-generics']","{'account_id': 13761953, 'reputation': 71, 'user_id': 9931464, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/M8oiF.jpg?s=256&g=1', 'display_name': 'ricreis394', 'link': 'https://stackoverflow.com/users/9931464/ricreis394'}",True,119,72222793.0,2,0,1652395706,1652394293,1652394827.0,72222669,CC BY-SA 4.0,https://stackoverflow.com/questions/72222669/build-a-complex-type-from-union-type,Build a complex type from Union type,,,,,
2102,['typescript'],"{'account_id': 24486, 'reputation': 17821, 'user_id': 62282, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://i.stack.imgur.com/j1x2o.png?s=256&g=1', 'display_name': 'Samuel Goldenbaum', 'link': 'https://stackoverflow.com/users/62282/samuel-goldenbaum'}",True,204,72222764.0,2,0,1652395195,1652394472,,72222688,CC BY-SA 4.0,https://stackoverflow.com/questions/72222688/restricting-object-key-type-with-const,Restricting object key type with const,,,,,
2103,"['typescript', 'types', 'interface']","{'account_id': 18023000, 'reputation': 77, 'user_id': 13099722, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-gyJwc3PgQ8s/AAAAAAAAAAI/AAAAAAAAAAA/AKF05nC5gL8BgMPgEK51_McPTGRKTp14YA/photo.jpg?sz=256', 'display_name': 'Vyacheslav Tarshevskiy', 'link': 'https://stackoverflow.com/users/13099722/vyacheslav-tarshevskiy'}",True,19,72222693.0,1,0,1652394508,1652393917,,72222632,CC BY-SA 4.0,https://stackoverflow.com/questions/72222632/correctly-declare-interface-or-type-for-functions-params,Correctly declare interface or type for functions params,,,,,
2104,"['typescript', 'visual-studio-code']","{'account_id': 2878098, 'reputation': 372, 'user_id': 2469562, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/952f2a6eb675d0c984ebf9d8bd484435?s=256&d=identicon&r=PG', 'display_name': 'Trevor Tiernan', 'link': 'https://stackoverflow.com/users/2469562/trevor-tiernan'}",False,35,,0,0,1652394066,1652380232,1652394066.0,72220520,CC BY-SA 4.0,https://stackoverflow.com/questions/72220520/vscode-how-do-i-stay-on-source-control-tab,VSCode how do I stay on source control tab?,,,,,
2105,['typescript'],"{'account_id': 1505455, 'reputation': 5974, 'user_id': 1408935, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/530667b876aa80627eb484113f282ab5?s=256&d=identicon&r=PG', 'display_name': 'Sasha', 'link': 'https://stackoverflow.com/users/1408935/sasha'}",True,78,72222471.0,1,0,1652392484,1652392163,,72222422,CC BY-SA 4.0,https://stackoverflow.com/questions/72222422/dynamically-define-argument-type,Dynamically define argument type,,,,,
2106,"['javascript', 'typescript', 'rxjs']","{'account_id': 15150359, 'reputation': 8702, 'user_id': 10932853, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2e886678101ece73b0a94d034b99be9e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jon Sud', 'link': 'https://stackoverflow.com/users/10932853/jon-sud'}",False,32,,2,0,1652392366,1652372340,,72219036,CC BY-SA 4.0,https://stackoverflow.com/questions/72219036/why-property-does-not-exist-on-type-in-rxjs-pipe-function,Why property does not exist on type in rxjs pipe function?,,,,,
2107,"['javascript', 'angular', 'typescript']","{'account_id': 17917911, 'reputation': 375, 'user_id': 13018468, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/nbBks.jpg?s=256&g=1', 'display_name': 'BAKHALED Ibrahim', 'link': 'https://stackoverflow.com/users/13018468/bakhaled-ibrahim'}",False,98,,0,0,1652391331,1652391331,,72222293,CC BY-SA 4.0,https://stackoverflow.com/questions/72222293/angular-how-to-store-filereader-content-in-a-variable-or-an-array,Angular: How to store FileReader content in a variable or an array,,,,,
2108,['typescript'],"{'account_id': 1665601, 'reputation': 1935, 'user_id': 1533068, 'user_type': 'registered', 'accept_rate': 66, 'profile_image': 'https://i.stack.imgur.com/5g9lz.jpg?s=256&g=1', 'display_name': 'sfaust', 'link': 'https://stackoverflow.com/users/1533068/sfaust'}",True,61,72221541.0,1,2,1652391000,1652381642,1652387125.0,72220768,CC BY-SA 4.0,https://stackoverflow.com/questions/72220768/get-property-of-generic-object-using-keyof,Get property of generic object using keyof,,,,,
2109,"['typescript', 'postgresql', 'nestjs', 'typeorm']","{'account_id': 17906265, 'reputation': 15, 'user_id': 13009334, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/Qohgj.jpg?s=256&g=1', 'display_name': 'David', 'link': 'https://stackoverflow.com/users/13009334/david'}",True,1226,72222175.0,1,0,1652390388,1652386735,1652387143.0,72221653,CC BY-SA 4.0,https://stackoverflow.com/questions/72221653/how-to-save-a-nested-object-using-typeorm-and-nestjs,How to save a nested object using typeorm and Nestjs?,,,,,
2110,"['typescript', 'typescript-generics']","{'account_id': 4816, 'reputation': 187, 'user_id': 7434, 'user_type': 'registered', 'accept_rate': 33, 'profile_image': 'https://www.gravatar.com/avatar/750120a84191299321ee7912a3f27f22?s=256&d=identicon&r=PG', 'display_name': 'Eric Allam', 'link': 'https://stackoverflow.com/users/7434/eric-allam'}",True,168,72222116.0,1,0,1652390010,1652388149,,72221860,CC BY-SA 4.0,https://stackoverflow.com/questions/72221860/how-to-derive-an-object-type-with-another-objects-values-in-typescript,How to derive an object type with another object&#39;s values in Typescript?,,,,,
2111,"['reactjs', 'typescript', 'package.json']","{'account_id': 22922121, 'reputation': 11, 'user_id': 17057801, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJxeD1xPbEA4BCOtBoujU9Ww7stRY5-VgCYJT1dU=k-s256', 'display_name': 'Jerome Sario', 'link': 'https://stackoverflow.com/users/17057801/jerome-sario'}",True,37,,4,1,1652387805,1652236115,,72194744,CC BY-SA 4.0,https://stackoverflow.com/questions/72194744/frontend-page-doesnt-display-unless-i-comment-out-my-table-making-code,Frontend page doesn&#39;t display unless i comment out my table making code,,,,,
2112,"['javascript', 'typescript', 'vue.js', 'vite']","{'account_id': 23706279, 'reputation': 75, 'user_id': 17728702, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJxO1MPBxtVLmeqLByIE2CB9K8gbD-tteTB-ik0=k-s256', 'display_name': 'HOHOOH', 'link': 'https://stackoverflow.com/users/17728702/hohooh'}",True,379,,1,0,1652387642,1652386890,,72221678,CC BY-SA 4.0,https://stackoverflow.com/questions/72221678/typescript-does-not-provide-default-export,TypeScript does not provide default export,,,,,
2113,"['reactjs', 'typescript', 'material-ui']","{'account_id': 19753098, 'reputation': 11, 'user_id': 14464020, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6882c63444494c0f62f5170d1198bf41?s=256&d=identicon&r=PG&f=1', 'display_name': 'karovda', 'link': 'https://stackoverflow.com/users/14464020/karovda'}",False,37,,0,0,1652386904,1652386904,,72221681,CC BY-SA 4.0,https://stackoverflow.com/questions/72221681/exporting-typescript-module-declarations,Exporting Typescript Module Declarations,,,,,
2114,"['angular', 'typescript']","{'account_id': 13666455, 'reputation': 1529, 'user_id': 9860237, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5feb3e3a87d8b7a8e6728126f6c601de?s=256&d=identicon&r=PG&f=1', 'display_name': 'MisterniceGuy', 'link': 'https://stackoverflow.com/users/9860237/misterniceguy'}",True,63,72221546.0,2,0,1652386049,1652378747,1652386049.0,72220277,CC BY-SA 4.0,https://stackoverflow.com/questions/72220277/problem-using-a-pipe-in-angular-to-filter-some-data,Problem using a Pipe in Angular to filter some data,,,,,
2115,"['angular', 'typescript', 'jasmine', 'karma-jasmine']","{'account_id': 13718557, 'reputation': 933, 'user_id': 9899126, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-w3N3oKCO2bw/AAAAAAAAAAI/AAAAAAAAGaw/bT7zqY0zqy4/photo.jpg?sz=256', 'display_name': 'LaurenAH', 'link': 'https://stackoverflow.com/users/9899126/laurenah'}",False,211,,0,0,1652385697,1652385697,,72221499,CC BY-SA 4.0,https://stackoverflow.com/questions/72221499/incomplete-no-specs-found-with-angular-library-karma-and-jasmine,Incomplete: No specs found with Angular library (karma and jasmine),,,,,
2116,"['html', 'angular', 'typescript']","{'account_id': 17046997, 'reputation': 102, 'user_id': 12333632, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mCN-2UyxC4n2CrAC3tbVrSrMEF7tZdbAAB_CEOs=k-s256', 'display_name': 'Thomas Michael Plantin', 'link': 'https://stackoverflow.com/users/12333632/thomas-michael-plantin'}",True,1816,72221399.0,1,0,1652385098,1652382382,,72220914,CC BY-SA 4.0,https://stackoverflow.com/questions/72220914/angular-focus-on-next-input-field-after-pressing-the-enter-key,Angular - Focus on next input field after pressing the Enter key,,,,,
2117,"['typescript', 'typescript-generics']","{'account_id': 222717, 'reputation': 79, 'user_id': 481508, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/109675bc14552b700de92c5fc306d2d7?s=256&d=identicon&r=PG', 'display_name': 'user481508', 'link': 'https://stackoverflow.com/users/481508/user481508'}",True,85,72221304.0,1,2,1652384583,1652383460,1652383784.0,72221111,CC BY-SA 4.0,https://stackoverflow.com/questions/72221111/understanding-ts-conditional-types,Understanding TS Conditional types,,,,,
2118,"['typescript', 'next.js']","{'account_id': 25262384, 'reputation': 85, 'user_id': 19093107, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9d0143d5150d2929c3e38a5ebca01f7d?s=256&d=identicon&r=PG', 'display_name': 'Samia Sammi', 'link': 'https://stackoverflow.com/users/19093107/samia-sammi'}",True,1305,,1,1,1652382864,1652380544,,72220575,CC BY-SA 4.0,https://stackoverflow.com/questions/72220575/how-define-next-js-context-types-in-typescript,How define Next js Context types in Typescript?,,,,,
2119,"['reactjs', 'typescript', 'next.js', 'tailwind-css']","{'account_id': 22394231, 'reputation': 39, 'user_id': 16605734, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Ghmu0gmecF3h5NMZhrhgVaPz7gu3HBa4lyS6JLy=k-s256', 'display_name': 'Ashmita Singh', 'link': 'https://stackoverflow.com/users/16605734/ashmita-singh'}",True,610,72220925.0,1,0,1652382450,1652344800,1652344951.0,72212468,CC BY-SA 4.0,https://stackoverflow.com/questions/72212468/tailwindcss-v3-not-working-with-next-js-v12,Tailwindcss v3 not working with next.js v12,,,,,
2120,"['arrays', 'typescript', 'class']","{'account_id': 1527, 'reputation': 16593, 'user_id': 2044, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/3c71c7ae66bbc8b62de14d4817c723ac?s=256&d=identicon&r=PG', 'display_name': 'Nick Hodges', 'link': 'https://stackoverflow.com/users/2044/nick-hodges'}",False,35,,1,0,1652382338,1652381970,,72220840,CC BY-SA 4.0,https://stackoverflow.com/questions/72220840/nameless-array-in-typescript-class,Nameless array in Typescript class?,,,,,
