,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,accepted_answer_id,last_edit_date,protected_date,closed_date,closed_reason,locked_date
1767,"['typescript', 'generics']","{'account_id': 9653032, 'reputation': 11, 'user_id': 7163540, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5d32c6dfbe4af1444deb98b6599149b8?s=256&d=identicon&r=PG&f=1', 'display_name': 'Moonkop', 'link': 'https://stackoverflow.com/users/7163540/moonkop'}",False,16,0,1,1605096038,1605096038,64786046,,https://stackoverflow.com/questions/64786046/typescript-use-generic-type-indexing-array-properities-in-function-error,Typescript use generic type indexing array properities in function error,,,,1605115754.0,Duplicate,
1768,"['typescript', 'mongoose']","{'account_id': 16119398, 'reputation': 143, 'user_id': 11635710, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-lM-PVoa9DLg/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rdWNOW3ix5P6DBZeIaygtotBPDEwA/mo/photo.jpg?sz=256', 'display_name': 'Lewis Ross', 'link': 'https://stackoverflow.com/users/11635710/lewis-ross'}",True,35,2,0,1605091078,1605043785,64777025,CC BY-SA 4.0,https://stackoverflow.com/questions/64777025/looping-through-object-in-order-to-get-stored-array-values,Looping through object in order to get stored array values,64784792.0,1605088615.0,,,,
1769,"['typescript', 'nestjs', 'rate-limiting']","{'account_id': 3268769, 'reputation': 2013, 'user_id': 2752626, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://i.stack.imgur.com/dLtVi.jpg?s=256&g=1', 'display_name': 'T00rk', 'link': 'https://stackoverflow.com/users/2752626/t00rk'}",True,971,1,0,1605089319,1605070002,64780613,CC BY-SA 4.0,https://stackoverflow.com/questions/64780613/limit-api-rate-for-nestjs,Limit API rate for nestjs,64784364.0,,,,,
1770,"['angular', 'typescript', 'unit-testing', 'jasmine', 'karma-runner']","{'account_id': 19947794, 'reputation': 11, 'user_id': 14618084, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgvO0kxg5vW3OJjiLKcXzaDcR2z11Oig4jEYJ3Q=k-s256', 'display_name': 'duaa Mohammed', 'link': 'https://stackoverflow.com/users/14618084/duaa-mohammed'}",False,66,0,0,1605087543,1605084993,64783271,CC BY-SA 4.0,https://stackoverflow.com/questions/64783271/karma-and-jasmine-in-angular-testing-error,Karma and Jasmine in Angular testing Error,,1605087543.0,,,,
1771,"['javascript', 'typescript']","{'account_id': 265991, 'reputation': 122, 'user_id': 553314, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/11f5480fd23843cbd3303b90643dbcde?s=256&d=identicon&r=PG', 'display_name': 'Sushant Prasad', 'link': 'https://stackoverflow.com/users/553314/sushant-prasad'}",False,42,0,1,1605086389,1605086299,64783586,,https://stackoverflow.com/questions/64783586/how-to-catch-error-in-nested-promise-when-async-await-is-used,How to catch error in nested Promise when async/await is used,,1605086389.0,,1605086461.0,Duplicate,
1772,"['javascript', 'mongodb', 'typescript', 'mongoose']","{'account_id': 15231832, 'reputation': 13325, 'user_id': 10990737, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/y8rbe.png?s=256&g=1', 'display_name': 'bill.gates', 'link': 'https://stackoverflow.com/users/10990737/bill-gates'}",True,112,1,0,1605085522,1605083671,64782979,CC BY-SA 4.0,https://stackoverflow.com/questions/64782979/missing-propertys-on-mongoose-query,Missing propertys on mongoose query,64783400.0,1605084332.0,,,,
1773,"['angular', 'typescript']","{'account_id': 17224589, 'reputation': 78, 'user_id': 12470562, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/YxEN5.jpg?s=256&g=1', 'display_name': 'Aliakbar', 'link': 'https://stackoverflow.com/users/12470562/aliakbar'}",False,177,1,0,1605084755,1605080819,64782362,CC BY-SA 4.0,https://stackoverflow.com/questions/64782362/receive-a-photo-file-and-save-it-in-an-array-by-angular-9,Receive a photo file and save it in an array by Angular 9,,,,,,
1774,"['reactjs', 'typescript', 'react-props']","{'account_id': 8999103, 'reputation': 1051, 'user_id': 6708322, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/5409106a7928c47fc17e1f05ff204c7e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jake Conkerton-Darby', 'link': 'https://stackoverflow.com/users/6708322/jake-conkerton-darby'}",False,59,0,1,1605083139,1605031498,64774365,CC BY-SA 4.0,https://stackoverflow.com/questions/64774365/restricting-valid-props-of-a-react-child-with-typescript,Restricting valid props of a react child with typescript,,1605083139.0,,,,
1775,"['javascript', 'angular', 'typescript', 'rxjs', 'observable']","{'account_id': 19941799, 'reputation': 201, 'user_id': 14613404, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-4ya1API7i2A/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucngZT3y5yx2wXfKIg8CYqpo-8ZdOQ/s96-c/photo.jpg?sz=256', 'display_name': 'Prag Dopravy', 'link': 'https://stackoverflow.com/users/14613404/prag-dopravy'}",True,45,1,-1,1605083074,1605030210,64774017,CC BY-SA 4.0,https://stackoverflow.com/questions/64774017/what-is-the-proper-option-when-filling-dropdownlist-in-angular,What is the proper option when filling dropdownlist in Angular?,64782847.0,,,,,
1776,"['javascript', 'typescript', 'ionic-framework', 'ionic3', 'cordova-plugins']","{'account_id': 11106224, 'reputation': 131, 'user_id': 8153314, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://lh4.googleusercontent.com/-HzHzavPE8bY/AAAAAAAAAAI/AAAAAAAAABY/CL2H42mLPjY/photo.jpg?sz=256', 'display_name': 'Rajat.r2', 'link': 'https://stackoverflow.com/users/8153314/rajat-r2'}",False,249,1,1,1605082736,1604991731,64764255,CC BY-SA 4.0,https://stackoverflow.com/questions/64764255/there-is-any-way-to-validate-app-signature-in-ionic,There is any way to validate app signature in ionic?,,,,,,
1777,"['javascript', 'reactjs', 'typescript', 'react-proptypes']","{'account_id': 11360503, 'reputation': 2918, 'user_id': 8328785, 'user_type': 'registered', 'accept_rate': 20, 'profile_image': 'https://lh5.googleusercontent.com/-HwuWtaHb7w4/AAAAAAAAAAI/AAAAAAAAAEI/A8ebK_1RLXQ/photo.jpg?sz=256', 'display_name': 'Jake Lam', 'link': 'https://stackoverflow.com/users/8328785/jake-lam'}",True,2197,1,2,1605081015,1604996952,64765312,CC BY-SA 4.0,https://stackoverflow.com/questions/64765312/error-in-optional-prop-types-check-in-typescript,Error in optional prop-types check in typescript,64765671.0,1605079348.0,,,,
1778,"['javascript', 'typescript']","{'account_id': 15150359, 'reputation': 8702, 'user_id': 10932853, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2e886678101ece73b0a94d034b99be9e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jon Sud', 'link': 'https://stackoverflow.com/users/10932853/jon-sud'}",True,131,2,0,1605080030,1605078500,64781946,CC BY-SA 4.0,https://stackoverflow.com/questions/64781946/how-access-to-original-function-in-the-class-using-proxy,How access to original function in the class using proxy?,64782143.0,1605079159.0,,,,
1779,['typescript'],"{'account_id': 939198, 'reputation': 1390, 'user_id': 967588, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://i.stack.imgur.com/mQmZv.jpg?s=256&g=1', 'display_name': 'Andrei V', 'link': 'https://stackoverflow.com/users/967588/andrei-v'}",False,127,1,0,1605077305,1605058446,64779236,CC BY-SA 4.0,https://stackoverflow.com/questions/64779236/typescript-is-there-way-to-error-out-creation-of-the-interface-if-identical-foo,Typescript: Is there way to error out creation of the interface if identical footprint already defined?,,1605077305.0,,,,
1780,"['typescript', 'dictionary', 'keyvaluepair']","{'account_id': 12892506, 'reputation': 2804, 'user_id': 9324000, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/634508523bd010e56708dd4b776aa127?s=256&d=identicon&r=PG&f=1', 'display_name': 'superninja', 'link': 'https://stackoverflow.com/users/9324000/superninja'}",True,84,2,0,1605076907,1605066632,64780232,CC BY-SA 4.0,https://stackoverflow.com/questions/64780232/add-new-entries-to-key-value-pair-array-in-type-script,Add New Entries to Key Value Pair Array in Type Script,64780679.0,1605076907.0,,,,
1781,['typescript'],"{'account_id': 7331435, 'reputation': 1118, 'user_id': 5584191, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/84815071fe6aff203ced3619660bbbe9?s=256&d=identicon&r=PG&f=1', 'display_name': 'lei li', 'link': 'https://stackoverflow.com/users/5584191/lei-li'}",True,137,1,0,1605076765,1605076293,64781532,CC BY-SA 4.0,https://stackoverflow.com/questions/64781532/omit-field-in-tuple,Omit field in tuple,64781626.0,,,,,
1782,"['javascript', 'typescript']","{'account_id': 5972957, 'reputation': 15427, 'user_id': 4694781, 'user_type': 'registered', 'accept_rate': 66, 'profile_image': 'https://www.gravatar.com/avatar/db2063935189c90374d7d1fc11765bb8?s=256&d=identicon&r=PG&f=1', 'display_name': 'PositiveGuy', 'link': 'https://stackoverflow.com/users/4694781/positiveguy'}",True,51,2,0,1605076132,1605073396,64781084,CC BY-SA 4.0,https://stackoverflow.com/questions/64781084/disable-no-use-before-declare,Disable no-use-before-declare,64781265.0,1605074569.0,,,,
1783,"['typescript', 'typescript-typings']","{'account_id': 8095189, 'reputation': 849, 'user_id': 6100005, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-Ci6HLXLJSCQ/AAAAAAAAAAI/AAAAAAAADCw/Z70ZfBgThKk/photo.jpg?sz=256', 'display_name': 'Max Coplan', 'link': 'https://stackoverflow.com/users/6100005/max-coplan'}",False,105,1,0,1605076096,1605024368,64772450,CC BY-SA 4.0,https://stackoverflow.com/questions/64772450/return-type-where-one-of-the-keys-is-computed-from-parameter-in-typescript-4-1,Return type where one of the keys is computed from parameter in TypeScript 4.1,,,,,,
1784,"['angular', 'typescript']","{'account_id': 18384026, 'reputation': 5, 'user_id': 13391505, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/781703b2a4762ff0fb513ac8d6efe61a?s=256&d=identicon&r=PG&f=1', 'display_name': 'Max R', 'link': 'https://stackoverflow.com/users/13391505/max-r'}",True,85,3,0,1605074726,1605073362,64781082,CC BY-SA 4.0,https://stackoverflow.com/questions/64781082/how-to-filter-an-object-array-of-another-object-array-in-typescript,How to filter an object array of another object array in TypeScript?,64781152.0,1605074722.0,,,,
1785,"['javascript', 'angular', 'typescript']","{'account_id': 19941799, 'reputation': 201, 'user_id': 14613404, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-4ya1API7i2A/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucngZT3y5yx2wXfKIg8CYqpo-8ZdOQ/s96-c/photo.jpg?sz=256', 'display_name': 'Prag Dopravy', 'link': 'https://stackoverflow.com/users/14613404/prag-dopravy'}",True,1457,2,2,1605073215,1605021678,64771713,CC BY-SA 4.0,https://stackoverflow.com/questions/64771713/cannot-pass-data-from-parent-to-child-component,Cannot pass data from Parent to Child component,64772745.0,1605027388.0,,,,
1786,"['typescript', 'angular9']","{'account_id': 15208557, 'reputation': 11, 'user_id': 10974126, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-R0B9iAYIWL0/AAAAAAAAAAI/AAAAAAAAADM/vW_mHYJNtmc/photo.jpg?sz=256', 'display_name': 'Harish S', 'link': 'https://stackoverflow.com/users/10974126/harish-s'}",False,96,0,1,1605072969,1604986880,64763487,CC BY-SA 4.0,https://stackoverflow.com/questions/64763487/i-am-trying-to-reset-selected-file-with-input-tag-file-type-in-angular-9-10-i-go,"I am trying to reset selected file with input tag file type in Angular 9/10,i googled and found the solution,but its not working though",,1605072969.0,,,,
1787,"['typescript', 'generics']","{'account_id': 13404184, 'reputation': 3, 'user_id': 9672709, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-XdUIqdMkCWA/AAAAAAAAAAI/AAAAAAAAAAA/4252rscbv5M/photo.jpg?sz=256', 'display_name': 'dingyanhe', 'link': 'https://stackoverflow.com/users/9672709/dingyanhe'}",True,386,1,0,1605072496,1605069169,64780516,CC BY-SA 4.0,https://stackoverflow.com/questions/64780516/why-typescript-generic-t-any-not-working,why typescript generic T any not working?,64780956.0,,,,,
1788,"['typescript', 'tsconfig']","{'account_id': 18724181, 'reputation': 405, 'user_id': 13651259, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3827dd7369bdbbbab284e9224a868aaf?s=256&d=identicon&r=PG&f=1', 'display_name': 'Alex4answer', 'link': 'https://stackoverflow.com/users/13651259/alex4answer'}",False,2227,1,1,1605071686,1605018050,64770700,CC BY-SA 4.0,https://stackoverflow.com/questions/64770700/how-to-use-modules-alias-in-typescript,How to use modules alias in TypeScript?,,,,,,
1789,"['javascript', 'typescript']","{'account_id': 4304114, 'reputation': 3562, 'user_id': 3517025, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/e2bedb3a3b004340531b316094a000d8?s=256&d=identicon&r=PG', 'display_name': 'Joey Baruch', 'link': 'https://stackoverflow.com/users/3517025/joey-baruch'}",True,54,1,0,1605071668,1605063418,64779813,CC BY-SA 4.0,https://stackoverflow.com/questions/64779813/for-in-statement-after-if-statement,for ... in statement after if statement,64779964.0,,,,,
1790,"['reactjs', 'typescript']","{'account_id': 14206439, 'reputation': 21745, 'user_id': 10262805, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/zQvN3.jpg?s=256&g=1', 'display_name': 'Yilmaz', 'link': 'https://stackoverflow.com/users/10262805/yilmaz'}",True,1442,1,2,1605070980,1605062653,64779728,CC BY-SA 4.0,https://stackoverflow.com/questions/64779728/setting-default-value-for-react-class-component-state-in-typescript,setting default value for react class component state in typescript,,1605065658.0,,,,
1791,"['javascript', 'typescript', 'vue.js', 'vuejs2', 'eslintrc']","{'account_id': 10023372, 'reputation': 410, 'user_id': 8903511, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/1adu0.jpg?s=256&g=1', 'display_name': 'Eric Wang', 'link': 'https://stackoverflow.com/users/8903511/eric-wang'}",False,119,0,2,1605070447,1605065752,64780120,CC BY-SA 4.0,https://stackoverflow.com/questions/64780120/typescript-module-not-found-vue-and-unexpected-token-component,Typescript module not found (Vue) and unexpected token @Component,,1605070447.0,,,,
1792,"['typescript', 'redux-thunk', 'react-testing-library']","{'account_id': 3821077, 'reputation': 6630, 'user_id': 3541320, 'user_type': 'registered', 'accept_rate': 55, 'profile_image': 'https://i.stack.imgur.com/tO4gK.png?s=256&g=1', 'display_name': 'pmiranda', 'link': 'https://stackoverflow.com/users/3541320/pmiranda'}",True,1279,2,1,1605069006,1605067851,64780359,CC BY-SA 4.0,https://stackoverflow.com/questions/64780359/typescript-react-testing-missing-type-in-anyaction,"TypeScript, react testing missing type in AnyAction",64780436.0,,,,,
1793,"['javascript', 'angular', 'typescript', 'asynchronous', 'angular-material']","{'account_id': 19914359, 'reputation': 3, 'user_id': 14591712, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0b26e164424a8f9817de8c934dbda539?s=256&d=identicon&r=PG&f=1', 'display_name': 'user14591712', 'link': 'https://stackoverflow.com/users/14591712/user14591712'}",False,53,1,0,1605068227,1604685796,64719552,CC BY-SA 4.0,https://stackoverflow.com/questions/64719552/i-cant-seem-to-be-able-to-asynchonously-add-a-row-onto-a-table-of-the-angular,I can&#39;t seem to be able to asynchonously add a row onto a table of the @angular/material:table schematic,,1604690735.0,,,,
1794,"['javascript', 'typescript', 'cypress']","{'account_id': 3235076, 'reputation': 313, 'user_id': 2729496, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'TestK', 'link': 'https://stackoverflow.com/users/2729496/testk'}",True,1718,2,1,1605065603,1605044678,64777211,CC BY-SA 4.0,https://stackoverflow.com/questions/64777211/retrieving-all-similar-key-values-of-cypress-fixture-json-data,Retrieving all similar key values of Cypress fixture JSON data,64777490.0,1605045780.0,,,,
1795,"['reactjs', 'typescript', 'next.js']","{'account_id': 19945608, 'reputation': 11, 'user_id': 14616347, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-p0zlnCT6mp8/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmuzdf05Mt1j5LMZbZvwaZqrFc6aA/s96-c/photo.jpg?sz=256', 'display_name': 'iiiuuuu', 'link': 'https://stackoverflow.com/users/14616347/iiiuuuu'}",False,25,0,1,1605065417,1605061357,64779572,CC BY-SA 4.0,https://stackoverflow.com/questions/64779572/i-want-to-run-the-api-communication-when-the-list-is-at-the-bottom,I want to run the API communication when the list is at the bottom,,1605065417.0,,,,
1796,['typescript'],"{'account_id': 944422, 'reputation': 1007, 'user_id': 971955, 'user_type': 'registered', 'accept_rate': 33, 'profile_image': 'https://www.gravatar.com/avatar/42b1e3f70484f8582714efe13e084348?s=256&d=identicon&r=PG', 'display_name': 'Trade-Ideas Philip', 'link': 'https://stackoverflow.com/users/971955/trade-ideas-philip'}",True,300,3,0,1605065180,1604878809,64744162,CC BY-SA 4.0,https://stackoverflow.com/questions/64744162/ensure-object-type-in-typescript,Ensure object type in TypeScript,64746441.0,,,,,
