,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,accepted_answer_id,closed_reason
1879,"['angular', 'typescript', 'filter', 'angular-pipe']","{'account_id': 17608286, 'reputation': 43, 'user_id': 12776900, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-_VZP94529Yo/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3reC2dmfUvKhU6vXPDPaxklATIY5lA/photo.jpg?sz=256', 'display_name': 'Joe Iacono', 'link': 'https://stackoverflow.com/users/12776900/joe-iacono'}",False,1017,1,0,1623521064,1623018781,1623521064.0,67864197,CC BY-SA 4.0,https://stackoverflow.com/questions/67864197/angular-11-functionality-to-filter-list-table-via-two-multi-select-dropdowns,Angular 11 : Functionality to filter List Table via Two Multi-select Dropdowns,,,
1880,"['html', 'angular', 'typescript', 'httpclient']","{'account_id': 21024771, 'reputation': 5, 'user_id': 15450353, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c1e962623a75687d9054a0aaf4ec38cf?s=256&d=identicon&r=PG&f=1', 'display_name': 'JCodeX', 'link': 'https://stackoverflow.com/users/15450353/jcodex'}",True,56,1,0,1623519689,1623516890,1623518514.0,67951067,CC BY-SA 4.0,https://stackoverflow.com/questions/67951067/how-to-set-content-of-html-dynamically-which-is-already-using-ngfor,How to set content of html dynamically which is already using *ngFor,,67951465.0,
1881,"['angular', 'typescript', 'alertifyjs']","{'account_id': 21734187, 'reputation': 3, 'user_id': 16042430, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GiE-yMwZjxn8TEav6Y2wSik7ds8koPkhEZWf6_I7Xs=k-s256', 'display_name': 'Oguzhan SOFUOĞLU', 'link': 'https://stackoverflow.com/users/16042430/oguzhan-sofuo%c4%9elu'}",True,413,1,0,1623518838,1623517031,1623517771.0,67951087,CC BY-SA 4.0,https://stackoverflow.com/questions/67951087/alertify-is-not-defined-problem-in-angular-12-0-4,Alertify is not defined problem in Angular: 12.0.4,,67951287.0,
1882,['typescript'],"{'account_id': 21924753, 'reputation': 11, 'user_id': 16207523, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c0ceaf2469d8fcc2f65526454f95507e?s=256&d=identicon&r=PG&f=1', 'display_name': 'hyvveyt123', 'link': 'https://stackoverflow.com/users/16207523/hyvveyt123'}",False,45,1,1,1623512482,1623508651,,67949851,CC BY-SA 4.0,https://stackoverflow.com/questions/67949851/typescript-can-i-access-to-the-callback-parameters,typescript can I access to the callback parameters,,,
1883,"['javascript', 'reactjs', 'typescript']","{'account_id': 21564090, 'reputation': 191, 'user_id': 15898192, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/716ee92ea68e712659c64023c57ca4f6?s=256&d=identicon&r=PG&f=1', 'display_name': 'Diego', 'link': 'https://stackoverflow.com/users/15898192/diego'}",True,194,1,0,1623510952,1623465825,1623502674.0,67945202,CC BY-SA 4.0,https://stackoverflow.com/questions/67945202/how-to-pass-useref-props-to-two-components-to-focus-an-input-textarea-reac,How to pass useRef props to two components to focus an input ( textarea ) - react.js and typescript,,,
1884,"['node.js', 'typescript', 'babeljs', 'nodemon']","{'account_id': 14940756, 'reputation': 422, 'user_id': 10787506, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-2dmDj-dtqbY/AAAAAAAAAAI/AAAAAAAAAv4/gRzX0y0icmc/photo.jpg?sz=256', 'display_name': 'Tu Le Thanh', 'link': 'https://stackoverflow.com/users/10787506/tu-le-thanh'}",True,260,1,0,1623508787,1623430349,,67940792,CC BY-SA 4.0,https://stackoverflow.com/questions/67940792/how-to-automatic-restart-node-application-with-nodejs-and-typescript,How to automatic restart node application with nodejs and typescript?,,67948342.0,
1885,"['javascript', 'reactjs', 'typescript', 'default', 'react-props']","{'account_id': 10658802, 'reputation': 1168, 'user_id': 9649720, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b4e2962ebb80833948f236ad342805cf?s=256&d=identicon&r=PG&f=1', 'display_name': 'Alexander', 'link': 'https://stackoverflow.com/users/9649720/alexander'}",True,44,3,0,1623506884,1623494519,,67948027,CC BY-SA 4.0,https://stackoverflow.com/questions/67948027/how-to-make-proper-default-props-with-single-objects,how to make proper default props with single objects,,67949607.0,
1886,"['reactjs', 'typescript', 'react-intl']","{'account_id': 3741577, 'reputation': 23349, 'user_id': 3111255, 'user_type': 'registered', 'accept_rate': 51, 'profile_image': 'https://www.gravatar.com/avatar/0e6aa6cbb8222b788b824a3e312c9ce8?s=256&d=identicon&r=PG&f=1', 'display_name': 'JoeTidee', 'link': 'https://stackoverflow.com/users/3111255/joetidee'}",True,531,1,0,1623505961,1623493153,1623499666.0,67947838,CC BY-SA 4.0,https://stackoverflow.com/questions/67947838/typescript-for-definemessages-in-react-intl-package,Typescript for defineMessages in react-intl package,,67949502.0,
1887,"['node.js', 'typescript', 'refactoring']","{'account_id': 21702935, 'reputation': 65, 'user_id': 16015867, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJwFtmXSgdQlzDzj_65gd0_ysEIaQLPH0Kwrxao=k-s256', 'display_name': 'sirtz', 'link': 'https://stackoverflow.com/users/16015867/sirtz'}",True,473,2,1,1623504351,1623490143,1623502987.0,67947455,CC BY-SA 4.0,https://stackoverflow.com/questions/67947455/apply-an-interface-in-typescript,Apply an interface in Typescript,,67948310.0,
1888,"['javascript', 'typescript', 'electron']","{'account_id': 12294774, 'reputation': 97, 'user_id': 9422942, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0018f3e99480b41c65c4d3908abed35e?s=256&d=identicon&r=PG&f=1', 'display_name': 'shshsh12', 'link': 'https://stackoverflow.com/users/9422942/shshsh12'}",False,209,1,0,1623504222,1623492513,1623504222.0,67947746,CC BY-SA 4.0,https://stackoverflow.com/questions/67947746/legacy-octal-literals-are-not-allowed-in-strict-mode-error-happens-at-node,&quot;Legacy octal literals are not allowed in strict mode.&quot; error happens at ./node_modules /tar/tar.js:108:10,,,
1889,"['node.js', 'angular', 'typescript']","{'account_id': 2290244, 'reputation': 414, 'user_id': 2013273, 'user_type': 'registered', 'accept_rate': 20, 'profile_image': 'https://i.stack.imgur.com/CconX.jpg?s=256&g=1', 'display_name': 'Serg Derbst', 'link': 'https://stackoverflow.com/users/2013273/serg-derbst'}",True,486,1,0,1623504187,1623437984,,67942288,CC BY-SA 4.0,https://stackoverflow.com/questions/67942288/access-inherited-functions-from-an-abstract-class-inside-a-typescript-module,Access inherited functions from an abstract class inside a TypeScript module,,67949274.0,
1890,"['node.js', 'typescript', 'refactoring']","{'account_id': 21702935, 'reputation': 65, 'user_id': 16015867, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJwFtmXSgdQlzDzj_65gd0_ysEIaQLPH0Kwrxao=k-s256', 'display_name': 'sirtz', 'link': 'https://stackoverflow.com/users/16015867/sirtz'}",True,122,2,0,1623503771,1623500386,1623503290.0,67948791,CC BY-SA 4.0,https://stackoverflow.com/questions/67948791/refactor-typescript-class-into-two-functions,Refactor Typescript class into two functions,,67949215.0,
1891,"['html', 'css', 'angular', 'typescript']","{'account_id': 8499340, 'reputation': 15, 'user_id': 6372912, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-zYrEK9ZosEo/AAAAAAAAAAI/AAAAAAAADMk/ibHsnQtU0GU/photo.jpg?sz=256', 'display_name': 'sannadi sarath', 'link': 'https://stackoverflow.com/users/6372912/sannadi-sarath'}",False,502,2,0,1623497727,1623421281,1623497727.0,67938711,CC BY-SA 4.0,https://stackoverflow.com/questions/67938711/profile-hover-card-to-show-user-to-follow-or-view-profile,Profile hover card to show user to follow or view profile,,,
1892,"['angular', 'typescript']","{'account_id': 16636986, 'reputation': 197, 'user_id': 12023432, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ef489be3e8a41e9034848f87948e18ae?s=256&d=identicon&r=PG&f=1', 'display_name': 'Sankar S', 'link': 'https://stackoverflow.com/users/12023432/sankar-s'}",True,1287,2,0,1623496073,1623495521,,67948166,CC BY-SA 4.0,https://stackoverflow.com/questions/67948166/how-to-remove-particular-text-from-the-string-after-specific-character-in-angula,How to remove particular text from the string after specific character in angular 8 using *ngFor?,,67948231.0,
1893,"['javascript', 'reactjs', 'typescript']","{'account_id': 20604638, 'reputation': 13, 'user_id': 15125166, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-ZupKAYanXNM/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmm2nP91s3FTF4lJjbAIumIYi1wcQ/s96-c/photo.jpg?sz=256', 'display_name': 'Khawaja Abid', 'link': 'https://stackoverflow.com/users/15125166/khawaja-abid'}",False,1038,1,0,1623495728,1623493660,,67947896,CC BY-SA 4.0,https://stackoverflow.com/questions/67947896/untyped-function-calls-may-not-accept-type-arguments-error-on-generic-custom-hoo,Untyped function calls may not accept type arguments error on generic custom hook,,,
1894,"['node.js', 'typescript', 'express']","{'account_id': 6735114, 'reputation': 3354, 'user_id': 10115847, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/Okv0j.jpg?s=256&g=1', 'display_name': 'Or Yaacov', 'link': 'https://stackoverflow.com/users/10115847/or-yaacov'}",True,244,1,1,1623495600,1623259006,,67908873,CC BY-SA 4.0,https://stackoverflow.com/questions/67908873/node-express-typescript-serialize-date-type-as-epoach-ms-globally,Node express (typescript) | serialize date type as epoach ms globally,,67943753.0,
1895,"['javascript', 'reactjs', 'typescript']","{'account_id': 21912343, 'reputation': 1, 'user_id': 16196678, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/532ca735444b0463d19b7c634c999176?s=256&d=identicon&r=PG&f=1', 'display_name': 'marvelwebtech13', 'link': 'https://stackoverflow.com/users/16196678/marvelwebtech13'}",False,55,2,0,1623494863,1623408839,,67935755,CC BY-SA 4.0,https://stackoverflow.com/questions/67935755/suggest-correct-typescript-for-react-wrapper-function-which-adds-2-functions-to,Suggest correct TypeScript for React wrapper function which adds 2 functions to wrapped component&#39;s props,,,
1896,"['json', 'reactjs', 'typescript']","{'account_id': 14538127, 'reputation': 13, 'user_id': 10500780, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-ExMfLSkY70s/AAAAAAAAAAI/AAAAAAAAAoc/TpGWckILYWk/photo.jpg?sz=256', 'display_name': 'derakoib', 'link': 'https://stackoverflow.com/users/10500780/derakoib'}",True,126,1,-2,1623494178,1623493350,,67947859,CC BY-SA 4.0,https://stackoverflow.com/questions/67947859/how-to-use-data-from-a-api-json-in-react,How to use data from a api (json) in react,,67947977.0,
1897,"['html', 'angular', 'typescript']","{'account_id': 21918569, 'reputation': 1, 'user_id': 16202120, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJyp1mg8av7AHP-M5HIUhjSwJJ-ngxdiZrvBCMw0=k-s256', 'display_name': 'YamatoChan', 'link': 'https://stackoverflow.com/users/16202120/yamatochan'}",True,1015,1,-1,1623494059,1623447420,1623494059.0,67943714,CC BY-SA 4.0,https://stackoverflow.com/questions/67943714/pass-value-from-typescript-to-html-error-object-htmlinputelement,Pass value from Typescript to HTML. Error; [object HTMLInputElement],,,
1898,"['javascript', 'node.js', 'typescript']","{'account_id': 9331973, 'reputation': 27, 'user_id': 6927463, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c00843179665f44f8fa7cef0575baa22?s=256&d=identicon&r=PG&f=1', 'display_name': 'x2p', 'link': 'https://stackoverflow.com/users/6927463/x2p'}",False,74,0,0,1623493797,1623480918,1623493797.0,67946393,CC BY-SA 4.0,https://stackoverflow.com/questions/67946393/getting-file-path-of-original-method-inside-decorator,Getting file path of original method inside decorator?,,,
1899,"['javascript', 'node.js', 'typescript', 'object', 'types']","{'account_id': 18942069, 'reputation': 190, 'user_id': 13821866, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GiXF4gJgxosrpXrx5_XANFzE7uKY2avP1uYuxt7Iw=k-s256', 'display_name': 'KristalkillPlay', 'link': 'https://stackoverflow.com/users/13821866/kristalkillplay'}",True,3012,1,1,1623493697,1623488007,,67947210,CC BY-SA 4.0,https://stackoverflow.com/questions/67947210/ts7053-element-implicitly-has-an-any-type-because-expression-of-type-string,TS7053: Element implicitly has an &#39;any&#39; type because expression of type &#39;string&#39; can&#39;t be used to index type &#39;User_Economy&#39;,,67947632.0,
1900,['typescript'],"{'account_id': 13291386, 'reputation': 281, 'user_id': 9595752, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/37c410e9cf73f2b1ff838c3a9c889234?s=256&d=identicon&r=PG', 'display_name': 'HardCoreQual', 'link': 'https://stackoverflow.com/users/9595752/hardcorequal'}",True,4000,2,4,1623491072,1623433613,1623436889.0,67941433,CC BY-SA 4.0,https://stackoverflow.com/questions/67941433/convert-array-of-strings-to-object-keys-in-typescript,convert array of strings to object keys in typescript,,67942573.0,
1901,"['reactjs', 'typescript']","{'account_id': 21694439, 'reputation': 67, 'user_id': 16008592, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJxh0POli16zfCt84WNJeSy5pHSBMbJJiQvv-1tH=k-s256', 'display_name': 'hui13', 'link': 'https://stackoverflow.com/users/16008592/hui13'}",True,45,1,1,1623485162,1623478506,,67946160,CC BY-SA 4.0,https://stackoverflow.com/questions/67946160/type-error-on-vsc-but-still-can-be-complied,Type error on vsc but still can be complied?,,67946795.0,
1902,"['reactjs', 'typescript']","{'account_id': 20028590, 'reputation': 129, 'user_id': 15050558, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GidXpSwARSxFTC06vbl4M5udmo0OMFhdMIC5KP8gQ=k-s256', 'display_name': 'HLEB HLEB', 'link': 'https://stackoverflow.com/users/15050558/hleb-hleb'}",True,133,1,1,1623484920,1623484672,,67946802,CC BY-SA 4.0,https://stackoverflow.com/questions/67946802/react-fetch-usestate-not-iterate,react fetch usestate not iterate,,67946834.0,
1903,"['html', 'css', 'reactjs', 'typescript', 'material-ui']","{'account_id': 6515632, 'reputation': 176, 'user_id': 5041562, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ae2453659ae9d4ce7aa0a3f7224da378?s=256&d=identicon&r=PG&f=1', 'display_name': 'suraj', 'link': 'https://stackoverflow.com/users/5041562/suraj'}",False,335,1,1,1623481337,1623418434,1623481337.0,67937965,CC BY-SA 4.0,https://stackoverflow.com/questions/67937965/how-to-toggle-div-focus-using-up-and-down-key-in-react-component-typescript-c,How to toggle div focus using up and down key in react component (typescript + css),,,
1904,"['angular', 'typescript', 'canvas', 'chart.js']","{'account_id': 20609868, 'reputation': 23, 'user_id': 15129312, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-5-ZPAZnFD94/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmLvsEozZQSYF1CybzDD4e57PZ50Q/s96-c/photo.jpg?sz=256', 'display_name': 'Anthony TARTARE', 'link': 'https://stackoverflow.com/users/15129312/anthony-tartare'}",False,167,1,0,1623480583,1623313769,,67917503,CC BY-SA 4.0,https://stackoverflow.com/questions/67917503/insert-value-into-a-chartjs-with-different-data-label,Insert value into a ChartJS with different data label,,,
1905,"['reactjs', 'typescript', 'date']","{'account_id': 7262827, 'reputation': 895, 'user_id': 5538819, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/wrTqL.jpg?s=256&g=1', 'display_name': 'Sanira Nimantha', 'link': 'https://stackoverflow.com/users/5538819/sanira-nimantha'}",True,25,1,0,1623477212,1623476891,,67946010,CC BY-SA 4.0,https://stackoverflow.com/questions/67946010/concat-dates-array-is-changing-the-date-in-the-last-index-of-the-array,Concat Dates Array is changing the Date in the last index of the array,,67946040.0,
1906,"['typescript', 'typescript-typings', 'ramda.js']","{'account_id': 3276676, 'reputation': 1889, 'user_id': 2758471, 'user_type': 'registered', 'accept_rate': 45, 'profile_image': 'https://www.gravatar.com/avatar/22a74e41008c9e64ef374bb1bbf1d026?s=256&d=identicon&r=PG&f=1', 'display_name': 'Y M', 'link': 'https://stackoverflow.com/users/2758471/y-m'}",True,354,1,3,1623473412,1623470006,1623473412.0,67945473,CC BY-SA 4.0,https://stackoverflow.com/questions/67945473/lensprop-type-definition-of-ramda,LensProp Type Definition of Ramda,,67945717.0,
1907,['typescript'],"{'account_id': 250629, 'reputation': 9233, 'user_id': 527470, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/7526c67649ca5e61d3e06cdf75a8e6f3?s=256&d=identicon&r=PG', 'display_name': 'AlanObject', 'link': 'https://stackoverflow.com/users/527470/alanobject'}",False,30,0,1,1623469410,1623458645,1623469410.0,67944721,,https://stackoverflow.com/questions/67944721/the-difference-between-undefined-and-optional-declaration,The difference between undefined and optional declaration,1623472078.0,,Duplicate
1908,"['javascript', 'reactjs', 'typescript', 'react-redux']","{'account_id': 10535819, 'reputation': 95, 'user_id': 7763754, 'user_type': 'registered', 'accept_rate': 38, 'profile_image': 'https://www.gravatar.com/avatar/5d8bd3d1a7d27b1a1a6c345a9883e31e?s=256&d=identicon&r=PG&f=1', 'display_name': 'John Wink', 'link': 'https://stackoverflow.com/users/7763754/john-wink'}",True,561,3,0,1623467994,1623431003,1623467994.0,67940934,CC BY-SA 4.0,https://stackoverflow.com/questions/67940934/how-to-use-this-props-action-function-in-typescript,How to use this.props.action function in TypeScript?,,,
