,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,migrated_from,closed_date,closed_reason
1935,"['javascript', 'reactjs', 'typescript', 'webpack']","{'account_id': 19505945, 'reputation': 123, 'user_id': 14270974, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/770186f2494c3bc1696932f8a5559dbd?s=256&d=identicon&r=PG&f=1', 'display_name': 'C. B. Prosser', 'link': 'https://stackoverflow.com/users/14270974/c-b-prosser'}",False,195,,0,4,1618236189,1618029488,67030862,CC BY-SA 4.0,https://stackoverflow.com/questions/67030862/react-typescript-error-typeerror-webpack-imported-module-0-commonsorttitl,React Typescript error &quot;TypeError: ___WEBPACK_IMPORTED_MODULE_0__.commonSortTitles is undefined&quot;,1618236189.0,,,
1936,"['reactjs', 'typescript', 'redux', 'redux-toolkit']","{'account_id': 4414308, 'reputation': 15869, 'user_id': 6835358, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/4d1805209204d7ddbf0e8e08f79cd07d?s=256&d=identicon&r=PG', 'display_name': 'Bruno Peres', 'link': 'https://stackoverflow.com/users/6835358/bruno-peres'}",True,1198,67059559.0,1,0,1618235191,1618233246,67059061,CC BY-SA 4.0,https://stackoverflow.com/questions/67059061/getting-argument-of-type-asyncthunkaction-is-not-assignable-to-parameter-of,Getting &quot;Argument of type &#39;AsyncThunkAction&lt;*&gt; is not assignable to parameter of type &#39;Action&lt;any&gt;&quot; when using custom typed useAppDispatch hook,,,,
1937,"['javascript', 'typescript', 'tabulator']","{'account_id': 7137644, 'reputation': 397, 'user_id': 5456612, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://lh5.googleusercontent.com/-h3gOyj8CNgY/AAAAAAAAAAI/AAAAAAAAAiQ/3Jy9aCOOyYQ/photo.jpg?sz=256', 'display_name': 'Matti', 'link': 'https://stackoverflow.com/users/5456612/matti'}",False,158,,0,1,1618234605,1618234605,67059414,CC BY-SA 4.0,https://stackoverflow.com/questions/67059414/tabulator-column-headers-lag-behind-in-horizontal-scroll,Tabulator: Column headers lag behind in horizontal scroll,,,,
1938,"['javascript', 'jquery', 'typescript', 'drag-and-drop', 'cypress']","{'account_id': 12182641, 'reputation': 171, 'user_id': 8893635, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/56ee071ece21dc5f3938f5b074e0e4f0?s=256&d=identicon&r=PG&f=1', 'display_name': 'MichalG', 'link': 'https://stackoverflow.com/users/8893635/michalg'}",False,332,,1,1,1618233737,1617269837,66902049,CC BY-SA 4.0,https://stackoverflow.com/questions/66902049/how-to-handle-drag-and-drop-in-cypress-when-any-cypress-method-does-not-work,How to handle drag and drop in Cypress when any cypress method does not work,,,,
1939,"['javascript', 'typescript', 'types', 'return']","{'account_id': 15175590, 'reputation': 31, 'user_id': 10950424, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-ovpcmYbxRvY/AAAAAAAAAAI/AAAAAAAAAAA/ACevoQNUfOoqzY7qN0UgOEl3ekZPPrMBAw/mo/photo.jpg?sz=256', 'display_name': 'Алексей Егоров', 'link': 'https://stackoverflow.com/users/10950424/%d0%90%d0%bb%d0%b5%d0%ba%d1%81%d0%b5%d0%b9-%d0%95%d0%b3%d0%be%d1%80%d0%be%d0%b2'}",False,97,,0,3,1618233477,1618233477,67059116,CC BY-SA 4.0,https://stackoverflow.com/questions/67059116/typescript-function-overloading-problem-in-return-types,TypeScript function overloading problem in return types,,,,
1940,"['typescript', 'puppeteer', 'ts-jest']","{'account_id': 12296705, 'reputation': 23, 'user_id': 13142496, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/31ab4696972f68aa444cae5115973782?s=256&d=identicon&r=PG&f=1', 'display_name': 'asko', 'link': 'https://stackoverflow.com/users/13142496/asko'}",True,1986,67058879.0,1,2,1618232591,1618216723,67055201,CC BY-SA 4.0,https://stackoverflow.com/questions/67055201/how-use-global-variable-in-jest-and-pass-it-through-cmd,How use global variable in Jest and pass it through cmd,,,,
1941,['typescript'],"{'account_id': 8463731, 'reputation': 37717, 'user_id': 6348498, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://i.stack.imgur.com/0zu4m.jpg?s=256&g=1', 'display_name': 'Gurwinder Singh', 'link': 'https://stackoverflow.com/users/6348498/gurwinder-singh'}",True,59,67058847.0,1,1,1618232455,1618231359,67058588,CC BY-SA 4.0,https://stackoverflow.com/questions/67058588/type-checking-on-return-type,Type checking on return type,,,,
1942,"['typescript', 'enums']","{'account_id': 128202, 'reputation': 3815, 'user_id': 325868, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://www.gravatar.com/avatar/3e28f3fb861ffc63569c2c4927de718c?s=256&d=identicon&r=PG', 'display_name': 'LeO', 'link': 'https://stackoverflow.com/users/325868/leo'}",False,947,,0,0,1618232193,1618232193,67058778,CC BY-SA 4.0,https://stackoverflow.com/questions/67058778/typescript-enum-with-functions,Typescript: enum with functions,,,,
1943,"['javascript', 'ios', 'reactjs', 'typescript', 'react-native']","{'account_id': 18202456, 'reputation': 406, 'user_id': 13246365, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2f282e02a34b8c85d9c1da29aee72e5c?s=256&d=identicon&r=PG&f=1', 'display_name': 'grooot', 'link': 'https://stackoverflow.com/users/13246365/grooot'}",False,63,,2,0,1618230824,1618221217,67056317,CC BY-SA 4.0,https://stackoverflow.com/questions/67056317/replacing-enum-better-solution-needed,replacing enum - better solution needed,,,,
1944,"['javascript', 'arrays', 'json', 'reactjs', 'typescript']","{'account_id': 14302182, 'reputation': 41, 'user_id': 10331246, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-3vunr089JPQ/AAAAAAAAAAI/AAAAAAAAAAA/APUIFaOCKIOsm8iCOAT1SrBSYIA4jZ53Hg/mo/photo.jpg?sz=256', 'display_name': 'slimabdi', 'link': 'https://stackoverflow.com/users/10331246/slimabdi'}",True,93,,4,3,1618229440,1617373005,66920671,CC BY-SA 4.0,https://stackoverflow.com/questions/66920671/filter-json-array-multi-key,filter Json array multi key,1617374733.0,,,
1945,"['angular', 'typescript']","{'account_id': 2258945, 'reputation': 2113, 'user_id': 1989472, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/cedacf45c20250ede46fb1c9f74a816d?s=256&d=identicon&r=PG', 'display_name': 'Rajasekhar', 'link': 'https://stackoverflow.com/users/1989472/rajasekhar'}",False,37,,2,-1,1618228981,1618225086,67057169,CC BY-SA 4.0,https://stackoverflow.com/questions/67057169/selected-checkboxes-disabling-using-angular,Selected checkboxes disabling using angular,,,,
1946,"['typescript', 'webdriver-io', 'ui-testing']","{'account_id': 8921343, 'reputation': 2875, 'user_id': 8124392, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/29ccdaed954c2c2d9da35fcefcadcb95?s=256&d=identicon&r=PG&f=1', 'display_name': 'oo92', 'link': 'https://stackoverflow.com/users/8124392/oo92'}",True,1862,67057812.0,1,0,1618228120,1617981385,67023801,CC BY-SA 4.0,https://stackoverflow.com/questions/67023801/typescript-does-not-recognize-webdriverio-symbols,Typescript does not recognize WebDriverIO symbols,,,,
1947,"['typescript', 'webdriver-io', 'ui-testing']","{'account_id': 8921343, 'reputation': 2875, 'user_id': 8124392, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/29ccdaed954c2c2d9da35fcefcadcb95?s=256&d=identicon&r=PG&f=1', 'display_name': 'oo92', 'link': 'https://stackoverflow.com/users/8124392/oo92'}",True,43,67057577.0,1,0,1618227016,1618076732,67037480,CC BY-SA 4.0,https://stackoverflow.com/questions/67037480/how-to-find-an-element-on-a-page-with-webdriver-io-that-doesnt-have-an-identifi,How to find an element on a page with WebDriver.io that doesn&#39;t have an identifier,,,,
1948,['typescript'],"{'account_id': 2090615, 'reputation': 9899, 'user_id': 1860540, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/509a82813b73b7b673891fb909d2dde6?s=256&d=identicon&r=PG', 'display_name': 'Eliya Cohen', 'link': 'https://stackoverflow.com/users/1860540/eliya-cohen'}",True,76,,1,3,1618226474,1618219631,67055918,CC BY-SA 4.0,https://stackoverflow.com/questions/67055918/how-to-declare-a-type-that-must-be-nullable-or-undefined-able,How to declare a type that must be nullable or undefined-able,1618220039.0,,,
1949,"['javascript', 'html', 'reactjs', 'typescript']","{'user_type': 'does_not_exist', 'display_name': 'user14899645'}",False,520,,1,0,1618225113,1618221119,67056291,CC BY-SA 4.0,https://stackoverflow.com/questions/67056291/open-a-static-html-in-react-project,Open a static HTML in React project,,,,
1950,"['typescript', 'asynchronous', 'ionic-framework', 'firebase-realtime-database']","{'account_id': 11305155, 'reputation': 17, 'user_id': 8289991, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2dfd78bf4ceece8926d1f32a151e7da1?s=256&d=identicon&r=PG&f=1', 'display_name': 'ChrisCv', 'link': 'https://stackoverflow.com/users/8289991/chriscv'}",True,49,67056878.0,1,0,1618224626,1618223201,67056765,CC BY-SA 4.0,https://stackoverflow.com/questions/67056765/call-async-function-in-other-function,Call async function in other function,,,,
1951,"['typescript', 'framer-motion']","{'account_id': 13080003, 'reputation': 11, 'user_id': 9450846, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-_hOcEYmeiFE/AAAAAAAAAAI/AAAAAAAAAQ0/E-3AQP4H_f0/photo.jpg?sz=256', 'display_name': 'Datguypotato', 'link': 'https://stackoverflow.com/users/9450846/datguypotato'}",False,611,,1,0,1618222293,1618219075,67055798,CC BY-SA 4.0,https://stackoverflow.com/questions/67055798/how-to-update-framer-motion-position-smoothly-using-keyboard-input,How to update framer motion position smoothly using keyboard input?,,,,
1952,['typescript'],"{'account_id': 1288988, 'reputation': 5499, 'user_id': 1241464, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/090f6b7a1f3d845468af273b5accedc9?s=256&d=identicon&r=PG', 'display_name': 'Ron', 'link': 'https://stackoverflow.com/users/1241464/ron'}",True,358,67056551.0,1,1,1618222189,1618221207,67056315,CC BY-SA 4.0,https://stackoverflow.com/questions/67056315/how-to-define-return-type-based-on-the-parameters-in-typescript,How to define return type based on the parameters in typescript,,,,
1953,['typescript'],"{'account_id': 6856183, 'reputation': 2810, 'user_id': 5271685, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/3b39afd4a40f8380e6e8a7587b0ea878?s=256&d=identicon&r=PG&f=1', 'display_name': 'piotrgajow', 'link': 'https://stackoverflow.com/users/5271685/piotrgajow'}",False,169,,0,3,1618221973,1618221973,67056504,CC BY-SA 4.0,https://stackoverflow.com/questions/67056504/typescript-3-7-recursive-type-references-record-vs-index-signature,TypeScript 3.7 recursive type references - Record vs index signature,,,,
1954,['typescript'],"{'account_id': 1283178, 'reputation': 2359, 'user_id': 1236795, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/326983f8faf11e4f3e588e14c3495620?s=256&d=identicon&r=PG', 'display_name': 'Jan Jakeš', 'link': 'https://stackoverflow.com/users/1236795/jan-jake%c5%a1'}",True,94,67056465.0,1,0,1618221817,1618221210,67056316,CC BY-SA 4.0,https://stackoverflow.com/questions/67056316/typescript-value-of-a-union-of-object-arrays-produces-intersection-not-union,"TypeScript –&#160;value of a union of object arrays produces intersection, not union",,,,
1955,"['reactjs', 'typescript', 'axios']","{'account_id': 13008700, 'reputation': 551, 'user_id': 12833382, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-XdUIqdMkCWA/AAAAAAAAAAI/AAAAAAAAAAA/4252rscbv5M/photo.jpg?sz=256', 'display_name': 'loone96', 'link': 'https://stackoverflow.com/users/12833382/loone96'}",True,3588,67056276.0,2,2,1618221053,1618220138,67056052,CC BY-SA 4.0,https://stackoverflow.com/questions/67056052/property-blob-does-not-exist-on-type-axiosresponseany,Property &#39;blob&#39; does not exist on type &#39;AxiosResponse&lt;any&gt;&#39;,,,,
1956,"['angular', 'typescript', 'firebase', 'google-cloud-firestore']","{'account_id': 19409806, 'reputation': 1767, 'user_id': 14194418, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/uUJg2.jpg?s=256&g=1', 'display_name': 'ibrahimxcool', 'link': 'https://stackoverflow.com/users/14194418/ibrahimxcool'}",True,115,,1,0,1618220961,1618047608,67032856,CC BY-SA 4.0,https://stackoverflow.com/questions/67032856/firestore-to-revert-all-changes-if-lost-connection-when-in-process,Firestore to revert all changes if lost connection when in process,,,,
1957,"['javascript', 'angular', 'typescript', 'angular-event-emitter']","{'account_id': 1136458, 'reputation': 3889, 'user_id': 1652954, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://www.gravatar.com/avatar/83d5340f3b1db864197d6690d8fa949b?s=256&d=identicon&r=PG', 'display_name': 'LetsamrIt', 'link': 'https://stackoverflow.com/users/1652954/letsamrit'}",False,194,,1,0,1618220876,1618219709,67055944,CC BY-SA 4.0,https://stackoverflow.com/questions/67055944/emitted-value-from-an-event-can-not-be-received,emitted value from an event can not be received,1618220876.0,,,
1958,"['javascript', 'node.js', 'typescript', 'ping']","{'account_id': 20011241, 'reputation': 91, 'user_id': 14668211, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c43137f5138fd5220704718ec1b65b1e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Oliver Karger', 'link': 'https://stackoverflow.com/users/14668211/oliver-karger'}",True,968,,1,1,1618220675,1618216763,67055213,CC BY-SA 4.0,https://stackoverflow.com/questions/67055213/nodejs-problem-with-testing-if-ip-is-reachable,NodeJS: Problem with testing if IP is reachable,,,,
1959,"['javascript', 'node.js', 'typescript', 'momentjs']","{'account_id': 19534581, 'reputation': 141, 'user_id': 14293624, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-6NLzTBCHeTg/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucl_Nqn_eV2W2RBWpo99AUnZtQD1QA/photo.jpg?sz=256', 'display_name': 'Raul_M', 'link': 'https://stackoverflow.com/users/14293624/raul-m'}",True,39,,1,-3,1618219551,1618218516,67055652,CC BY-SA 4.0,https://stackoverflow.com/questions/67055652/how-to-generate-isostring-from-a-string-with-knowing-format,How to generate isoString from a string with knowing format,1618219551.0,,,
1960,"['angular', 'typescript', 'angular-forms']","{'account_id': 13227385, 'reputation': 928, 'user_id': 9552112, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-XdUIqdMkCWA/AAAAAAAAAAI/AAAAAAAAAAA/4252rscbv5M/photo.jpg?sz=256', 'display_name': 'Mr. Learner', 'link': 'https://stackoverflow.com/users/9552112/mr-learner'}",True,1139,67053575.0,3,1,1618213849,1618207909,67053411,CC BY-SA 4.0,https://stackoverflow.com/questions/67053411/problem-in-understanding-interface-and-formgroup-issue-in-angular,Problem in understanding Interface and FormGroup issue in Angular,1618211853.0,,,
1961,"['reactjs', 'typescript', 'react-router', 'react-router-dom']","{'account_id': 16642794, 'reputation': 103, 'user_id': 13021487, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/337a046c45f01cf0d825bdf7d7b2adab?s=256&d=identicon&r=PG&f=1', 'display_name': 'Mythpills', 'link': 'https://stackoverflow.com/users/13021487/mythpills'}",True,63,67054459.0,1,0,1618213747,1618186374,67051294,CC BY-SA 4.0,https://stackoverflow.com/questions/67051294/setting-type-on-uselocation,Setting type on useLocation,,,,
1962,"['typescript', 'asynchronous', 'async-await', 'vuejs3']","{'account_id': 20622966, 'reputation': 165, 'user_id': 15139555, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ae7737cc040479a3b13eb64d00a76d79?s=256&d=identicon&r=PG&f=1', 'display_name': 'edwin dhwmn', 'link': 'https://stackoverflow.com/users/15139555/edwin-dhwmn'}",True,251,67054177.0,1,6,1618212424,1618211967,67054086,CC BY-SA 4.0,https://stackoverflow.com/questions/67054086/using-async-await-to-get-data-loading,Using async await to get data loading,,,,
1963,"['typescript', 'react-native']","{'account_id': 2036157, 'reputation': 1, 'user_id': 1818460, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/692ecd7bbedad730c51f03050eb3c366?s=256&d=identicon&r=PG', 'display_name': 'radi.arnaudov', 'link': 'https://stackoverflow.com/users/1818460/radi-arnaudov'}",True,51,67054149.0,2,0,1618212275,1617971441,67021208,CC BY-SA 4.0,https://stackoverflow.com/questions/67021208/why-react-native-props-not-works,Why react native props not works?,,,,
