,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,protected_date,community_owned_date,closed_date,closed_reason,locked_date,migrated_from
1517,"['javascript', 'jquery', 'greasemonkey']","{'account_id': 878219, 'reputation': 1499, 'user_id': 75882, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/092e54568525225830ac0f2ad271c3a3?s=256&d=identicon&r=PG', 'display_name': 'rymn', 'link': 'https://stackoverflow.com/users/75882/rymn'}",True,116,1282418.0,2,1,1250357886,1250357571,,1282408,CC BY-SA 2.5,https://stackoverflow.com/questions/1282408/dom-navigation-problem,"DOM Navigation problem,",,,,,,
1518,"['php', 'javascript', 'external']","{'account_id': 21303, 'reputation': 54766, 'user_id': 51649, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://i.stack.imgur.com/ZPArK.jpg?s=256&g=1', 'display_name': 'Abs', 'link': 'https://stackoverflow.com/users/51649/abs'}",True,438,1282237.0,2,0,1250357760,1250352760,1250355542.0,1282227,CC BY-SA 2.5,https://stackoverflow.com/questions/1282227/embed-js-that-passes-a-variable-to-php-to-request-more-js-code,Embed JS that passes a variable to PHP to request more JS code,,,,,,
1519,"['javascript', 'jquery', 'html', 'css']","{'account_id': 28885, 'reputation': 3378, 'user_id': 77525, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/3a708bd3176e190ade08e0649265071b?s=256&d=identicon&r=PG', 'display_name': 'Dmitris', 'link': 'https://stackoverflow.com/users/77525/dmitris'}",True,469,,2,1,1250351468,1250218596,1250351468.0,1275833,CC BY-SA 2.5,https://stackoverflow.com/questions/1275833/basic-question-about-positioning-dom-elements-with-javascript,Basic question about positioning DOM elements with JavaScript,,,,,,
1520,"['php', 'javascript', 'session']","{'user_type': 'does_not_exist', 'display_name': 'jakub'}",True,3470,1282016.0,1,0,1250346916,1250346463,1250346916.0,1282006,CC BY-SA 2.5,https://stackoverflow.com/questions/1282006/sending-session-variables-with-window-location-redirect,Sending $_SESSION variables with window.location redirect,,,,,,
1521,"['javascript', 'jquery']","{'account_id': 37476, 'reputation': 9176, 'user_id': 107129, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://www.gravatar.com/avatar/a2bddb5da0693cb477b4b32acaf97668?s=256&d=identicon&r=PG', 'display_name': 'Shishant', 'link': 'https://stackoverflow.com/users/107129/shishant'}",True,604,1282004.0,3,0,1250346417,1250346155,,1281996,CC BY-SA 2.5,https://stackoverflow.com/questions/1281996/automatic-form-post-data,automatic form post data,,,,,,
1522,"['javascript', 'jquery', 'css', 'navigation', 'hover']","{'account_id': 44361, 'reputation': 17627, 'user_id': 130164, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/319bd6ef9c9c8d876f731150cb4951c7?s=256&d=identicon&r=PG', 'display_name': 'Maxim Zaslavsky', 'link': 'https://stackoverflow.com/users/130164/maxim-zaslavsky'}",True,9114,1277163.0,3,0,1250343891,1250241675,1250324335.0,1276889,CC BY-SA 2.5,https://stackoverflow.com/questions/1276889/jquery-when-hover-on-menu-item-display-text,"Jquery: When Hover on Menu Item, Display Text",,,,,,
1523,"['c#', 'asp.net', 'javascript', 'ajax', 'asp.net-ajax']","{'account_id': 48730, 'reputation': 5205, 'user_id': 144842, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/3e3f0e1e4abb4adb0d7f43cdfd1712f0?s=256&d=identicon&r=PG', 'display_name': 'Jango', 'link': 'https://stackoverflow.com/users/144842/jango'}",True,741,1281886.0,1,1,1250342615,1250342296,1250342529.0,1281877,CC BY-SA 2.5,https://stackoverflow.com/questions/1281877/scrollup-the-div-in-updatepanel,Scrollup the div in updatepanel,,,,,,
1524,"['javascript', 'html', 'live']","{'user_type': 'does_not_exist', 'display_name': 'col'}",True,212,,1,0,1250338519,1250336173,1250338519.0,1281716,CC BY-SA 2.5,https://stackoverflow.com/questions/1281716/getting-live-content,Getting live content,,,,,,
1525,"['javascript', 'html']","{'user_type': 'does_not_exist', 'display_name': 'benny'}",True,5381,,4,2,1250334879,1250183806,1250334669.0,1273378,CC BY-SA 2.5,https://stackoverflow.com/questions/1273378/fetching-html-into-a-div-and-overwrite-content,Fetching HTML into a &lt;div&gt; and overwrite content,,,,,,
1526,['javascript'],"{'account_id': 40560, 'reputation': 4692, 'user_id': 117519, 'user_type': 'registered', 'accept_rate': 24, 'profile_image': 'https://www.gravatar.com/avatar/52bde65a6ffed8100681c1ee7cae9810?s=256&d=identicon&r=PG', 'display_name': 'Abhimanyu', 'link': 'https://stackoverflow.com/users/117519/abhimanyu'}",False,1041,,1,0,1250328923,1250328234,1250328444.0,1281517,CC BY-SA 2.5,https://stackoverflow.com/questions/1281517/dynamic-tree-structure-in-javascript,Dynamic tree structure in JavaScript,,,,,,
1527,"['javascript', 'jquery', 'greasemonkey']","{'account_id': 878219, 'reputation': 1499, 'user_id': 75882, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/092e54568525225830ac0f2ad271c3a3?s=256&d=identicon&r=PG', 'display_name': 'rymn', 'link': 'https://stackoverflow.com/users/75882/rymn'}",True,181,,2,1,1250324760,1250307967,,1281098,CC BY-SA 2.5,https://stackoverflow.com/questions/1281098/is-greasemonkey-not-capable-of-using-jquerys-full-power,Is Greasemonkey not capable of using jQuery&#39;s full power?,,,,,,
1528,"['javascript', 'dynamic', 'updates']","{'account_id': 50946, 'reputation': 2700, 'user_id': 152092, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/a05b6a3fc2a9d2d242a47022d8175cc2?s=256&d=identicon&r=PG&f=1', 'display_name': 'stringo0', 'link': 'https://stackoverflow.com/users/152092/stringo0'}",True,148,1281323.0,2,0,1250318468,1250317980,,1281321,CC BY-SA 2.5,https://stackoverflow.com/questions/1281321/dynamically-updating-part-of-a-page-for-all-users,Dynamically updating part of a page for all users,,,,,,
1529,"['javascript', 'mouse']","{'account_id': 8402, 'reputation': 67605, 'user_id': 15124, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/104a70579080479a7469762f8a11b426?s=256&d=identicon&r=PG', 'display_name': 'Robert Gould', 'link': 'https://stackoverflow.com/users/15124/robert-gould'}",True,1310,1281055.0,3,5,1250307057,1250301225,,1280951,CC BY-SA 2.5,https://stackoverflow.com/questions/1280951/a-small-javascript-library-for-cross-platform-mouse-handling,A small javascript library for cross platform mouse handling?,,,,,,
1530,['javascript'],"{'account_id': 880136, 'reputation': 3856, 'user_id': 147518, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://www.gravatar.com/avatar/83d9a5cc2db40a07cd3c11427c972ede?s=256&d=identicon&r=PG', 'display_name': 'Niger', 'link': 'https://stackoverflow.com/users/147518/niger'}",False,5734,,1,3,1250303265,1250302791,1495541224.0,1280983,,https://stackoverflow.com/questions/1280983/javascript-to-check-internet-connection,Javascript to check internet connection,,,1250305556.0,exact duplicate,,
1531,"['c#', 'javascript', 'web-services', 'file-io', 'pagemethods']","{'account_id': 563983, 'reputation': 4457, 'user_id': 119697, 'user_type': 'unregistered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/d31075d1a7e79e7cf3e2825899ece470?s=256&d=identicon&r=PG', 'display_name': 'John', 'link': 'https://stackoverflow.com/users/119697/john'}",True,1502,1277096.0,1,1,1250301202,1250244656,1250301202.0,1277072,CC BY-SA 2.5,https://stackoverflow.com/questions/1277072/returning-a-stream-directly-to-the-web-browser,Returning a stream directly to the web browser,,,,,,
1532,"['javascript', 'html']","{'account_id': 20668, 'reputation': 13576, 'user_id': 49632, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/4fc32cd12049befa83b453b42184d3a7?s=256&d=identicon&r=PG', 'display_name': 'zsharp', 'link': 'https://stackoverflow.com/users/49632/zsharp'}",True,181,1280396.0,5,1,1250286889,1250286353,,1280378,CC BY-SA 2.5,https://stackoverflow.com/questions/1280378/repeating-ids-of-element-children,repeating id&#39;s of element children,,,,,,
1533,"['javascript', 'jquery', 'ruby-on-rails', 'client-side', 'server-side']","{'account_id': 52426, 'reputation': 3, 'user_id': 156653, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/37c767eb79910b97e05a5f53253023a6?s=256&d=identicon&r=PG', 'display_name': 'can', 'link': 'https://stackoverflow.com/users/156653/can'}",True,326,1279437.0,7,0,1250275176,1250274631,,1279418,CC BY-SA 2.5,https://stackoverflow.com/questions/1279418/prevent-hyperlinks-from-being-entered-into-a-html-form-client-side-or-server-si,Prevent hyperlinks from being entered into a html form: client-side or server-side validation?,,,,,,
1534,"['javascript', 'jquery', 'safari']","{'user_type': 'does_not_exist', 'display_name': 'Will Cavanagh'}",True,2211,,2,2,1250275131,1250269883,1250275131.0,1279021,CC BY-SA 2.5,https://stackoverflow.com/questions/1279021/javascript-error-in-safari-only-sometimes,"JavaScript error in Safari, only sometimes",,,,,,
1535,"['javascript', 'html']","{'account_id': 9754, 'reputation': 24802, 'user_id': 18149, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/f5e10278b9b6a518d5835f658704d85f?s=256&d=identicon&r=PG', 'display_name': 'leeand00', 'link': 'https://stackoverflow.com/users/18149/leeand00'}",True,124,1279427.0,4,0,1250274721,1250273906,,1279355,CC BY-SA 2.5,https://stackoverflow.com/questions/1279355/is-there-anything-in-the-works-with-html5-javascript-to-prevent-opening-the-same,Is there anything in the works with html5/javascript to prevent opening the same web-app in more than one browser instance?,,,,,,
1536,"['javascript', 'css']","{'user_type': 'does_not_exist', 'display_name': 'Maisara-WD'}",True,293,,1,1,1250272639,1250263215,1250267388.0,1278484,CC BY-SA 2.5,https://stackoverflow.com/questions/1278484/given-this-script-how-can-i-place-the-submenu-to-the-left-of-the-main-menu,"Given this script, how can I place the submenu to the left of the main menu?",,,,,,
1537,"['javascript', 'textmate']","{'account_id': 31626, 'reputation': 6343, 'user_id': 87002, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/4f672c7c43c0031145b86c3efecefc79?s=256&d=identicon&r=PG', 'display_name': 'Joel Hooks', 'link': 'https://stackoverflow.com/users/87002/joel-hooks'}",True,8415,1278744.0,1,30,1250266174,1250265614,,1278700,CC BY-SA 2.5,https://stackoverflow.com/questions/1278700/bracket-highlighting-in-textmate-javascript,Bracket Highlighting in Textmate (javascript),,,,,,
1538,['javascript'],"{'account_id': 25271, 'reputation': 15176, 'user_id': 64873, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/08d7b42620614dea850038c10bc808be?s=256&d=identicon&r=PG', 'display_name': 'Billy', 'link': 'https://stackoverflow.com/users/64873/billy'}",True,1107,1258343.0,4,6,1250265020,1249960306,,1258310,CC BY-SA 2.5,https://stackoverflow.com/questions/1258310/simplest-way-to-parse-a-date-in-javascript,Simplest way to parse a Date in Javascript,,,,,,
1539,"['javascript', 'forms', 'autofill']","{'account_id': 36779, 'reputation': 11241, 'user_id': 104998, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/1b9ef9b2332fdfb1597ea5ea497798f5?s=256&d=identicon&r=PG', 'display_name': 'Petey B', 'link': 'https://stackoverflow.com/users/104998/petey-b'}",True,450,1278493.0,1,0,1250263331,1250262421,,1278414,CC BY-SA 2.5,https://stackoverflow.com/questions/1278414/fill-out-a-form-on-click,Fill out a form on click?,,,,,,
1540,"['javascript', 'jquery', 'events']","{'account_id': 38973, 'reputation': 17317, 'user_id': 112222, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/5d555c04f1b80fbe575c122979fd25e3?s=256&d=identicon&r=PG', 'display_name': 'Teja Kantamneni', 'link': 'https://stackoverflow.com/users/112222/teja-kantamneni'}",True,3577,1278233.0,3,1,1250260750,1250260082,1250260750.0,1278174,CC BY-SA 2.5,https://stackoverflow.com/questions/1278174/jquery-blur-event,JQuery blur event,,,,,,
1541,"['javascript', 'css', 'comments']","{'account_id': 32270, 'reputation': 733, 'user_id': 973288, 'user_type': 'registered', 'accept_rate': 46, 'profile_image': 'https://www.gravatar.com/avatar/6d3d28750c8204769f273fa0c68d49d8?s=256&d=identicon&r=PG', 'display_name': 'bflora2', 'link': 'https://stackoverflow.com/users/973288/bflora2'}",True,107,1244211.0,3,0,1250260081,1249643492,,1244191,CC BY-SA 2.5,https://stackoverflow.com/questions/1244191/basic-concept-for-how-javascript-replaces-an-html-input-with-something-interacti,Basic concept for how javascript replaces an html input with something interactive?,,,,,,
1542,"['javascript', 'parsing', 'date']","{'account_id': 9921, 'reputation': 105076, 'user_id': 18511, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/c621039e41aef415ad25054da3bf3f9a?s=256&d=identicon&r=PG', 'display_name': 'Kip', 'link': 'https://stackoverflow.com/users/18511/kip'}",True,3871,1214327.0,5,7,1250259038,1249066546,1250259038.0,1214234,CC BY-SA 2.5,https://stackoverflow.com/questions/1214234/javascript-date-parsing-bug-fails-for-dates-in-june,Javascript date parsing bug - fails for dates in June (??),,,,,,
1543,"['javascript', 'jquery', 'anchor', 'slideshow']","{'account_id': 45515, 'reputation': 529, 'user_id': 134198, 'user_type': 'registered', 'accept_rate': 53, 'profile_image': 'https://www.gravatar.com/avatar/2187042e101184b2932695998b1fc23b?s=256&d=identicon&r=PG', 'display_name': 'Michael Willmott', 'link': 'https://stackoverflow.com/users/134198/michael-willmott'}",True,1530,1277981.0,1,0,1250258058,1250242956,1250243772.0,1276960,CC BY-SA 2.5,https://stackoverflow.com/questions/1276960/image-rotation-using-jquery-but-anchor-remains-the-same,Image rotation using jQuery but anchor remains the same,,,,,,
1544,"['javascript', 'jquery', 'input', 'next']","{'account_id': 45683, 'reputation': 1233, 'user_id': 134779, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/c0f1a5e48c670672c04689926976154b?s=256&d=identicon&r=PG', 'display_name': 'Nick', 'link': 'https://stackoverflow.com/users/134779/nick'}",True,6080,1277730.0,3,3,1250257309,1250254540,,1277700,CC BY-SA 2.5,https://stackoverflow.com/questions/1277700/finding-the-next-input-of-a-parent-with-jquery,Finding the next input (of a parent?) with jQuery,,,,,,
1545,"['javascript', 'google-analytics']","{'account_id': 49010, 'reputation': 435, 'user_id': 145807, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/558d0ad8950445e6cd4f3eb149ff0c53?s=256&d=identicon&r=PG', 'display_name': 'SilentBobSC', 'link': 'https://stackoverflow.com/users/145807/silentbobsc'}",True,3405,,2,4,1250244339,1250199852,1250199984.0,1274781,CC BY-SA 2.5,https://stackoverflow.com/questions/1274781/tracking-ajax-based-forms-with-google-analytics-goals,Tracking AJAX-based forms with Google Analytics Goals,,,,,,
1546,"['javascript', 'jquery', 'python', 'google-app-engine']","{'account_id': 6003, 'reputation': 7618, 'user_id': 9931, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://i.stack.imgur.com/KEBTp.jpg?s=256&g=1', 'display_name': 'Ryan Delucchi', 'link': 'https://stackoverflow.com/users/9931/ryan-delucchi'}",True,834,1276473.0,3,1,1250241833,1250215966,1250228655.0,1275708,CC BY-SA 2.5,https://stackoverflow.com/questions/1275708/jquery-get-failure-using-google-app-engine-on-the-back-end,JQuery &quot;get&quot; failure (using Google App Engine on the back-end),,,,,,
1547,['javascript'],"{'account_id': 21635, 'reputation': 41648, 'user_id': 52745, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/323cb7698e0eab070705643fe11b95c1?s=256&d=identicon&r=PG', 'display_name': 'Jin Yong', 'link': 'https://stackoverflow.com/users/52745/jin-yong'}",True,5810,1276257.0,7,2,1250229774,1250228696,,1276238,CC BY-SA 2.5,https://stackoverflow.com/questions/1276238/can-we-assign-object-into-cookie-in-javascript,can we assign object into cookie in javascript?,,,,,,
1548,['javascript'],"{'account_id': 21635, 'reputation': 41648, 'user_id': 52745, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/323cb7698e0eab070705643fe11b95c1?s=256&d=identicon&r=PG', 'display_name': 'Jin Yong', 'link': 'https://stackoverflow.com/users/52745/jin-yong'}",False,3016,,2,0,1250227261,1250220136,,1275888,CC BY-SA 2.5,https://stackoverflow.com/questions/1275888/any-way-that-i-can-assign-window-openurl-into-cookies-array-in-javascript,Any way that I can assign window.open(url) into cookies array in javascript?,,,,,,
1549,"['javascript', 'jquery', 'global-variables']","{'account_id': 43363, 'reputation': 308, 'user_id': 126699, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/0fa83c09793f96a0c1420c5beb005c09?s=256&d=identicon&r=PG', 'display_name': 'rideon88', 'link': 'https://stackoverflow.com/users/126699/rideon88'}",True,858,1276112.0,2,2,1250226472,1250225557,,1276095,CC BY-SA 2.5,https://stackoverflow.com/questions/1276095/javascript-local-vs-global,Javascript Local vs Global,,,,,,
1550,"['javascript', 'internet-explorer-8']","{'account_id': 11953, 'reputation': 7427, 'user_id': 23300, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/8cb49c7ceb3bf250a0d470009ac9f047?s=256&d=identicon&r=PG', 'display_name': 'ChadT', 'link': 'https://stackoverflow.com/users/23300/chadt'}",True,7843,1276114.0,1,1,1250225994,1250218972,,1275849,CC BY-SA 2.5,https://stackoverflow.com/questions/1275849/get-height-of-enter-browser-window-in-ie8,Get height of enter browser window in ie8,,,,,,
