,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,protected_date,accepted_answer_id,closed_date,closed_reason,community_owned_date,migrated_from,locked_date
1992,"['javascript', 'html', 'iframe']","{'account_id': 186091, 'reputation': 102, 'user_id': 423214, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/3355e4f249bfc551d0b8617b27247102?s=256&d=identicon&r=PG', 'display_name': 'sbonkosk', 'link': 'https://stackoverflow.com/users/423214/sbonkosk'}",True,8687,1,3,1282946772,1282932265,,3586933,CC BY-SA 2.5,https://stackoverflow.com/questions/3586933/document-activeelement-returns-body-in-chrome-and-safari,document.activeElement returns body in Chrome and Safari,,,,,,,
1993,"['php', 'javascript']","{'account_id': 110881, 'reputation': 5404, 'user_id': 293221, 'user_type': 'registered', 'accept_rate': 99, 'profile_image': 'https://www.gravatar.com/avatar/af13b96ff2a67680407c77dc49bb8d6e?s=256&d=identicon&r=PG', 'display_name': 'justjoe', 'link': 'https://stackoverflow.com/users/293221/justjoe'}",True,1141,4,2,1282944572,1282943271,1282943346.0,3588118,CC BY-SA 2.5,https://stackoverflow.com/questions/3588118/how-to-check-whether-a-javascript-is-active-or-not-via-php,How to check whether a JavaScript is active or not via PHP?,,3588265.0,,,,,
1994,"['javascript', 'jquery']","{'account_id': 62127, 'reputation': 60889, 'user_id': 184773, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/fbc1a22f3d58c94ae770029f1019d420?s=256&d=identicon&r=PG', 'display_name': 'Luke101', 'link': 'https://stackoverflow.com/users/184773/luke101'}",True,5596,3,1,1282943655,1282943345,1282943394.0,3588128,CC BY-SA 2.5,https://stackoverflow.com/questions/3588128/how-to-find-a-specific-parent-in-the-dom-using-jquery,How to find a specific parent in the DOM using jquery,,3588146.0,,,,,
1995,"['javascript', 'blocking']","{'account_id': 32822, 'reputation': 1360, 'user_id': 91352, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/fe8f6bb5deffebce8f9f5d13f093d798?s=256&d=identicon&r=PG', 'display_name': 'Michael', 'link': 'https://stackoverflow.com/users/91352/michael'}",False,216,1,0,1282943188,1282935286,,3587258,CC BY-SA 2.5,https://stackoverflow.com/questions/3587258/blocking-until-event,Blocking until event,,,,,,,
1996,"['javascript', 'jquery']","{'account_id': 94358, 'reputation': 2534, 'user_id': 257656, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/1b02751c0c671e7420059901a3a964e2?s=256&d=identicon&r=PG', 'display_name': 'DGT', 'link': 'https://stackoverflow.com/users/257656/dgt'}",True,2319,1,1,1282942534,1282874588,1282942534.0,3580845,CC BY-SA 2.5,https://stackoverflow.com/questions/3580845/selecting-elements-within-nested-arrays,Selecting elements within nested arrays,,3580856.0,,,,,
1997,"['javascript', 'jquery', 'scope']","{'account_id': 40758, 'reputation': 25909, 'user_id': 118175, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://i.stack.imgur.com/gTGvW.jpg?s=256&g=1', 'display_name': 'Yuval Karmi', 'link': 'https://stackoverflow.com/users/118175/yuval-karmi'}",True,607,1,2,1282941913,1282925705,1282926190.0,3586146,CC BY-SA 2.5,https://stackoverflow.com/questions/3586146/how-to-find-out-what-form-i-just-submitted-in-jquery,How to find out what form I just submitted in jQuery?,,3586160.0,,,,,
1998,"['javascript', 'jquery', 'css', 'math']","{'account_id': 645222, 'reputation': 1587, 'user_id': 433115, 'user_type': 'unregistered', 'accept_rate': 59, 'profile_image': 'https://www.gravatar.com/avatar/061e1036b7a04915c2e965768518aedd?s=256&d=identicon&r=PG', 'display_name': 'cat', 'link': 'https://stackoverflow.com/users/433115/cat'}",True,510,2,3,1282940669,1282935854,1282940669.0,3587334,CC BY-SA 2.5,https://stackoverflow.com/questions/3587334/any-way-to-take-a-css-value-from-another-element-and-add-it-with-another,"Any way to take a css value from another element, and add it with another?",,3587352.0,,,,,
1999,"['javascript', 'syntax', 'new-operator', 'operator-keyword']","{'account_id': 83590, 'reputation': 6023, 'user_id': 234242, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/6QK6L.jpg?s=256&g=1', 'display_name': 'Justin Force', 'link': 'https://stackoverflow.com/users/234242/justin-force'}",True,2367,2,16,1282939949,1282938491,,3587642,CC BY-SA 2.5,https://stackoverflow.com/questions/3587642/why-do-i-need-the-new-keyword-for-an-instance-of-date-in-javascript,Why do I need the `new` keyword for an instance of `Date` in JavaScript?,,3587703.0,,,,,
2000,"['javascript', 'jquery']","{'account_id': 104122, 'reputation': 4910, 'user_id': 278533, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://www.gravatar.com/avatar/2acf84e176fc14b2ec80e83fd271f42b?s=256&d=identicon&r=PG', 'display_name': 'Thomas', 'link': 'https://stackoverflow.com/users/278533/thomas'}",True,234,2,2,1282939741,1282938154,,3587607,CC BY-SA 2.5,https://stackoverflow.com/questions/3587607/toggle-div-question,Toggle div question,,3587646.0,,,,,
2001,"['javascript', 'html', 'frames']","{'account_id': 87055, 'reputation': 46174, 'user_id': 241654, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/23efd8fa757f521bb602c8fc1d47b176?s=256&d=identicon&r=PG', 'display_name': 'CodeOverload', 'link': 'https://stackoverflow.com/users/241654/codeoverload'}",True,1474,1,0,1282939697,1282939089,,3587711,CC BY-SA 2.5,https://stackoverflow.com/questions/3587711/how-to-reload-stop-back-forward-a-frame,"How to reload, stop, back &amp; forward a frame?",,3587768.0,,,,,
2002,"['php', 'javascript', 'jquery']","{'account_id': 98837, 'reputation': 17355, 'user_id': 267304, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/d29954ffe531db9e08c719e18a490a68?s=256&d=identicon&r=PG', 'display_name': 'Karem', 'link': 'https://stackoverflow.com/users/267304/karem'}",True,462,1,0,1282939519,1282939269,,3587734,CC BY-SA 2.5,https://stackoverflow.com/questions/3587734/jquery-slide-up-div-if-last,Jquery: Slide up div if last,,3587753.0,,,,,
2003,"['javascript', 'jquery', 'onload']","{'account_id': 648417, 'reputation': 1, 'user_id': 433215, 'user_type': 'unregistered', 'profile_image': 'https://www.gravatar.com/avatar/f90e25711477a59922bcf716670e8f44?s=256&d=identicon&r=PG', 'display_name': 'James', 'link': 'https://stackoverflow.com/users/433215/james'}",True,1499,2,0,1282938856,1282935607,,3587298,CC BY-SA 2.5,https://stackoverflow.com/questions/3587298/onload-pop-up-load-only-with-the-first-visit,onLoad Pop Up (Load only with the First Visit),,,,,,,
2004,"['javascript', 'regex']","{'account_id': 50048, 'reputation': 1339, 'user_id': 149175, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/dec0518258296c9cdc2182fdedea6fc2?s=256&d=identicon&r=PG', 'display_name': 'Gerald Ferreira', 'link': 'https://stackoverflow.com/users/149175/gerald-ferreira'}",True,278,2,2,1282937960,1282937339,,3587508,CC BY-SA 2.5,https://stackoverflow.com/questions/3587508/difficult-regex-javascript-duplicates-replace,Difficult Regex Javascript duplicates replace,,3587582.0,,,,,
2005,"['javascript', 'html', 'jquery-plugins']","{'account_id': 191560, 'reputation': 3, 'user_id': 432201, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f0ce3629f3c8035719abbdc0eb3aff63?s=256&d=identicon&r=PG', 'display_name': 'Allison Reid', 'link': 'https://stackoverflow.com/users/432201/allison-reid'}",True,767,2,0,1282937497,1282847053,,3578233,CC BY-SA 2.5,https://stackoverflow.com/questions/3578233/prettyphoto-loading-photos-in-reverse,prettyPhoto Loading Photos in Reverse,,3579897.0,,,,,
2006,"['javascript', 'jquery']","{'account_id': 181386, 'reputation': 143, 'user_id': 415345, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1a17ed59be24d9d912ffa2e945f9b88a?s=256&d=identicon&r=PG', 'display_name': 'Tina D.', 'link': 'https://stackoverflow.com/users/415345/tina-d'}",True,1288,4,14,1282936847,1282936170,1282936847.0,3587372,CC BY-SA 2.5,https://stackoverflow.com/questions/3587372/what-does-mean-in-jquery,What does $([]) mean in jQuery?,,3587436.0,,,,,
2007,"['javascript', 'jquery', 'html']","{'account_id': 44641, 'reputation': 3224, 'user_id': 131134, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/da0def85542816b68cd9fab9b4f53ef1?s=256&d=identicon&r=PG', 'display_name': 'JustLoren', 'link': 'https://stackoverflow.com/users/131134/justloren'}",True,5636,1,0,1282936715,1282934279,1282935354.0,3587146,CC BY-SA 2.5,https://stackoverflow.com/questions/3587146/javascript-checkbox-onchange-event-not-firing-properly,Javascript Checkbox.OnChange event not firing properly,,3587437.0,,,,,
2008,"['javascript', 'html', 'canvas']","{'account_id': 155656, 'reputation': 9425, 'user_id': 372457, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://i.stack.imgur.com/63Ju8.jpg?s=256&g=1', 'display_name': 'Johnny', 'link': 'https://stackoverflow.com/users/372457/johnny'}",True,549,1,0,1282936656,1282931795,,3586891,CC BY-SA 2.5,https://stackoverflow.com/questions/3586891/horizontal-movement-with-javascript,Horizontal movement with Javascript,,3587431.0,,,,,
2009,"['javascript', 'jquery', 'css', 'colors']","{'account_id': 59383, 'reputation': 5770, 'user_id': 177694, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/174161e331baf066ee2e1ff97e0cee72?s=256&d=identicon&r=PG', 'display_name': 'MrBliz', 'link': 'https://stackoverflow.com/users/177694/mrbliz'}",True,524,3,1,1282936535,1282933341,1282934348.0,3587043,CC BY-SA 2.5,https://stackoverflow.com/questions/3587043/javascript-jquery-plugin-to-plugin-to-change-the-border-color-relative-to-the-b,"Javascript/jQuery Plugin to plugin to change the border-color, relative to the background-color of an element",,3587086.0,,,,,
2010,"['javascript', 'jquery']","{'account_id': 98837, 'reputation': 17355, 'user_id': 267304, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/d29954ffe531db9e08c719e18a490a68?s=256&d=identicon&r=PG', 'display_name': 'Karem', 'link': 'https://stackoverflow.com/users/267304/karem'}",True,44,3,1,1282935568,1282935055,1282935178.0,3587230,CC BY-SA 2.5,https://stackoverflow.com/questions/3587230/js-variable-is-this-right,JS: + variable is this right?,,,,,,,
2011,"['c#', 'javascript', 'asp.net', 'postback']","{'account_id': 648399, 'reputation': 21, 'user_id': 433171, 'user_type': 'unregistered', 'profile_image': 'https://www.gravatar.com/avatar/b08b3d7799a9be2cb264de9344fc16ce?s=256&d=identicon&r=PG', 'display_name': 'Mark', 'link': 'https://stackoverflow.com/users/433171/mark'}",True,2485,3,2,1282934589,1282928641,1282933980.0,3586527,CC BY-SA 2.5,https://stackoverflow.com/questions/3586527/changing-asphiddenfield-value-with-js-on-buttonclick,Changing asp:HiddenField.value with JS on ButtonClick,,,,,,,
2012,"['java', 'javascript', 'jquery', 'jqgrid']","{'account_id': 188582, 'reputation': 1861, 'user_id': 427376, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://i.stack.imgur.com/OXpPx.jpg?s=256&g=1', 'display_name': 'IamIronMAN', 'link': 'https://stackoverflow.com/users/427376/iamironman'}",True,266,2,2,1282932777,1282772040,1282773063.0,3570398,CC BY-SA 2.5,https://stackoverflow.com/questions/3570398/where-should-this-url-point-to-if-i-am-using-java-instead-of-php,Where should this URL point to if I am using Java instead of PHP?,,3570466.0,,,,,
2013,"['javascript', 'jquery', 'object']","{'account_id': 159103, 'reputation': 3535, 'user_id': 378183, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://www.gravatar.com/avatar/c17450d1c4a7ad19557da7684089cdec?s=256&d=identicon&r=PG', 'display_name': 'Isaac Lubow', 'link': 'https://stackoverflow.com/users/378183/isaac-lubow'}",True,80,2,1,1282932694,1282931378,1282932694.0,3586852,CC BY-SA 2.5,https://stackoverflow.com/questions/3586852/whats-the-right-technique-for-accessing-an-objects-data-in-javascript,What&#39;s the right technique for accessing an object&#39;s data in JavaScript?,,3586905.0,,,,,
2014,"['javascript', 'jquery', 'onload', 'colorbox']","{'account_id': 648417, 'reputation': 1, 'user_id': 433215, 'user_type': 'unregistered', 'profile_image': 'https://www.gravatar.com/avatar/f90e25711477a59922bcf716670e8f44?s=256&d=identicon&r=PG', 'display_name': 'James', 'link': 'https://stackoverflow.com/users/433215/james'}",True,827,1,0,1282932159,1282931721,,3586883,CC BY-SA 2.5,https://stackoverflow.com/questions/3586883/jquery-colorbox-as-pop-up-no-show-images,jQuery ColorBox as POP UP. No Show Images,,,,,,,
2015,"['javascript', 'jquery', 'html', 'dom', 'iframe']","{'account_id': 186479, 'reputation': 18605, 'user_id': 423903, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/ab0d1bad3c9256e01f3e65bc88930b4a?s=256&d=identicon&r=PG', 'display_name': 'faressoft', 'link': 'https://stackoverflow.com/users/423903/faressoft'}",True,353,3,1,1282932100,1282930719,1282931011.0,3586779,CC BY-SA 2.5,https://stackoverflow.com/questions/3586779/why-windowiframename-document-body-html-doesnt-work-when-i-change-att,why $(window[&#39;iframeName&#39;].document.body).html() doesn&#39;t work when i change .attr(&#39;src&#39;),,3586917.0,,,,,
2016,"['c#', 'javascript', 'sql-server', 'asp.net-mvc', 'date']","{'account_id': 3246, 'reputation': 182189, 'user_id': 4653, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://www.gravatar.com/avatar/a525b89ed2980a2bbc41e1f23dc350cf?s=256&d=identicon&r=PG&f=1', 'display_name': 'leora', 'link': 'https://stackoverflow.com/users/4653/leora'}",True,1562,3,1,1282931790,1282924680,1282928183.0,3586006,CC BY-SA 2.5,https://stackoverflow.com/questions/3586006/converting-a-date-from-sql-server-to-c-and-then-to-javascript-gives-different-r,converting a date from SQL Server to C# and then to javascript gives different results on US vs. London webserver,,3586029.0,,,,,
2017,['javascript'],"{'user_type': 'does_not_exist', 'display_name': 'user405398'}",True,480,4,0,1282931181,1282930301,,3586731,CC BY-SA 2.5,https://stackoverflow.com/questions/3586731/how-to-append-a-value-with-buttons-id-in-runtime,How to append a value with button&#39;s ID in runtime?,,3586747.0,,,,,
2018,"['javascript', 'html', 'css']","{'account_id': 648401, 'reputation': 11, 'user_id': 433175, 'user_type': 'unregistered', 'profile_image': 'https://www.gravatar.com/avatar/4b57d3cae7e0033819c3ed85d1b1c865?s=256&d=identicon&r=PG', 'display_name': 'Mike', 'link': 'https://stackoverflow.com/users/433175/mike'}",True,12967,3,1,1282930314,1282928786,,3586546,CC BY-SA 2.5,https://stackoverflow.com/questions/3586546/how-to-show-and-hide-a-div-using-onfocus,how to show and hide a div using onfocus,,,,,,,
2019,"['php', 'javascript', 'jquery', 'form-submit']","{'account_id': 50060, 'reputation': 40887, 'user_id': 149206, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/iA04d.jpg?s=256&g=1', 'display_name': 'Naveed', 'link': 'https://stackoverflow.com/users/149206/naveed'}",True,563,2,0,1282929887,1282929403,1282929719.0,3586610,CC BY-SA 2.5,https://stackoverflow.com/questions/3586610/how-to-code-a-general-js-function-for-all-form-submit-events,How to code a general js function for all form submit events?,,3586657.0,,,,,
2020,"['php', 'javascript', 'jquery', 'json', 'twitter']","{'account_id': 165248, 'reputation': 293, 'user_id': 388543, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/4a0059dca8873972818a8f5928702f7e?s=256&d=identicon&r=PG', 'display_name': 'Bill Johnson', 'link': 'https://stackoverflow.com/users/388543/bill-johnson'}",True,223,2,0,1282929261,1282895698,1282897368.0,3582292,CC BY-SA 2.5,https://stackoverflow.com/questions/3582292/twitter-get-help,Twitter $get help,,3586596.0,,,,,
2021,"['javascript', 'jquery', 'html', 'jquery-plugins']","{'account_id': 111725, 'reputation': 514, 'user_id': 294982, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/1abe7e5de1a0ebecf3a0ffcfbd8ad2ac?s=256&d=identicon&r=PG', 'display_name': 'webyacusa', 'link': 'https://stackoverflow.com/users/294982/webyacusa'}",True,3258,2,3,1282928872,1282926130,,3586214,CC BY-SA 2.5,https://stackoverflow.com/questions/3586214/limit-input-text-box-with-jquery,Limit Input text box with Jquery,,3586507.0,,,,,
2022,"['javascript', 'asp.net', 'client-side']","{'account_id': 12167, 'reputation': 30388, 'user_id': 23822, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/20ec1c4cc9afe3f66bd5adf985d37bb8?s=256&d=identicon&r=PG', 'display_name': 'Davy8', 'link': 'https://stackoverflow.com/users/23822/davy8'}",True,1035,1,2,1282928831,1282928561,,3586517,CC BY-SA 2.5,https://stackoverflow.com/questions/3586517/javascript-click-handler-only-if-asp-net-client-side-validation-succeeds,Javascript Click handler only if ASP.NET client-side validation succeeds,,3586552.0,,,,,
2023,"['javascript', 'asp.net', 'internet-explorer']","{'account_id': 190915, 'reputation': 1660, 'user_id': 431142, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/77a0f394eb97f33d997e1f9f362252c0?s=256&d=identicon&r=PG', 'display_name': 'Paulie Waulie', 'link': 'https://stackoverflow.com/users/431142/paulie-waulie'}",True,299,1,0,1282928818,1282858556,,3579736,CC BY-SA 2.5,https://stackoverflow.com/questions/3579736/confirm-ie-modal-dialog-closure-for-valid-purpose,Confirm IE Modal Dialog Closure For Valid Purpose,,3586550.0,,,,,
