,tags,owner,is_answered,view_count,protected_date,accepted_answer_id,answer_count,community_owned_date,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason
1414,['javascript'],"{'user_type': 'does_not_exist', 'display_name': 'amir'}",True,2486,,,4,,1,1247824766,1246886253,1247824766.0,1086901,CC BY-SA 2.5,https://stackoverflow.com/questions/1086901/how-to-manipulate-form-field-values-in-javascript,How to manipulate form field values in javascript,,
1415,"['javascript', 'jquery', 'html', 'flash', 'webpage']","{'account_id': 19349, 'reputation': 26323, 'user_id': 45261, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/dfd54b4bc81c8ec572134f422f540d15?s=256&d=identicon&r=PG&f=1', 'display_name': 'djmzfKnm', 'link': 'https://stackoverflow.com/users/45261/djmzfknm'}",True,2843,,1141867.0,1,,1,1247816921,1247813680,,1141739,CC BY-SA 2.5,https://stackoverflow.com/questions/1141739/how-to-maintain-size-of-swf-files-in-a-html-page,How to maintain size of SWF files in a HTML page?,,
1416,"['javascript', 'jquery', 'python', 'html', 'css']","{'user_type': 'does_not_exist', 'display_name': 'yasmin'}",True,153,,,3,,0,1247815789,1247814256,1247814525.0,1141774,CC BY-SA 2.5,https://stackoverflow.com/questions/1141774/how-to-hide-a-bulletpoint-in-blog,How to hide a bulletpoint in blog,,
1417,"['javascript', 'jquery', 'ajax', 'plugins']","{'account_id': 34080, 'reputation': 78673, 'user_id': 95944, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://i.stack.imgur.com/SprKq.jpg?s=256&g=1', 'display_name': 'Richard Knop', 'link': 'https://stackoverflow.com/users/95944/richard-knop'}",True,683,,1140079.0,3,,0,1247811353,1247775577,,1140045,CC BY-SA 2.5,https://stackoverflow.com/questions/1140045/jquery-ajax-load-method-help,JQuery - AJAX load() method help,,
1418,"['javascript', 'jquery', 'sequence']","{'account_id': 45218, 'reputation': 2021, 'user_id': 133221, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/9239b1dbb0961791ec49ecc1a5cca9b3?s=256&d=identicon&r=PG', 'display_name': 'FilmJ', 'link': 'https://stackoverflow.com/users/133221/filmj'}",True,333,,1141188.0,3,,0,1247799159,1247789431,,1140929,CC BY-SA 2.5,https://stackoverflow.com/questions/1140929/tracking-which-image-in-a-list-of-images-is-clicked,Tracking which image in a list of images is clicked?,,
1419,"['javascript', 'jquery', 'javascript-events']","{'account_id': 28010, 'reputation': 31459, 'user_id': 74389, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/c0770bb3702176cbe1945a77dcbd09ec?s=256&d=identicon&r=PG', 'display_name': 'brad', 'link': 'https://stackoverflow.com/users/74389/brad'}",True,842,,1141094.0,3,,2,1247794374,1247763929,1247776017.0,1138957,CC BY-SA 2.5,https://stackoverflow.com/questions/1138957/jquery-problem-adding-events-on-load,jquery problem adding events on load,,
1420,['javascript'],"{'account_id': 37963, 'reputation': 37530, 'user_id': 108741, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://www.gravatar.com/avatar/b3a383cf256d50683dfb00512e28f693?s=256&d=identicon&r=PG', 'display_name': 'SpliFF', 'link': 'https://stackoverflow.com/users/108741/spliff'}",True,3565,,1140986.0,3,,3,1247792727,1247790425,1247790740.0,1140973,CC BY-SA 2.5,https://stackoverflow.com/questions/1140973/how-to-pass-local-variables-when-assigning-mouseover-via-anonymous-function,how to pass local variables when assigning mouseover via anonymous function?,,
1421,"['javascript', 'html', 'css']","{'account_id': 15743, 'reputation': 5914, 'user_id': 33581, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/e3a4e011f8b26d2ad7b021add76af40f?s=256&d=identicon&r=PG&f=1', 'display_name': 'abhijit', 'link': 'https://stackoverflow.com/users/33581/abhijit'}",True,442,,,3,,2,1247785966,1247546789,,1123465,CC BY-SA 2.5,https://stackoverflow.com/questions/1123465/avoid-same-javascript-css-file-load-on-different-pages-of-a-website,Avoid same Javascript / CSS file load on different pages of a website,,
1422,['javascript'],"{'account_id': 45487, 'reputation': 8088, 'user_id': 134077, 'user_type': 'registered', 'accept_rate': 30, 'profile_image': 'https://www.gravatar.com/avatar/35887d936c9e5c6bac12624021c93b68?s=256&d=identicon&r=PG', 'display_name': 'crizCraig', 'link': 'https://stackoverflow.com/users/134077/crizcraig'}",True,166,,,1,,1,1247783250,1247783051,,1140648,CC BY-SA 2.5,https://stackoverflow.com/questions/1140648/dynamically-appended-scripts-not-downloaded-in-chrome,Dynamically appended scripts not downloaded in Chrome,,
1423,"['javascript', 'xmlhttprequest']","{'account_id': 47019, 'reputation': 111, 'user_id': 139123, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/191b91b1b35e055a772a17e345940c6b?s=256&d=identicon&r=PG', 'display_name': 'user139123', 'link': 'https://stackoverflow.com/users/139123/user139123'}",True,10261,,,5,,8,1247776588,1247759184,1247776588.0,1138529,CC BY-SA 2.5,https://stackoverflow.com/questions/1138529/accessing-clients-localhost-from-javascript-online,Accessing Client&#39;s &#39;localhost&#39; from JavaScript Online,,
1424,"['javascript', 'html', 'bookmarklet']","{'user_type': 'does_not_exist', 'display_name': 'bob'}",False,1204,,,3,,1,1247772205,1247765869,1247767515.0,1139130,CC BY-SA 2.5,https://stackoverflow.com/questions/1139130/bookmarklet-load-external-site-html,Bookmarklet: Load external site html,,
1425,"['javascript', 'xss']","{'account_id': 37451, 'reputation': 5440, 'user_id': 107074, 'user_type': 'registered', 'accept_rate': 59, 'profile_image': 'https://i.stack.imgur.com/aCGtC.png?s=256&g=1', 'display_name': 'Ryan Detzel', 'link': 'https://stackoverflow.com/users/107074/ryan-detzel'}",True,6370,,1139636.0,3,,2,1247771580,1247770899,1247771478.0,1139632,CC BY-SA 2.5,https://stackoverflow.com/questions/1139632/how-can-i-read-the-page-title-of-the-parent-page-from-an-iframe,How can I read the page title of the parent page from an iframe?,,
1426,"['javascript', 'ruby-on-rails', 'datetime', 'forms', 'onchange']","{'account_id': 39243, 'reputation': 1249, 'user_id': 113093, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/30a8b79f183274893f25c0c667c55f1e?s=256&d=identicon&r=PG', 'display_name': 'Kusti', 'link': 'https://stackoverflow.com/users/113093/kusti'}",True,1418,,1136927.0,1,,1,1247771194,1247739769,1495541972.0,1136688,CC BY-SA 3.0,https://stackoverflow.com/questions/1136688/how-to-get-the-value-of-a-datetime-select-field-with-javascript-in-ruby-on-rails,How to get the value of a datetime_select field with javascript in ruby on rails,,
1427,"['javascript', 'firefox', 'selection']","{'account_id': 4532, 'reputation': 3426, 'user_id': 6851, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/ee0505bbd355292778077fb662c88f13?s=256&d=identicon&r=PG', 'display_name': 'f00860', 'link': 'https://stackoverflow.com/users/6851/f00860'}",True,6177,,1139226.0,3,,10,1247766718,1247756869,,1138296,CC BY-SA 2.5,https://stackoverflow.com/questions/1138296/firefox-extension-get-selected-text,Firefox Extension: Get selected text,,
1428,"['javascript', 'dojo']","{'account_id': 40707, 'reputation': 19866, 'user_id': 118027, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://i.stack.imgur.com/us7GK.jpg?s=256&g=1', 'display_name': 'opHASnoNAME', 'link': 'https://stackoverflow.com/users/118027/ophasnoname'}",True,2112,,1139018.0,1,,0,1247764751,1247749313,,1137424,CC BY-SA 2.5,https://stackoverflow.com/questions/1137424/dojo-dijit-form-numbertextbox-returning-nan,Dojo dijit.form.NumberTextBox returning &quot;NaN&quot;,,
1429,"['javascript', 'facebook', 'iframe', 'cross-domain', 'cross-window-scripting']","{'user_type': 'does_not_exist', 'display_name': 'natrius'}",True,417,,,1,,0,1247761226,1247761098,,1138712,CC BY-SA 2.5,https://stackoverflow.com/questions/1138712/why-would-javascript-code-not-be-able-to-access-variables-in-the-window-that-ope,Why would javascript code not be able to access variables in the window that opened it (window.opener) if both windows are from the same domain?,,
1430,"['javascript', 'google-maps']","{'account_id': 41762, 'reputation': 991, 'user_id': 121453, 'user_type': 'registered', 'accept_rate': 53, 'profile_image': 'https://www.gravatar.com/avatar/b39769ea05a929d3deafc83cc286da4b?s=256&d=identicon&r=PG', 'display_name': 'skargor', 'link': 'https://stackoverflow.com/users/121453/skargor'}",True,2420,,1138523.0,4,,1,1247759551,1247704102,1247717517.0,1134837,CC BY-SA 2.5,https://stackoverflow.com/questions/1134837/javascript-global-variable-question,javascript global variable question,,
1431,"['javascript', 'ajax']","{'account_id': 38372, 'reputation': 2466, 'user_id': 110083, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/81b5fcc425258005f06853562529b565?s=256&d=identicon&r=PG', 'display_name': 'payling', 'link': 'https://stackoverflow.com/users/110083/payling'}",True,1127,,1138214.0,2,,1,1247756147,1247748628,1247749190.0,1137358,CC BY-SA 2.5,https://stackoverflow.com/questions/1137358/ajax-readystate-breaking-ajax-not-processing-data-fast-enough,"AJAX readystate breaking, AJAX not processing data fast enough?",,
1432,['javascript'],"{'user_type': 'does_not_exist', 'display_name': 'ganeshKuamr'}",True,179,,,3,,1,1247755548,1247753347,1247753491.0,1137870,CC BY-SA 2.5,https://stackoverflow.com/questions/1137870/trouble-in-passsing-form-object-to-javascript-from-an-hyperlink,Trouble in passsing form object to javascript from an hyperlink,,
1433,"['javascript', 'compiler-construction', 'executable']","{'account_id': 31088, 'reputation': 18165, 'user_id': 85140, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/ecefdcbc16e0f1fd61be3011b0045761?s=256&d=identicon&r=PG', 'display_name': 'the_drow', 'link': 'https://stackoverflow.com/users/85140/the-drow'}",True,537,,1137891.0,1,,0,1247753551,1247747373,1247748520.0,1137226,CC BY-SA 2.5,https://stackoverflow.com/questions/1137226/how-jsdb-generates-exe-from-javascript,How JSDB generates .exe from Javascript?,,
1434,"['javascript', 'design-patterns', 'ria', 'anti-patterns']","{'account_id': 15502, 'reputation': 14623, 'user_id': 32809, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/2cd0a8e50c74c6d13fb7f7951646ab78?s=256&d=identicon&r=PG', 'display_name': 'Egil Hansen', 'link': 'https://stackoverflow.com/users/32809/egil-hansen'}",True,938,,1137871.0,2,,4,1247753351,1247741375,,1136805,CC BY-SA 2.5,https://stackoverflow.com/questions/1136805/what-are-the-patterns-in-html-javascript-ria-development,What are the patterns in html/javascript RIA development?,,
1435,"['php', 'javascript', 'visual-studio', 'debugging']","{'account_id': 27009, 'reputation': 4511, 'user_id': 70826, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/46bebe2057232fcbfa9ea87edce20214?s=256&d=identicon&r=PG', 'display_name': 'Anirudh Goel', 'link': 'https://stackoverflow.com/users/70826/anirudh-goel'}",True,211,,,2,,1,1247747348,1247742647,1247747348.0,1136885,CC BY-SA 2.5,https://stackoverflow.com/questions/1136885/debugging-javascript-in-php-applications-using-visual-studio,debugging javascript in php applications using visual studio,,
1436,"['javascript', 'jquery', 'regex']","{'account_id': 15504, 'reputation': 24204, 'user_id': 32816, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/8ae4eb3e04545fecdb52919b2d6a273b?s=256&d=identicon&r=PG', 'display_name': 'picardo', 'link': 'https://stackoverflow.com/users/32816/picardo'}",True,1500,,1136982.0,3,,1,1247747053,1247743738,1247745138.0,1136954,CC BY-SA 2.5,https://stackoverflow.com/questions/1136954/javascript-match-and-regexp-issue-strange-behavior,Javascript Match and RegExp Issue -- Strange Behavior,,
1437,"['javascript', 'jquery']","{'account_id': 43437, 'reputation': 270, 'user_id': 126990, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/5271bbd4fc7d970a045ec63745f18931?s=256&d=identicon&r=PG', 'display_name': 'carnz', 'link': 'https://stackoverflow.com/users/126990/carnz'}",True,920,,1136951.0,1,,1,1247743686,1247743022,,1136916,CC BY-SA 2.5,https://stackoverflow.com/questions/1136916/javascript-proxy-pattern-problem,Javascript proxy-pattern problem,,
1438,['javascript'],"{'account_id': 46168, 'reputation': 19, 'user_id': 136296, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/68b3d790dc1fb35ff99970616b121710?s=256&d=identicon&r=PG', 'display_name': 'Chris', 'link': 'https://stackoverflow.com/users/136296/chris'}",True,2736,,1136584.0,2,,0,1247740178,1247737882,,1136543,CC BY-SA 2.5,https://stackoverflow.com/questions/1136543/increase-decrease-font-size-script-how-add-default-text-size-function,Increase/Decrease Font Size Script - How Add Default Text Size Function?,,
1439,"['php', 'javascript']","{'account_id': 47057, 'reputation': 7563, 'user_id': 139239, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/2723458c2fcb27799f04b95e41f52560?s=256&d=identicon&r=PG', 'display_name': 'Ariful Islam', 'link': 'https://stackoverflow.com/users/139239/ariful-islam'}",True,19528,,1136444.0,2,,0,1247739741,1247735775,1247736096.0,1136365,,https://stackoverflow.com/questions/1136365/how-can-change-value-of-a-div,how can change value of a div,1448230875.0,Duplicate
1440,"['asp.net', 'javascript']","{'account_id': 24798, 'reputation': 3529, 'user_id': 63286, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/2141439c337a37edbef40cb7c6c1cb9e?s=256&d=identicon&r=PG', 'display_name': 'Pat Long - Munkii Yebee', 'link': 'https://stackoverflow.com/users/63286/pat-long-munkii-yebee'}",True,580,,1136220.0,2,,1,1247738332,1247729534,1247731586.0,1135965,CC BY-SA 2.5,https://stackoverflow.com/questions/1135965/javascript-files-being-truncated,Javascript files being truncated,,
1441,"['javascript', 'api', 'synchronization']","{'account_id': 25495, 'reputation': 417, 'user_id': 65550, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/d61819717a52ebbec40de89760020dae?s=256&d=identicon&r=PG', 'display_name': 'Hiperi0n', 'link': 'https://stackoverflow.com/users/65550/hiperi0n'}",True,830,,1136060.0,1,,0,1247731815,1247729885,1247731005.0,1135988,CC BY-SA 2.5,https://stackoverflow.com/questions/1135988/javascript-synchronization-methods,Javascript synchronization methods,,
1442,"['javascript', 'gwt', 'script#']","{'account_id': 24093, 'reputation': 80488, 'user_id': 61027, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/4d5cf9b8d40af8083b1797aa7c5f3de9?s=256&d=identicon&r=PG', 'display_name': 'Nosredna', 'link': 'https://stackoverflow.com/users/61027/nosredna'}",True,631,,1136104.0,3,,4,1247731704,1247678715,1247697389.0,1132767,CC BY-SA 2.5,https://stackoverflow.com/questions/1132767/can-i-use-gwt-or-script-to-write-individual-functions-in-java-or-c-and-com,Can I use GWT (or Script#) to write individual functions in Java (or C#) and compile them to JavaScript?,,
1443,"['php', 'javascript']","{'account_id': 561730, 'reputation': 575, 'user_id': 123577, 'user_type': 'unregistered', 'accept_rate': 27, 'profile_image': 'https://www.gravatar.com/avatar/8e55ebcbf53f23b0d31bf4d2388e957c?s=256&d=identicon&r=PG', 'display_name': 'Avinash', 'link': 'https://stackoverflow.com/users/123577/avinash'}",True,803,,1135419.0,6,,1,1247731256,1247718941,,1135398,CC BY-SA 2.5,https://stackoverflow.com/questions/1135398/how-do-i-get-the-javascript-status-of-any-browser,How do i get the javascript status of any browser?,,
1444,"['php', 'javascript', 'mootools', 'joomla1.5']","{'account_id': 45218, 'reputation': 2021, 'user_id': 133221, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/9239b1dbb0961791ec49ecc1a5cca9b3?s=256&d=identicon&r=PG', 'display_name': 'FilmJ', 'link': 'https://stackoverflow.com/users/133221/filmj'}",True,972,,1135788.0,1,,0,1247726184,1247519265,,1122069,CC BY-SA 2.5,https://stackoverflow.com/questions/1122069/whats-the-correct-way-to-call-mootools-js-code-from-within-joomla,What&#39;s the correct way to call MooTools JS code from within Joomla?,,
1445,"['javascript', 'random']","{'account_id': 40072, 'reputation': 9891, 'user_id': 115949, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/93cbc1c33b5c9db4af6aea8de282d153?s=256&d=identicon&r=PG', 'display_name': 'mrpatg', 'link': 'https://stackoverflow.com/users/115949/mrpatg'}",True,689,,,1,,0,1247723903,1247681787,1247682415.0,1133036,CC BY-SA 2.5,https://stackoverflow.com/questions/1133036/generate-a-random-number-based-on-another-variable,Generate a random number based on another variable,,
