,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,closed_date,closed_reason,protected_date,migrated_from,community_owned_date
1951,"['javascript', 'syntax-highlighting', 'google-code-prettify']","{'account_id': 1297398, 'reputation': 313, 'user_id': 1248097, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/c132a6ab32bd670748e6190b2a99772f?s=256&d=identicon&r=PG', 'display_name': 'Arti Patel', 'link': 'https://stackoverflow.com/users/1248097/arti-patel'}",True,874,12623367.0,1,1,1407862622,1348743441,12619782,CC BY-SA 3.0,https://stackoverflow.com/questions/12619782/syntax-highlighting-of-code-snippets-in-a-web-page-google-code-prettify-not-wo,syntax highlighting of code snippets in a web page “google-code-prettify” not working with aspx and html code,,,,,,
1952,['javascript'],"{'account_id': 1808156, 'reputation': 31, 'user_id': 1644781, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/486ac0b028bbf503ae9c96d60d8c7a04?s=256&d=identicon&r=PG', 'display_name': 'user1644781', 'link': 'https://stackoverflow.com/users/1644781/user1644781'}",True,294,,3,3,1407728714,1346717069,12255263,CC BY-SA 3.0,https://stackoverflow.com/questions/12255263/how-can-i-stop-an-image-from-moving-and-cause-an-action-based-on-a-keystroke,How can I stop an image from moving and cause an action based on a keystroke?,1407728714.0,,,,,
1953,"['javascript', 'image', 'button', 'mouseover']","{'account_id': 1806647, 'reputation': 45, 'user_id': 1643629, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2b180021d2c916bdb506aa15a8626c9f?s=256&d=identicon&r=PG', 'display_name': 'aadi', 'link': 'https://stackoverflow.com/users/1643629/aadi'}",True,7109,12248185.0,4,4,1407702297,1346673750,12247514,CC BY-SA 3.0,https://stackoverflow.com/questions/12247514/how-to-add-on-click-event-for-button-that-appeared-on-mouseover,How to add on click event for button that appeared on mouseover,1346681306.0,,,,,
1954,"['javascript', 'phantomjs']","{'account_id': 50181, 'reputation': 33459, 'user_id': 149578, 'user_type': 'registered', 'accept_rate': 66, 'profile_image': 'https://www.gravatar.com/avatar/fa9e76df47b52695e4c8f4ab31ee57cb?s=256&d=identicon&r=PG', 'display_name': 'Ricky', 'link': 'https://stackoverflow.com/users/149578/ricky'}",True,10824,12551266.0,3,2,1407499048,1348393001,12551218,CC BY-SA 3.0,https://stackoverflow.com/questions/12551218/how-to-have-phantomjs-execute-a-js-file-on-windows,How to have Phantomjs execute a js file on Windows,,,,,,
1955,"['javascript', 'highcharts']","{'account_id': 393146, 'reputation': 2635, 'user_id': 754865, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/942faf4dea8e7691a6504d1ae6f13eae?s=256&d=identicon&r=PG', 'display_name': 'MrFoh', 'link': 'https://stackoverflow.com/users/754865/mrfoh'}",True,19142,12489695.0,1,6,1407458206,1348004709,12485560,CC BY-SA 3.0,https://stackoverflow.com/questions/12485560/highcharts-returning-error-14,Highcharts returning error 14,,,,,,
1956,"['javascript', 'jquery', 'html', 'css', 'parallax']","{'account_id': 163424, 'reputation': 16393, 'user_id': 385563, 'user_type': 'registered', 'accept_rate': 63, 'profile_image': 'https://graph.facebook.com/690655665/picture?type=large', 'display_name': 'Dancer', 'link': 'https://stackoverflow.com/users/385563/dancer'}",True,25625,,5,23,1407150726,1347893014,12461710,CC BY-SA 3.0,https://stackoverflow.com/questions/12461710/jquery-parallax-scrolling-effect-multi-directional,Jquery Parallax Scrolling effect - Multi directional,1362479772.0,,,1407157180.0,,
1957,"['javascript', 'function', 'prototype']","{'account_id': 1224161, 'reputation': 839, 'user_id': 1190109, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/f85bad60667fd067f09e0c6e4eacb789?s=256&d=identicon&r=PG', 'display_name': 'John Ng', 'link': 'https://stackoverflow.com/users/1190109/john-ng'}",True,533,,3,5,1407136491,1347758955,12443769,CC BY-SA 3.0,https://stackoverflow.com/questions/12443769/create-function-in-javascript-with-custom-prototype,create function in javascript with custom prototype,1407136491.0,,,,,
1958,"['javascript', 'jquery', 'iframe', 'ckeditor']","{'account_id': 1712194, 'reputation': 494, 'user_id': 1569995, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/cad06ff01cfe9f46dbd43e58caa35896?s=256&d=identicon&r=PG', 'display_name': 'Will Sampson', 'link': 'https://stackoverflow.com/users/1569995/will-sampson'}",True,1894,12596456.0,1,0,1406887224,1348609762,12591587,CC BY-SA 3.0,https://stackoverflow.com/questions/12591587/access-javascript-ckeditor-object-within-an-iframe,access javascript ckeditor object within an iframe,1348687368.0,,,,,
1959,"['javascript', 'filepicker.io']","{'account_id': 1871363, 'reputation': 56, 'user_id': 1693491, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b0e9f3368b431be89555f0239ca6e870?s=256&d=identicon&r=PG', 'display_name': 'chrisjmccreadie', 'link': 'https://stackoverflow.com/users/1693491/chrisjmccreadie'}",True,427,,1,1,1406846813,1348463321,12559123,CC BY-SA 3.0,https://stackoverflow.com/questions/12559123/filepicker-io-add-options-to-makedrop-pane,filepicker.io add options to makedrop pane,1406846813.0,,,,,
1960,"['javascript', 'backbone.js', 'marionette']","{'account_id': 352155, 'reputation': 445, 'user_id': 689066, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/c368231780a624d16d9670730987e36b?s=256&d=identicon&r=PG', 'display_name': 'Gabriel Syme', 'link': 'https://stackoverflow.com/users/689066/gabriel-syme'}",True,7870,12468188.0,2,12,1406805213,1347914137,12466714,CC BY-SA 3.0,https://stackoverflow.com/questions/12466714/backbone-dynamically-switch-templates,Backbone dynamically switch templates,,,,,,
1961,"['javascript', 'cookies', 'curl', 'web-scraping', 'spoofing']","{'account_id': 936987, 'reputation': 2109, 'user_id': 965748, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/681b20e9216a8a10782674fa400333f6?s=256&d=identicon&r=PG', 'display_name': 'user965748', 'link': 'https://stackoverflow.com/users/965748/user965748'}",True,34898,12306542.0,2,6,1406722762,1346944276,12303134,CC BY-SA 3.0,https://stackoverflow.com/questions/12303134/curl-request-on-a-page-requiring-javascript-support,cURL request on a page requiring JavaScript support,1346955951.0,,,,,
1962,"['javascript', 'jquery', 'firefox', 'fullscreen']","{'account_id': 1687614, 'reputation': 3638, 'user_id': 1550566, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://i.stack.imgur.com/ZS42l.jpg?s=256&g=1', 'display_name': 'Ravikumar Sharma', 'link': 'https://stackoverflow.com/users/1550566/ravikumar-sharma'}",True,8079,12543598.0,2,2,1406719621,1347519053,12400912,CC BY-SA 3.0,https://stackoverflow.com/questions/12400912/exit-from-full-screen-not-working,Exit from full screen not working?,1347522502.0,,,,,
1963,"['javascript', 'jslint']","{'account_id': 29567, 'reputation': 55946, 'user_id': 80002, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/73babeb4b448be14151bac397c7b0535?s=256&d=identicon&r=PG', 'display_name': 'mark', 'link': 'https://stackoverflow.com/users/80002/mark'}",True,1187,12553101.0,2,1,1406664151,1348406127,12552644,CC BY-SA 3.0,https://stackoverflow.com/questions/12552644/suppressing-jslint-strict-violation-for-using-this-in-an-inner-function-called-w,Suppressing JSLint Strict Violation for using this in an inner function called with the correct context,1348409941.0,,,,,
1964,"['javascript', 'jquery', 'dojo']","{'account_id': 1182340, 'reputation': 183, 'user_id': 1157004, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/74b8b14c66888aeafeb535d3b57a3a09?s=256&d=identicon&r=PG', 'display_name': 'linusunis fed', 'link': 'https://stackoverflow.com/users/1157004/linusunis-fed'}",True,713,12626362.0,1,0,1406657496,1348760716,12625177,CC BY-SA 3.0,https://stackoverflow.com/questions/12625177/dojo-tree-menu-expand-node-onmouserover,Dojo Tree Menu Expand Node OnMouserOver,1406657496.0,,,,,
1965,"['c#', 'javascript', 'asp.net-mvc', 'razor']","{'account_id': 109988, 'reputation': 11959, 'user_id': 291224, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/2a2b1de121a75b7e9d4d92ad3f807e01?s=256&d=identicon&r=PG&f=1', 'display_name': 'Simsons', 'link': 'https://stackoverflow.com/users/291224/simsons'}",True,2575,12249065.0,1,0,1406612554,1346678945,12248852,CC BY-SA 3.0,https://stackoverflow.com/questions/12248852/how-to-open-another-page-when-i-click-on-image-in-mvc-view,How to open another page when I click on Image in MVC view,,,,,,
1966,"['javascript', 'svg', 'google-visualization', 'appendchild']","{'account_id': 1831675, 'reputation': 1678, 'user_id': 1662948, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/85361fe534c0f7fce12bd738c8358745?s=256&d=identicon&r=PG', 'display_name': 'CMoreira', 'link': 'https://stackoverflow.com/users/1662948/cmoreira'}",True,2714,12615640.0,1,0,1406576923,1348696572,12611078,CC BY-SA 3.0,https://stackoverflow.com/questions/12611078/appendchild-to-svg-defs-to-create-image-background-in-marker-for-geochart-api,appendChild to SVG defs to create Image Background in Marker for Geochart API,1398026576.0,,,,,
1967,"['javascript', 'gruntjs']","{'account_id': 956771, 'reputation': 12230, 'user_id': 981933, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://i.stack.imgur.com/ex30q.jpg?s=256&g=1', 'display_name': 'F Lekschas', 'link': 'https://stackoverflow.com/users/981933/f-lekschas'}",True,9782,12600575.0,5,4,1406471453,1348582936,12585026,CC BY-SA 3.0,https://stackoverflow.com/questions/12585026/grunt-plugins-are-not-installed-in-current-location,Grunt plugins are not installed in current location,1348681188.0,,,,,
1968,"['javascript', 'html', 'safari', 'download']","{'account_id': 959313, 'reputation': 2946, 'user_id': 984029, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/bee32713f838383bdd2b9f66e42ad531?s=256&d=identicon&r=PG', 'display_name': 'JohanShogun', 'link': 'https://stackoverflow.com/users/984029/johanshogun'}",True,3530,12280784.0,2,3,1406310162,1346837545,12278397,CC BY-SA 3.0,https://stackoverflow.com/questions/12278397/how-can-i-save-a-large-8mb-file-using-javascript-in-safari,How can I save a large (8MB) file using JavaScript in Safari?,1495541419.0,,,,,
1969,"['javascript', 'jquery', 'html', 'ajax']","{'account_id': 1747232, 'reputation': 307, 'user_id': 1597122, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/110ed200014c6775fe8e11f0d63c42b2?s=256&d=identicon&r=PG', 'display_name': 'user1597122', 'link': 'https://stackoverflow.com/users/1597122/user1597122'}",True,641,12435445.0,1,0,1406255597,1347689713,12435031,CC BY-SA 3.0,https://stackoverflow.com/questions/12435031/tabs-to-be-loaded-with-ajax,Tabs to be loaded with AJAX,1387819729.0,,,,,
1970,"['javascript', 'asp.net-mvc', 'razor', 'visual-studio-2012']","{'account_id': 1033977, 'reputation': 11163, 'user_id': 1041735, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://i.stack.imgur.com/X4aKS.png?s=256&g=1', 'display_name': 'david.s', 'link': 'https://stackoverflow.com/users/1041735/david-s'}",True,2355,12559317.0,2,12,1406246680,1348421028,12554493,CC BY-SA 3.0,https://stackoverflow.com/questions/12554493/syntax-error-in-razor-view-when-passing-model-properties-as-parameters-to-javasc,Syntax error in Razor view when passing model properties as parameters to javascript function,,,,,,
1971,"['javascript', 'cordova', 'cordova-2.0.0']","{'account_id': 1622497, 'reputation': 1295, 'user_id': 1498779, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/80a424a8eab21f238f28edafba76220b?s=256&d=identicon&r=PG', 'display_name': 'Bohdi', 'link': 'https://stackoverflow.com/users/1498779/bohdi'}",True,2524,12461290.0,2,0,1406196603,1347871454,12455774,CC BY-SA 3.0,https://stackoverflow.com/questions/12455774/how-to-call-phone-plugin-in-javascript,How to call phone plugin in javascript,1406196603.0,,,,,
1972,"['javascript', 'jquery', 'css', 'charts', 'highcharts']","{'account_id': 1749214, 'reputation': 813, 'user_id': 1598711, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://www.gravatar.com/avatar/2748240e5dee391c4676c472ef200498?s=256&d=identicon&r=PG', 'display_name': 'mkhuete', 'link': 'https://stackoverflow.com/users/1598711/mkhuete'}",True,13185,12253959.0,3,5,1406048350,1346685929,12250587,CC BY-SA 3.0,https://stackoverflow.com/questions/12250587/how-can-i-do-in-highchart-to-have-1px-space-between-the-columns-and-the-y-axis,How can I do in Highchart to have 1px space between the columns and the y Axis?,1379301584.0,,,,,
1973,"['javascript', 'backbone.js', 'requirejs']","{'account_id': 253416, 'reputation': 8313, 'user_id': 532102, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/8fdccbea19c1e7735cc65874ef58b8e6?s=256&d=identicon&r=PG', 'display_name': 'tmaximini', 'link': 'https://stackoverflow.com/users/532102/tmaximini'}",True,4329,12313146.0,3,4,1406035401,1346921375,12296302,CC BY-SA 3.0,https://stackoverflow.com/questions/12296302/assigning-variables-to-the-window-object-in-backbone-js,Assigning variables to the window object in Backbone.js,,,,,,
1974,"['javascript', 'jquery', 'textbox', 'code-completion']","{'account_id': 376647, 'reputation': 7639, 'user_id': 728236, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://i.stack.imgur.com/SOeHR.jpg?s=256&g=1', 'display_name': 'Brian Leishman', 'link': 'https://stackoverflow.com/users/728236/brian-leishman'}",True,408,12333125.0,1,2,1405965384,1346883070,12290521,CC BY-SA 3.0,https://stackoverflow.com/questions/12290521/jquery-code-completion-style-textbox-typing,jQuery Code Completion Style Textbox Typing,1405965384.0,,,,,
1975,"['javascript', 'html', 'dom']","{'account_id': 248117, 'reputation': 39, 'user_id': 523294, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/965ab185ac62e1ec1ee431aec86ec353?s=256&d=identicon&r=PG', 'display_name': 'Natastna2', 'link': 'https://stackoverflow.com/users/523294/natastna2'}",True,194,12649886.0,2,0,1405964979,1348889224,12649681,CC BY-SA 3.0,https://stackoverflow.com/questions/12649681/waiting-status-caused-by-incorrect-placement-of-elements-nsfw,Waiting status caused by incorrect placement of elements? NSFW,1405964979.0,,,,,
1976,"['javascript', 'jquery', 'jquery-selectors', 'sizzle']","{'account_id': 37175, 'reputation': 680623, 'user_id': 106224, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://www.gravatar.com/avatar/a2d818d801ce38a33807f68fdd92043a?s=256&d=identicon&r=PG', 'display_name': 'BoltClock', 'link': 'https://stackoverflow.com/users/106224/boltclock'}",True,1197,12503947.0,1,32,1405934950,1347965772,12475595,CC BY-SA 3.0,https://stackoverflow.com/questions/12475595/why-do-functional-pseudos-such-as-not-and-has-allow-quoted-arguments,Why do functional pseudos such as :not() and :has() allow quoted arguments?,1495540919.0,,,,,
1977,"['javascript', 'jquery', 'jquery-mobile']","{'account_id': 1086354, 'reputation': 3859, 'user_id': 1081978, 'user_type': 'registered', 'accept_rate': 63, 'profile_image': 'https://www.gravatar.com/avatar/921d7dcdd48906df284f125851bd76a9?s=256&d=identicon&r=PG', 'display_name': 'kosbou', 'link': 'https://stackoverflow.com/users/1081978/kosbou'}",True,10910,12650593.0,2,1,1405925805,1348864691,12647084,CC BY-SA 3.0,https://stackoverflow.com/questions/12647084/jquery-mobile-how-to-force-target-page-refresh-after-changepage,Jquery mobile how to force target page refresh after changePage,,,,,,
1978,['javascript'],"{'account_id': 1310429, 'reputation': 1500, 'user_id': 1258524, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://i.stack.imgur.com/GTtIO.png?s=256&g=1', 'display_name': 'Nyaarium', 'link': 'https://stackoverflow.com/users/1258524/nyaarium'}",True,1218,12472864.0,2,1,1405806753,1347954865,12472639,CC BY-SA 3.0,https://stackoverflow.com/questions/12472639/javascript-rotate,JavaScript Rotate,,,,,,
1979,"['php', 'javascript', 'jquery', 'ajax']","{'account_id': 37715, 'reputation': 9985, 'user_id': 107922, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/04d84045d7103686077babe11c315b55?s=256&d=identicon&r=PG', 'display_name': 'amit', 'link': 'https://stackoverflow.com/users/107922/amit'}",True,4987,,5,6,1405717013,1348827145,12638010,CC BY-SA 3.0,https://stackoverflow.com/questions/12638010/create-a-progress-bar-on-ajax-call,Create a progress bar on $.ajax call,,,,,,
1980,"['javascript', 'android', 'browser', 'webkit']","{'account_id': 1539838, 'reputation': 315, 'user_id': 1434759, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/b9217561a59309d6b0ddb417324c6cad?s=256&d=identicon&r=PG', 'display_name': 'XterNalz', 'link': 'https://stackoverflow.com/users/1434759/xternalz'}",True,4677,12301935.0,3,4,1405594975,1346933857,12299961,CC BY-SA 3.0,https://stackoverflow.com/questions/12299961/adding-javascript-to-android-browser,Adding JavaScript to Android browser,1346935099.0,,,,,
