,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,protected_date,closed_date,closed_reason,locked_date,migrated_from,community_owned_date
2012,"['php', 'javascript', 'generics']","{'account_id': 1182400, 'reputation': 1111, 'user_id': 1157047, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/c33ef5b6f8742504bb075e161b5728ba?s=256&d=identicon&r=PG', 'display_name': 'You Kuper', 'link': 'https://stackoverflow.com/users/1157047/you-kuper'}",True,5437,2,2,1422456452,1345982760,,12129972,CC BY-SA 3.0,https://stackoverflow.com/questions/12129972/php-or-javascript-open-source-code-of-basic-genetic-algorithm,PHP or JavaScript open source code of basic Genetic Algorithm,12130080.0,1422465122.0,,,,,
2013,"['javascript', 'jquery', 'asp.net-mvc', 'jquery-ui', 'tinymce']","{'account_id': 221962, 'reputation': 7527, 'user_id': 480231, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/fe2ab7095dcecd7465086d789eec795b?s=256&d=identicon&r=PG', 'display_name': '1110', 'link': 'https://stackoverflow.com/users/480231/1110'}",True,7832,2,1,1422442811,1345757650,,12100320,CC BY-SA 3.0,https://stackoverflow.com/questions/12100320/tinymce-validation-gives-error-cannot-call-method-getcontent-of-undefined,TinyMCE validation gives error: Cannot call method &#39;getContent&#39; of undefined,12126902.0,,,,,,
2014,"['javascript', 'samsung-smart-tv']","{'account_id': 110791, 'reputation': 4725, 'user_id': 293042, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/gbqvd.jpg?s=256&g=1', 'display_name': 'WojtekT', 'link': 'https://stackoverflow.com/users/293042/wojtekt'}",True,7048,2,5,1422353378,1345469884,,12038781,CC BY-SA 3.0,https://stackoverflow.com/questions/12038781/samsung-smart-tv-unique-device-identifier,Samsung smart tv unique device identifier,12113470.0,,,,,,
2015,"['javascript', 'google-api']","{'account_id': 19379, 'reputation': 1964, 'user_id': 45388, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/82c576c66a7e5d10124effb0f5a79d6d?s=256&d=identicon&r=PG', 'display_name': 'sotto', 'link': 'https://stackoverflow.com/users/45388/sotto'}",True,7302,1,7,1422349236,1344683004,1344696724.0,11914119,CC BY-SA 3.0,https://stackoverflow.com/questions/11914119/access-google-apis-from-local-html-javascript-without-webserver,access google api&#39;s from local html/javascript (without webserver),14007030.0,,,,,,
2016,"['javascript', 'extjs', 'extjs4']","{'account_id': 1158981, 'reputation': 255, 'user_id': 1138893, 'user_type': 'registered', 'accept_rate': 59, 'profile_image': 'https://www.gravatar.com/avatar/e3f2f3a677364a5a98c1efb60485a750?s=256&d=identicon&r=PG', 'display_name': 'shiro', 'link': 'https://stackoverflow.com/users/1138893/shiro'}",True,45707,3,10,1422336362,1345841986,1368408331.0,12116580,CC BY-SA 3.0,https://stackoverflow.com/questions/12116580/how-to-get-the-value-on-extjs-combo-box,how to get the value on extjs combo box?,12119914.0,,,,,,
2017,"['javascript', 'jscript']","{'account_id': 1023984, 'reputation': 37510, 'user_id': 1033686, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://i.stack.imgur.com/CUp4B.jpg?s=256&g=1', 'display_name': 'Matthew Layton', 'link': 'https://stackoverflow.com/users/1033686/matthew-layton'}",True,16149,6,32,1422237027,1345538123,1422237027.0,12051002,,https://stackoverflow.com/questions/12051002/whats-the-difference-between-javascript-jscript-ecmascript,"What&#39;s the difference between  JavaScript, JScript &amp; ECMAScript?",12051200.0,,1345636651.0,not constructive,,,
2018,"['javascript', 'jquery', 'jscript', 'ecmascript-5']","{'account_id': 1023984, 'reputation': 37510, 'user_id': 1033686, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://i.stack.imgur.com/CUp4B.jpg?s=256&g=1', 'display_name': 'Matthew Layton', 'link': 'https://stackoverflow.com/users/1033686/matthew-layton'}",True,916,2,2,1422237024,1345548517,1495541275.0,12053831,CC BY-SA 3.0,https://stackoverflow.com/questions/12053831/writing-ecmascript5-compliant-code,Writing ECMAScript5 compliant code,12054610.0,,,,,,
2019,"['javascript', 'jscript', 'ecmascript-5', 'ecma262']","{'account_id': 1023984, 'reputation': 37510, 'user_id': 1033686, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://i.stack.imgur.com/CUp4B.jpg?s=256&g=1', 'display_name': 'Matthew Layton', 'link': 'https://stackoverflow.com/users/1033686/matthew-layton'}",True,154,3,1,1422237023,1345664217,1495542008.0,12080213,CC BY-SA 3.0,https://stackoverflow.com/questions/12080213/writing-ecmascript5-compliant-code-part-2,Writing ECMAScript5 compliant code (Part 2),12080440.0,,,,,,
2020,"['javascript', 'php', 'regex', 'pcre']","{'account_id': 1620865, 'reputation': 305, 'user_id': 1521583, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9782d602b4c656346c4536443c3bf370?s=256&d=identicon&r=PG', 'display_name': 'Paul', 'link': 'https://stackoverflow.com/users/1521583/paul'}",True,1545,2,4,1422237021,1346075989,1422237021.0,12143494,CC BY-SA 3.0,https://stackoverflow.com/questions/12143494/php-pcre-validation-in-a-javascript-function,PHP (PCRE) Validation in a Javascript Function,12180511.0,,,,,,
2021,"['javascript', 'jquery', 'delay', 'fadein', 'onload']","{'account_id': 1600260, 'reputation': 11, 'user_id': 1481423, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d068bd22314fb65eeb29b8457ddbcafe?s=256&d=identicon&r=PG', 'display_name': 'Zach', 'link': 'https://stackoverflow.com/users/1481423/zach'}",True,7087,3,0,1422169036,1344299594,,11837797,CC BY-SA 3.0,https://stackoverflow.com/questions/11837797/jquery-delay-and-fade-in-multiple-divs-onload,Jquery: Delay and fade-in multiple divs onload?,,,,,,,
2022,['javascript'],"{'account_id': 292213, 'reputation': 1238, 'user_id': 594845, 'user_type': 'registered', 'accept_rate': 61, 'profile_image': 'https://www.gravatar.com/avatar/d83e9c06651a2c67718413d4138a517c?s=256&d=identicon&r=PG', 'display_name': 'Kaushik Balasubramanain', 'link': 'https://stackoverflow.com/users/594845/kaushik-balasubramanain'}",True,16747,1,-1,1422121462,1344939713,1495535551.0,11950253,,https://stackoverflow.com/questions/11950253/get-element-by-class-in-javascript-and-count-the-number-of-elements-in-them,Get element by class in javascript and count the number of elements in them,,,1345086551.0,exact duplicate,,,
2023,"['javascript', 'jquery', 'internet-explorer', 'yui']","{'account_id': 1146494, 'reputation': 4534, 'user_id': 1129108, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/TGJ3K.jpg?s=256&g=1', 'display_name': 'The Coder', 'link': 'https://stackoverflow.com/users/1129108/the-coder'}",True,152,1,1,1421943809,1344380680,,11855350,CC BY-SA 3.0,https://stackoverflow.com/questions/11855350/using-yui-3-to-trace-jquery-extend,Using YUI 3 to trace jQuery.extend,19992784.0,,,,,,
2024,"['javascript', 'jquery', 'video', 'jwplayer']","{'account_id': 296631, 'reputation': 2208, 'user_id': 601706, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/d0063e75965ec318dd6957616cb36adf?s=256&d=identicon&r=PG', 'display_name': 'Charleshaa', 'link': 'https://stackoverflow.com/users/601706/charleshaa'}",True,7978,2,5,1421934437,1344168916,,11816324,CC BY-SA 3.0,https://stackoverflow.com/questions/11816324/jwplayer-seek-and-ontime-to-play-bits-of-video,jwplayer seek() and onTime() to play bits of video,,,,,,,
2025,"['php', 'javascript']","{'account_id': 997237, 'reputation': 1284, 'user_id': 1012885, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/17139ae4209c3b06e9d836199c914567?s=256&d=identicon&r=PG', 'display_name': 'Monty', 'link': 'https://stackoverflow.com/users/1012885/monty'}",True,4050,9,2,1421865622,1345142268,,11993404,CC BY-SA 3.0,https://stackoverflow.com/questions/11993404/whats-the-difference-in-parentheses-in-if-statements,whats the difference in parentheses in IF statements?,11993553.0,,,,,,
2026,['javascript'],"{'account_id': 979093, 'reputation': 4249, 'user_id': 999312, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://www.gravatar.com/avatar/fbd6ae52a5d5d0792a6b0032a053d34e?s=256&d=identicon&r=PG', 'display_name': 'Robin Drexler', 'link': 'https://stackoverflow.com/users/999312/robin-drexler'}",True,28994,5,34,1421667369,1344283929,,11835217,CC BY-SA 3.0,https://stackoverflow.com/questions/11835217/is-there-a-callback-for-cancelling-window-onbeforeunload,Is there a callback for cancelling window.onbeforeunload,11835394.0,,,,,,
2027,"['javascript', 'backbone.js']","{'account_id': 133055, 'reputation': 3398, 'user_id': 334133, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/40b4a190a6eecf8bb235e921c538c2fc?s=256&d=identicon&r=PG', 'display_name': 'Tom Brunoli', 'link': 'https://stackoverflow.com/users/334133/tom-brunoli'}",True,4851,3,3,1421311319,1345010263,,11964713,CC BY-SA 3.0,https://stackoverflow.com/questions/11964713/backbone-js-modifying-data-in-model-before-save,Backbone.js Modifying data in model before save,11966007.0,,,,,,
2028,"['javascript', 'html', 'internet-explorer', 'angularjs']","{'account_id': 1385695, 'reputation': 124112, 'user_id': 1317805, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://i.stack.imgur.com/1XNRN.jpg?s=256&g=1', 'display_name': 'James Donnelly', 'link': 'https://stackoverflow.com/users/1317805/james-donnelly'}",True,6149,2,9,1421244242,1345109118,1383071359.0,11984223,CC BY-SA 3.0,https://stackoverflow.com/questions/11984223/angularjs-data-binding-issue-on-internet-explorer-using-curly-braces,AngularJS Data Binding issue on Internet Explorer using Curly Braces,11993841.0,,,,,,
2029,"['javascript', 'windows-8', 'microsoft-metro']","{'account_id': 68185, 'reputation': 1741, 'user_id': 199115, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/8f58784cc61f726d7bd784ad75425aa9?s=256&d=identicon&r=PG', 'display_name': 'henry', 'link': 'https://stackoverflow.com/users/199115/henry'}",True,5041,3,0,1421098335,1344453794,1495541715.0,11871695,CC BY-SA 3.0,https://stackoverflow.com/questions/11871695/how-to-capture-visibility-change-app-background-event-in-js-for-a-win8-metro-a,How to capture visibility change / app background event in js for a win8 metro app,11872110.0,,,,,,
2030,"['java', 'javascript', 'colors', 'gradient']","{'account_id': 27737, 'reputation': 10974, 'user_id': 73501, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/57a2f1bd20c890cda2d65b21b52d6024?s=256&d=identicon&r=PG', 'display_name': 'Tony R', 'link': 'https://stackoverflow.com/users/73501/tony-r'}",True,2974,2,0,1421066375,1343786788,,11751663,CC BY-SA 3.0,https://stackoverflow.com/questions/11751663/any-color-manipulation-libraries-in-java,Any Color Manipulation Libraries in Java?,11751809.0,,,,,,
2031,"['javascript', 'json', 'charts', 'pagination', 'd3.js']","{'account_id': 1105475, 'reputation': 895, 'user_id': 1096956, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/6d28b9dd63011f300fc45baa60f18284?s=256&d=identicon&r=PG', 'display_name': 'Boom Shakalaka', 'link': 'https://stackoverflow.com/users/1096956/boom-shakalaka'}",True,4972,2,3,1420824607,1345068454,1347455035.0,11978040,CC BY-SA 3.0,https://stackoverflow.com/questions/11978040/pagination-with-d3-js,Pagination with D3.js,12361828.0,,,,,,
2032,"['c#', 'javascript', 'asp.net']","{'account_id': 1256315, 'reputation': 55, 'user_id': 1215694, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/8f8aca3fd63123c81b16b16fa4107152?s=256&d=identicon&r=PG', 'display_name': 'Chethan Babu R', 'link': 'https://stackoverflow.com/users/1215694/chethan-babu-r'}",False,1786,1,0,1420803491,1344423188,1344424662.0,11862990,CC BY-SA 3.0,https://stackoverflow.com/questions/11862990/how-to-fix-the-header-of-gridview-nested-inside-a-gridview,How to fix the header of gridview nested inside a gridview?,,,,,,,
2033,"['javascript', 'css', 'fonts', 'google-webfonts', 'jqmath']","{'account_id': 1778749, 'reputation': 1, 'user_id': 1621984, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/583f303ab552b8887a367cc1f1809d55?s=256&d=identicon&r=PG', 'display_name': 'user1621984', 'link': 'https://stackoverflow.com/users/1621984/user1621984'}",True,694,1,0,1420742047,1345798216,1420742047.0,12106035,CC BY-SA 3.0,https://stackoverflow.com/questions/12106035/is-it-possible-to-style-jqmath-display-with-another-font-on-webpages,"Is it possible to style jqmath - display with another font, on webpages",,,,,,,
2034,"['javascript', 'mathjax', 'jqmath']","{'account_id': 411299, 'reputation': 5490, 'user_id': 783663, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/538fce711c198016af7d6da1fe16ff07?s=256&d=identicon&r=PG', 'display_name': 'Patrick Lorio', 'link': 'https://stackoverflow.com/users/783663/patrick-lorio'}",True,821,1,3,1420741911,1344041895,1420741911.0,11805054,CC BY-SA 3.0,https://stackoverflow.com/questions/11805054/jqmath-highlight-box-like-bbox-in-mathjax-mathjs,jqMath highlight box like bbox in MathJax/MathJs,11811766.0,,,,,,
2035,"['javascript', 'youtube', 'youtube-api']","{'account_id': 1344336, 'reputation': 2295, 'user_id': 1285360, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/01cbe736cc1075d4baf8071eaf9afc89?s=256&d=identicon&r=PG', 'display_name': 'DaveR', 'link': 'https://stackoverflow.com/users/1285360/daver'}",True,7770,2,6,1420610318,1343901812,1343902594.0,11775207,CC BY-SA 3.0,https://stackoverflow.com/questions/11775207/calculate-percentage-of-youtube-video-viewed-with-api,Calculate percentage of youtube video viewed with API,,,,,,,
2036,"['javascript', 'node.js', 'passport.js']","{'account_id': 238072, 'reputation': 4591, 'user_id': 506712, 'user_type': 'registered', 'accept_rate': 52, 'profile_image': 'https://i.stack.imgur.com/AT9l3.png?s=256&g=1', 'display_name': 'Javier Manzano', 'link': 'https://stackoverflow.com/users/506712/javier-manzano'}",True,222,1,1,1420571733,1344288726,1420571733.0,11836272,CC BY-SA 3.0,https://stackoverflow.com/questions/11836272/passport-profile-id,Passport profile id,11839890.0,,,,,,
2037,"['javascript', 'node.js', 'backbone.js', 'pug', 'passport.js']","{'account_id': 238072, 'reputation': 4591, 'user_id': 506712, 'user_type': 'registered', 'accept_rate': 52, 'profile_image': 'https://i.stack.imgur.com/AT9l3.png?s=256&g=1', 'display_name': 'Javier Manzano', 'link': 'https://stackoverflow.com/users/506712/javier-manzano'}",False,3115,1,5,1420558599,1345666213,1420558599.0,12080652,CC BY-SA 3.0,https://stackoverflow.com/questions/12080652/passport-js-accessing-user-when-using-backbone,Passport.js: accessing user when using backbone,,,,,,,
2038,"['javascript', 'facebook', 'twitter']","{'account_id': 20530, 'reputation': 255277, 'user_id': 49153, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/833df8cee775eea743cb1172dfcd3809?s=256&d=identicon&r=PG', 'display_name': 'Ali', 'link': 'https://stackoverflow.com/users/49153/ali'}",True,2838,1,1,1420527026,1344560152,1344569330.0,11894073,CC BY-SA 3.0,https://stackoverflow.com/questions/11894073/showing-multiple-twitter-share-buttons,Showing multiple twitter share buttons?,11898164.0,,,,,,
2039,"['javascript', 'html', 'canvas', 'svg', 'raphael']","{'account_id': 245674, 'reputation': 3767, 'user_id': 519305, 'user_type': 'registered', 'accept_rate': 48, 'profile_image': 'https://www.gravatar.com/avatar/9f1fa324a0f6415d25c63a71e3148b9a?s=256&d=identicon&r=PG', 'display_name': 'Shiv Kumar Ganesh', 'link': 'https://stackoverflow.com/users/519305/shiv-kumar-ganesh'}",True,4239,3,1,1420488914,1344317959,,11839866,CC BY-SA 3.0,https://stackoverflow.com/questions/11839866/svg-element-as-a-container,SVG element as a Container?,,,,,,,
2040,"['javascript', 'google-drive-api']","{'account_id': 1731057, 'reputation': 3391, 'user_id': 1584657, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7488da97482631923c18b43ac1649d60?s=256&d=identicon&r=PG', 'display_name': 'Danny Ruijters', 'link': 'https://stackoverflow.com/users/1584657/danny-ruijters'}",True,3522,2,2,1420199821,1344429374,,11864657,CC BY-SA 3.0,https://stackoverflow.com/questions/11864657/google-drive-access-webcontentlink-through-javascript,google drive: access webContentLink through javascript,11898327.0,,,,,,
2041,"['javascript', 'jquery', 'ajax', 'json']","{'account_id': 1337436, 'reputation': 14119, 'user_id': 1279820, 'user_type': 'registered', 'accept_rate': 59, 'profile_image': 'https://i.stack.imgur.com/CJFmh.png?s=256&g=1', 'display_name': 'Celeritas', 'link': 'https://stackoverflow.com/users/1279820/celeritas'}",True,6242,3,5,1419965165,1344554144,1371846244.0,11893341,,https://stackoverflow.com/questions/11893341/is-order-relevant-when-learning-javascript-ajax-jquery-and-json,"Is order relevant when learning JavaScript, Ajax, jQuery and JSON?",11893412.0,,1344555430.0,not constructive,,,
2042,"['javascript', 'drop-down-menu', 'twitter-bootstrap']","{'account_id': 1714687, 'reputation': 443, 'user_id': 1572080, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/34b32b7448cb22bcf810d51ecdb90913?s=256&d=identicon&r=PG', 'display_name': 'user192249', 'link': 'https://stackoverflow.com/users/1572080/user192249'}",True,12465,9,2,1419387218,1344659050,,11911888,CC BY-SA 3.0,https://stackoverflow.com/questions/11911888/why-doesnt-my-bootstraps-dropdown-work,Why doesn&#39;t my bootstrap&#39;s dropdown work?,11938499.0,,,,,,
