,tags,owner,is_answered,view_count,closed_date,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,link,closed_reason,title,content_license,protected_date,community_owned_date
2105,"['javascript', 'jquery']","{'account_id': 72131, 'reputation': 6450, 'user_id': 208367, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/8421d10d11e9ddc510d437da8de03cb3?s=256&d=identicon&r=PG', 'display_name': 'julio', 'link': 'https://stackoverflow.com/users/208367/julio'}",True,10238,,12829630.0,2,9,1401111598,1349908998,,12829579,https://stackoverflow.com/questions/12829579/jquery-ajax-returning-data-to-calling-function,,jQuery ajax-- returning data to calling function,CC BY-SA 3.0,,
2106,"['javascript', 'html', 'indexeddb']","{'account_id': 1800815, 'reputation': 514, 'user_id': 1639234, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/3553a901aed3141cb84db9737468b540?s=256&d=identicon&r=PG', 'display_name': 'Ruben Teixeira', 'link': 'https://stackoverflow.com/users/1639234/ruben-teixeira'}",True,1406,,12764805.0,2,0,1401038653,1349359842,1495540096.0,12729187,https://stackoverflow.com/questions/12729187/how-to-bind-an-indexeddb-cursor-result-to-a-autocomplete-input-box,,How to bind an indexedDB cursor result to a autocomplete input box,CC BY-SA 3.0,,
2107,"['javascript', 'node.js']","{'account_id': 217118, 'reputation': 6532, 'user_id': 472765, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/3f19cb804cac10c17908fe623d299e34?s=256&d=identicon&r=PG', 'display_name': 'AlexGad', 'link': 'https://stackoverflow.com/users/472765/alexgad'}",True,2921,,12784427.0,2,3,1401028673,1349630626,1495541798.0,12771077,https://stackoverflow.com/questions/12771077/how-to-optimize-merge-of-two-objects-that-include-arrays-of-objects,,How to Optimize Merge of Two Objects That Include Arrays of Objects,CC BY-SA 3.0,,
2108,"['javascript', 'jquery', 'html', 'dom']","{'account_id': 1307166, 'reputation': 4927, 'user_id': 1255920, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/9c33ac30aacb51bd2704b0cbdbeca0fa?s=256&d=identicon&r=PG', 'display_name': 'Andre Meinhold', 'link': 'https://stackoverflow.com/users/1255920/andre-meinhold'}",True,2039,,12672077.0,3,9,1401016455,1349089324,,12672010,https://stackoverflow.com/questions/12672010/how-to-maintain-a-jquery-reference-using-replacewith,,How to maintain a jQuery reference using replaceWith,CC BY-SA 3.0,,
2109,"['javascript', 'indexeddb']","{'account_id': 1971837, 'reputation': 35, 'user_id': 1770573, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4c62b47ac42bcc38b427b91b4bdc8b39?s=256&d=identicon&r=PG', 'display_name': 'Fernify', 'link': 'https://stackoverflow.com/users/1770573/fernify'}",True,4887,,13046286.0,1,3,1400996786,1351068894,1400996786.0,13045842,https://stackoverflow.com/questions/13045842/error-a-mutation-operation-was-attempted-on-a-database-that-did-not-allow-mutat,,Error &quot;A mutation operation was attempted on a database that did not allow mutations.&quot; when trying to delete objects from an object store in indexedDB,CC BY-SA 3.0,,
2110,"['javascript', 'html', 'indexeddb']","{'account_id': 1413470, 'reputation': 1998, 'user_id': 1339621, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/77f269670af76f039d5f7de97fbe4014?s=256&d=identicon&r=PG', 'display_name': 'Ian', 'link': 'https://stackoverflow.com/users/1339621/ian'}",True,752,,,1,0,1400986167,1350939463,1400986167.0,13019745,https://stackoverflow.com/questions/13019745/indexeddb-read-inconsistency,,indexedDB read inconsistency,CC BY-SA 3.0,,
2111,"['javascript', 'ember.js', 'ember-data']","{'account_id': 1931463, 'reputation': 291, 'user_id': 1740771, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b69668fd1c5825e946ec7b6749985f23?s=256&d=identicon&r=PG', 'display_name': 'rickard2', 'link': 'https://stackoverflow.com/users/1740771/rickard2'}",True,607,,,2,1,1400921652,1350035897,1350038903.0,12856590,https://stackoverflow.com/questions/12856590/two-way-one-to-one-associations-in-ember-data,,Two way one to one associations in Ember Data,CC BY-SA 3.0,,
2112,"['javascript', 'jquery']","{'account_id': 1161811, 'reputation': 2693, 'user_id': 1141174, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/91d9fa8b57052c27db786e71bc87af8c?s=256&d=identicon&r=PG', 'display_name': 'pangi', 'link': 'https://stackoverflow.com/users/1141174/pangi'}",True,1305,,13046528.0,4,0,1400856780,1351071331,1400856780.0,13046500,https://stackoverflow.com/questions/13046500/limit-variable-length,,Limit variable length,CC BY-SA 3.0,,
2113,"['javascript', 'jquery', 'requirejs']","{'account_id': 326860, 'reputation': 6268, 'user_id': 648866, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/d948c12ed49f7979f1a3193017461c61?s=256&d=identicon&r=PG', 'display_name': 'whatf', 'link': 'https://stackoverflow.com/users/648866/whatf'}",True,10226,,12983965.0,3,7,1400841850,1350689920,,12983841,https://stackoverflow.com/questions/12983841/getting-error-with-loading-of-requirejs-and-jquery,,Getting Error with loading of requirejs and jquery,CC BY-SA 3.0,,
2114,"['java', 'javascript', 'eclipse', 'html', 'tomcat']","{'account_id': 236189, 'reputation': 2791, 'user_id': 503510, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'Tintin', 'link': 'https://stackoverflow.com/users/503510/tintin'}",True,15911,,13095005.0,3,0,1400840287,1351282801,,13093868,https://stackoverflow.com/questions/13093868/how-do-i-deploy-a-war-file-onto-tomcat-6-using-eclipse-juno,,How do I deploy a war file onto tomcat 6 using eclipse Juno,CC BY-SA 3.0,,
2115,"['javascript', 'xml', 'dom', 'xml-parsing']","{'account_id': 949087, 'reputation': 4781, 'user_id': 975649, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/9d82d301556d3c51b4b07ba18621c7e0?s=256&d=identicon&r=PG', 'display_name': 'Usman Mutawakil', 'link': 'https://stackoverflow.com/users/975649/usman-mutawakil'}",True,1968,,12730766.0,1,3,1400798493,1349311807,,12718945,https://stackoverflow.com/questions/12718945/textcontent-working-but-nodevalue-does-not,,textContent working but nodeValue does not,CC BY-SA 3.0,,
2116,"['javascript', 'jquery', 'html', 'css']","{'account_id': 278035, 'reputation': 67, 'user_id': 572391, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/fde573342fb8e991e8df2844092e79cb?s=256&d=identicon&r=PG', 'display_name': 'Mr.K', 'link': 'https://stackoverflow.com/users/572391/mr-k'}",True,132,,12794048.0,2,1,1400777848,1349763592,1400777848.0,12793928,https://stackoverflow.com/questions/12793928/how-do-i-calculate-width-of-div-based-on-previous-child-width,,How do I calculate width of div based on previous child width,CC BY-SA 3.0,,
2117,"['javascript', 'jquery', 'json.net']","{'account_id': 1076933, 'reputation': 869, 'user_id': 1074863, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/64b978348fb2febe179c2be289e70a17?s=256&d=identicon&r=PG&f=1', 'display_name': 'Mixcels', 'link': 'https://stackoverflow.com/users/1074863/mixcels'}",True,977,,,3,2,1400720374,1350066788,,12865083,https://stackoverflow.com/questions/12865083/is-there-a-javascript-serializer-for-json-net,,Is there a javascript serializer for JSON.Net?,CC BY-SA 3.0,,
2118,"['javascript', 'jquery', 'youtube', 'youtube-api']","{'account_id': 1586641, 'reputation': 55, 'user_id': 1470827, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b58539e8e5a98e6ca864eaeab81d9d3e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Mye', 'link': 'https://stackoverflow.com/users/1470827/mye'}",True,7019,,12995545.0,3,4,1400719312,1350787177,1495535240.0,12994459,https://stackoverflow.com/questions/12994459/how-to-stop-embedded-youtube-videos-from-playing-simultaneously,,How to stop embedded Youtube videos from playing simultaneously,CC BY-SA 3.0,,
2119,"['javascript', 'oop', 'scope', 'higher-order-functions']","{'account_id': 1216438, 'reputation': 1273, 'user_id': 1195137, 'user_type': 'registered', 'accept_rate': 21, 'profile_image': 'https://www.gravatar.com/avatar/a4efd45c913ab6da419cdcaee02d5205?s=256&d=identicon&r=PG', 'display_name': 'Rag', 'link': 'https://stackoverflow.com/users/1195137/rag'}",True,550,,12987852.0,4,1,1400708406,1350729929,1400708406.0,12987631,https://stackoverflow.com/questions/12987631/javascript-access-object-scope-members-within-higher-order-function,,Javascript: access object scope members within higher order function,CC BY-SA 3.0,,
2120,"['javascript', 'html', 'web-applications', 'cross-browser']","{'account_id': 1154950, 'reputation': 1006, 'user_id': 1137356, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/546adaf2a6cc299639faa9d183cbd289?s=256&d=identicon&r=PG', 'display_name': 'dreta', 'link': 'https://stackoverflow.com/users/1137356/dreta'}",True,1481,1349604793.0,12736429.0,7,6,1400707006,1349379715,1400707006.0,12734665,https://stackoverflow.com/questions/12734665/writing-compatibility-code-for-older-versions-of-non-ie-browsers,not constructive,Writing compatibility code for older versions of non-IE browsers,,,
2121,"['c#', 'javascript', 'jquery', 'asp.net-mvc', 'charts']","{'account_id': 482684, 'reputation': 583, 'user_id': 897237, 'user_type': 'registered', 'accept_rate': 55, 'profile_image': 'https://www.gravatar.com/avatar/43d3e5f985d4f0c3920bad8f0941242b?s=256&d=identicon&r=PG', 'display_name': 'user897237', 'link': 'https://stackoverflow.com/users/897237/user897237'}",False,356,,,2,0,1400672234,1350472023,1351880287.0,12932956,https://stackoverflow.com/questions/12932956/i-need-some-clues-using-chart,,I need some clues using chart,CC BY-SA 3.0,,
2122,"['javascript', 'regex']","{'account_id': 1337835, 'reputation': 53, 'user_id': 1280124, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/209d462753627e82e404b335e54f21b3?s=256&d=identicon&r=PG', 'display_name': 'thomasf', 'link': 'https://stackoverflow.com/users/1280124/thomasf'}",True,7615,,12895007.0,2,4,1400655519,1350301003,1350317176.0,12894812,https://stackoverflow.com/questions/12894812/regex-to-match-all-words-except-those-in-parentheses-javascript,,Regex to match all words except those in parentheses - javascript,CC BY-SA 3.0,,
2123,"['javascript', 'jquery', 'events', 'event-handling']","{'account_id': 453591, 'reputation': 1808, 'user_id': 850678, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/c342f40dfd08947831966d245e2cb5d1?s=256&d=identicon&r=PG', 'display_name': 'aayush shrestha', 'link': 'https://stackoverflow.com/users/850678/aayush-shrestha'}",True,14269,,12684878.0,2,9,1400612775,1349154645,,12684857,https://stackoverflow.com/questions/12684857/jquery-multiple-event-handlers,,jquery multiple event handlers,CC BY-SA 3.0,,
2124,"['javascript', 'css']","{'user_type': 'does_not_exist', 'display_name': 'user1115666'}",True,1067,,13036051.0,1,0,1400606128,1351012222,1400606128.0,13035752,https://stackoverflow.com/questions/13035752/making-a-div-stick-to-the-top-of-the-screen-but-if-scrolled-back-up-return-to-i,,"making a div stick to the top of the screen but if scrolled back up, return to it&#39;s original position?",CC BY-SA 3.0,,
2125,"['javascript', 'html', 'web-services', 'onclick', 'gmail']","{'account_id': 1682091, 'reputation': 517, 'user_id': 1546126, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/5c1c7d772d0474b73246b2184f2735d9?s=256&d=identicon&r=PG', 'display_name': 'BharathNadadur', 'link': 'https://stackoverflow.com/users/1546126/bharathnadadur'}",True,4628,,12664616.0,3,0,1400575751,1349034382,1400575751.0,12664481,https://stackoverflow.com/questions/12664481/java-scripts-not-working-in-html-email-template,,Java scripts not working in html email template,CC BY-SA 3.0,,
2126,"['javascript', 'jquery', 'slickgrid']","{'account_id': 85192, 'reputation': 14345, 'user_id': 237690, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/210decb07195ad03bd973891f037e12c?s=256&d=identicon&r=PG', 'display_name': 'Thomas Kremmel', 'link': 'https://stackoverflow.com/users/237690/thomas-kremmel'}",True,6652,,12845998.0,2,2,1400368533,1349968568,1349969225.0,12842946,https://stackoverflow.com/questions/12842946/select-focus-cell-using-slickgrid,,Select / Focus cell using SlickGrid,CC BY-SA 3.0,,
2127,"['javascript', 'directory', 'google-drive-api']","{'account_id': 383465, 'reputation': 6689, 'user_id': 739331, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/126adb5b6c44fcd058fd51f2d8b4ad90?s=256&d=identicon&r=PG&f=1', 'display_name': 'Mohammed H', 'link': 'https://stackoverflow.com/users/739331/mohammed-h'}",True,3996,,12946978.0,2,1,1400360793,1350463931,1400360793.0,12930527,https://stackoverflow.com/questions/12930527/create-folder-in-google-drive-using-javascript-api,,Create Folder in google drive using JavaScript API,CC BY-SA 3.0,,
2128,"['javascript', 'facebook', 'photo', 'facebook-group']","{'account_id': 1585267, 'reputation': 83, 'user_id': 1469790, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://www.gravatar.com/avatar/bc8bdec7d3087e85fd9d49ca1529ff7e?s=256&d=identicon&r=PG', 'display_name': 'L&#234; Trung Thu', 'link': 'https://stackoverflow.com/users/1469790/l%c3%aa-trung-thu'}",False,478,,,0,0,1400356585,1350886832,1400356585.0,13005925,https://stackoverflow.com/questions/13005925/post-photo-to-group-by-javascript-sdk,,Post Photo to Group by Javascript SDK,CC BY-SA 3.0,,
2129,"['javascript', 'html', 'checkbox']","{'account_id': 1431554, 'reputation': 1214, 'user_id': 1353868, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/6d77c6aa3f12a6c47412671a33b5dd1e?s=256&d=identicon&r=PG', 'display_name': 'Srijan', 'link': 'https://stackoverflow.com/users/1353868/srijan'}",True,3848,,13085375.0,2,0,1400208715,1351247791,1400208715.0,13085287,https://stackoverflow.com/questions/13085287/check-uncheck-all-checkboxes-in-a-grid-view,,Check/Uncheck all checkboxes in a grid view,CC BY-SA 3.0,,
2130,"['javascript', 'angularjs']","{'account_id': 1926736, 'reputation': 221, 'user_id': 1736975, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/823e8e1bf20fd92d5ffafd8dea1d5ebb?s=256&d=identicon&r=PG', 'display_name': 'user1736975', 'link': 'https://stackoverflow.com/users/1736975/user1736975'}",True,41707,,,3,22,1400169115,1349933344,1386086701.0,12832801,https://stackoverflow.com/questions/12832801/angular-js-ng-hide-and-ng-show-api,,Angular JS: ng-hide and ng-show API,CC BY-SA 3.0,,
2131,"['javascript', 'jquery', 'json', 'widget', 'ruby-on-rails-3.2']","{'account_id': 1941257, 'reputation': 506, 'user_id': 1747427, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/895038c23b00c3f4ea41e25fde992cbf?s=256&d=identicon&r=PG', 'display_name': 'kulssaka', 'link': 'https://stackoverflow.com/users/1747427/kulssaka'}",True,2341,,12910750.0,3,2,1400145962,1350313086,1350377155.0,12898338,https://stackoverflow.com/questions/12898338/ruby-on-rails-javascript-widget,,Ruby on rails/Javascript widget,CC BY-SA 3.0,,
2132,"['javascript', 'html', 'audio']","{'account_id': 371938, 'reputation': 884, 'user_id': 720735, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/68aefff7aceb591add812484ef9e4b97?s=256&d=identicon&r=PG', 'display_name': 'Neablis', 'link': 'https://stackoverflow.com/users/720735/neablis'}",True,14674,,23616115.0,2,8,1399918949,1349887996,1349892340.0,12824487,https://stackoverflow.com/questions/12824487/html5-audio-testing-for-invalid-state-error-or-dom-exception-11,,HTML5 audio - testing for Invalid State Error ( Or Dom Exception 11 ),CC BY-SA 3.0,,
2133,"['javascript', 'jquery', 'ajax', 'windows', 'firefox']","{'account_id': 1989774, 'reputation': 11, 'user_id': 1784077, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7e40d4560ff69eed3f07e1f3705d4ae0?s=256&d=identicon&r=PG', 'display_name': 'user1784077', 'link': 'https://stackoverflow.com/users/1784077/user1784077'}",False,222,,,1,1,1399895376,1351546699,1351547380.0,13130060,https://stackoverflow.com/questions/13130060/ajaxing-onbeforeunload-in-firefox-15,,ajaxing onbeforeunload in Firefox 15,CC BY-SA 3.0,,
2134,"['javascript', 'jsf', 'rerender']","{'account_id': 1147273, 'reputation': 734, 'user_id': 1129749, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://i.stack.imgur.com/AiMct.jpg?s=256&g=1', 'display_name': 'A.G.', 'link': 'https://stackoverflow.com/users/1129749/a-g'}",True,29813,,13085569.0,3,17,1399883634,1351228724,,13081129,https://stackoverflow.com/questions/13081129/how-to-re-execute-javascript-function-after-form-rerender,,How to re-execute javascript function after form reRender?,CC BY-SA 3.0,,
2135,"['javascript', 'c++', 'embedded-v8']","{'account_id': 1987248, 'reputation': 109, 'user_id': 1782127, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c3de510140524327a7712bf53944c24b?s=256&d=identicon&r=PG', 'display_name': 'ibn_maksimys', 'link': 'https://stackoverflow.com/users/1782127/ibn-maksimys'}",True,1169,,,3,5,1399858029,1351494908,1399858029.0,13117358,https://stackoverflow.com/questions/13117358/hello-world-js-v8-vs2010,,&quot;Hello World&quot; + JS V8 + VS2010,CC BY-SA 3.0,,
