,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,protected_date,accepted_answer_id,community_owned_date,locked_date,closed_date,closed_reason
825,"['javascript', 'internet-explorer', 'crash', 'fckeditor']","{'account_id': 18763, 'reputation': 21398, 'user_id': 43337, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/678c7ee0f57988f895fe47057eef817c?s=256&d=identicon&r=PG', 'display_name': 'Richard', 'link': 'https://stackoverflow.com/users/43337/richard'}",True,580,1,0,1237383780,1237224260,,651351,CC BY-SA 2.5,https://stackoverflow.com/questions/651351/strange-crash-with-fckeditor-ie-and-image-moving,Strange Crash with FckEditor IE and Image Moving,,658304.0,,,,
826,"['javascript', 'ajax']","{'account_id': 13930, 'reputation': 379, 'user_id': 28240, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://www.gravatar.com/avatar/9d17448e5e7e71b8e60efe32dfa7db0b?s=256&d=identicon&r=PG', 'display_name': 'Michael Itzoe', 'link': 'https://stackoverflow.com/users/28240/michael-itzoe'}",True,809,3,0,1237379651,1237220554,,651129,CC BY-SA 2.5,https://stackoverflow.com/questions/651129/ajax-call-not-responding-on-repeated-request,Ajax call not responding on repeated request,,651241.0,,,,
827,"['javascript', 'xml', 'xpath', 'yahoo-widgets', 'xpath-1.0']","{'account_id': 746, 'reputation': 48931, 'user_id': 974, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/3d7e0433078e5d9b54fb90edf7bd10a3?s=256&d=identicon&r=PG', 'display_name': 'izb', 'link': 'https://stackoverflow.com/users/974/izb'}",True,16116,2,16,1237375966,1237375561,,657855,CC BY-SA 2.5,https://stackoverflow.com/questions/657855/how-to-select-the-nth-item-in-xpath-1-0,How to select the nth item in xpath 1.0?,,657872.0,,,,
828,"['javascript', 'html']","{'account_id': 1079, 'reputation': 27421, 'user_id': 1432, 'user_type': 'registered', 'accept_rate': 66, 'profile_image': 'https://www.gravatar.com/avatar/eac4001b8c054ee994480f0a6e2cdcf8?s=256&d=identicon&r=PG', 'display_name': 'jsight', 'link': 'https://stackoverflow.com/users/1432/jsight'}",True,3930,5,3,1237349049,1237322834,,655962,CC BY-SA 2.5,https://stackoverflow.com/questions/655962/how-can-you-select-the-text-in-a-div-for-copying-into-the-clipboard-from-javas,How can you select the text in a div (for copying into the clipboard) from javascript?,,655985.0,,,,
829,"['javascript', 'html']","{'account_id': 15210, 'reputation': 13677, 'user_id': 31910, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/5fcc0f8df1923f433513b0f731c99402?s=256&d=identicon&r=PG', 'display_name': 'Erv Walter', 'link': 'https://stackoverflow.com/users/31910/erv-walter'}",True,2217,1,3,1237316189,1237305596,1495541230.0,654879,CC BY-SA 3.0,https://stackoverflow.com/questions/654879/is-there-any-way-to-reset-the-cursor-to-the-beginning-of-a-textbox-when-it-loses,Is there any way to reset the cursor to the beginning of a textbox when it loses focus?,,655501.0,,,,
830,"['php', 'javascript', 'html', 'css']","{'account_id': 2704, 'reputation': 33152, 'user_id': 3798, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/cfdd593cc22253bfd5c924a11c61fcc5?s=256&d=identicon&r=PG', 'display_name': 'Kris Erickson', 'link': 'https://stackoverflow.com/users/3798/kris-erickson'}",True,200,2,0,1237306959,1237306040,,654908,CC BY-SA 2.5,https://stackoverflow.com/questions/654908/duplicate-explorer-outlook-type-application-on-a-web-page,Duplicate explorer/outlook type application on a web page,,654968.0,,,,
831,"['javascript', 'html']","{'account_id': 15210, 'reputation': 13677, 'user_id': 31910, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/5fcc0f8df1923f433513b0f731c99402?s=256&d=identicon&r=PG', 'display_name': 'Erv Walter', 'link': 'https://stackoverflow.com/users/31910/erv-walter'}",True,952,5,7,1237301722,1237299575,1237300795.0,654451,CC BY-SA 2.5,https://stackoverflow.com/questions/654451/what-is-the-best-javascript-solution-to-limit-the-length-of-a-textarea,What is the best JavaScript solution to limit the length of a textarea?,,654510.0,,,,
832,"['javascript', 'validation']","{'account_id': 1016, 'reputation': 17614, 'user_id': 1348, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://i.stack.imgur.com/t6UY6.png?s=256&g=1', 'display_name': 'blank', 'link': 'https://stackoverflow.com/users/1348/blank'}",True,492,5,0,1237301701,1237301083,1237301701.0,654543,CC BY-SA 2.5,https://stackoverflow.com/questions/654543/what-is-the-best-approach-for-confirming-html-form-fields,What is the best approach for confirming html form fields?,,654569.0,,,,
833,"['javascript', 'jquery', 'internet-explorer']","{'user_type': 'does_not_exist', 'display_name': 'Michael Dain'}",True,284,1,2,1237295995,1237294803,1237295061.0,654125,CC BY-SA 2.5,https://stackoverflow.com/questions/654125/maddening-ie-javascript-problem,Maddening IE javascript problem?,,654209.0,,,,
834,"['javascript', 'html']","{'account_id': 21491, 'reputation': 32511, 'user_id': 52256, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://www.gravatar.com/avatar/a65e01a757d285d68888a3388d44c33c?s=256&d=identicon&r=PG', 'display_name': 'T.T.T.', 'link': 'https://stackoverflow.com/users/52256/t-t-t'}",True,1376,3,1,1237250553,1237249606,1237250553.0,652637,CC BY-SA 2.5,https://stackoverflow.com/questions/652637/how-can-i-embed-a-scrollable-text-box-to-output-text-on-my-web-page,How can I embed a scrollable text box to output text on my web page?,,652652.0,,,,
835,"['javascript', 'jquery', 'dynamic']","{'account_id': 11285, 'reputation': 6457, 'user_id': 21691, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/cef8807fa16b4bdeef4f6d77fef2cc28?s=256&d=identicon&r=PG', 'display_name': 'Programmin Tool', 'link': 'https://stackoverflow.com/users/21691/programmin-tool'}",True,15039,5,2,1237222642,1236974233,1237222642.0,644358,CC BY-SA 2.5,https://stackoverflow.com/questions/644358/html-javascript-add-attribute-to-an-html-control,Html/Javascript: Add Attribute to an HTML Control,,644446.0,,,,
836,"['javascript', 'asp.net-ajax', 'user-controls', 'updatepanel']","{'account_id': 27026, 'reputation': 115, 'user_id': 70893, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/ea9746183afedfdcd2dd5573c1e56b20?s=256&d=identicon&r=PG', 'display_name': 'RobLinx', 'link': 'https://stackoverflow.com/users/70893/roblinx'}",True,2284,2,0,1237221834,1236812595,,636714,CC BY-SA 2.5,https://stackoverflow.com/questions/636714/asp-net-drag-n-drop-postbacks-and-control-ids,"ASP.Net, Drag-n-Drop, Postbacks, and Control IDs",,636790.0,,,,
837,"['asp.net', 'javascript', 'browser', 'cross-browser']","{'account_id': 17933, 'reputation': 99096, 'user_id': 40655, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/df1b153342c6ff6cc0a670adfebe61db?s=256&d=identicon&r=PG', 'display_name': 'Robin Day', 'link': 'https://stackoverflow.com/users/40655/robin-day'}",True,198,1,5,1237217946,1237209534,,650392,CC BY-SA 2.5,https://stackoverflow.com/questions/650392/page-to-obtain-browser-and-connection-information,Page to obtain browser and connection information,,650948.0,,,,
838,"['javascript', 'image', 'modal-dialog']","{'account_id': 19588, 'reputation': 54664, 'user_id': 46011, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/b4c7b9374987c46b00b8baa33f601af3?s=256&d=identicon&r=PG', 'display_name': 'JD Isaacks', 'link': 'https://stackoverflow.com/users/46011/jd-isaacks'}",True,24667,3,4,1237211378,1237208360,,650322,CC BY-SA 2.5,https://stackoverflow.com/questions/650322/modal-image-popups,modal image popups,,650326.0,,,,
839,"['javascript', 'jquery']","{'user_type': 'does_not_exist', 'display_name': 'Stormga'}",True,142,2,0,1237208708,1237208140,1237208445.0,650316,CC BY-SA 2.5,https://stackoverflow.com/questions/650316/javascript-dropdown,javascript dropdown,,,,,,
840,"['javascript', 'oop', 'static', 'closures']","{'account_id': 27385, 'reputation': 69, 'user_id': 72225, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8fbce06b63dac78e44b6ff0f30932462?s=256&d=identicon&r=PG', 'display_name': 'Steve', 'link': 'https://stackoverflow.com/users/72225/steve'}",True,1546,2,1,1237203733,1237201666,,649978,CC BY-SA 2.5,https://stackoverflow.com/questions/649978/static-public-method-accessing-private-instance-variables-in-javascript,Static public method accessing private instance variables in Javascript,,650064.0,,,,
841,"['javascript', 'dojo']","{'account_id': 28669, 'reputation': 33522, 'user_id': 76799, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/cdf9880343f58061b22555db35fe95ec?s=256&d=identicon&r=PG', 'display_name': 'Mads Mob&#230;k', 'link': 'https://stackoverflow.com/users/76799/mads-mob%c3%a6k'}",True,3732,2,2,1237198207,1237124268,,647819,CC BY-SA 2.5,https://stackoverflow.com/questions/647819/dojo-resize-and-delete-element-on-animation-complete,Dojo resize and delete element on animation complete,,649832.0,,,,
842,"['javascript', 'multiplayer', 'wifi']","{'account_id': 10523, 'reputation': 17608, 'user_id': 19929, 'user_type': 'registered', 'accept_rate': 53, 'profile_image': 'https://www.gravatar.com/avatar/079809e9c2f9a2092b5c6f4788e3a3cb?s=256&d=identicon&r=PG', 'display_name': 'Thomaschaaf', 'link': 'https://stackoverflow.com/users/19929/thomaschaaf'}",True,570,2,1,1237194490,1237123748,1237194490.0,647808,CC BY-SA 2.5,https://stackoverflow.com/questions/647808/multiplayer-game-to-demo-wi-fi,Multiplayer game to demo Wi-fi,,,,,,
843,"['javascript', 'performance', 'optimization']","{'user_type': 'does_not_exist', 'display_name': 'Mums'}",True,343,5,0,1237184860,1237065316,1237074158.0,646747,CC BY-SA 2.5,https://stackoverflow.com/questions/646747/javascript-merging-files-without-problems,JavaScript: merging files without problems?,,646757.0,,,,
844,"['javascript', 'jquery', 'function', 'callback']","{'account_id': 29047, 'reputation': 111, 'user_id': 78186, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/80fb04e0a631872b6b4821a723e09031?s=256&d=identicon&r=PG', 'display_name': 'Erling Thorkildsen', 'link': 'https://stackoverflow.com/users/78186/erling-thorkildsen'}",True,3057,2,0,1237152347,1237087938,1237091223.0,647235,CC BY-SA 2.5,https://stackoverflow.com/questions/647235/javascript-callback-function-issue,Javascript callback function issue,,647253.0,,,,
845,"['javascript', 'html', 'flash']","{'account_id': 12337, 'reputation': 3279, 'user_id': 24218, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/b4c729b4a32c7498dc800a29f6e4c74a?s=256&d=identicon&r=PG', 'display_name': 'timkl', 'link': 'https://stackoverflow.com/users/24218/timkl'}",True,196,1,0,1237131886,1237131492,,647994,CC BY-SA 2.5,https://stackoverflow.com/questions/647994/problem-with-swfobject-in-ie,Problem with SWFObject in IE,,648009.0,,,,
846,"['php', 'javascript', 'mysql', 'ajax']","{'user_type': 'does_not_exist', 'display_name': 'Lynds85'}",True,25063,2,7,1237112573,1236855965,,638147,CC BY-SA 2.5,https://stackoverflow.com/questions/638147/updating-a-mysql-database-using-php-via-an-onclick-javascript-function,Updating a MySql database using PHP via an onClick javascript function,,,,,,
847,"['javascript', 'xslt', 'scripting']","{'account_id': 22497, 'reputation': 3278, 'user_id': 55563, 'user_type': 'registered', 'accept_rate': 55, 'profile_image': 'https://www.gravatar.com/avatar/004842487d92e5c61c2423e0416d8c75?s=256&d=identicon&r=PG', 'display_name': 'Marcos Buarque', 'link': 'https://stackoverflow.com/users/55563/marcos-buarque'}",True,147,1,1,1237088715,1237088225,,647245,CC BY-SA 2.5,https://stackoverflow.com/questions/647245/script-block-in-xsl-not-being-rendered,Script block in XSL not being rendered,,,,,,
848,"['javascript', 'widget', 'document.write']","{'account_id': 85779, 'reputation': 36133, 'user_id': 238948, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/434e37f74ce9a41c3f18b8d80a1ab88f?s=256&d=identicon&r=PG', 'display_name': 'devios1', 'link': 'https://stackoverflow.com/users/238948/devios1'}",True,992,3,0,1237086160,1237083598,,647137,CC BY-SA 2.5,https://stackoverflow.com/questions/647137/how-do-javascript-tidbits-insert-remote-widgets-onto-a-page,How do JavaScript tidbits insert remote widgets onto a page?,,647189.0,,,,
849,"['javascript', 'ajax', 'caching', 'performance']","{'account_id': 28911, 'reputation': 1062, 'user_id': 1811818, 'user_type': 'registered', 'accept_rate': 39, 'profile_image': 'https://www.gravatar.com/avatar/8e6b71c97c2862bc380e49629926dc4a?s=256&d=identicon&r=PG', 'display_name': 'Willem', 'link': 'https://stackoverflow.com/users/1811818/willem'}",True,1164,3,2,1237060040,1236997257,,645201,CC BY-SA 2.5,https://stackoverflow.com/questions/645201/ajax-and-javascript-cache-efficiency-question,AJAX and Javascript cache efficiency question,,645457.0,,,,
850,"['javascript', 'dom', 'elements']","{'account_id': 28911, 'reputation': 1062, 'user_id': 1811818, 'user_type': 'registered', 'accept_rate': 39, 'profile_image': 'https://www.gravatar.com/avatar/8e6b71c97c2862bc380e49629926dc4a?s=256&d=identicon&r=PG', 'display_name': 'Willem', 'link': 'https://stackoverflow.com/users/1811818/willem'}",True,951,2,1,1237046744,1237044543,,646096,CC BY-SA 2.5,https://stackoverflow.com/questions/646096/dom-memory-and-cpu-management,DOM memory and CPU management,,646148.0,,,,
851,"['javascript', 'performance', 'cross-browser']","{'account_id': 11405, 'reputation': 24801, 'user_id': 21966, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/dfe230d366caf16f3f492bf516b74a8e?s=256&d=identicon&r=PG', 'display_name': 'cbp', 'link': 'https://stackoverflow.com/users/21966/cbp'}",True,344,7,3,1237023402,1236823015,1236843798.0,637111,CC BY-SA 2.5,https://stackoverflow.com/questions/637111/which-of-these-cross-browser-javascript-functions-performs-better,Which of these cross-browser Javascript functions performs better?,,,,,,
852,"['javascript', 'jquery']","{'account_id': 25271, 'reputation': 15176, 'user_id': 64873, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/08d7b42620614dea850038c10bc808be?s=256&d=identicon&r=PG', 'display_name': 'Billy', 'link': 'https://stackoverflow.com/users/64873/billy'}",True,485,1,0,1237019907,1237018534,,645625,CC BY-SA 2.5,https://stackoverflow.com/questions/645625/jquery-click-strange-behavior,JQuery click() strange behavior,,645643.0,,,,
853,"['javascript', 'jquery', 'forms']","{'account_id': 6643, 'reputation': 20514, 'user_id': 11252, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/535d6388fa5b748d9d69e3c00fefd7e6?s=256&d=identicon&r=PG', 'display_name': 'rg88', 'link': 'https://stackoverflow.com/users/11252/rg88'}",True,2590,2,1,1237000073,1236998446,,645231,CC BY-SA 2.5,https://stackoverflow.com/questions/645231/creating-dynamic-form-elements-with-incremented-name-attributes,creating dynamic form elements (with incremented name attributes),,645254.0,,,,
854,"['c#', 'asp.net', 'javascript']","{'account_id': 20571, 'reputation': 2770, 'user_id': 49294, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/48271a6a6291371ec26f209483f9ab8e?s=256&d=identicon&r=PG', 'display_name': 'Carter', 'link': 'https://stackoverflow.com/users/49294/carter'}",True,1208,1,2,1236990637,1236990256,1495535596.0,645056,CC BY-SA 3.0,https://stackoverflow.com/questions/645056/how-can-i-register-a-c-variable-value-to-a-javascript-variable-every-time-an-ev,How can I register a C# variable value to a Javascript variable every time an event is fired,,645060.0,,,,
855,"['javascript', 'html', 'css']","{'user_type': 'does_not_exist', 'display_name': 'user35288'}",True,164,1,0,1236985914,1236954984,,642994,CC BY-SA 2.5,https://stackoverflow.com/questions/642994/weird-html-error,Weird html error,,644942.0,,,,
856,"['javascript', 'jquery', 'optimization', 'selector']","{'account_id': 28955, 'reputation': 13611, 'user_id': 77821, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/08158755b525dacbeca81891769a2094?s=256&d=identicon&r=PG', 'display_name': 'jackb', 'link': 'https://stackoverflow.com/users/77821/jackb'}",True,238,2,0,1236981255,1236965328,,643770,CC BY-SA 2.5,https://stackoverflow.com/questions/643770/help-me-optimize-this-selector-data-div-itemhasdiv-video-guidempty,Help me optimize this selector? $(&#39;#data div.item:has(div.video_guid:empty)&#39;),,643793.0,,,,
857,"['javascript', 'jquery']","{'account_id': 18010, 'reputation': 47336, 'user_id': 40882, 'user_type': 'registered', 'accept_rate': 59, 'profile_image': 'https://www.gravatar.com/avatar/53eea24da205bc1e17fe4010f365d842?s=256&d=identicon&r=PG', 'display_name': 'Coocoo4Cocoa', 'link': 'https://stackoverflow.com/users/40882/coocoo4cocoa'}",True,1630,4,1,1236969262,1236968405,1236969262.0,643965,CC BY-SA 2.5,https://stackoverflow.com/questions/643965/how-to-do-late-binding-with-jquery,How to do late binding with jQuery?,,644039.0,,,,
858,"['javascript', 'search', 'complexity-theory', 'big-o', 'associative-array']","{'account_id': 28911, 'reputation': 1062, 'user_id': 1811818, 'user_type': 'registered', 'accept_rate': 39, 'profile_image': 'https://www.gravatar.com/avatar/8e6b71c97c2862bc380e49629926dc4a?s=256&d=identicon&r=PG', 'display_name': 'Willem', 'link': 'https://stackoverflow.com/users/1811818/willem'}",True,3670,4,7,1236964871,1236939039,1236963954.0,642046,CC BY-SA 2.5,https://stackoverflow.com/questions/642046/effective-ways-of-finding-an-element-in-a-javascript-array,Effective ways of finding an element in a Javascript array,,642121.0,,,,
