,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,protected_date,last_edit_date,closed_date,closed_reason,community_owned_date,locked_date
1043,"['php', 'javascript', 'comet']","{'account_id': 560562, 'reputation': 519, 'user_id': 112083, 'user_type': 'unregistered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/e3a9058b152eb46560bf98d90d648bde?s=256&d=identicon&r=PG', 'display_name': 'philly77', 'link': 'https://stackoverflow.com/users/112083/philly77'}",True,209,915553.0,1,1,1243428872,1243426391,915373,CC BY-SA 2.5,https://stackoverflow.com/questions/915373/passing-an-array-to-javascript-in-comet,Passing an array to Javascript in COMET,,,,,,
1044,"['javascript', 'jquery', 'dom']","{'account_id': 11253, 'reputation': 9742, 'user_id': 21613, 'user_type': 'registered', 'accept_rate': 61, 'profile_image': 'https://i.stack.imgur.com/tB5iV.png?s=256&g=1', 'display_name': 'Dan Burzo', 'link': 'https://stackoverflow.com/users/21613/dan-burzo'}",True,824,,2,0,1243428606,1243428016,915508,CC BY-SA 2.5,https://stackoverflow.com/questions/915508/jquery-getting-elements-from-xml-in-different-order,jquery: getting elements from xml in different order,,,,,,
1045,['javascript'],"{'account_id': 29573, 'reputation': 10530, 'user_id': 80040, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/3207da4973476f04a22cc5f80b5b2de5?s=256&d=identicon&r=PG', 'display_name': 'sanders', 'link': 'https://stackoverflow.com/users/80040/sanders'}",True,154,915402.0,3,0,1243427969,1243426205,915355,CC BY-SA 2.5,https://stackoverflow.com/questions/915355/js-seems-not-to-be-able-to-find-my-form,js seems not to be able to find my form,,1243427487.0,,,,
1046,"['javascript', 'ruby-on-rails', 'ajax', 'autocomplete']","{'account_id': 23374, 'reputation': 13961, 'user_id': 58521, 'user_type': 'registered', 'accept_rate': 59, 'profile_image': 'https://www.gravatar.com/avatar/53d3b6134f292ed40bc81a12689d23f2?s=256&d=identicon&r=PG', 'display_name': 'alamodey', 'link': 'https://stackoverflow.com/users/58521/alamodey'}",True,1337,,2,0,1243427693,1243426984,915421,CC BY-SA 2.5,https://stackoverflow.com/questions/915421/autocomplete-textfield,Autocomplete textfield,,1243427693.0,,,,
1047,"['javascript', 'jquery']","{'account_id': 30448, 'reputation': 3979, 'user_id': 83069, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/0f8d1ee2919ca73a9dcd25b77458dfd5?s=256&d=identicon&r=PG', 'display_name': 'AnC', 'link': 'https://stackoverflow.com/users/83069/anc'}",True,299,915431.0,4,0,1243427090,1243426311,915367,CC BY-SA 2.5,https://stackoverflow.com/questions/915367/advantage-of-each-method-over-for-in-loops,advantage of $.each method over for..in loops?,,,,,,
1048,"['javascript', 'html', 'regex']","{'account_id': 10610, 'reputation': 64602, 'user_id': 20126, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/22fc146c1512cdb4d381222dcbc8b9f8?s=256&d=identicon&r=PG', 'display_name': 'Amr Elgarhy', 'link': 'https://stackoverflow.com/users/20126/amr-elgarhy'}",True,2814,915275.0,6,0,1243425523,1243424231,915245,CC BY-SA 2.5,https://stackoverflow.com/questions/915245/how-to-match-with-javascript-and-regex,How to match with javascript and regex?,,,,,,
1049,['javascript'],"{'user_type': 'does_not_exist', 'display_name': 'chris'}",True,1281,,4,1,1243421709,1243401506,914070,CC BY-SA 2.5,https://stackoverflow.com/questions/914070/obj-is-null-javascript,"obj is null, javascript",,1243402527.0,,,,
1050,"['javascript', 'dom']","{'account_id': 6934, 'reputation': 6636, 'user_id': 11813, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/dea958dbdec5f3f9594ca8ffbba2a5e5?s=256&d=identicon&r=PG', 'display_name': 'Amir Arad', 'link': 'https://stackoverflow.com/users/11813/amir-arad'}",True,220,883569.0,5,3,1243414764,1242748052,883562,CC BY-SA 2.5,https://stackoverflow.com/questions/883562/how-does-a-function-know-where-it-is-located-in-the-dom,how does a function know where it is located in the DOM?,,,,,,
1051,"['javascript', 'html']","{'account_id': 39205, 'reputation': 2699, 'user_id': 112957, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/f7c4453d200f7cfcf8cef60bed383021?s=256&d=identicon&r=PG', 'display_name': 'erickreutz', 'link': 'https://stackoverflow.com/users/112957/erickreutz'}",True,259,914427.0,3,1,1243411326,1243409662,914416,CC BY-SA 2.5,https://stackoverflow.com/questions/914416/use-canvas-tag-or-create-a-bunch-of-divs-whats-faster,Use canvas tag or create a bunch of &lt;div&#39;s&gt; Whats faster?,,,,,,
1052,"['javascript', 'performance']","{'account_id': 34174, 'reputation': 1134, 'user_id': 96326, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://www.gravatar.com/avatar/d149b8f164b56b6057cf1eea9c8575f9?s=256&d=identicon&r=PG', 'display_name': 'victrnava', 'link': 'https://stackoverflow.com/users/96326/victrnava'}",True,360,914325.0,2,0,1243407314,1243401259,914056,CC BY-SA 2.5,https://stackoverflow.com/questions/914056/why-execution-time-is-longer-after-the-first-try-javascript-performance-test,Why execution time is longer after the first try? (javaScript performance test),,,,,,
1053,"['php', 'javascript']","{'account_id': 34739, 'reputation': 17852, 'user_id': 98204, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/79e04ddadfef2b50a8888fd934b6622e?s=256&d=identicon&r=PG', 'display_name': 'Babiker', 'link': 'https://stackoverflow.com/users/98204/babiker'}",True,76,914111.0,2,1,1243402294,1243401279,914058,CC BY-SA 2.5,https://stackoverflow.com/questions/914058/what-are-some-methods-to-disable-or-correct-for-backward-browsing-in-web-apps,What are some methods to disable or correct for backward browsing in web apps?,,,,,,
1054,"['javascript', 'jquery', 'firefox', 'yui']","{'account_id': 38295, 'reputation': 11665, 'user_id': 109826, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/dd3d105dcfa684854ff81f10a88c09a3?s=256&d=identicon&r=PG', 'display_name': 'Keith Bentrup', 'link': 'https://stackoverflow.com/users/109826/keith-bentrup'}",True,542,914065.0,2,2,1243401747,1243385742,913498,CC BY-SA 2.5,https://stackoverflow.com/questions/913498/how-to-give-a-page-focus-again-so-that-the-space-bar-pages-down-in-ff,How to give a page focus again so that the space bar pages down in FF?,,1243389671.0,,,,
1055,"['javascript', 'jquery', 'jquery-plugins', 'cycle', 'image-rotation']","{'account_id': 28293, 'reputation': 99458, 'user_id': 75500, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://lh4.googleusercontent.com/-6krMF6SwdIY/AAAAAAAAAAI/AAAAAAAADzE/5y9xrjn621Q/photo.jpg?sz=256', 'display_name': 'Shimmy Weitzhandler', 'link': 'https://stackoverflow.com/users/75500/shimmy-weitzhandler'}",True,6502,913664.0,2,3,1243392679,1243390470,913639,CC BY-SA 2.5,https://stackoverflow.com/questions/913639/problem-using-jquery-cycle-plugin-as-image-rotator-and-a-pager,Problem using jQuery cycle plugin as image rotator and a pager,,1243391116.0,,,,
1056,"['javascript', 'flash', 'internet-explorer', 'actionscript', 'externalinterface']","{'account_id': 21265, 'reputation': 1251, 'user_id': 51534, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://i.stack.imgur.com/o4JqQ.jpg?s=256&g=1', 'display_name': 'Andrew', 'link': 'https://stackoverflow.com/users/51534/andrew'}",True,2108,913579.0,2,1,1243388624,1243213804,905018,CC BY-SA 2.5,https://stackoverflow.com/questions/905018/externalinterface-call-causing-error-in-ie,ExternalInterface.call causing error in IE,,,,,,
1057,['javascript'],"{'account_id': 21630, 'reputation': 615, 'user_id': 52730, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/bb8518ba002066125aa9b970eb80bfe1?s=256&d=identicon&r=PG', 'display_name': 'Hugo Gameiro', 'link': 'https://stackoverflow.com/users/52730/hugo-gameiro'}",True,326,913238.0,5,3,1243387554,1243377544,913142,CC BY-SA 2.5,https://stackoverflow.com/questions/913142/write-content-from-server-if-javascript-is-not-enabled,Write content from server if JavaScript is not enabled,,1243377776.0,,,,
1058,"['javascript', 'jquery', 'html']","{'account_id': 26339, 'reputation': 10090, 'user_id': 68452, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/e980d4f6f5940ba605a8c31df1d71d70?s=256&d=identicon&r=PG', 'display_name': 'Kladskull', 'link': 'https://stackoverflow.com/users/68452/kladskull'}",True,2392,913465.0,3,1,1243385215,1243384931,913456,CC BY-SA 2.5,https://stackoverflow.com/questions/913456/comparing-two-fields-in-a-form-in-javascript-not-working,Comparing two fields in a form in Javascript - Not working,,1243385215.0,,,,
1059,"['javascript', 'html', 'css']","{'account_id': 32834, 'reputation': 44916, 'user_id': 91385, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/fc5227c70c47a9cc103d741d35f3e17b?s=256&d=identicon&r=PG', 'display_name': 'mike', 'link': 'https://stackoverflow.com/users/91385/mike'}",True,3618,913450.0,2,1,1243384750,1243382704,913378,CC BY-SA 2.5,https://stackoverflow.com/questions/913378/can-javascript-toggle-frameborders,Can Javascript toggle frameborders?,,,,,,
1060,"['javascript', 'jquery', 'css', 'position']","{'account_id': 38295, 'reputation': 11665, 'user_id': 109826, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/dd3d105dcfa684854ff81f10a88c09a3?s=256&d=identicon&r=PG', 'display_name': 'Keith Bentrup', 'link': 'https://stackoverflow.com/users/109826/keith-bentrup'}",True,2423,913289.0,2,4,1243382830,1243380337,913279,CC BY-SA 2.5,https://stackoverflow.com/questions/913279/how-can-i-find-the-position-in-the-page-of-an-element-using-jquery,How can I find the position in the page of an element using jQuery?,,,,,,
1061,"['php', 'javascript']","{'user_type': 'does_not_exist', 'display_name': 'rose'}",True,1820,,3,1,1243381519,1243314099,908997,CC BY-SA 2.5,https://stackoverflow.com/questions/908997/php-javascript-for-calendar-start-and-date-picker,php/javascript for calendar-start and date picker,,,,,,
1062,"['javascript', 'iframe']","{'account_id': 12325, 'reputation': 18971, 'user_id': 24197, 'user_type': 'registered', 'accept_rate': 66, 'profile_image': 'https://www.gravatar.com/avatar/d00446f06dc472fe0f88af617dba71a5?s=256&d=identicon&r=PG', 'display_name': 'sprugman', 'link': 'https://stackoverflow.com/users/24197/sprugman'}",True,1646,913260.0,1,0,1243379989,1243378707,913192,CC BY-SA 2.5,https://stackoverflow.com/questions/913192/getting-containing-div-of-an-iframe,getting containing div of an iframe,,,,,,
1063,"['javascript', 'jquery', 'debugging', 'internet-explorer-7']","{'account_id': 38501, 'reputation': 1684, 'user_id': 110519, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://www.gravatar.com/avatar/020653e069b1ae1fb73e703712cfb34a?s=256&d=identicon&r=PG', 'display_name': 'Andy Copley', 'link': 'https://stackoverflow.com/users/110519/andy-copley'}",True,1105,912973.0,2,0,1243376951,1242912469,892929,CC BY-SA 2.5,https://stackoverflow.com/questions/892929/jquery-custom-gallery-works-in-ff-chrome-safari-ie8-but-not-ie7-point,"jQuery - Custom Gallery - Works in FF, Chrome, Safari &amp; IE8, but not IE7 - pointers?",,1243330763.0,,,,
1064,"['javascript', 'jquery', 'jquery-ui', 'jquery-plugins', 'image-rotation']","{'account_id': 28293, 'reputation': 99458, 'user_id': 75500, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://lh4.googleusercontent.com/-6krMF6SwdIY/AAAAAAAAAAI/AAAAAAAADzE/5y9xrjn621Q/photo.jpg?sz=256', 'display_name': 'Shimmy Weitzhandler', 'link': 'https://stackoverflow.com/users/75500/shimmy-weitzhandler'}",True,3707,912635.0,1,0,1243370331,1243369233,912531,CC BY-SA 2.5,https://stackoverflow.com/questions/912531/how-to-jquery-cycle-lite-plugin-image-rotator-plugin-manually-set-images-by-i,How to: jQuery cycle lite plugin (image rotator plugin) manually set images by ID,,,,,,
1065,"['javascript', 'flash']","{'account_id': 27353, 'reputation': 6618, 'user_id': 72106, 'user_type': 'registered', 'accept_rate': 63, 'profile_image': 'https://www.gravatar.com/avatar/0a2acf615018d5eeba6660a557540294?s=256&d=identicon&r=PG', 'display_name': 'victor', 'link': 'https://stackoverflow.com/users/72106/victor'}",True,135,,1,0,1243369021,1243368847,912492,CC BY-SA 2.5,https://stackoverflow.com/questions/912492/getting-events-on-embedded-objects-with-javascript,Getting events on embedded objects with javascript,,,,,,
1066,['javascript'],"{'account_id': 3562, 'reputation': 7671, 'user_id': 5144, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/bfc44483dd588506bfc7e5db720e38eb?s=256&d=identicon&r=PG', 'display_name': 'ebruchez', 'link': 'https://stackoverflow.com/users/5144/ebruchez'}",True,235,911952.0,5,1,1243368576,1243361141,911938,CC BY-SA 2.5,https://stackoverflow.com/questions/911938/what-is-the-shortest-way-of-converting-any-javascript-value-to-a-string,What is the shortest way of converting any JavaScript value to a string?,,,,,,
1067,"['javascript', 'html', 'css', 'dynamic']","{'account_id': 31059, 'reputation': 20333, 'user_id': 85040, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/990752653c19c5093055304680900a57?s=256&d=identicon&r=PG', 'display_name': 'mark smith', 'link': 'https://stackoverflow.com/users/85040/mark-smith'}",True,187,911014.0,1,0,1243348371,1243346975,910893,CC BY-SA 2.5,https://stackoverflow.com/questions/910893/dynamically-adding-content-to-a-ui-with-javascript-squashes-content-below-in-ie7,Dynamically adding content to a UI with javascript squashes content below in IE7 and 8,,1243347436.0,,,,
1068,"['javascript', 'jquery']","{'account_id': 33421, 'reputation': 5679, 'user_id': 93558, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/57e19e92a761fe6dc5cd055afbc1d941?s=256&d=identicon&r=PG', 'display_name': 'segfault', 'link': 'https://stackoverflow.com/users/93558/segfault'}",True,2274,910949.0,2,1,1243347926,1243346713,910870,CC BY-SA 2.5,https://stackoverflow.com/questions/910870/change-text-box-quantity-change-picture-upon-hover-with-jquery-javascript,"Change text box quantity, change picture upon hover with jQuery/Javascript",,,,,,
1069,"['javascript', 'internet-explorer-8', 'html-select']","{'account_id': 28633, 'reputation': 2179, 'user_id': 76677, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://www.gravatar.com/avatar/986e1af44cebf91600f9b1ad536f6dae?s=256&d=identicon&r=PG', 'display_name': 'Lucas Ayala', 'link': 'https://stackoverflow.com/users/76677/lucas-ayala'}",True,737,910379.0,2,2,1243341004,1243339770,910368,CC BY-SA 2.5,https://stackoverflow.com/questions/910368/maximum-clickable-options-ie8,Maximum clickable options #IE8,,1243340174.0,,,,
1070,['javascript'],"{'account_id': 28287, 'reputation': 1277, 'user_id': 75472, 'user_type': 'registered', 'accept_rate': 19, 'profile_image': 'https://www.gravatar.com/avatar/ed2326ec70c6dbbadfbd4f8533c394e6?s=256&d=identicon&r=PG', 'display_name': 'user75472', 'link': 'https://stackoverflow.com/users/75472/user75472'}",True,913,,4,1,1243333431,1243317998,909121,CC BY-SA 2.5,https://stackoverflow.com/questions/909121/how-to-come-back-to-the-previous-page,How to come back to the previous page,,1243333431.0,,,,
1071,"['javascript', 'jquery']","{'account_id': 20911, 'reputation': 1379, 'user_id': 50395, 'user_type': 'registered', 'accept_rate': 38, 'profile_image': 'https://www.gravatar.com/avatar/7dbb649ecf143b30c41c14dffcd523b6?s=256&d=identicon&r=PG', 'display_name': 'Shiva', 'link': 'https://stackoverflow.com/users/50395/shiva'}",True,2984,,6,0,1243332976,1243018512,899432,CC BY-SA 2.5,https://stackoverflow.com/questions/899432/how-can-i-convert-this-working-javascript-code-to-jquery,How can I convert this working JAVASCRIPT code to JQUERY,,,,,,
1072,"['javascript', 'jquery', 'google-chrome']","{'account_id': 32367, 'reputation': 7253, 'user_id': 89752, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/377d44d45030f5c2b4f5ec95cc97fc6d?s=256&d=identicon&r=PG', 'display_name': 'Ali', 'link': 'https://stackoverflow.com/users/89752/ali'}",True,1099,909738.0,2,0,1243329179,1242575816,874871,CC BY-SA 2.5,https://stackoverflow.com/questions/874871/jquery-date-range-picker-giving-error-in-google-chrome,jQuery Date Range Picker giving error in Google Chrome,,1242577676.0,,,,
1073,"['javascript', 'jquery']","{'account_id': 31357, 'reputation': 2339, 'user_id': 86038, 'user_type': 'registered', 'accept_rate': 63, 'profile_image': 'https://www.gravatar.com/avatar/295a227359847d8f196bde9b36fc77e4?s=256&d=identicon&r=PG', 'display_name': 'Angeline', 'link': 'https://stackoverflow.com/users/86038/angeline'}",True,188,,2,1,1243325320,1242896528,891990,CC BY-SA 2.5,https://stackoverflow.com/questions/891990/javascript-to-jquery,javascript to jquery,,1243320597.0,,,,
