,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason,protected_date,migrated_from,community_owned_date,locked_date
2067,"['php', 'javascript', 'jquery']","{'account_id': 961149, 'reputation': 5239, 'user_id': 985482, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/bc8d926bb23d80568915b40a982be6af?s=256&d=identicon&r=PG', 'display_name': 'Nistor Alexandru', 'link': 'https://stackoverflow.com/users/985482/nistor-alexandru'}",True,5937,11385301.0,3,4,1408343986,1341769458,1341776016.0,11385251,CC BY-SA 3.0,https://stackoverflow.com/questions/11385251/how-to-dynamically-change-add-the-active-state-class-to-a-navigation-link,How to dynamically change (add) the active state class to a navigation link,,,,,,
2068,"['javascript', 'qunit']","{'account_id': 121723, 'reputation': 14114, 'user_id': 315017, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/5bce36b5c88b599b1dcc25775a74e137?s=256&d=identicon&r=PG', 'display_name': 'Jack Allan', 'link': 'https://stackoverflow.com/users/315017/jack-allan'}",False,486,,1,0,1408314129,1341831232,,11393635,CC BY-SA 3.0,https://stackoverflow.com/questions/11393635/qunit-deepequal-test-fails-on-identical-objects,qunit deepEqual test fails on identical objects,,,,,,
2069,"['javascript', 'configuration', 'ckeditor']","{'account_id': 367979, 'reputation': 8480, 'user_id': 714495, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/6c6f38db6c7c70f732ca20c55b7a8731?s=256&d=identicon&r=PG', 'display_name': 'ValeriiVasin', 'link': 'https://stackoverflow.com/users/714495/valeriivasin'}",True,5880,,2,2,1408115754,1342608269,1368198461.0,11539561,CC BY-SA 3.0,https://stackoverflow.com/questions/11539561/ckeditor-how-to-turn-off-autogrow-set-constant-height,CKEditor. How to turn off autogrow (set constant height),,,,,,
2070,"['javascript', 'jquery', 'internet-explorer']","{'account_id': 1667844, 'reputation': 420, 'user_id': 1534909, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/0476c9b9dce3cebee993eb0358e86122?s=256&d=identicon&r=PG', 'display_name': 'ltjfansite', 'link': 'https://stackoverflow.com/users/1534909/ltjfansite'}",True,7649,11633550.0,5,1,1407957872,1342796097,,11581788,CC BY-SA 3.0,https://stackoverflow.com/questions/11581788/get-ie-version-add-class-to-body,Get IE Version + Add Class to body,,,,,,
2071,"['javascript', 'iphone', 'objective-c', 'ios', 'uiwebview']","{'account_id': 1300945, 'reputation': 1429, 'user_id': 1250875, 'user_type': 'registered', 'accept_rate': 49, 'profile_image': 'https://www.gravatar.com/avatar/4c34b762debc7c9d6e4e049e5e85b8ed?s=256&d=identicon&r=PG', 'display_name': 'Sean Smyth', 'link': 'https://stackoverflow.com/users/1250875/sean-smyth'}",False,1728,,2,0,1407934352,1343682948,1345409332.0,11729704,CC BY-SA 3.0,https://stackoverflow.com/questions/11729704/im-trying-to-load-javascript-into-my-uiwebview,I&#39;m trying to load JavaScript into my UIWebView,,,,,,
2072,"['javascript', 'popup', 'window']","{'account_id': 1572037, 'reputation': 1890, 'user_id': 1507726, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/b282ef760947abf975f3e0de254c8f91?s=256&d=identicon&r=PG', 'display_name': 'John Doe', 'link': 'https://stackoverflow.com/users/1507726/john-doe'}",True,13763,11404539.0,2,2,1407874618,1341875268,1341875433.0,11404507,CC BY-SA 3.0,https://stackoverflow.com/questions/11404507/reload-parent-page-after-closing-popup-window,Reload parent page after closing popup window,,,,,,
2073,"['javascript', 'jquery', 'ajax', 'jquery-plugins', 'blockui']","{'account_id': 1459264, 'reputation': 186, 'user_id': 1374021, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/cfa856dcdc9fc0f39b42bbcd80fb361f?s=256&d=identicon&r=PG', 'display_name': 'user1374021', 'link': 'https://stackoverflow.com/users/1374021/user1374021'}",True,2444,,4,5,1407867637,1343139293,1343139998.0,11632792,CC BY-SA 3.0,https://stackoverflow.com/questions/11632792/call-a-function-before-synchronous-call,Call a function before synchronous call,,,,,,
2074,"['javascript', 'json', 'svg', 'd3.js', 'circle-pack']","{'account_id': 1599659, 'reputation': 598, 'user_id': 1532974, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/cb9c2a6bd418b3f913c5c6816b5db5ab?s=256&d=identicon&r=PG', 'display_name': 'kratsg', 'link': 'https://stackoverflow.com/users/1532974/kratsg'}",True,3465,,2,7,1407692617,1342558622,1403668928.0,11530748,CC BY-SA 3.0,https://stackoverflow.com/questions/11530748/d3-bubble-example-what-does-bubble-nodes-do,D3 Bubble Example: What does bubble.nodes() do?,,,,,,
2075,"['javascript', 'mongodb', 'coffeescript', 'mapreduce']","{'account_id': 127134, 'reputation': 2107, 'user_id': 324098, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/5ddb089dbe33b4f8e0d04e7f87155e0b?s=256&d=identicon&r=PG', 'display_name': 'CodeGroover', 'link': 'https://stackoverflow.com/users/324098/codegroover'}",True,1794,,2,2,1407598667,1341383623,1403714385.0,11323590,CC BY-SA 3.0,https://stackoverflow.com/questions/11323590/possible-ways-to-call-external-javascript-function-object-in-mongo-map-or-redu,Possible ways to call external javascript function (object) in mongo map or reduce context,,,,,,
2076,"['javascript', 'validation', 'checkbox', 'checked', 'onsubmit']","{'account_id': 1633462, 'reputation': 414, 'user_id': 1507558, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/e12c212150833d6bc3fd497a4c9d86a2?s=256&d=identicon&r=PG', 'display_name': 'user1507558', 'link': 'https://stackoverflow.com/users/1507558/user1507558'}",True,20582,11368077.0,3,6,1407595373,1341600514,,11368000,CC BY-SA 3.0,https://stackoverflow.com/questions/11368000/javascript-change-form-onsubmit-dynamically,javascript change form onsubmit dynamically,,,,,,
2077,"['php', 'javascript', 'ajax']","{'account_id': 1576425, 'reputation': 719, 'user_id': 1462711, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/57ddc608def5767805e6b13dd20c4e1f?s=256&d=identicon&r=PG', 'display_name': 'infinity', 'link': 'https://stackoverflow.com/users/1462711/infinity'}",True,50336,11636698.0,4,6,1407436461,1343151438,,11636293,CC BY-SA 3.0,https://stackoverflow.com/questions/11636293/populate-another-select-dropdown-from-database-based-on-dropdown-selection,Populate another select dropdown from database based on dropdown selection,,,,,,
2078,"['javascript', 'charts', 'dygraphs']","{'account_id': 1539411, 'reputation': 587, 'user_id': 1434416, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/fb0382395a1039648cecc31155d5a6e7?s=256&d=identicon&r=PG', 'display_name': 'Kashif Waheed', 'link': 'https://stackoverflow.com/users/1434416/kashif-waheed'}",True,5098,,2,3,1407239532,1342567235,1407239532.0,11532219,CC BY-SA 3.0,https://stackoverflow.com/questions/11532219/save-dygraph-chart-into-jpg-image-on-my-local-hard-drive,save dygraph chart into jpg image on my local hard drive,,,,,,
2079,"['javascript', 'jquery', 'design-patterns', 'modular']","{'account_id': 218372, 'reputation': 2813, 'user_id': 474657, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/3c71c97c4230dd2c5a203597b97cd796?s=256&d=identicon&r=PG', 'display_name': 'Wintermute', 'link': 'https://stackoverflow.com/users/474657/wintermute'}",True,1731,11633721.0,4,4,1407239289,1343141114,,11633388,CC BY-SA 3.0,https://stackoverflow.com/questions/11633388/understanding-a-modular-javascript-pattern,understanding a modular javascript pattern,,,,,,
2080,"['javascript', 'jquery', 'openx']","{'account_id': 471340, 'reputation': 510, 'user_id': 879073, 'user_type': 'registered', 'accept_rate': 44, 'profile_image': 'https://www.gravatar.com/avatar/a9c9c688bef99c4380790bf71523fd89?s=256&d=identicon&r=PG', 'display_name': 'Saymon', 'link': 'https://stackoverflow.com/users/879073/saymon'}",True,3636,,3,3,1407046054,1341504581,1407046054.0,11348355,CC BY-SA 3.0,https://stackoverflow.com/questions/11348355/writing-a-string-from-a-function-to-a-div-element-using-the-text-method-in-jqu,Writing a string from a function to a div element using the text() method in jQuery,,,,,,
2081,"['javascript', 'touch', 'extjs']","{'account_id': 1549395, 'reputation': 29, 'user_id': 1442709, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://www.gravatar.com/avatar/c9afa6c4eef8470f1ba4c197efa0bcc6?s=256&d=identicon&r=PG', 'display_name': 'Ahmad Maslan', 'link': 'https://stackoverflow.com/users/1442709/ahmad-maslan'}",False,895,,2,0,1406927060,1341425535,1341437731.0,11333776,CC BY-SA 3.0,https://stackoverflow.com/questions/11333776/how-to-go-to-login-formlogin-js-when-click-submit-on-the-register-formregiste,How to go to login form(login.js) when click submit on the register form(register.js) in sencha touch 2,,,,,,
2082,"['javascript', 'backbone.js']","{'account_id': 1395287, 'reputation': 165, 'user_id': 1325182, 'user_type': 'registered', 'accept_rate': 20, 'profile_image': 'https://www.gravatar.com/avatar/cf9bac41055d7ce041c79b8e06dd3ec1?s=256&d=identicon&r=PG', 'display_name': 'Hien', 'link': 'https://stackoverflow.com/users/1325182/hien'}",True,2061,,2,1,1406891539,1343092950,,11622851,CC BY-SA 3.0,https://stackoverflow.com/questions/11622851/backbone-sync-callback-always-use-error,backbone sync callback always use error,,,,,,
2083,"['javascript', 'javascript-namespaces']","{'account_id': 299851, 'reputation': 240, 'user_id': 606670, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/48dd5e971f6f048a0249837ceb79bf1f?s=256&d=identicon&r=PG', 'display_name': 'collin', 'link': 'https://stackoverflow.com/users/606670/collin'}",False,135,,0,0,1406867534,1342817419,1406867534.0,11586772,CC BY-SA 3.0,https://stackoverflow.com/questions/11586772/javascript-sub-module-method,Javascript Sub Module Method,,,,,,
2084,"['javascript', 'indexeddb']","{'account_id': 132443, 'reputation': 3123, 'user_id': 333137, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/8bda9da3850da60a3e2c732c09c6384b?s=256&d=identicon&r=PG', 'display_name': 'vivek.m', 'link': 'https://stackoverflow.com/users/333137/vivek-m'}",True,19329,11492260.0,3,17,1406818852,1342356734,1400989627.0,11492062,CC BY-SA 3.0,https://stackoverflow.com/questions/11492062/sorting-the-results-of-an-indexeddb-query,Sorting the results of an indexedDB query,,,,,,
2085,"['javascript', 'html', 'sencha-touch', 'sencha-touch-2']","{'account_id': 1208995, 'reputation': 1117, 'user_id': 1177921, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://i.stack.imgur.com/9SyvY.jpg?s=256&g=1', 'display_name': 'Ramesh Lamani', 'link': 'https://stackoverflow.com/users/1177921/ramesh-lamani'}",True,2902,,2,2,1406799987,1341305461,,11307487,CC BY-SA 3.0,https://stackoverflow.com/questions/11307487/indicator-is-not-working-in-loadmask-sencha-touch,indicator is not working in loadmask sencha touch,,,,,,
2086,"['javascript', 'node.js', 'serial-port']","{'account_id': 1183777, 'reputation': 1849, 'user_id': 1158142, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://i.stack.imgur.com/15OA1.jpg?s=256&g=1', 'display_name': 'ipohfly', 'link': 'https://stackoverflow.com/users/1158142/ipohfly'}",True,14572,11681459.0,6,6,1406798189,1343362997,1343888403.0,11681407,CC BY-SA 3.0,https://stackoverflow.com/questions/11681407/how-to-communicate-through-serial-port-on-client-side-using-javascript,how to communicate through serial port on client side using javascript?,,,,,,
2087,"['javascript', 'html', 'button']","{'account_id': 1649924, 'reputation': 307, 'user_id': 1520719, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/6abe448b3c7c5e525b2986c962eadeb7?s=256&d=identicon&r=PG', 'display_name': 'nunong21', 'link': 'https://stackoverflow.com/users/1520719/nunong21'}",False,197,,0,2,1406743597,1343386388,1406743597.0,11686365,CC BY-SA 3.0,https://stackoverflow.com/questions/11686365/getting-content-from-div-in-another-page,Getting content from DIV in another page,,,,,,
2088,"['javascript', 'html', 'html-select']","{'account_id': 1628130, 'reputation': 31, 'user_id': 1503192, 'user_type': 'registered', 'accept_rate': 20, 'profile_image': 'https://www.gravatar.com/avatar/7ee418000b2abec1efa0444d2ba7ddde?s=256&d=identicon&r=PG', 'display_name': 'Suzylee', 'link': 'https://stackoverflow.com/users/1503192/suzylee'}",True,4630,11344927.0,3,0,1406663078,1341492117,1343454775.0,11344587,CC BY-SA 3.0,https://stackoverflow.com/questions/11344587/how-to-fill-select-with-text-on-input-type-text-using-javascript,How to fill &lt;select&gt; with text on &lt;input type=&quot;text&quot;&gt; using Javascript?,,,,,,
2089,"['javascript', 'asp.net']","{'account_id': 987165, 'reputation': 662, 'user_id': 1005390, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/19162ecbf436f44c26bec2a02034580c?s=256&d=identicon&r=PG', 'display_name': 'stackuser', 'link': 'https://stackoverflow.com/users/1005390/stackuser'}",True,611,11657078.0,1,0,1406639648,1343242013,1406639648.0,11656528,CC BY-SA 3.0,https://stackoverflow.com/questions/11656528/user-control-ascx-and-java-script-functions,User control(.ascx) and java script functions,,,,,,
2090,['javascript'],"{'user_type': 'does_not_exist', 'display_name': 'user1516127'}",True,89,11461041.0,2,0,1406583543,1342128470,1406583543.0,11460955,CC BY-SA 3.0,https://stackoverflow.com/questions/11460955/how-does-index-work-when-i-use-it-on-the-exec-result-in-javascript,How does .index work when I use it on the .exec() result in Javascript?,,,,,,
2091,"['javascript', 'jquery', 'jquery-ui']","{'account_id': 156430, 'reputation': 5899, 'user_id': 373712, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/0b56914d0d4b5757254b64b243641281?s=256&d=identicon&r=PG', 'display_name': 'Ashley', 'link': 'https://stackoverflow.com/users/373712/ashley'}",True,9028,11382043.0,2,3,1406582070,1341739165,1341740180.0,11381994,CC BY-SA 3.0,https://stackoverflow.com/questions/11381994/jquery-ui-datepicker-doesnt-update-values,jquery ui datepicker doesn&#39;t update values,,,,,,
2092,"['javascript', 'jquery', 'drupal', 'redirect', 'cookies']","{'account_id': 1672379, 'reputation': 11, 'user_id': 1538596, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c6fc823c3cde9632f72910c742e5691c?s=256&d=identicon&r=PG', 'display_name': 'schwegler', 'link': 'https://stackoverflow.com/users/1538596/schwegler'}",True,833,,2,1,1406522500,1342717292,1406522462.0,11565796,CC BY-SA 3.0,https://stackoverflow.com/questions/11565796/javascript-redirect-if-cookie-present,JavaScript Redirect if Cookie Present,,,,,,
2093,"['javascript', 'iphone', 'ios', 'google-maps', 'driving-distance']","{'account_id': 1628518, 'reputation': 33, 'user_id': 1503524, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/tmstF.jpg?s=256&g=1', 'display_name': 'JakindaHK', 'link': 'https://stackoverflow.com/users/1503524/jakindahk'}",False,363,,0,2,1406312767,1343154127,1406312767.0,11636973,CC BY-SA 3.0,https://stackoverflow.com/questions/11636973/how-to-calculate-driving-distance-in-iphone-app-by-calling-javascript-function,How to calculate driving distance in iphone app by calling javascript function,,,,,,
2094,"['javascript', 'asp.net']","{'account_id': 987165, 'reputation': 662, 'user_id': 1005390, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/19162ecbf436f44c26bec2a02034580c?s=256&d=identicon&r=PG', 'display_name': 'stackuser', 'link': 'https://stackoverflow.com/users/1005390/stackuser'}",True,1990,11562405.0,4,1,1406282481,1342540579,1406282481.0,11526347,CC BY-SA 3.0,https://stackoverflow.com/questions/11526347/error-invoking-javascript-function-from-ascx-file,Error invoking Javascript function from .ascx file,,,,,,
2095,"['javascript', 'openlayers', 'openstreetmap']","{'account_id': 1556326, 'reputation': 166, 'user_id': 1447308, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/cfb323a8b79422753c14105f98941ec5?s=256&d=identicon&r=PG', 'display_name': 'Ronny', 'link': 'https://stackoverflow.com/users/1447308/ronny'}",True,10910,11300515.0,1,1,1406281638,1341223259,,11291457,CC BY-SA 3.0,https://stackoverflow.com/questions/11291457/openlayers-automatically-transform-epsg-4326-coordinates-from-text-layer-into,OpenLayers: Automatically transform EPSG 4326 -Coordinates from Text Layer into map`s projection (EPSG:900913),,,,,,
2096,"['javascript', 'html', 'regex']","{'account_id': 1456436, 'reputation': 2104, 'user_id': 1371896, 'user_type': 'registered', 'accept_rate': 54, 'profile_image': 'https://www.gravatar.com/avatar/0f07e48aeb27fd3893621e6255852217?s=256&d=identicon&r=PG', 'display_name': 'user1371896', 'link': 'https://stackoverflow.com/users/1371896/user1371896'}",True,338,,3,-1,1406095590,1342774328,1361724094.0,11576036,CC BY-SA 3.0,https://stackoverflow.com/questions/11576036/removing-html-tags-from-string,removing html tags from string,,,,,,
