,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,accepted_answer_id,closed_date,closed_reason,protected_date
1818,"['javascript', 'gulp']","{'account_id': 11347409, 'reputation': 71, 'user_id': 8319507, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/cb1771c6ce56a4ef3b72a88dec94d282?s=256&d=identicon&r=PG', 'display_name': 'Sir Kane', 'link': 'https://stackoverflow.com/users/8319507/sir-kane'}",False,37,1,0,1622461697,1622455675,67771770,CC BY-SA 4.0,https://stackoverflow.com/questions/67771770/ability-to-run-a-gulp-task-from-code-instead-of-command-line,Ability to run a `Gulp` task from code instead of command line,1622461531.0,,,,
1819,"['javascript', 'node.js', 'reactjs', 'file']","{'user_type': 'does_not_exist', 'display_name': 'user14854238'}",True,812,1,1,1622461639,1622458309,67772354,CC BY-SA 4.0,https://stackoverflow.com/questions/67772354/the-path-argument-must-be-of-type-string-or-an-instance-of-buffer-or-url-re,The \&quot;path\&quot; argument must be of type string or an instance of Buffer or URL. Received undefined from nodejs,1622458827.0,67773137.0,,,
1820,['javascript'],"{'account_id': 8597860, 'reputation': 2487, 'user_id': 6440372, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/MuAqN.jpg?s=256&g=1', 'display_name': 'Ashish Kamble', 'link': 'https://stackoverflow.com/users/6440372/ashish-kamble'}",True,51,1,0,1622461383,1622458267,67772343,CC BY-SA 4.0,https://stackoverflow.com/questions/67772343/convert-draftjs-styled-string-into-html-code-text-string,convert draftjs styled string into html code text string,1622461383.0,,,,
1821,"['javascript', 'html', 'reactjs', 'iframe', 'video-reactjs']","{'account_id': 12286030, 'reputation': 1602, 'user_id': 8965420, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/gKfR5.gif?s=256&g=1', 'display_name': 'AG_HIHI', 'link': 'https://stackoverflow.com/users/8965420/ag-hihi'}",True,421,1,2,1622461268,1622365499,67759489,CC BY-SA 4.0,https://stackoverflow.com/questions/67759489/javascript-how-to-count-how-much-time-a-user-spent-watching-a-video,Javascript: How to count how much time a user spent watching a video?,,67773065.0,,,
1822,"['javascript', 'html', 'css']","{'account_id': 20887108, 'reputation': 3, 'user_id': 15343444, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjqrS_PgnIo9OPDFEUktrOCx7XaBz3c4GfyVDT0=k-s256', 'display_name': 'seyyed hossein mireslami', 'link': 'https://stackoverflow.com/users/15343444/seyyed-hossein-mireslami'}",True,57,1,0,1622461256,1622459957,67772748,,https://stackoverflow.com/questions/67772748/alert-attribute-from-css-file,alert attribute from css file,,67772866.0,1622460527.0,Duplicate,
1823,"['javascript', 'web3js']","{'account_id': 21753289, 'reputation': 1, 'user_id': 16058990, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhxhNsS7oB-AHslv7N8ng0Y-qAYU6VVN-emUphHBw=k-s256', 'display_name': 'John', 'link': 'https://stackoverflow.com/users/16058990/john'}",False,171,1,0,1622461184,1622449172,67770172,CC BY-SA 4.0,https://stackoverflow.com/questions/67770172/how-do-i-deploy-my-transaction-to-the-eth-network-i-used-my-system-terminal-wit,How do I deploy my transaction to the eth network? I used my system terminal with the infura main net but it doesn&#39;t seem to work,,,,,
1824,"['javascript', 'arrays', 'object']","{'account_id': 7970441, 'reputation': 61, 'user_id': 6015340, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-PYV5a8KmuMw/AAAAAAAAAAI/AAAAAAAAACw/FUrp3vejXjE/photo.jpg?sz=256', 'display_name': 'Amit Chauhan', 'link': 'https://stackoverflow.com/users/6015340/amit-chauhan'}",False,104,3,0,1622460708,1622382812,67761961,CC BY-SA 4.0,https://stackoverflow.com/questions/67761961/mlm-binary-tree-update,MLM binary tree update,1622383399.0,,,,
1825,"['javascript', 'node.js', 'mongodb']","{'account_id': 14917816, 'reputation': 11, 'user_id': 10771097, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-9V3ygJ9xsts/AAAAAAAAAAI/AAAAAAAAAA8/YWeZSc5Ma4g/photo.jpg?sz=256', 'display_name': 'Utkarsh Raj', 'link': 'https://stackoverflow.com/users/10771097/utkarsh-raj'}",True,115,1,0,1622460559,1622453853,67771311,CC BY-SA 4.0,https://stackoverflow.com/questions/67771311/how-to-implement-last-recently-visited-functionality-like-google-docs-with-mongo,How to implement last/recently visited functionality like google docs with mongoDB?,1622458472.0,,,,
1826,"['javascript', 'jquery', 'bootstrap-popover']","{'account_id': 21706615, 'reputation': 1, 'user_id': 16018966, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7b33fec6cb173731aa6b9d77bcac164f?s=256&d=identicon&r=PG&f=1', 'display_name': 'MJ10', 'link': 'https://stackoverflow.com/users/16018966/mj10'}",True,130,2,0,1622460349,1621877212,67676382,CC BY-SA 4.0,https://stackoverflow.com/questions/67676382/how-to-disable-multiple-ajax-call-in-a-bootstrap-popover,How to disable multiple ajax call in a bootstrap popover,1621877816.0,67772842.0,,,
1827,"['javascript', 'html', 'google-sheets']","{'account_id': 17452153, 'reputation': 25, 'user_id': 12774094, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1407640922737018/picture?type=large', 'display_name': 'Timofey Borisov', 'link': 'https://stackoverflow.com/users/12774094/timofey-borisov'}",True,54,1,0,1622460173,1622455705,67771781,CC BY-SA 4.0,https://stackoverflow.com/questions/67771781/google-sheet-custom-html-prompt-doesnt-run-my-gs-script,Google Sheet custom HTML prompt doesn&#39;t run my gs script,,,,,
1828,"['javascript', 'node.js', 'express', 'server']","{'account_id': 18031110, 'reputation': 440, 'user_id': 13105710, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f97cf7476fb312217710acfeea12d662?s=256&d=identicon&r=PG&f=1', 'display_name': 'mooglin', 'link': 'https://stackoverflow.com/users/13105710/mooglin'}",True,46,2,0,1622460120,1622451301,67770654,CC BY-SA 4.0,https://stackoverflow.com/questions/67770654/how-to-route-through-a-path-and-perform-different-functionality-at-different-url,How to route through a path and perform different functionality at different URLs?,,67771076.0,,,
1829,"['javascript', 'vue.js']","{'account_id': 6921767, 'reputation': 2232, 'user_id': 5314198, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/44f71d9e15df20cc1d23dda1cd2570f9?s=256&d=identicon&r=PG&f=1', 'display_name': 'volna', 'link': 'https://stackoverflow.com/users/5314198/volna'}",True,50,1,0,1622460107,1622456419,67771942,CC BY-SA 4.0,https://stackoverflow.com/questions/67771942/prevent-elements-behind-from-the-overlay-being-clicked,Prevent elements behind from the overlay being clicked,1622458770.0,,,,
1830,"['javascript', 'html', 'iframe', 'fullpage.js']","{'account_id': 19429021, 'reputation': 11, 'user_id': 14209912, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/81684c8ddf491d0049fa8b9596214311?s=256&d=identicon&r=PG&f=1', 'display_name': 'Janno', 'link': 'https://stackoverflow.com/users/14209912/janno'}",False,106,0,0,1622460078,1622460078,67772784,CC BY-SA 4.0,https://stackoverflow.com/questions/67772784/making-iframe-scrollable-in-fullpage-js,making iFrame scrollable in fullpage.js,,,,,
1831,"['javascript', 'reactjs', 'typescript', 'react-native']","{'account_id': 21485463, 'reputation': 221, 'user_id': 15832161, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b0157be4979264b9a586f6ab654be6e6?s=256&d=identicon&r=PG&f=1', 'display_name': 'emma', 'link': 'https://stackoverflow.com/users/15832161/emma'}",False,21,1,0,1622460000,1622456956,67772063,CC BY-SA 4.0,https://stackoverflow.com/questions/67772063/react-native-what-is-the-way-to-populate-the-emergencyrolepicker-picker-in-dat,react native : What is the way to populate the EmergencyRolePicker picker in data with a map function rather than hardcoded?,1622457599.0,,,,
1832,"['javascript', 'reactjs', 'reactjs.net']","{'account_id': 3727832, 'reputation': 15, 'user_id': 3101212, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'liveAndrew', 'link': 'https://stackoverflow.com/users/3101212/liveandrew'}",True,111,1,0,1622459927,1622229492,67744422,CC BY-SA 4.0,https://stackoverflow.com/questions/67744422/form-validation-gets-bypassed-when-im-hitting-the-send-button,Form validation gets bypassed when I&#39;m hitting the send button,,67764963.0,,,
1833,"['javascript', 'reactjs', 'swiper.js']","{'account_id': 21780465, 'reputation': 21, 'user_id': 16082243, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d8cf94ccf1822fe778b8f6f91b55bc5c?s=256&d=identicon&r=PG&f=1', 'display_name': 'Nick-dev', 'link': 'https://stackoverflow.com/users/16082243/nick-dev'}",False,166,0,1,1622459882,1622441377,67768689,CC BY-SA 4.0,https://stackoverflow.com/questions/67768689/press-and-hold-button-to-achieve-continuously-moving-slides-in-swiper-reactjs,Press and hold button to achieve continuously moving slides in Swiper (Reactjs),1622459882.0,,,,
1834,"['javascript', 'reactjs', 'react-native', 'frontend', 'mern']","{'account_id': 13267027, 'reputation': 21, 'user_id': 9579443, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/4IJfN.jpg?s=256&g=1', 'display_name': 'Zeeshan Ali Khan', 'link': 'https://stackoverflow.com/users/9579443/zeeshan-ali-khan'}",True,288,1,0,1622459792,1622459022,67772525,CC BY-SA 4.0,https://stackoverflow.com/questions/67772525/how-can-i-pass-function-call-in-a-component-as-a-prop-in-react-native,How can I pass function call in a component as a prop in React Native?,,,,,
1835,"['javascript', 'jquery']","{'account_id': 19459003, 'reputation': 31, 'user_id': 14467240, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2d8b2d69a84e1949c95eff420e0fb296?s=256&d=identicon&r=PG&f=1', 'display_name': 'user14467240', 'link': 'https://stackoverflow.com/users/14467240/user14467240'}",False,49,1,0,1622459676,1622452598,67770989,CC BY-SA 4.0,https://stackoverflow.com/questions/67770989/need-drum-machine-to-work-when-switch-is-toggled-to-on-and-off,Need Drum Machine to work when switch is toggled to ON and OFF,,,,,
1836,"['javascript', 'arrays', 'express', 'mongoose']","{'account_id': 21777561, 'reputation': 3, 'user_id': 16079707, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6e18ce25988d9fa86c31a7f1a126aab7?s=256&d=identicon&r=PG&f=1', 'display_name': 'Damien', 'link': 'https://stackoverflow.com/users/16079707/damien'}",True,47,1,0,1622459568,1622421758,67766820,CC BY-SA 4.0,https://stackoverflow.com/questions/67766820/deleting-an-element-from-an-array-that-is-inside-an-object,"Deleting an element from an Array, that is inside an Object",1622441063.0,67772642.0,,,
1837,"['javascript', 'node.js']","{'account_id': 21435350, 'reputation': 75, 'user_id': 15790906, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/89d095d4238da65a08fee14964774609?s=256&d=identicon&r=PG&f=1', 'display_name': 'ThorEpNorway', 'link': 'https://stackoverflow.com/users/15790906/thorepnorway'}",True,110,2,0,1622459516,1622453431,67771215,CC BY-SA 4.0,https://stackoverflow.com/questions/67771215/match-players-in-array-of-game-searches,Match players in array of game searches,1622454050.0,67772217.0,,,
1838,"['javascript', 'arrays']","{'account_id': 11563952, 'reputation': 45, 'user_id': 8472842, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/332f85421586ba9942153e7e7c52d9e5?s=256&d=identicon&r=PG&f=1', 'display_name': 'nobody', 'link': 'https://stackoverflow.com/users/8472842/nobody'}",False,137,0,0,1622459466,1622453882,67771320,CC BY-SA 4.0,https://stackoverflow.com/questions/67771320/remove-last-n-elements-from-an-array,Remove last N elements from an array,1622459466.0,,,,
1839,"['javascript', 'websocket', 'socket.io']","{'account_id': 1891644, 'reputation': 47, 'user_id': 1709556, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/ca67518abb6875c37e8c5a725fcf494a?s=256&d=identicon&r=PG', 'display_name': 'امير طارق', 'link': 'https://stackoverflow.com/users/1709556/%d8%a7%d9%85%d9%8a%d8%b1-%d8%b7%d8%a7%d8%b1%d9%82'}",False,74,0,1,1622459091,1622459091,67772548,CC BY-SA 4.0,https://stackoverflow.com/questions/67772548/websocket-from-javascript-with-additional-authorization-header,websocket from javascript with additional Authorization header,,,,,
1840,"['javascript', 'reactjs', 'typescript', 'vue.js', 'jsx']","{'account_id': 10709092, 'reputation': 6921, 'user_id': 7881859, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/6c5VB.jpg?s=256&g=1', 'display_name': 'Wenfang Du', 'link': 'https://stackoverflow.com/users/7881859/wenfang-du'}",True,1819,2,16,1622458940,1621866263,67673754,CC BY-SA 4.0,https://stackoverflow.com/questions/67673754/why-kebab-case-non-standard-attributes-are-allowed-while-others-arent-and-how,Why kebab-case non-standard attributes are allowed while others aren&#39;t? And how to define types like this in TypeScript?,1622458940.0,67716249.0,,,
1841,"['javascript', 'google-apps-script']","{'account_id': 21215703, 'reputation': 29, 'user_id': 15603371, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-359-tV-29rk/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckflzi-8kHT94_BVtr8pW0KXPkBqg/s96-c/photo.jpg?sz=256', 'display_name': 'Sarimu', 'link': 'https://stackoverflow.com/users/15603371/sarimu'}",False,63,1,0,1622458679,1622189622,67735235,CC BY-SA 4.0,https://stackoverflow.com/questions/67735235/why-new-submission-deletes-event-of-the-previous-submission-in-google-script,Why new submission deletes event of the previous submission in google script?,1622458679.0,,,,
1842,"['javascript', 'arrays', 'typescript']","{'account_id': 12669849, 'reputation': 790, 'user_id': 9207742, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/dd2e7ce7a694a5bf3c1c2bbed4ac3785?s=256&d=identicon&r=PG&f=1', 'display_name': 'Alpha Bravo Charlie ...', 'link': 'https://stackoverflow.com/users/9207742/alpha-bravo-charlie'}",True,60,1,0,1622458497,1622454025,67771353,CC BY-SA 4.0,https://stackoverflow.com/questions/67771353/check-if-all-relevant-sub-arrays-match-criteria,Check if all relevant sub-arrays match criteria,1622458497.0,67771651.0,,,
1843,"['javascript', 'java', 'jquery', 'ajax', 'spring-boot']","{'account_id': 3886707, 'reputation': 1116, 'user_id': 3217883, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'user3217883', 'link': 'https://stackoverflow.com/users/3217883/user3217883'}",False,113,1,0,1622458354,1622409178,67765864,CC BY-SA 4.0,https://stackoverflow.com/questions/67765864/how-to-return-an-object-with-embedded-objects-to-a-jquery-get-call,How to return an object with embedded objects to a jquery get call?,,,,,
1844,"['javascript', 'angular', 'string', 'components']","{'account_id': 11706472, 'reputation': 73, 'user_id': 9863333, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/wy3T8.jpg?s=256&g=1', 'display_name': 'Mohamed Ibrahim', 'link': 'https://stackoverflow.com/users/9863333/mohamed-ibrahim'}",False,56,1,0,1622458115,1622455991,67771837,CC BY-SA 4.0,https://stackoverflow.com/questions/67771837/i-want-to-pass-an-angular-component-as-a-property-value-of-an-object,I want to pass an angular component as a property value of an object,,,,,
1845,"['javascript', 'reactjs', 'socket.io']","{'account_id': 15476922, 'reputation': 55, 'user_id': 11165355, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-mBf-bkyRn1Y/AAAAAAAAAAI/AAAAAAAAWLM/LRPJYjQmEno/photo.jpg?sz=256', 'display_name': 'Nendil', 'link': 'https://stackoverflow.com/users/11165355/nendil'}",False,103,0,0,1622458114,1622458114,67772311,CC BY-SA 4.0,https://stackoverflow.com/questions/67772311/update-component-in-react-with-socketio-when-component-mount-and-unmount,Update component in react with socketio when component mount and unmount,,,,,
1846,"['javascript', 'reactjs', 'express', 'cookies']","{'account_id': 21782925, 'reputation': 1, 'user_id': 16084396, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gi2A-xUvniNEahaRZfbDfFinYaRHvnT5_RKz7F2Fw=k-s256', 'display_name': 'Enes Harman', 'link': 'https://stackoverflow.com/users/16084396/enes-harman'}",False,144,0,0,1622458013,1622458013,67772289,CC BY-SA 4.0,https://stackoverflow.com/questions/67772289/express-doesnt-send-cookie-to-browser-it-sends-postman,Express doesn&#39;t send cookie to browser? (It sends postman),,,,,
1847,"['javascript', 'sorting', 'ecmascript-6', 'linked-list']","{'account_id': 293280, 'reputation': 387, 'user_id': 596502, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'user596502', 'link': 'https://stackoverflow.com/users/596502/user596502'}",True,216,1,1,1622457982,1622456234,67771895,CC BY-SA 4.0,https://stackoverflow.com/questions/67771895/sort-an-array-of-objects-based-on-previous-and-next-id,sort an array of objects based on previous and next id,,67772281.0,,,
1848,"['javascript', 'node.js', 'discord.js']","{'account_id': 21583341, 'reputation': 126, 'user_id': 15914216, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gju4aKUu7RLfyTI3cMRT6gvasjuUU6w-dj5bUNi=k-s256', 'display_name': 'Glitchy Brick', 'link': 'https://stackoverflow.com/users/15914216/glitchy-brick'}",False,209,0,1,1622457892,1622326004,67756072,CC BY-SA 4.0,https://stackoverflow.com/questions/67756072/how-do-i-check-who-invited-the-user-that-left-discord-js,How Do i Check Who Invited The User That Left Discord.js,1622457892.0,,,,
