,tags,owner,is_answered,view_count,protected_date,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,closed_date,last_edit_date,closed_reason,accepted_answer_id,community_owned_date,migrated_from,locked_date
1762,"['javascript', 'extjs']","{'account_id': 37145, 'reputation': 15139, 'user_id': 106140, 'user_type': 'registered', 'accept_rate': 99, 'profile_image': 'https://www.gravatar.com/avatar/f976af5e820922c8ebc645e42f8e17a4?s=256&d=identicon&r=PG', 'display_name': 'Olivier Pons', 'link': 'https://stackoverflow.com/users/106140/olivier-pons'}",True,5169,,2,0,1264177658,1264168929,2117674,CC BY-SA 2.5,https://stackoverflow.com/questions/2117674/javascript-extjs-treepanel-treeloader-how-to-handle-load-errors,JavaScript / ExtJs : TreePanel / TreeLoader : how to handle load errors?,,1264169626.0,,2117705.0,,,
1763,"['javascript', 'proxy', 'ip', 'subnet', 'pac']","{'user_type': 'does_not_exist', 'display_name': 'user245637'}",False,426,,1,3,1264174919,1262877545,2021291,CC BY-SA 2.5,https://stackoverflow.com/questions/2021291/isinnet-for-asp,IsInNet for ASP,,,,,,,
1764,"['php', 'javascript', 'jquery', 'css', 'background-position']","{'account_id': 93941, 'reputation': 826, 'user_id': 256772, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/209028d48491002275fdec48a813766f?s=256&d=identicon&r=PG', 'display_name': 'Simon Kjellberg', 'link': 'https://stackoverflow.com/users/256772/simon-kjellberg'}",True,1362,,1,2,1264174825,1264168204,2117594,CC BY-SA 2.5,https://stackoverflow.com/questions/2117594/adding-amount-to-background-position-on-click-jquery,Adding amount to background-position on click (jQuery),,1264174825.0,,2117629.0,,,
1765,"['javascript', 'firefox', 'functional-programming', 'reduce']","{'account_id': 84416, 'reputation': 7916, 'user_id': 236007, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://i.stack.imgur.com/BiYes.jpg?s=256&g=1', 'display_name': 'Emre Sevin&#231;', 'link': 'https://stackoverflow.com/users/236007/emre-sevin%c3%a7'}",True,1432,,3,1,1264174633,1264172825,2118123,CC BY-SA 2.5,https://stackoverflow.com/questions/2118123/why-does-reduceright-return-nan-in-javascript,Why does reduceRight return NaN in Javascript?,,1264174633.0,,2118171.0,,,
1766,"['javascript', 'jquery', 'html', 'css', 'shortcut']","{'account_id': 61467, 'reputation': 2170, 'user_id': 183189, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/c1b78435465c8afd558247254bc5cfa6?s=256&d=identicon&r=PG', 'display_name': 'tahdhaze09', 'link': 'https://stackoverflow.com/users/183189/tahdhaze09'}",True,245,,3,1,1264172934,1264171573,2117982,CC BY-SA 2.5,https://stackoverflow.com/questions/2117982/is-there-a-better-way-to-write-this-jquery-script,Is there a better way to write this jQuery script?,,,,2118029.0,,,
1767,"['javascript', 'jquery', 'css', 'wordpress', 'xhtml']","{'account_id': 30799, 'reputation': 144745, 'user_id': 84201, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/5cce99e9bf6154703d8ecdf474a750bd?s=256&d=identicon&r=PG', 'display_name': 'Jitendra Vyas', 'link': 'https://stackoverflow.com/users/84201/jitendra-vyas'}",True,310,,2,2,1264170612,1264072950,2108749,CC BY-SA 2.5,https://stackoverflow.com/questions/2108749/how-to-make-javascript-jquery-code-error-proof,How to make javascript/jquery code error proof?,,1264087643.0,,2108800.0,,,
1768,"['javascript', 'css', 'cross-browser', 'sifr', 'sifr3']","{'account_id': 30799, 'reputation': 144745, 'user_id': 84201, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/5cce99e9bf6154703d8ecdf474a750bd?s=256&d=identicon&r=PG', 'display_name': 'Jitendra Vyas', 'link': 'https://stackoverflow.com/users/84201/jitendra-vyas'}",True,467,,3,3,1264170324,1264162556,2117092,CC BY-SA 3.0,https://stackoverflow.com/questions/2117092/what-are-cons-to-use-sifr-in-terms-of-development-time-accessibility-speed,"What are cons to use sIFR, in terms of , development time, accessibility, speed and mobile devices?",,1495541508.0,,,,,
1769,"['javascript', 'jquery', 'ajax']","{'account_id': 59706, 'reputation': 9631, 'user_id': 178570, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/7341a45d0a534e9f72685a2379db2e5e?s=256&d=identicon&r=PG', 'display_name': 'Sergio', 'link': 'https://stackoverflow.com/users/178570/sergio'}",True,559,,3,1,1264169161,1264168785,2117656,CC BY-SA 2.5,https://stackoverflow.com/questions/2117656/organising-javascript-jquery-alternative-to-using-jquerys-live-hookup,Organising JavaScript / jQuery - alternative to using jQuery&#39;s live hookup,,1264169066.0,,2117700.0,,,
1770,['javascript'],"{'account_id': 583869, 'reputation': 13, 'user_id': 256672, 'user_type': 'unregistered', 'profile_image': 'https://www.gravatar.com/avatar/cdb40398a307ef37f919f486c4f660be?s=256&d=identicon&r=PG', 'display_name': 'Alin', 'link': 'https://stackoverflow.com/users/256672/alin'}",True,232,,2,1,1264164373,1264160082,2116900,CC BY-SA 2.5,https://stackoverflow.com/questions/2116900/does-javascript-still-allocate-memory-for-the-if-scenario-if-the-condition-eva,Does javascript still allocate memory for the &quot;IF&quot; scenario if the condition evaluates to false?,,,,2117239.0,,,
1771,['javascript'],"{'account_id': 583875, 'reputation': 1, 'user_id': 256688, 'user_type': 'unregistered', 'profile_image': 'https://www.gravatar.com/avatar/6f370c8c7109534c3d5c394123a477d7?s=256&d=identicon&r=PG', 'display_name': 'sdf', 'link': 'https://stackoverflow.com/users/256688/sdf'}",True,342,,1,0,1264161401,1264161215,2116984,CC BY-SA 2.5,https://stackoverflow.com/questions/2116984/search-and-replace-all-elements,Search and replace all elements,,,,,,,
1772,"['javascript', 'jquery', 'jquery-ui', 'slider']","{'account_id': 93483, 'reputation': 630, 'user_id': 255729, 'user_type': 'registered', 'accept_rate': 53, 'profile_image': 'https://www.gravatar.com/avatar/1af7f74a3b044620df49ecbde5ae4e4c?s=256&d=identicon&r=PG', 'display_name': 'viMaL', 'link': 'https://stackoverflow.com/users/255729/vimal'}",True,5943,,2,3,1264161154,1264154540,2116426,CC BY-SA 2.5,https://stackoverflow.com/questions/2116426/jquery-ui-slider-setting-values-bug,"Jquery UI slider, setting values bug",,1264160291.0,,2116977.0,,,
1773,"['javascript', 'user-interface', 'firefox', 'session', 'cron']","{'account_id': 41385, 'reputation': 6160, 'user_id': 120237, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/996a57534c6b63829b8aeb48e06fab04?s=256&d=identicon&r=PG', 'display_name': 'Artem', 'link': 'https://stackoverflow.com/users/120237/artem'}",True,2115,,2,3,1264159126,1264081299,2109570,CC BY-SA 2.5,https://stackoverflow.com/questions/2109570/any-way-to-run-firefox-with-greasemonkey-scripts-without-a-gui-x-session,Any way to run Firefox with GreaseMonkey scripts without a GUI/X session,,,,2109598.0,,,
1774,"['javascript', 'regex']","{'account_id': 77600, 'reputation': 506, 'user_id': 221368, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/8d0c4bf8b4d8569d38754fd3617a6882?s=256&d=identicon&r=PG', 'display_name': 'Martin Labuschin', 'link': 'https://stackoverflow.com/users/221368/martin-labuschin'}",True,425,,3,1,1264158738,1264151508,2116140,CC BY-SA 2.5,https://stackoverflow.com/questions/2116140/validates-as-a-phone-number,Validates as a phone number,,1264153622.0,,2116794.0,,,
1775,"['javascript', 'openlayers', 'mapserver']","{'account_id': 83453, 'reputation': 8639, 'user_id': 233978, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/65f30a1438e46ad327370cddd663eac5?s=256&d=identicon&r=PG', 'display_name': 'auralbee', 'link': 'https://stackoverflow.com/users/233978/auralbee'}",True,3588,,1,2,1264155444,1263400141,2058371,CC BY-SA 2.5,https://stackoverflow.com/questions/2058371/openlayers-mapserver-tilecache,"OpenLayers, Mapserver &amp; Tilecache",,1263547031.0,,2116509.0,,,
1776,"['asp.net', 'javascript', 'jquery', 'jquery-ui']","{'account_id': 15773, 'reputation': 44885, 'user_id': 33690, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/bc4a56b34e979d7f2397bcc1ecf25caf?s=256&d=identicon&r=PG', 'display_name': 'Xaisoft', 'link': 'https://stackoverflow.com/users/33690/xaisoft'}",True,1178,,2,0,1264154578,1263999225,2102205,CC BY-SA 2.5,https://stackoverflow.com/questions/2102205/jquery-accordion-does-not-work-when-i-put-the-script-in-script-file-on-a-master,"Jquery accordion does not work when I put the script in script file on a master page, but it does when I put it directly on the page",,,,2102383.0,,,
1777,"['javascript', 'jquery', 'jqgrid']","{'account_id': 586397, 'reputation': 21, 'user_id': 256292, 'user_type': 'unregistered', 'profile_image': 'https://www.gravatar.com/avatar/eb78f1ff5a12c9a8cd0c97b14982ad4a?s=256&d=identicon&r=PG', 'display_name': 'Enrique Reyes', 'link': 'https://stackoverflow.com/users/256292/enrique-reyes'}",True,525,,1,2,1264154274,1264117392,2113879,CC BY-SA 2.5,https://stackoverflow.com/questions/2113879/my-first-grid-doesnt-work,My First Grid Doesn&#39;t Work,,1264129967.0,,,,,
1778,"['javascript', 'dojo']","{'account_id': 50514, 'reputation': 14290, 'user_id': 150703, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/d631ff3e8e38cc28e0f3cc8ccb28f0c5?s=256&d=identicon&r=PG', 'display_name': 'tim_wonil', 'link': 'https://stackoverflow.com/users/150703/tim-wonil'}",True,2901,,1,1,1264153683,1263966290,2099294,CC BY-SA 2.5,https://stackoverflow.com/questions/2099294/dojo-dijit-dialog-underlay-not-showing,dojo dijit dialog underlay not showing,,1264136839.0,,2116351.0,,,
1779,"['php', 'javascript', 'jquery', 'dynamic', 'treeview']","{'account_id': 68023, 'reputation': 5132, 'user_id': 198728, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://i.stack.imgur.com/4rva6.png?s=256&g=1', 'display_name': 'SUN Jiangong', 'link': 'https://stackoverflow.com/users/198728/sun-jiangong'}",True,3187,,2,0,1264153466,1264090822,2110823,CC BY-SA 2.5,https://stackoverflow.com/questions/2110823/dynamic-treeview-php,Dynamic Treeview PHP,,1264090998.0,,2110855.0,,,
1780,"['javascript', 'jquery', 'validation']","{'account_id': 73907, 'reputation': 21, 'user_id': 212591, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/d782c8bd8f27e9b277cb09c1ed737e7f?s=256&d=identicon&r=PG', 'display_name': 'Nehal Rupani', 'link': 'https://stackoverflow.com/users/212591/nehal-rupani'}",False,507,,2,1,1264152545,1264150978,2116095,CC BY-SA 2.5,https://stackoverflow.com/questions/2116095/i-want-to-validate-max-quanity-is-greater-then-min-qty-in-validation-js,I want to validate max quanity is greater then min qty in validation js,,,,,,,
1781,"['javascript', 'function', 'variables']","{'account_id': 93790, 'reputation': 3443, 'user_id': 256430, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/5e6a867bb81e12a9180818de1f337611?s=256&d=identicon&r=PG', 'display_name': 'DondeEstaMiCulo', 'link': 'https://stackoverflow.com/users/256430/dondeestamiculo'}",True,1729,,6,4,1264146222,1264135344,2115010,CC BY-SA 2.5,https://stackoverflow.com/questions/2115010/redeclaring-function-parameters-as-variables,Redeclaring function parameters as variables?,,1264135501.0,,2115047.0,,,
1782,['javascript'],"{'account_id': 583813, 'reputation': 4361, 'user_id': 256515, 'user_type': 'unregistered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/1a4232fa5172a4c1f4b0a1d777e93a67?s=256&d=identicon&r=PG', 'display_name': 'kennedy', 'link': 'https://stackoverflow.com/users/256515/kennedy'}",True,208,,1,0,1264145067,1264144849,2115690,CC BY-SA 2.5,https://stackoverflow.com/questions/2115690/javascript-calling-function,javascript calling function,,1264145025.0,,,,,
1783,"['javascript', 'jquery', 'asp.net-mvc', 'visual-studio-2008', 'ide']","{'account_id': 15444, 'reputation': 1167, 'user_id': 32620, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/86e4995bf76d895117c9665314b716a3?s=256&d=identicon&r=PG', 'display_name': 'Todd Brooks', 'link': 'https://stackoverflow.com/users/32620/todd-brooks'}",True,742,,1,4,1264144319,1264142289,2115514,CC BY-SA 2.5,https://stackoverflow.com/questions/2115514/asp-net-mvc-markup-in-vs2008-script-has-warnings-with-expected-expression,ASP.NET MVC markup in VS2008 script has warnings with &quot;expected expression&quot;,,1264143409.0,,2115645.0,,,
1784,"['javascript', 'windows', 'firefox']","{'account_id': 68024, 'reputation': 60148, 'user_id': 198729, 'user_type': 'registered', 'accept_rate': 51, 'profile_image': 'https://www.gravatar.com/avatar/3b104e63986f3650917b545a243a04a4?s=256&d=identicon&r=PG', 'display_name': 'user198729', 'link': 'https://stackoverflow.com/users/198729/user198729'}",True,375,,3,0,1264141622,1264140837,2115419,CC BY-SA 2.5,https://stackoverflow.com/questions/2115419/how-does-phpmyadmin-open-a-small-window-both-in-firefox-and-ie,How does phpmyadmin open a small window both in firefox and IE?,,,,2115449.0,,,
1785,"['javascript', 'json']","{'account_id': 583411, 'reputation': 33, 'user_id': 254971, 'user_type': 'unregistered', 'profile_image': 'https://www.gravatar.com/avatar/6f0b82b490f20793b4b8ef06ce0a77c1?s=256&d=identicon&r=PG', 'display_name': 'Daquan Hall', 'link': 'https://stackoverflow.com/users/254971/daquan-hall'}",True,283,,1,0,1264141320,1264140750,2115413,CC BY-SA 2.5,https://stackoverflow.com/questions/2115413/why-isnt-my-eval-turning-the-json-string-into-an-object,why isn&#39;t my eval turning the json string into an object,,1264140985.0,,,,,
1786,"['javascript', 'jquery', 'jquery-selectors']","{'account_id': 32371, 'reputation': 149026, 'user_id': 89771, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/be9e4cbcfa96b7e4ad4bc28c88cfdb2b?s=256&d=identicon&r=PG', 'display_name': 'Alix Axel', 'link': 'https://stackoverflow.com/users/89771/alix-axel'}",True,831,,4,1,1264135200,1264134041,2114925,CC BY-SA 2.5,https://stackoverflow.com/questions/2114925/what-does-the-jquery-function-in-jquery-do,What does the jQuery() function in jQuery do?,,1264134713.0,,2114927.0,,,
1787,"['javascript', 'imagemap']","{'account_id': 881528, 'reputation': 13, 'user_id': 256393, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c11f3ba167bd73fb26ae7a65e06840a5?s=256&d=identicon&r=PG', 'display_name': 'Mike Wittmer', 'link': 'https://stackoverflow.com/users/256393/mike-wittmer'}",True,265,,2,0,1264132062,1264130966,2114743,CC BY-SA 2.5,https://stackoverflow.com/questions/2114743/javascript-and-image-maps-question,javascript and image maps question,,,,2114803.0,,,
1788,['javascript'],"{'account_id': 63866, 'reputation': 387, 'user_id': 188814, 'user_type': 'registered', 'accept_rate': 36, 'profile_image': 'https://www.gravatar.com/avatar/f1e42df3a36997c6626d97dc14c05ddd?s=256&d=identicon&r=PG', 'display_name': 'HelloBD', 'link': 'https://stackoverflow.com/users/188814/hellobd'}",True,9176,,4,3,1264128046,1264127488,2114581,CC BY-SA 2.5,https://stackoverflow.com/questions/2114581/how-to-assign-value-to-session-using-javascript,How To Assign Value To Session Using Javascript,,,,2114593.0,,,
1789,"['javascript', 'keypress', 'onkeypress']","{'account_id': 583744, 'reputation': 13, 'user_id': 256333, 'user_type': 'unregistered', 'profile_image': 'https://www.gravatar.com/avatar/789e1afd91f16ca728c079a4279a0ebf?s=256&d=identicon&r=PG', 'display_name': 'John Smith', 'link': 'https://stackoverflow.com/users/256333/john-smith'}",True,1394,,2,1,1264124544,1264122824,2114279,CC BY-SA 2.5,https://stackoverflow.com/questions/2114279/javascript-on-second-keypress,Javascript on second keypress,,1264124544.0,,2114324.0,,,
1790,"['javascript', 'dom', 'internet-explorer']","{'account_id': 586353, 'reputation': 13, 'user_id': 256175, 'user_type': 'unregistered', 'profile_image': 'https://www.gravatar.com/avatar/942c1828903679d10921d2100378eea6?s=256&d=identicon&r=PG', 'display_name': 'Jon Lawrence', 'link': 'https://stackoverflow.com/users/256175/jon-lawrence'}",True,1597,,1,1,1264123896,1264106981,2112793,CC BY-SA 2.5,https://stackoverflow.com/questions/2112793/how-to-get-element-by-id-in-ie-visual-studio-8,How to get element by ID in IE? (Visual Studio 8?),,1264123586.0,,2113002.0,,,
1791,"['javascript', 'jquery', 'html', 'addclass']","{'account_id': 27275, 'reputation': 9670, 'user_id': 71830, 'user_type': 'registered', 'accept_rate': 99, 'profile_image': 'https://www.gravatar.com/avatar/9565672b231ef0e90d5a625699f2eafc?s=256&d=identicon&r=PG', 'display_name': 'menardmam', 'link': 'https://stackoverflow.com/users/71830/menardmam'}",True,593,,3,2,1264122068,1264108728,2112991,CC BY-SA 2.5,https://stackoverflow.com/questions/2112991/div-addclass-only-on-one-div,div addClass only on ONE div,,1264122068.0,,2113023.0,,,
1792,"['javascript', 'jquery', 'serialization', 'json']","{'account_id': 28846, 'reputation': 1764, 'user_id': 77382, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://i.stack.imgur.com/AHJz4.jpg?s=256&g=1', 'display_name': 'Peder Rice', 'link': 'https://stackoverflow.com/users/77382/peder-rice'}",True,9305,,3,5,1264118795,1264107316,2112831,CC BY-SA 2.5,https://stackoverflow.com/questions/2112831/how-does-jquery-deserialize-json,How does jQuery deserialize JSON?,,,,2112854.0,,,
1793,"['javascript', 'facebook']","{'account_id': 22293, 'reputation': 35811, 'user_id': 54829, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/0ded147122e1c318a63340568904762b?s=256&d=identicon&r=PG', 'display_name': 'Dan Fabulich', 'link': 'https://stackoverflow.com/users/54829/dan-fabulich'}",True,4259,,2,0,1264118402,1263348789,2053942,CC BY-SA 2.5,https://stackoverflow.com/questions/2053942/simplest-facebook-javascript-streampublish-example,Simplest Facebook JavaScript streamPublish example?,,1263406225.0,,2059094.0,,,
