,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,bounty_amount,bounty_closes_date,accepted_answer_id,closed_date,closed_reason,protected_date,locked_date
2276,"['javascript', 'html', 'node.js', 'express', 'ejs']","{'account_id': 24648927, 'reputation': 47, 'user_id': 18546254, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1aebae5db4fff52789890d0f6f3d05ac?s=256&d=identicon&r=PG', 'display_name': 'ashwor11', 'link': 'https://stackoverflow.com/users/18546254/ashwor11'}",True,61,1,0,1648642985,1648627058,71673551,CC BY-SA 4.0,https://stackoverflow.com/questions/71673551/onsubmit-function-does-not-invoke-correctly-using-node-js,onsubmit function does not invoke correctly using Node.js,1648627139.0,,,71673870.0,,,,
2277,['javascript'],"{'account_id': 24727852, 'reputation': 1, 'user_id': 18616144, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8f9195ad265d1faf26f2a7e99a8bf298?s=256&d=identicon&r=PG', 'display_name': 'Ameen', 'link': 'https://stackoverflow.com/users/18616144/ameen'}",False,38,1,-3,1648642751,1648531837,71656904,CC BY-SA 4.0,https://stackoverflow.com/questions/71656904/why-always-default-on-switch-clause,Why always default on switch clause?,1648642751.0,,,,,,,
2278,['javascript'],"{'account_id': 21460078, 'reputation': 23, 'user_id': 15811025, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d60fd7f27c6f109bc7634e10f48b35b3?s=256&d=identicon&r=PG&f=1', 'display_name': 'Lilrebel17', 'link': 'https://stackoverflow.com/users/15811025/lilrebel17'}",False,18,0,0,1648642719,1648642719,71677098,CC BY-SA 4.0,https://stackoverflow.com/questions/71677098/clickable-areas-arent-extending-to-the-text,Clickable areas arent extending to the text,,,,,,,,
2279,"['javascript', 'azure', 'fetch']","{'account_id': 13322061, 'reputation': 7, 'user_id': 9616340, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1903091569742391/picture?type=large', 'display_name': 'Erik Palenč&#237;k', 'link': 'https://stackoverflow.com/users/9616340/erik-palen%c4%8d%c3%adk'}",True,189,2,0,1648642618,1648564721,71664098,CC BY-SA 4.0,https://stackoverflow.com/questions/71664098/why-do-i-get-an-empty-response-from-fetch-call,Why do I get an empty response from fetch call?,1648627617.0,,,71664493.0,,,,
2280,"['javascript', 'build', 'rollup']","{'account_id': 440287, 'reputation': 15706, 'user_id': 829771, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/c87afc2dd0b48e5a4e0c5dc1d664ce2b?s=256&d=identicon&r=PG', 'display_name': 'Merc', 'link': 'https://stackoverflow.com/users/829771/merc'}",False,31,0,1,1648642536,1648642536,71677046,CC BY-SA 4.0,https://stackoverflow.com/questions/71677046/rollup-is-it-possible-to-prevent-window-pollution-if-a-module-has-window-ejs,Rollup: Is it possible to prevent window.* pollution if a module has window.ejs = exports;,,,,,,,,
2281,"['javascript', 'node.js', 'postgresql', 'docker']","{'account_id': 24744914, 'reputation': 23, 'user_id': 18631223, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJwpt6VOIzA7vcj1V1l3aLvwy9-0OuRmJHDWzZi9=k-s256', 'display_name': 'raffaeledp98', 'link': 'https://stackoverflow.com/users/18631223/raffaeledp98'}",True,668,1,1,1648642439,1648639558,71676358,,https://stackoverflow.com/questions/71676358/why-cant-i-connect-my-application-docker-to-the-database,Why can&#39;t I connect my application (docker) to the database?,,,,,1648642427.0,Duplicate,,
2282,"['javascript', 'ajax', 'csv', 'special-characters']","{'account_id': 8049123, 'reputation': 159, 'user_id': 6068335, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/507e5609bdf8f94673c8d4112c0003dc?s=256&d=identicon&r=PG&f=1', 'display_name': 'm.Sarto', 'link': 'https://stackoverflow.com/users/6068335/m-sarto'}",False,40,0,1,1648642321,1648642321,71676998,CC BY-SA 4.0,https://stackoverflow.com/questions/71676998/php-csv-file-with-special-char-through-ajax,php csv file with special char through Ajax,,,,,,,,
2283,"['javascript', 'typescript', 'cucumber', 'cypress', 'cypress-cucumber-preprocessor']","{'account_id': 6686073, 'reputation': 312, 'user_id': 5157280, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://i.stack.imgur.com/2NAKi.png?s=256&g=1', 'display_name': 'Rasika', 'link': 'https://stackoverflow.com/users/5157280/rasika'}",False,119,0,0,1648642204,1648642204,71676975,CC BY-SA 4.0,https://stackoverflow.com/questions/71676975/how-to-constructor-inject-dependencies-to-cypress-cucumber-step-classes,How to constructor inject dependencies to cypress cucumber step classes,,,,,,,,
2284,"['javascript', 'ios', 'iphone', 'progressive-web-apps', 'vibration']","{'account_id': 21048569, 'reputation': 21, 'user_id': 15469416, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/xOqI8.jpg?s=256&g=1', 'display_name': 'KroSral', 'link': 'https://stackoverflow.com/users/15469416/krosral'}",True,672,1,2,1648642001,1648641697,71676847,CC BY-SA 4.0,https://stackoverflow.com/questions/71676847/does-ios-support-vibration,Does iOS support vibration?,,,,,,,,
2285,['javascript'],"{'user_type': 'does_not_exist', 'display_name': 'user8472012'}",True,61,1,0,1648641533,1648640184,71676487,CC BY-SA 4.0,https://stackoverflow.com/questions/71676487/get-coordinates-of-element-inside-dropdown,Get coordinates of element inside dropdown,,,,71676799.0,,,,
2286,"['javascript', 'html', 'html5-video', 'mobile-safari']","{'account_id': 19217718, 'reputation': 33, 'user_id': 14042147, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8998c2ab5f87374ac57210bbe89b0638?s=256&d=identicon&r=PG&f=1', 'display_name': 'lollypopp', 'link': 'https://stackoverflow.com/users/14042147/lollypopp'}",False,258,0,0,1648641516,1648641516,71676793,CC BY-SA 4.0,https://stackoverflow.com/questions/71676793/how-does-youtube-plays-video-with-sound-on-mobile-safari-if-apple-block-autoplay,How does Youtube plays video with sound on mobile Safari if Apple block autoplay with sound?,,,,,,,,
2287,"['javascript', 'typescript', 'npm', 'lerna']","{'account_id': 6735114, 'reputation': 3354, 'user_id': 10115847, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/Okv0j.jpg?s=256&g=1', 'display_name': 'Or Yaacov', 'link': 'https://stackoverflow.com/users/10115847/or-yaacov'}",False,488,0,0,1648641434,1648629410,71674051,CC BY-SA 4.0,https://stackoverflow.com/questions/71674051/how-to-update-sub-dependency-with-npm-and-lerna,how to update sub-dependency with npm and lerna,1648641434.0,,,,,,,
2288,"['javascript', 'reactjs']","{'account_id': 21252060, 'reputation': 13, 'user_id': 15634172, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gij1FjXccHn6DUCm6wnhLMsdm5x1ZgVTcNWqRv0=k-s256', 'display_name': 'umair khan', 'link': 'https://stackoverflow.com/users/15634172/umair-khan'}",True,54,1,0,1648641122,1648636637,71675665,CC BY-SA 4.0,https://stackoverflow.com/questions/71675665/how-to-create-custom-layouts-shapes-using-canvas-element-in-react-javascript,How to create custom layouts/shapes using canvas element in react/javascript,,,,71676701.0,,,,
2289,"['javascript', 'angularjs', 'interface']","{'account_id': 9482033, 'reputation': 163, 'user_id': 7049632, 'user_type': 'registered', 'accept_rate': 10, 'profile_image': 'https://graph.facebook.com/10209379337151842/picture?type=large', 'display_name': 'Mayank Purohit', 'link': 'https://stackoverflow.com/users/7049632/mayank-purohit'}",False,28,0,0,1648641075,1648641075,71676690,CC BY-SA 4.0,https://stackoverflow.com/questions/71676690/how-to-access-child-interface-from-parent-interface,How to access child interface from parent Interface,,,,,,,,
2290,"['javascript', 'reactjs', 'react-select']","{'account_id': 7770850, 'reputation': 430, 'user_id': 5880486, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10153880081079166/picture?type=large', 'display_name': 'erondem', 'link': 'https://stackoverflow.com/users/5880486/erondem'}",False,520,1,0,1648640879,1648638213,71676063,CC BY-SA 4.0,https://stackoverflow.com/questions/71676063/how-to-get-group-of-selected-value-in-react-select,How to get group of selected value in react-select,1648639022.0,,,,,,,
2291,"['javascript', 'vue.js', 'element-ui']","{'account_id': 2018213, 'reputation': 1, 'user_id': 1804977, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/S5MSk.jpg?s=256&g=1', 'display_name': 'Abdullah Elameer', 'link': 'https://stackoverflow.com/users/1804977/abdullah-elameer'}",False,195,0,0,1648640815,1648640815,71676645,CC BY-SA 4.0,https://stackoverflow.com/questions/71676645/vuejs-elementui-error-el-upload-it-is-not-display-the-list-of-images-error,"vuejs + elementui error &lt;el-upload&gt; it is not display the list of images , error : TypeError: Cannot read properties of undefined (reading &#39;replace&#39;)",,,,,,,,
2292,"['javascript', 'reactjs', 'redux', 'react-redux']","{'account_id': 3912346, 'reputation': 359, 'user_id': 3719146, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'mary', 'link': 'https://stackoverflow.com/users/3719146/mary'}",True,293,1,-1,1648640798,1648449521,71643309,CC BY-SA 4.0,https://stackoverflow.com/questions/71643309/how-can-access-redux-state-in-sibling-components-without-using-action,How can access redux state in sibling components without using action,1648640052.0,,,71676638.0,,,,
2293,"['javascript', 'arrays', 'google-apps-script', 'javascript-objects', 'airtable']","{'account_id': 19081517, 'reputation': 25, 'user_id': 15977617, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-7scpvyPEft0/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckWJnQVjdKwbLblrJtzOp5FU9QNYA/photo.jpg?sz=256', 'display_name': 'Antony Rappai', 'link': 'https://stackoverflow.com/users/15977617/antony-rappai'}",True,670,2,1,1648640657,1648632422,71674723,CC BY-SA 4.0,https://stackoverflow.com/questions/71674723/retrieve-data-from-an-array-of-objects-in-google-script,Retrieve data from an array of objects in Google Script,1648634197.0,,,71676610.0,,,,
2294,"['javascript', 'reactjs', 'electron']","{'account_id': 14643257, 'reputation': 376, 'user_id': 10575351, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/988664117992630/picture?type=large', 'display_name': 'Cosmin Ciolacu', 'link': 'https://stackoverflow.com/users/10575351/cosmin-ciolacu'}",False,247,0,0,1648640499,1648640233,71676504,CC BY-SA 4.0,https://stackoverflow.com/questions/71676504/how-to-pass-auth-token-from-login-window-to-app-window-in-electron,how to pass Auth Token from login window to app window in electron,1648640499.0,,,,,,,
2295,"['javascript', 'node.js', 'reactjs', 'audio-streaming', 'web-audio-api']","{'account_id': 18651985, 'reputation': 145, 'user_id': 13595250, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-MgxYm1MNLIw/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckmdY2ELTpjOMgGoWyVJqi9z4BQwg/photo.jpg?sz=256', 'display_name': 'watch dog', 'link': 'https://stackoverflow.com/users/13595250/watch-dog'}",False,41,0,0,1648640279,1648640279,71676518,CC BY-SA 4.0,https://stackoverflow.com/questions/71676518/how-to-stream-both-pc-sound-and-incoming-sound-over-a-network,How to stream both pc sound and incoming sound over a network,,,,,,,,
2296,"['javascript', 'node.js', 'mongodb', 'asynchronous', 'mongoose']","{'account_id': 24011816, 'reputation': 15, 'user_id': 17995311, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/bf3d7bd5a08d9f0659c14120acee2835?s=256&d=identicon&r=PG', 'display_name': 'Jacexecaj', 'link': 'https://stackoverflow.com/users/17995311/jacexecaj'}",False,258,1,1,1648640262,1648487448,71651126,CC BY-SA 4.0,https://stackoverflow.com/questions/71651126/mongoose-understanding-callbacks-vs-async-await,Mongoose: Understanding Callbacks vs Async/Await,,,,,,,,
2297,"['javascript', 'reactjs', 'react-native', 'react-native-reanimated', 'react-native-reanimated-v2']","{'account_id': 14018291, 'reputation': 103, 'user_id': 16270817, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-0KXqhR7sCus/AAAAAAAAAAI/AAAAAAAAAAA/AAnnY7pqeJumTiRRVnw7EbOyqJlFzjsRUQ/mo/photo.jpg?sz=256', 'display_name': 'IronManAYaad', 'link': 'https://stackoverflow.com/users/16270817/ironmanayaad'}",False,83,0,1,1648639938,1648639938,71676441,CC BY-SA 4.0,https://stackoverflow.com/questions/71676441/what-are-the-differences-between-the-flatlist-created-via-animated-flatlist-a,What are the differences between the FlatList created via. `Animated.FlatList` and `Animated.createAnimatedComponent(FlatList)`?,,,,,,,,
2298,"['javascript', 'html', 'jquery', 'css']","{'account_id': 15089662, 'reputation': 21, 'user_id': 10889916, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c8339458b68a196021093f2c82f1e379?s=256&d=identicon&r=PG&f=1', 'display_name': 'Reda', 'link': 'https://stackoverflow.com/users/10889916/reda'}",False,45,0,2,1648639883,1648387972,71636786,CC BY-SA 4.0,https://stackoverflow.com/questions/71636786/html-jquery-body-width-is-not-the-same-on-all-browser,HTML/JQuery - Body-width is not the same on all Browser,1648639883.0,,,,,,,
2299,"['javascript', 'reactjs', 'jestjs', 'react-testing-library', 'react-typescript']","{'account_id': 16070407, 'reputation': 449, 'user_id': 15721007, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4b25ace913eaad1ea45c001af14c7837?s=256&d=identicon&r=PG&f=1', 'display_name': 'NewInTown', 'link': 'https://stackoverflow.com/users/15721007/newintown'}",False,336,0,0,1648639880,1648639880,71676425,CC BY-SA 4.0,https://stackoverflow.com/questions/71676425/how-to-update-mock-values-state-in-jest-react-context,How to update mock values state in Jest React Context,,,,,,,,
2300,"['javascript', 'node.js', 'axios']","{'account_id': 20557566, 'reputation': 17, 'user_id': 15088753, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GiXRCChvXiCebnx4KZDNUHuxRaxgjeJUK1h2nS_=k-s256', 'display_name': 'Evil2', 'link': 'https://stackoverflow.com/users/15088753/evil2'}",True,46,3,0,1648639603,1648581814,71667739,CC BY-SA 4.0,https://stackoverflow.com/questions/71667739/how-would-i-make-this-output-a-smaller-more-neat-string,How would I make this output a smaller more neat string?,1648639603.0,,,71667846.0,,,,
2301,"['javascript', 'react-hook-form']","{'account_id': 21088850, 'reputation': 21, 'user_id': 15501250, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-zIRF3DthcP4/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmAImAfxgQeL5tEmggbaAsfUHA40A/s96-c/photo.jpg?sz=256', 'display_name': 'Americo Perez', 'link': 'https://stackoverflow.com/users/15501250/americo-perez'}",False,950,0,0,1648639422,1648639422,71676332,CC BY-SA 4.0,https://stackoverflow.com/questions/71676332/react-hook-form-reset-submit-button-disabled-state-after-submit,React-hook-form reset submit button disabled state after submit?,,,,,,,,
2302,"['javascript', 'html', 'css', 'three.js']","{'account_id': 20557566, 'reputation': 17, 'user_id': 15088753, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GiXRCChvXiCebnx4KZDNUHuxRaxgjeJUK1h2nS_=k-s256', 'display_name': 'Evil2', 'link': 'https://stackoverflow.com/users/15088753/evil2'}",True,49,1,1,1648639232,1648489941,71651623,CC BY-SA 4.0,https://stackoverflow.com/questions/71651623/why-is-three-js-not-rendering-this-spinning-cube,Why is three.js not rendering this spinning cube?,1648639232.0,,,71651818.0,,,,
2303,"['javascript', 'reactjs', 'react-hooks']","{'account_id': 9674859, 'reputation': 1, 'user_id': 7178682, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/94ee91acbaf507d7e139b3a1f56cd966?s=256&d=identicon&r=PG&f=1', 'display_name': 'craigjoe', 'link': 'https://stackoverflow.com/users/7178682/craigjoe'}",False,62,2,0,1648639187,1648638766,71676184,CC BY-SA 4.0,https://stackoverflow.com/questions/71676184/react-how-to-add-a-component-to-a-string,React - How to add a component to a string,,,,,,,,
2304,"['javascript', 'reactjs', 'user-interface', 'react-redux', 'react-hooks']","{'account_id': 13711427, 'reputation': 61, 'user_id': 9893677, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-XdUIqdMkCWA/AAAAAAAAAAI/AAAAAAAAAAA/4252rscbv5M/photo.jpg?sz=256', 'display_name': 'Shruti sharma', 'link': 'https://stackoverflow.com/users/9893677/shruti-sharma'}",False,60,0,0,1648639104,1648625190,71673149,CC BY-SA 4.0,https://stackoverflow.com/questions/71673149/changing-value-of-dropdown-using-react-hook,changing value of dropdown using react hook,1648639104.0,,,,,,,
2305,"['javascript', 'highcharts']","{'account_id': 24728409, 'reputation': 5, 'user_id': 18616655, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJyP9zJtXy_dN1l1D-HbeexbBs_GHje32EQqsh6j=k-s256', 'display_name': 'Amateur', 'link': 'https://stackoverflow.com/users/18616655/amateur'}",True,61,1,1,1648638857,1648634016,71675092,CC BY-SA 4.0,https://stackoverflow.com/questions/71675092/highcharts-data-from-a-variable-is-not-working-but-from-works-fine-from-an-array,Highcharts data from a variable is not working but from works fine from an array,1648636590.0,,,,,,,
