,tags,owner,is_answered,view_count,protected_date,accepted_answer_id,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,closed_date,closed_reason
2045,"['javascript', 'mocha.js', 'global-variables', 'chai']","{'account_id': 15766582, 'reputation': 3, 'user_id': 11376762, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-_iBlnY1mumY/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rfpeptgOzShMdsYve8SSAMF-DfjgA/mo/photo.jpg?sz=256', 'display_name': 'M&#225;rcio Fl&#225;vio', 'link': 'https://stackoverflow.com/users/11376762/m%c3%a1rcio-fl%c3%a1vio'}",False,148,,,1,0,1604179211,1604064205,64609229,CC BY-SA 4.0,https://stackoverflow.com/questions/64609229/trying-to-export-global-variables-in-mocha-tests,Trying to export global variables in mocha tests,,,
2046,"['javascript', 'html', 'css', 'canvas']","{'account_id': 19572274, 'reputation': 11, 'user_id': 14323156, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gio8hAaL1DzjunXpgA90667Qmd6d2o2ifUJTmIv=k-s256', 'display_name': 'Sebastian Fr&#252;hwirth', 'link': 'https://stackoverflow.com/users/14323156/sebastian-fr%c3%bchwirth'}",False,145,,,1,1,1604174672,1604049216,64605527,CC BY-SA 4.0,https://stackoverflow.com/questions/64605527/canvas-drag-and-drop-images,Canvas: Drag and Drop Images,,,
2047,"['javascript', 'css', 'css-animations', 'css-transitions', 'css-transforms']","{'account_id': 9281294, 'reputation': 3, 'user_id': 6892418, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9b7b0926cb86f95e77c9bd13691aa38b?s=256&d=identicon&r=PG&f=1', 'display_name': 'Abubakar', 'link': 'https://stackoverflow.com/users/6892418/abubakar'}",True,937,,64625669.0,1,0,1604172796,1602266740,64285158,CC BY-SA 4.0,https://stackoverflow.com/questions/64285158/i-want-to-add-transitions-to-sticky-header-to-my-store,I want to add transitions to sticky header to my store,,,
2048,"['javascript', 'node.js', 'discord']","{'account_id': 16944799, 'reputation': 17, 'user_id': 12255771, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mBLpUkGolC0CoAkBnCzubeCmh_eWBOS9s3fTtVyuQ=k-s256', 'display_name': 'iSky', 'link': 'https://stackoverflow.com/users/12255771/isky'}",True,425,,64625555.0,1,0,1604171898,1604147616,64621740,CC BY-SA 4.0,https://stackoverflow.com/questions/64621740/i-keep-getting-an-error-about-position-in-discord-js,i keep getting an error about .position in discord.js,1604148011.0,,
2049,"['javascript', 'node.js', 'arrays', 'text']","{'account_id': 5650055, 'reputation': 39, 'user_id': 4471004, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/dd69148b4702591878e542df929bf5ec?s=256&d=identicon&r=PG&f=1', 'display_name': 'dev_tester', 'link': 'https://stackoverflow.com/users/4471004/dev-tester'}",True,78,,64625535.0,1,0,1604171739,1604015785,64600858,CC BY-SA 4.0,https://stackoverflow.com/questions/64600858/break-a-text-file-after-every-15-minutes-time-interval-based-on-time-values-and,Break a text file after every 15 minutes time interval based on time values and count average numeric value for &quot;File Count&quot; in Nodejs?,,,
2050,"['javascript', 'node.js', 'model-view-controller']","{'account_id': 9051649, 'reputation': 25, 'user_id': 6741502, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/cWRNv.jpg?s=256&g=1', 'display_name': 'Casimiro', 'link': 'https://stackoverflow.com/users/6741502/casimiro'}",True,293,,64612340.0,1,0,1604167526,1604075433,64612279,,https://stackoverflow.com/questions/64612279/nodejs-controller-returning-promise-instead-of-boolean,Nodejs controller returning promise instead of boolean,1604167526.0,1604167704.0,Duplicate
2051,"['javascript', 'selenium', 'selenium-webdriver', 'codeceptjs']","{'account_id': 8915876, 'reputation': 2946, 'user_id': 6654475, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://lh4.googleusercontent.com/-vGc62SM1OzI/AAAAAAAAAAI/AAAAAAAAPao/fNzdBMXdwwQ/photo.jpg?sz=256', 'display_name': 'Francislainy Campos', 'link': 'https://stackoverflow.com/users/6654475/francislainy-campos'}",False,164,,,0,0,1604166528,1603706041,64534834,CC BY-SA 4.0,https://stackoverflow.com/questions/64534834/how-to-locate-and-type-into-simplemde-richtext-editor-with-codeceptjs,How to locate and type into SimpleMde RichText editor with CodeceptJs,1604166528.0,,
2052,"['javascript', 'html']","{'account_id': 18028832, 'reputation': 132, 'user_id': 13104055, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/DO0YP.jpg?s=256&g=1', 'display_name': 'No_Name', 'link': 'https://stackoverflow.com/users/13104055/no-name'}",False,148,,,1,0,1604165424,1603999302,64597884,CC BY-SA 4.0,https://stackoverflow.com/questions/64597884/creating-html-game-play-on-javascript-pop-up-window,Creating html game play on javascript pop up window,,,
2053,['javascript'],"{'account_id': 12962010, 'reputation': 79, 'user_id': 9370976, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f69bd61ed26881a0ffc97cdf01ec5476?s=256&d=identicon&r=PG&f=1', 'display_name': 'Sonalk', 'link': 'https://stackoverflow.com/users/9370976/sonalk'}",True,81,,64615144.0,5,0,1604165009,1604087867,64614976,CC BY-SA 4.0,https://stackoverflow.com/questions/64614976/javascript-delay-in-loop-why-isnt-this-working,Javascript - Delay in loop | Why isn&#39;t this working?,1604088278.0,,
2054,"['javascript', 'html']","{'account_id': 19172056, 'reputation': 33, 'user_id': 14005586, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1dc7bd449b6b869f7495ae10c83f7a8a?s=256&d=identicon&r=PG&f=1', 'display_name': 'bethropolis', 'link': 'https://stackoverflow.com/users/14005586/bethropolis'}",True,55,,64624434.0,2,0,1604164774,1604153082,64622550,CC BY-SA 4.0,https://stackoverflow.com/questions/64622550/how-can-i-include-a-javascript-style-attribute-into-a-variable-without-redefinin,How can I include a Javascript style attribute into a variable without redefining the variable?,,,
2055,"['javascript', 'json', 'oop']","{'account_id': 12874052, 'reputation': 21, 'user_id': 9311401, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/89f6e9931046bfd9f8c771bd7b345c9a?s=256&d=identicon&r=PG', 'display_name': 'JaveedYara', 'link': 'https://stackoverflow.com/users/9311401/javeedyara'}",True,274,,64622784.0,2,-4,1604164464,1604154412,64622738,CC BY-SA 4.0,https://stackoverflow.com/questions/64622738/what-is-json-parse-and-json-stringify-doing-in-the-code-below-i-am-building,What is JSON.parse() and JSON.stringify() Doing in the Code Below. I am Building a Book Library,,,
2056,"['javascript', 'jquery', 'http-status-code-404', 'google-tag-manager', 'broken-image']","{'account_id': 19861829, 'reputation': 1, 'user_id': 14550045, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7b8dbd0251833a06bcd7c13ad4ff5e9d?s=256&d=identicon&r=PG&f=1', 'display_name': 'MattiaLD', 'link': 'https://stackoverflow.com/users/14550045/mattiald'}",False,54,,,1,0,1604163714,1604073499,64611761,CC BY-SA 4.0,https://stackoverflow.com/questions/64611761/set-the-value-img-broken-in-a-gtm-datalayer-on-404-image,Set the value &quot;img broken&quot; in a GTM dataLayer on 404 image,1604079654.0,,
2057,"['javascript', 'environment-variables', 'nestjs', 'dotenv', 'nestjs-config']","{'account_id': 19852541, 'reputation': 13, 'user_id': 14542735, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-iRFhUZeZiwU/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucngPFtdtBWjko8fQt0ft5doq_AhnA/s96-c/photo.jpg?sz=256', 'display_name': 'WorkerDev', 'link': 'https://stackoverflow.com/users/14542735/workerdev'}",True,605,,,2,0,1604161886,1603979000,64592349,CC BY-SA 4.0,https://stackoverflow.com/questions/64592349/nestjs-issue-with-variable-in-env-file,nestjs issue with variable in .env file,1603979391.0,,
2058,"['javascript', 'jquery', 'events', 'event-handling', 'jquery-events']","{'account_id': 14880010, 'reputation': 140, 'user_id': 10744959, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-76PQGaOm_GM/AAAAAAAAAAI/AAAAAAAAA_c/Zv9-4vz3T5g/photo.jpg?sz=256', 'display_name': 'Sharath Kumar Gajavelli', 'link': 'https://stackoverflow.com/users/10744959/sharath-kumar-gajavelli'}",True,135,,64620485.0,1,3,1604161862,1604136301,64620228,CC BY-SA 4.0,https://stackoverflow.com/questions/64620228/unable-to-remove-jquery-event-listener-attached-with-event-data-in-javascript,Unable to remove jQuery event listener attached with event.data in Javascript,1604161862.0,,
2059,"['javascript', 'dom-events']","{'account_id': 18385514, 'reputation': 83, 'user_id': 14553818, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/bd6bedee9748d1525bca0064d016e2e6?s=256&d=identicon&r=PG&f=1', 'display_name': 'Caladay', 'link': 'https://stackoverflow.com/users/14553818/caladay'}",True,1191,,,1,1,1604161794,1604142968,64621108,CC BY-SA 4.0,https://stackoverflow.com/questions/64621108/item-addeventlistener-runs-automatically,item.addEventListener runs automatically,1604161794.0,,
2060,"['javascript', 'reactjs', 'ionic-framework', 'ionic5']","{'account_id': 9416915, 'reputation': 3859, 'user_id': 7004388, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/c4b0bc6b305c0af8a64c7d684d5e1fd6?s=256&d=identicon&r=PG&f=1', 'display_name': 'coderpc', 'link': 'https://stackoverflow.com/users/7004388/coderpc'}",True,567,,,2,2,1604161483,1604092812,64615933,CC BY-SA 4.0,https://stackoverflow.com/questions/64615933/data-re-rendering-with-useionviewdidenter-hook-in-ionic-react,Data re rendering with useIonViewDidEnter hook in Ionic React,1604093185.0,,
2061,"['javascript', 'reactjs']","{'account_id': 203953, 'reputation': 4735, 'user_id': 451894, 'user_type': 'registered', 'accept_rate': 53, 'profile_image': 'https://www.gravatar.com/avatar/ee8f385dbf5fa4d8801aca1be032b014?s=256&d=identicon&r=PG', 'display_name': 'upog', 'link': 'https://stackoverflow.com/users/451894/upog'}",True,50,,,1,2,1604161123,1604114071,64618045,CC BY-SA 4.0,https://stackoverflow.com/questions/64618045/react-communicate-between-component,React communicate between component,1604161123.0,,
2062,"['javascript', 'arrays', 'typescript']","{'account_id': 15869790, 'reputation': 39, 'user_id': 11450816, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/050da2cdfd17398f995fc0beb1cc232a?s=256&d=identicon&r=PG&f=1', 'display_name': 'Pravin', 'link': 'https://stackoverflow.com/users/11450816/pravin'}",True,101,,64623830.0,1,0,1604160895,1604154619,64622773,CC BY-SA 4.0,https://stackoverflow.com/questions/64622773/how-to-concatenate-objects-of-an-array-in-typescript,how to concatenate objects of an array in typescript,,,
2063,"['javascript', 'arrays']","{'account_id': 19627911, 'reputation': 13, 'user_id': 14366864, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fb7f1b260b39c325a79ae6e0c2583455?s=256&d=identicon&r=PG&f=1', 'display_name': 'Braslik', 'link': 'https://stackoverflow.com/users/14366864/braslik'}",True,51,,64619663.0,3,-1,1604160611,1604130081,64619496,CC BY-SA 4.0,https://stackoverflow.com/questions/64619496/how-can-i-do-total-count-of-values-accordingly-selected-feild-in-array,How can I do total count of values accordingly selected feild in array,1604160611.0,,
2064,"['javascript', 'binary', 'bit-manipulation', 'bitwise-operators']","{'account_id': 11967371, 'reputation': 158, 'user_id': 11044527, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-VbZTpPAt0JE/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rd2S82yztR05gvJFED716emp8_UnQ/mo/photo.jpg?sz=256', 'display_name': 'Alice', 'link': 'https://stackoverflow.com/users/11044527/alice'}",True,123,,64614534.0,3,-1,1604160332,1604085050,64614405,CC BY-SA 4.0,https://stackoverflow.com/questions/64614405/method-implementation-that-takes-3-parameters-and-returns-a-binary-number,Method implementation that takes 3 parameters and returns a binary number,,,
2065,"['javascript', 'html', 'css', 'frontend', 'responsive']","{'account_id': 11710940, 'reputation': 184, 'user_id': 11412996, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/O3hl1.jpg?s=256&g=1', 'display_name': 'Amlan Saha Kundu', 'link': 'https://stackoverflow.com/users/11412996/amlan-saha-kundu'}",True,58,,64622832.0,2,2,1604160280,1604153281,64622576,,https://stackoverflow.com/questions/64622576/why-the-webpage-splits-up-peculiarly-like-this,Why the webpage splits up peculiarly like this?,,1604174438.0,Duplicate
2066,"['javascript', 'node.js', 'json']","{'account_id': 18059293, 'reputation': 825, 'user_id': 13126794, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/13c3078f1b4d7830cd624d89b6a36b8d?s=256&d=identicon&r=PG&f=1', 'display_name': 'Dcook', 'link': 'https://stackoverflow.com/users/13126794/dcook'}",True,78,,64623670.0,1,-2,1604159940,1604146176,64621564,CC BY-SA 4.0,https://stackoverflow.com/questions/64621564/how-to-efficiently-create-nested-json-from-another-json-object,How to efficiently create nested json from another json object,1604155223.0,,
2067,['javascript'],"{'account_id': 19854315, 'reputation': 177, 'user_id': 14544121, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-BhrnxtiEOnk/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnL8YeSjnQ3R8BYjomFQm6d8sNdkw/s96-c/photo.jpg?sz=256', 'display_name': 'rek', 'link': 'https://stackoverflow.com/users/14544121/rek'}",True,64,,64623050.0,3,0,1604159598,1604155984,64623001,CC BY-SA 4.0,https://stackoverflow.com/questions/64623001/receive-the-text-from-an-element,Receive the text from an element,,,
2068,"['javascript', 'jquery', 'elasticsearch', 'flask', 'jquery-ui']","{'account_id': 18911458, 'reputation': 121, 'user_id': 13797432, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/IfhIT.jpg?s=256&g=1', 'display_name': 'Varun Nagrare', 'link': 'https://stackoverflow.com/users/13797432/varun-nagrare'}",True,1038,,64613121.0,1,0,1604159380,1603963588,64588218,CC BY-SA 4.0,https://stackoverflow.com/questions/64588218/jquery-autocomplete-ajax-not-working-for-autocorrection-when-wrong-input-is-give,jQuery autocomplete ajax not working for autocorrection when wrong input is given,,,
2069,"['javascript', 'css', 'vue.js']","{'account_id': 19760301, 'reputation': 3, 'user_id': 14469627, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-3zGMjIsjtIk/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckv8lxHjIly0bC61bHcQpKDUrOywg/s96-c/photo.jpg?sz=256', 'display_name': 'Void dragon', 'link': 'https://stackoverflow.com/users/14469627/void-dragon'}",True,63,,64623573.0,1,-1,1604159369,1604139639,64620659,CC BY-SA 4.0,https://stackoverflow.com/questions/64620659/vuejs-router-transition-doesnt-happen,Vuejs router transition doesn&#39;t happen,,,
2070,"['javascript', 'html', 'node.js', 'websocket', 'socket.io']","{'account_id': 19048317, 'reputation': 49, 'user_id': 13907044, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-lt1Y00a1q_k/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuck6Pd-4C2UAgYl9Thjhm1uxFv10NQ/photo.jpg?sz=256', 'display_name': 'Medita Inc.', 'link': 'https://stackoverflow.com/users/13907044/medita-inc'}",True,516,,64623537.0,1,0,1604159183,1604153561,64622618,CC BY-SA 4.0,https://stackoverflow.com/questions/64622618/socket-io-console-log-is-printing-desired-output-but-not-io-emit,SOCKET.IO - console.log is printing desired output but not io.emit,1604158711.0,,
2071,"['javascript', 'jquery']","{'account_id': 14259660, 'reputation': 155, 'user_id': 11854134, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/8tUBV.png?s=256&g=1', 'display_name': 'JustLearn', 'link': 'https://stackoverflow.com/users/11854134/justlearn'}",True,57,,,3,1,1604159141,1604152988,64622533,CC BY-SA 4.0,https://stackoverflow.com/questions/64622533/why-doesnt-jquery-function-toggleclass-work,Why doesn&#39;t jQuery function toggleClass() work?,1604157597.0,,
2072,"['javascript', 'functional-programming', 'undefined']","{'account_id': 7824764, 'reputation': 143, 'user_id': 5916686, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3c94b3bb6ee8bf3bb5630bc098be6b88?s=256&d=identicon&r=PG&f=1', 'display_name': 'kibe', 'link': 'https://stackoverflow.com/users/5916686/kibe'}",True,84,,64588973.0,1,1,1604158671,1603950802,64585691,CC BY-SA 4.0,https://stackoverflow.com/questions/64585691/undefined-when-trying-to-reproduce-a-functional-pipe-in-javascript,&quot;Undefined&quot; when trying to reproduce a functional pipe in Javascript,1604158671.0,,
2073,"['javascript', 'class', 'methods']","{'account_id': 2077903, 'reputation': 6406, 'user_id': 1850712, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://www.gravatar.com/avatar/cc0a5a588aafc7a1e42dcb9a5f9b975b?s=256&d=identicon&r=PG', 'display_name': 'Dora', 'link': 'https://stackoverflow.com/users/1850712/dora'}",False,653,,,1,0,1604158484,1604099103,64616827,CC BY-SA 4.0,https://stackoverflow.com/questions/64616827/how-to-call-an-instance-method-inside-a-static-method,how to call an instance method inside a static method?,,,
2074,"['javascript', 'html', 'jquery']","{'account_id': 12354901, 'reputation': 604, 'user_id': 9011747, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/4N1HV.jpg?s=256&g=1', 'display_name': 'Aurore', 'link': 'https://stackoverflow.com/users/9011747/aurore'}",True,60,,64622247.0,1,2,1604157714,1604146297,64621583,CC BY-SA 4.0,https://stackoverflow.com/questions/64621583/specific-menu-with-specific-data-for-each-object,specific menu with specific data for each object,,,
2075,"['javascript', 'dialog', 'sweetalert2']","{'account_id': 329756, 'reputation': 15844, 'user_id': 653457, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/8870f099add93fa56421a87532ea0fe3?s=256&d=identicon&r=PG', 'display_name': 'Luke Vo', 'link': 'https://stackoverflow.com/users/653457/luke-vo'}",True,2484,,64623252.0,1,3,1604157396,1604141546,64620928,CC BY-SA 4.0,https://stackoverflow.com/questions/64620928/prevent-sweetalert2-from-closing-dismissing-from-willclose,Prevent SweetAlert2 from closing/dismissing from willClose?,,,
