,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,protected_date,locked_date,community_owned_date,closed_date,closed_reason
822,"['java', 'javascript', 'regex', 'gwt']","{'account_id': 25538, 'reputation': 7412, 'user_id': 65681, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/72a2082c6a4dd79ad68befb3db911616?s=256&d=identicon&r=PG', 'display_name': 'Matt Raible', 'link': 'https://stackoverflow.com/users/65681/matt-raible'}",True,5004,542740.0,6,4,1234467542,1234461642,1234466746.0,542564,CC BY-SA 2.5,https://stackoverflow.com/questions/542564/how-would-i-write-a-java-regex-that-gets-the-contents-of-a-script-tag,How would I write a Java regex that gets the contents of a &lt;script&gt; tag?,,,,,
823,"['javascript', 'excel', 'clipboard']","{'account_id': 20448, 'reputation': 19296, 'user_id': 48886, 'user_type': 'registered', 'accept_rate': 66, 'profile_image': 'https://www.gravatar.com/avatar/3d0c55237259b0b7e555272872a50f9f?s=256&d=identicon&r=PG', 'display_name': 'ilivewithian', 'link': 'https://stackoverflow.com/users/48886/ilivewithian'}",True,2085,,2,2,1234467355,1234450800,,541636,CC BY-SA 2.5,https://stackoverflow.com/questions/541636/paste-excel-into-a-web-page,Paste Excel into a web page,,,,,
824,"['javascript', 'flash', 'internet-explorer', 'interaction']","{'account_id': 9505, 'reputation': 4577, 'user_id': 17600, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/2ea8ecec655730cc805bf89340d169ce?s=256&d=identicon&r=PG', 'display_name': 'Lucia', 'link': 'https://stackoverflow.com/users/17600/lucia'}",True,2563,542494.0,2,0,1234462035,1234458785,,542360,CC BY-SA 2.5,https://stackoverflow.com/questions/542360/flash-interaction-with-javascript-internet-explorer,flash interaction with javascript internet explorer,,,,,
825,"['javascript', 'jquery', 'function', 'jquery-plugins']","{'account_id': 25499, 'reputation': 3, 'user_id': 65557, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f0663351f96dd2490b008199e58c7a6f?s=256&d=identicon&r=PG', 'display_name': 'Dan Drayne', 'link': 'https://stackoverflow.com/users/65557/dan-drayne'}",True,7784,541387.0,3,0,1234449400,1234447438,,541362,CC BY-SA 2.5,https://stackoverflow.com/questions/541362/passing-jquery-selector-to-sub-function-within-a-plugin,Passing jquery selector to sub-function within a plugin,,,,,
826,"['javascript', 'url', 'file', 'save']","{'account_id': 21303, 'reputation': 54766, 'user_id': 51649, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://i.stack.imgur.com/ZPArK.jpg?s=256&g=1', 'display_name': 'Abs', 'link': 'https://stackoverflow.com/users/51649/abs'}",True,917,540999.0,3,0,1234442075,1234440263,1234442075.0,540993,CC BY-SA 2.5,https://stackoverflow.com/questions/540993/renaming-file-on-another-server-as-user-downloads-it,Renaming File on another server as user downloads it,,,,,
827,"['javascript', 'licensing', 'gpl', 'interpreter']","{'account_id': 75635, 'reputation': 4190, 'user_id': 216896, 'user_type': 'registered', 'accept_rate': 59, 'profile_image': 'https://i.stack.imgur.com/yp4uo.jpg?s=256&g=1', 'display_name': 'Martin Kool', 'link': 'https://stackoverflow.com/users/216896/martin-kool'}",True,792,532393.0,4,1,1234434564,1234270485,1234434188.0,532187,,https://stackoverflow.com/questions/532187/gpl-javascript-and-online-gaming,"GPL, javascript and online gaming",,,,1433816488.0,Not suitable for this site
828,"['asp.net', 'javascript', 'visual-studio-2005', 'calendar']","{'account_id': 22799, 'reputation': 657, 'user_id': 56631, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/683b5d0bc945a59a5afbb224768f0969?s=256&d=identicon&r=PG', 'display_name': 'kk.', 'link': 'https://stackoverflow.com/users/56631/kk'}",True,1971,540724.0,1,0,1234434253,1234434077,,540717,CC BY-SA 2.5,https://stackoverflow.com/questions/540717/accessing-calendar-control-through-javascript,Accessing Calendar control through Javascript,,,,,
829,"['javascript', 'html']","{'account_id': 17171, 'reputation': 36951, 'user_id': 38172, 'user_type': 'registered', 'accept_rate': 44, 'profile_image': 'https://www.gravatar.com/avatar/5b5506e29d988e9b4f3408d50d8bc9c9?s=256&d=identicon&r=PG', 'display_name': 'praveenjayapal', 'link': 'https://stackoverflow.com/users/38172/praveenjayapal'}",True,902,536910.0,2,0,1234417601,1234360737,1234417601.0,536883,CC BY-SA 2.5,https://stackoverflow.com/questions/536883/retrieve-the-content-of-an-iframe,Retrieve the content of an iframe,,,,,
830,['javascript'],"{'account_id': 25449, 'reputation': 1873, 'user_id': 65415, 'user_type': 'registered', 'accept_rate': 8, 'profile_image': 'https://www.gravatar.com/avatar/5ca62dd5174ab792dfc154b0c205154a?s=256&d=identicon&r=PG', 'display_name': 'Sakthivel', 'link': 'https://stackoverflow.com/users/65415/sakthivel'}",True,493,,1,0,1234417414,1234416997,,540189,CC BY-SA 2.5,https://stackoverflow.com/questions/540189/obtaining-inner-html-from-iframe-using-javascript,Obtaining Inner HTML From Iframe Using JavaScript,,,,,
831,['javascript'],"{'user_type': 'does_not_exist', 'display_name': 'Bob Smith'}",True,122,,1,0,1234406375,1234405937,,539772,CC BY-SA 2.5,https://stackoverflow.com/questions/539772/javascript-question,Javascript Question,,,,,
832,['javascript'],"{'account_id': 21465, 'reputation': 11587, 'user_id': 52175, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/ee986a99a41d8de0c52821cae0e00fd1?s=256&d=identicon&r=PG', 'display_name': 'j pimmel', 'link': 'https://stackoverflow.com/users/52175/j-pimmel'}",True,2114,538257.0,3,5,1234392718,1234378812,,538249,CC BY-SA 2.5,https://stackoverflow.com/questions/538249/javascript-reserved-words,Javascript reserved words?,,,,,
833,"['javascript', 'ajax', 'internet-explorer', 'client-side']","{'account_id': 1963, 'reputation': 26921, 'user_id': 2701, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/17fa62bdfaa9f69190d769d48e574d11?s=256&d=identicon&r=PG', 'display_name': 'Toran Billups', 'link': 'https://stackoverflow.com/users/2701/toran-billups'}",True,133,538846.0,3,0,1234387082,1234386785,,538826,CC BY-SA 2.5,https://stackoverflow.com/questions/538826/how-to-keep-your-table-from-flexing-in-ie6-7,How to keep your table from &quot;flexing&quot; in IE6/7,,,,,
834,"['javascript', 'html', 'internet-explorer-6']","{'account_id': 11057, 'reputation': 2089, 'user_id': 21162, 'user_type': 'registered', 'accept_rate': 46, 'profile_image': 'https://www.gravatar.com/avatar/d1a6aedee0768d43ce74c93509fe52bb?s=256&d=identicon&r=PG', 'display_name': 'Filini', 'link': 'https://stackoverflow.com/users/21162/filini'}",True,1204,538197.0,4,0,1234381187,1234377529,,538178,CC BY-SA 2.5,https://stackoverflow.com/questions/538178/internet-explorer-6-aborts-page-request-when-javascript-executes,Internet Explorer 6 aborts page request when javascript executes,,,,,
835,['javascript'],"{'account_id': 25344, 'reputation': 20370, 'user_id': 65120, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/ac81051f3e74f6bf8ff6a4e60c47adf6?s=256&d=identicon&r=PG', 'display_name': 'xdevel2000', 'link': 'https://stackoverflow.com/users/65120/xdevel2000'}",True,3606,537806.0,4,2,1234373143,1234364572,1234364713.0,537198,CC BY-SA 2.5,https://stackoverflow.com/questions/537198/javascript-calling-function-inside-another-mystery,javascript calling function inside another mystery,,,,,
836,"['javascript', 'jquery']","{'account_id': 24696, 'reputation': 4657, 'user_id': 62983, 'user_type': 'registered', 'accept_rate': 48, 'profile_image': 'https://i.stack.imgur.com/1uKle.jpg?s=256&g=1', 'display_name': 'jerome', 'link': 'https://stackoverflow.com/users/62983/jerome'}",True,341,537491.0,2,0,1234368618,1234368117,1234368606.0,537475,CC BY-SA 2.5,https://stackoverflow.com/questions/537475/handling-submit-event-jquery,handling submit event - jquery,,,,,
837,"['javascript', 'jquery', 'css-selectors']","{'user_type': 'does_not_exist', 'display_name': 'Austin'}",True,413,,3,2,1234365334,1234363881,1234364067.0,537140,CC BY-SA 2.5,https://stackoverflow.com/questions/537140/jquery-css-selectors,jQuery: CSS Selectors,,,,,
838,"['javascript', 'flash', 'internet-explorer-7', 'refresh']","{'account_id': 25046, 'reputation': 24061, 'user_id': 64106, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/833262925bd43cb65509d59372d46dbc?s=256&d=identicon&r=PG', 'display_name': 'Nir', 'link': 'https://stackoverflow.com/users/64106/nir'}",True,1189,536762.0,2,0,1234359357,1234355357,,536571,CC BY-SA 2.5,https://stackoverflow.com/questions/536571/avoiding-page-refresh-when-rewriting-html-with-outerhtml,avoiding page refresh when rewriting html with outerHTML,,,,,
839,"['php', 'javascript', 'html', 'web']","{'account_id': 25244, 'reputation': 3648, 'user_id': 64758, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/dc05bad5a4c49db39c96c5840bf4da40?s=256&d=identicon&r=PG', 'display_name': 'shergill', 'link': 'https://stackoverflow.com/users/64758/shergill'}",True,881,534353.0,5,2,1234357728,1234298638,1234357728.0,534121,CC BY-SA 2.5,https://stackoverflow.com/questions/534121/how-to-safely-allow-embed-content,How to safely allow embed content?,,,,,
840,"['javascript', 'events']","{'account_id': 23556, 'reputation': 42349, 'user_id': 59107, 'user_type': 'registered', 'accept_rate': 45, 'profile_image': 'https://www.gravatar.com/avatar/1c6ed1e4b15243c4e1a552fcdacff8ac?s=256&d=identicon&r=PG', 'display_name': 'Hexagon Theory', 'link': 'https://stackoverflow.com/users/59107/hexagon-theory'}",True,259,,1,1,1234351148,1234344963,,536104,CC BY-SA 2.5,https://stackoverflow.com/questions/536104/regarding-a-javascript-mouse-event-anomaly-im-having-trouble-with,Regarding a JavaScript mouse event anomaly I&#39;m having trouble with,,,,,
841,['javascript'],"{'user_type': 'does_not_exist', 'display_name': 'Yaroslav Bulatov'}",True,299,,1,0,1234330218,1234311884,,534925,CC BY-SA 2.5,https://stackoverflow.com/questions/534925/rubber-banding-multiple-areas-in-javascript,rubber-banding multiple areas in javascript,,,,,
842,"['javascript', 'dom', 'checkbox']","{'account_id': 189, 'reputation': 45125, 'user_id': 233, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/862ef90b81f9d7f365c85d8173d54beb?s=256&d=identicon&r=PG', 'display_name': 'Ray', 'link': 'https://stackoverflow.com/users/233/ray'}",True,7124,534994.0,4,1,1234314458,1234312967,1234313305.0,534971,CC BY-SA 2.5,https://stackoverflow.com/questions/534971/in-javascript-find-if-a-checkbox-is-focused,In Javascript find if a checkbox is focused,,,,,
843,"['c#', '.net', 'javascript', 'file-upload']","{'user_type': 'does_not_exist', 'display_name': 'Jimmy T'}",True,245,534609.0,2,0,1234306344,1234305803,,534583,CC BY-SA 2.5,https://stackoverflow.com/questions/534583/how-can-i-get-the-size-of-a-post-request-in-javascript,How can I get the size of a POST request in javascript?,,,,,
844,"['javascript', 'jquery', 'jquery-plugins']","{'account_id': 23829, 'reputation': 1100, 'user_id': 60045, 'user_type': 'registered', 'accept_rate': 53, 'profile_image': 'https://www.gravatar.com/avatar/56af983420e9a5d30d9485039a1b59e8?s=256&d=identicon&r=PG', 'display_name': 'tribus', 'link': 'https://stackoverflow.com/users/60045/tribus'}",True,962,534069.0,3,5,1234299376,1234297687,1234299376.0,534051,,https://stackoverflow.com/questions/534051/do-you-have-any-security-concerns-when-it-comes-to-jquery-plugins,Do you have any security concerns when it comes to JQuery plugins?,,,,1402144157.0,Opinion-based
845,"['javascript', 'xml', 'search']","{'account_id': 24916, 'reputation': 14129, 'user_id': 63679, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/806e0702ff5b6ef315124a04d954d017?s=256&d=identicon&r=PG', 'display_name': 'n00ki3', 'link': 'https://stackoverflow.com/users/63679/n00ki3'}",True,416,533642.0,1,0,1234291998,1234291755,,533626,CC BY-SA 2.5,https://stackoverflow.com/questions/533626/searchbox-autosuggestion-with-xml,searchbox : autosuggestion with XML,,,,,
846,"['javascript', 'dojo']","{'user_type': 'does_not_exist', 'display_name': 'Greg82'}",True,1737,,2,1,1234278354,1234222455,1234226499.0,530560,CC BY-SA 2.5,https://stackoverflow.com/questions/530560/dojo-xhtml-validation,Dojo - XHTML validation?,,,,,
847,"['javascript', 'internet-explorer', 'object', 'embedding']","{'account_id': 25046, 'reputation': 24061, 'user_id': 64106, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/833262925bd43cb65509d59372d46dbc?s=256&d=identicon&r=PG', 'display_name': 'Nir', 'link': 'https://stackoverflow.com/users/64106/nir'}",True,810,532580.0,1,1,1234276618,1234275092,,532474,CC BY-SA 2.5,https://stackoverflow.com/questions/532474/best-replacement-for-var-flashelements-document-getelementsbytagnameembed,Best replacement for var flashElements = document.getElementsByTagName(&quot;EMBED&quot;);,,,,,
848,"['javascript', 'jquery', 'regex', 'replace']","{'account_id': 2957, 'reputation': 31134, 'user_id': 4196, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://i.stack.imgur.com/HFhzV.jpg?s=256&g=1', 'display_name': 'meleyal', 'link': 'https://stackoverflow.com/users/4196/meleyal'}",True,458,532390.0,1,1,1234273563,1234273270,,532366,CC BY-SA 2.5,https://stackoverflow.com/questions/532366/is-there-a-better-way-to-write-this-javascript-regex-replace,Is there a better way to write this javascript regex/replace?,,,,,
849,"['javascript', 'html', 'internet-explorer', 'internet-explorer-6']","{'account_id': 22965, 'reputation': 50981, 'user_id': 57159, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/699a9b2caefb52530d1c872bb2932d21?s=256&d=identicon&r=PG', 'display_name': 'Ian Ringrose', 'link': 'https://stackoverflow.com/users/57159/ian-ringrose'}",True,3282,528252.0,4,1,1234260470,1234180777,1495535569.0,527866,CC BY-SA 3.0,https://stackoverflow.com/questions/527866/why-is-contenteditable-removing-id-from-div,Why is ContentEditable removing “ID” from div,,,,,
850,"['javascript', 'html', 'css', 'flash', 'lightwindow']","{'user_type': 'does_not_exist', 'display_name': 'Paul Villanueva'}",True,917,,2,0,1234257263,1233957453,,522359,CC BY-SA 2.5,https://stackoverflow.com/questions/522359/need-flash-lightwindow-help-fast,Need Flash / Lightwindow Help Fast,,,,,
851,"['javascript', 'error-handling']","{'user_type': 'does_not_exist', 'display_name': 'shant'}",True,253,,1,0,1234256343,1234223372,1234256343.0,530596,CC BY-SA 2.5,https://stackoverflow.com/questions/530596/how-to-handle-an-error-that-throws-an-alert-box-and-make-it-show-an-ajax-error-m,How to handle an error that throws an alert box and make it show an AJAX error message instead?,,,,,
852,"['javascript', 'tinymce', 'textpattern']","{'account_id': 1208, 'reputation': 12537, 'user_id': 1606, 'user_type': 'registered', 'accept_rate': 66, 'profile_image': 'https://www.gravatar.com/avatar/b861b926e46b680b5e296a8bd80d2963?s=256&d=identicon&r=PG', 'display_name': 'Vegard Larsen', 'link': 'https://stackoverflow.com/users/1606/vegard-larsen'}",True,498,531392.0,2,0,1234252169,1234179468,1234181430.0,527821,CC BY-SA 2.5,https://stackoverflow.com/questions/527821/textpatterns-hak-tinymce-plugin-does-not-work-in-ie,Textpattern&#39;s hak_tinymce plugin does not work in IE,,,,,
853,"['php', 'javascript', 'ajax']","{'account_id': 1295429, 'reputation': 3933, 'user_id': 1246613, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/6501ef9311cdfdd17894f251a848d5ee?s=256&d=identicon&r=PG', 'display_name': 'Joshxtothe4', 'link': 'https://stackoverflow.com/users/1246613/joshxtothe4'}",True,318,530316.0,4,3,1234234939,1234217750,,530272,CC BY-SA 2.5,https://stackoverflow.com/questions/530272/javascript-or-php-what-is-most-efficient-for-updating,javascript or php - what is most efficient for updating?,,,,,
854,"['javascript', 'jquery', 'user-interface', 'web-applications']","{'account_id': 21552, 'reputation': 833, 'user_id': 52494, 'user_type': 'registered', 'accept_rate': 47, 'profile_image': 'https://www.gravatar.com/avatar/35ed6287a32013596fd42bff4349c0cb?s=256&d=identicon&r=PG', 'display_name': 'Rob Y', 'link': 'https://stackoverflow.com/users/52494/rob-y'}",True,20152,530716.0,3,4,1234228578,1234226884,1234227949.0,530701,CC BY-SA 2.5,https://stackoverflow.com/questions/530701/jquery-select-image,jquery select image,,,,,
855,"['javascript', 'jquery', 'html', 'user-input']","{'account_id': 159, 'reputation': 651, 'user_id': 196, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/ed8456bd9b8dd316573fd88d75b99b50?s=256&d=identicon&r=PG', 'display_name': 'Spencer', 'link': 'https://stackoverflow.com/users/196/spencer'}",True,361,530726.0,4,0,1234228372,1234225852,1234227159.0,530660,CC BY-SA 2.5,https://stackoverflow.com/questions/530660/best-way-to-preserve-user-generated-html-across-a-post-request,Best way to preserve user-generated HTML across a post request?,,,,,
856,"['javascript', 'ascii']","{'account_id': 11133, 'reputation': 7630, 'user_id': 21318, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/c1690de3e6e919e6984f009343cf7f9a?s=256&d=identicon&r=PG', 'display_name': 'Jason N. Gaylord', 'link': 'https://stackoverflow.com/users/21318/jason-n-gaylord'}",True,17541,528690.0,3,2,1234196327,1234194188,1234195020.0,528682,CC BY-SA 2.5,https://stackoverflow.com/questions/528682/convert-escaped-html-ascii-codes-to-plain-text-using-javascript,Convert escaped html ASCII codes to plain text using JavaScript,,,,,
