,tags,owner,is_answered,view_count,bounty_amount,bounty_closes_date,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,accepted_answer_id,last_edit_date,closed_date,closed_reason,protected_date
2358,"['javascript', 'html', 'css']","{'account_id': 21175582, 'reputation': 158, 'user_id': 15570950, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/JGy1H.jpg?s=256&g=1', 'display_name': 'Carlos Dub&#243;n', 'link': 'https://stackoverflow.com/users/15570950/carlos-dub%c3%b3n'}",True,141,,,2,3,1645871218,1645840898,71273520,CC BY-SA 4.0,https://stackoverflow.com/questions/71273520/how-to-make-a-7-item-diamond-grid-with-css-grid,How to make a 7 item diamond grid with CSS grid?,71275865.0,,,,
2359,"['javascript', 'mongodb', 'mongoose', 'pagination']","{'account_id': 15034825, 'reputation': 21, 'user_id': 10851604, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-WnKma_RO5Dw/AAAAAAAAAAI/AAAAAAAACnU/xwKkspnGOTo/photo.jpg?sz=256', 'display_name': 'Bhupen Pal', 'link': 'https://stackoverflow.com/users/10851604/bhupen-pal'}",False,15,,,0,1,1645871110,1645010037,71140781,CC BY-SA 4.0,https://stackoverflow.com/questions/71140781/mongodb-paginate-with-unique-data,Mongodb paginate with unique data,,1645871110.0,,,
2360,['javascript'],"{'account_id': 7673333, 'reputation': 1, 'user_id': 5814882, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-NxIMW6wV87s/AAAAAAAAAAI/AAAAAAAAAHo/9iuO6X6rkuA/photo.jpg?sz=256', 'display_name': 'QIAO zhu', 'link': 'https://stackoverflow.com/users/5814882/qiao-zhu'}",False,51,,,2,-1,1645870995,1645868201,71275549,CC BY-SA 4.0,https://stackoverflow.com/questions/71275549/algorithm-problem-solving-how-to-simplify-the-following-javascript-code,Algorithm problem solving: How to simplify the following javascript code?,,,,,
2361,"['javascript', 'css']","{'account_id': 9421418, 'reputation': 1, 'user_id': 7007710, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9888de5b6972ba9f945d3f85c732a22e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Kenneth Hedegaard', 'link': 'https://stackoverflow.com/users/7007710/kenneth-hedegaard'}",False,77,,,4,-1,1645870783,1645792858,71266003,CC BY-SA 4.0,https://stackoverflow.com/questions/71266003/using-js-to-check-if-child-element-contains-value,Using JS to check if child element contains value,,,,,
2362,"['javascript', 'arrays']","{'account_id': 23638527, 'reputation': 55, 'user_id': 17669159, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d104808182073932d391bb4f45d721fd?s=256&d=identicon&r=PG', 'display_name': 'sparrow123', 'link': 'https://stackoverflow.com/users/17669159/sparrow123'}",True,75,,,3,0,1645870735,1645800979,71267692,CC BY-SA 4.0,https://stackoverflow.com/questions/71267692/how-can-add-properties-to-my-objects-based-on-the-duplicates-inside-the-array,How can add properties to my objects based on the duplicates inside the array?,71267766.0,,,,
2363,['javascript'],"{'account_id': 19437539, 'reputation': 3, 'user_id': 14216660, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgjXHxL_wqRhRPLj3AXNUWIXiS4URi0plFsM_2adQ=k-s256', 'display_name': 'Prabhat Pandey', 'link': 'https://stackoverflow.com/users/14216660/prabhat-pandey'}",True,17,,,1,0,1645870733,1645870125,71275740,CC BY-SA 4.0,https://stackoverflow.com/questions/71275740/why-undefined-even-if-the-this-pointer-is-pointing-to-the-same-object-and-also,Why undefined? Even if the this pointer is pointing to the same object and also the strict mode is used,71275810.0,,,,
2364,"['javascript', 'pointers', 'reference', 'simulation', 'dereference']","{'account_id': 56742, 'reputation': 72097, 'user_id': 169992, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://i.stack.imgur.com/OeNfG.png?s=256&g=1', 'display_name': 'Lance', 'link': 'https://stackoverflow.com/users/169992/lance'}",True,247,,,3,0,1645870705,1645850056,71274105,CC BY-SA 4.0,https://stackoverflow.com/questions/71274105/how-to-simulate-pointers-in-javascript,How to simulate pointers in JavaScript?,71275597.0,1645851103.0,,,
2365,"['javascript', 'web']","{'account_id': 14528598, 'reputation': 90, 'user_id': 10494116, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/yJEbR.jpg?s=256&g=1', 'display_name': 'Omar Mohamed', 'link': 'https://stackoverflow.com/users/10494116/omar-mohamed'}",True,52,,,1,2,1645870138,1645854716,71274392,CC BY-SA 4.0,https://stackoverflow.com/questions/71274392/how-webpages-put-the-number-of-notification-inside-the-page-tab-icon,How webpages put the number of notification inside the page tab icon?,71274486.0,1645870138.0,,,
2366,"['javascript', 'typescript', 'server', 'next.js', 'gtag.js']","{'account_id': 8579448, 'reputation': 4024, 'user_id': 6427630, 'user_type': 'registered', 'accept_rate': 99, 'profile_image': 'https://graph.facebook.com/10209535920773773/picture?type=large', 'display_name': 'Daniele', 'link': 'https://stackoverflow.com/users/6427630/daniele'}",False,325,,,0,0,1645870133,1645870133,71275741,CC BY-SA 4.0,https://stackoverflow.com/questions/71275741/nextjs-call-gtagevent-from-api-route,NextJS call gtag(&quot;event&quot;) from api route,,,,,
2367,"['javascript', 'html', 'jquery', 'ajax', 'shopify']","{'account_id': 24383179, 'reputation': 11, 'user_id': 18314371, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c28f36321bc53844521c85bca280c3ed?s=256&d=identicon&r=PG', 'display_name': 'sunny', 'link': 'https://stackoverflow.com/users/18314371/sunny'}",False,235,,,1,1,1645870129,1645864024,71275129,CC BY-SA 4.0,https://stackoverflow.com/questions/71275129/how-to-add-string-in-dynamic-array,how to add string in dynamic array,,,,,
2368,"['javascript', 'arrays', 'txt']","{'account_id': 21769487, 'reputation': 17, 'user_id': 16072788, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gg4v_2qz8siLs1AS27aDRAM7vJddLZTmyJ4vP53=k-s256', 'display_name': 'Anpang', 'link': 'https://stackoverflow.com/users/16072788/anpang'}",True,172,,,3,0,1645869897,1645869035,71275627,CC BY-SA 4.0,https://stackoverflow.com/questions/71275627/how-to-make-js-read-the-contents-of-a-local-text-file,How to make JS read the contents of a local text file,71275666.0,1645869371.0,,,
2369,"['javascript', 'html', 'jquery', 'css']","{'account_id': 19756280, 'reputation': 522, 'user_id': 14976945, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/249522a5404d0de780467c8b3190d5f7?s=256&d=identicon&r=PG&f=1', 'display_name': 'Shayan Kanwal', 'link': 'https://stackoverflow.com/users/14976945/shayan-kanwal'}",True,319,,,1,1,1645869793,1645862252,71274984,CC BY-SA 4.0,https://stackoverflow.com/questions/71274984/how-to-pause-the-video-when-popup-is-closed-in-bootstrap,How to pause the video when popup is closed in bootstrap?,71275711.0,1645863468.0,,,
2370,"['javascript', 'reactjs', 'firebase', 'google-cloud-firestore']","{'account_id': 24356991, 'reputation': 11, 'user_id': 18291994, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9d67f15554ec380d6c03ec73daf4c50e?s=256&d=identicon&r=PG', 'display_name': 'Vahid', 'link': 'https://stackoverflow.com/users/18291994/vahid'}",False,95,,,0,1,1645869166,1645640021,71242123,CC BY-SA 4.0,https://stackoverflow.com/questions/71242123/unable-to-get-back-the-order-details-from-firebase-9,Unable to get back the Order Details from Firebase 9,,1645869166.0,,,
2371,"['javascript', 'android', 'react-native', 'google-play', 'in-app-purchase']","{'account_id': 72499, 'reputation': 6300, 'user_id': 209288, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://www.gravatar.com/avatar/db8f35b66aded26f2c021bbfdd053f04?s=256&d=identicon&r=PG', 'display_name': 'scipilot', 'link': 'https://stackoverflow.com/users/209288/scipilot'}",False,173,,,0,0,1645868866,1645868866,71275614,CC BY-SA 4.0,https://stackoverflow.com/questions/71275614/how-to-trigger-the-google-play-login-from-react-native-iap,How to trigger the Google Play login from React Native IAP,,,,,
2372,"['javascript', 'python', 'android', 'typescript', 'flask']","{'account_id': 24373777, 'reputation': 31, 'user_id': 18306382, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5c11cfc3753376be4223bdf186441af9?s=256&d=identicon&r=PG', 'display_name': 'Din14', 'link': 'https://stackoverflow.com/users/18306382/din14'}",False,43,,,0,0,1645868728,1645859956,71274797,CC BY-SA 4.0,https://stackoverflow.com/questions/71274797/my-flask-server-on-pythonanywhere-com-not-works-at-my-ionic-app,My Flask server on Pythonanywhere.com not works at my Ionic app,,,,,
2373,"['javascript', 'node.js', 'async-await', 'promise', 'nodes']","{'account_id': 20140047, 'reputation': 1, 'user_id': 14770085, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/11c58c8f8a203b252a1771ef427289a6?s=256&d=identicon&r=PG&f=1', 'display_name': 'Aakash', 'link': 'https://stackoverflow.com/users/14770085/aakash'}",True,665,,,2,-1,1645868414,1645812267,71269994,CC BY-SA 4.0,https://stackoverflow.com/questions/71269994/returning-values-from-fs-readdir-by-using-promise-in-node-js-javascript,returning values from fs.readdir by using Promise in node js /javascript,71270076.0,,,,
2374,"['javascript', 'html', 'ipfs']","{'account_id': 23416883, 'reputation': 355, 'user_id': 17477699, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJzYWxaoSSyA3DNxlJE14x84pgJLh5lxsVUtCv6F=k-s256', 'display_name': 'Allennick', 'link': 'https://stackoverflow.com/users/17477699/allennick'}",True,513,,,1,2,1645868318,1645867951,71275522,CC BY-SA 4.0,https://stackoverflow.com/questions/71275522/display-images-in-react-fetched-from-pinata,Display images in react fetched from Pinata,,,,,
2375,"['javascript', 'node.js', 'discord.js']","{'account_id': 22289144, 'reputation': 9, 'user_id': 18154108, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhyHxvb2J03z-_DLwLCPqQloUHOz74V6v2KNcm0=k-s256', 'display_name': 'PCG', 'link': 'https://stackoverflow.com/users/18154108/pcg'}",True,122,,,1,-1,1645868131,1645649515,71243893,CC BY-SA 4.0,https://stackoverflow.com/questions/71243893/how-to-get-the-membercount-of-every-guild-that-a-client-is-in,How to get the memberCount of every guild that a client is in?,,1645868131.0,,,
2376,"['javascript', 'reactjs', 'typescript', 'react-native']","{'account_id': 17090435, 'reputation': 221, 'user_id': 16862042, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/1Jpjt.jpg?s=256&g=1', 'display_name': 'Victor', 'link': 'https://stackoverflow.com/users/16862042/victor'}",True,38,,,2,0,1645868019,1645866406,71275367,CC BY-SA 4.0,https://stackoverflow.com/questions/71275367/how-to-wait-for-an-fadeout-function-to-end,How to wait for an fadeout function to end?,71275531.0,,,,
2377,['javascript'],"{'account_id': 3119160, 'reputation': 5923, 'user_id': 2639304, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/40c44219d944f4acb6182fd153a87b73?s=256&d=identicon&r=PG', 'display_name': 'John Smith', 'link': 'https://stackoverflow.com/users/2639304/john-smith'}",False,40,,,0,0,1645868014,1645561718,71227901,,https://stackoverflow.com/questions/71227901/how-can-i-split-a-string-only-on-commas-which-arent-inside-double-quotes,How can I split a string only on commas which aren&#39;t inside double quotes?,,1645868014.0,1645562227.0,Duplicate,
2378,"['javascript', 'getelementsbyname']","{'account_id': 798238, 'reputation': 792, 'user_id': 889976, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://www.gravatar.com/avatar/17e056b2df12132c8ab0628ef0fba5e9?s=256&d=identicon&r=PG', 'display_name': 'Bernhard Bodenstorfer', 'link': 'https://stackoverflow.com/users/889976/bernhard-bodenstorfer'}",True,77,,,2,0,1645868001,1645866798,71275396,CC BY-SA 4.0,https://stackoverflow.com/questions/71275396/getelementsbyname-returns-zero-length-in-javascript-onload-handler,getElementsByName returns zero length in Javascript onload handler,71275413.0,,,,
2379,"['javascript', 'android', 'push-notification', 'firebase-cloud-messaging', 'service-worker']","{'account_id': 11364775, 'reputation': 49, 'user_id': 17652537, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/595f49c7281141cdf12de19cd33b13e5?s=256&d=identicon&r=PG&f=1', 'display_name': 'tkrisz2', 'link': 'https://stackoverflow.com/users/17652537/tkrisz2'}",False,140,,,0,1,1645867992,1645867992,71275528,CC BY-SA 4.0,https://stackoverflow.com/questions/71275528/how-can-i-play-a-ringtone-on-an-android-device-when-receiving-push-notification,How can I play a ringtone on an Android device when receiving push-notification in a PWA?,,,,,
2380,"['javascript', 'arrays', 'object', 'key']","{'account_id': 15136691, 'reputation': 3, 'user_id': 10923013, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-pZqAZlYAKbw/AAAAAAAAAAI/AAAAAAAAAAA/AKxrwcaDiln35Z8fiEXePuWiyF8OWtOXwg/mo/photo.jpg?sz=256', 'display_name': 'Darren JB', 'link': 'https://stackoverflow.com/users/10923013/darren-jb'}",True,39,,,2,0,1645867978,1645810895,71269738,CC BY-SA 4.0,https://stackoverflow.com/questions/71269738/how-do-you-take-the-index-of-an-object-in-an-array-and-concatenate-that-value-on,How do you take the index of an object in an array and concatenate that value onto the object key?,71275526.0,,,,
2381,"['javascript', 'mongodb', 'mongoose', 'aggregation-framework']","{'account_id': 6272139, 'reputation': 767, 'user_id': 4876058, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/0480eb483dfd1d5cb47e42f6bad53d6e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ven Nilson', 'link': 'https://stackoverflow.com/users/4876058/ven-nilson'}",True,51,,,1,4,1645867689,1645861998,71274969,CC BY-SA 4.0,https://stackoverflow.com/questions/71274969/mongodb-aggregate-query-is-not-passing-value-inside-the-function,MongoDB: Aggregate query is not passing value inside the function,71275018.0,1645867689.0,,,
2382,"['javascript', 'python', 'jquery', 'django']","{'account_id': 19595052, 'reputation': 163, 'user_id': 14341279, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4b3368939360546ea5b5567be45b6f2d?s=256&d=identicon&r=PG&f=1', 'display_name': 'RlM', 'link': 'https://stackoverflow.com/users/14341279/rlm'}",False,381,,,1,0,1645867458,1645863761,71275108,CC BY-SA 4.0,https://stackoverflow.com/questions/71275108/how-to-check-if-an-input-value-is-exists-and-validate-if-yes-in-django,How to check if an input value is exists and validate if yes in Django,,1645864823.0,,,
2383,['javascript'],"{'account_id': 16901336, 'reputation': 49, 'user_id': 12222637, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3b1fc6c9870b3583092ae99ae36cf43f?s=256&d=identicon&r=PG&f=1', 'display_name': 'Wonsano', 'link': 'https://stackoverflow.com/users/12222637/wonsano'}",False,36,,,1,-1,1645867366,1645718609,71254883,CC BY-SA 4.0,https://stackoverflow.com/questions/71254883/auto-calculate-difference-input-values-from-form-with-javascript,Auto calculate (Difference) input values from form with javascript,,1645719166.0,,,
2384,"['javascript', 'arrays', 'foreach']","{'user_type': 'does_not_exist', 'display_name': 'user18275031'}",True,1491,,,2,1,1645867055,1645864590,71275191,CC BY-SA 4.0,https://stackoverflow.com/questions/71275191/array-push-not-working-in-foreach-loop-using-node-js-javascript,Array.push not working in forEach loop using node js / javascript,71275425.0,1645866820.0,,,
2385,"['javascript', 'node.js', 'static', 'ejs']","{'account_id': 21682927, 'reputation': 33, 'user_id': 15998794, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/503823250657174/picture?type=large', 'display_name': 'Imangi', 'link': 'https://stackoverflow.com/users/15998794/imangi'}",False,155,,,1,0,1645866978,1645773461,71262332,CC BY-SA 4.0,https://stackoverflow.com/questions/71262332/static-files-are-not-loading-for-ejs-node-js,static files are not loading for ejs (Node.js),,1645778930.0,,,
2386,"['javascript', 'regex', 'regex-group']","{'account_id': 2409501, 'reputation': 10769, 'user_id': 2104976, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/1a5168ce005df0148523b929ea9983c0?s=256&d=identicon&r=PG', 'display_name': 'callmekatootie', 'link': 'https://stackoverflow.com/users/2104976/callmekatootie'}",True,38,,,1,-1,1645866714,1645866218,71275349,,https://stackoverflow.com/questions/71275349/why-does-this-regex-execution-not-return-the-match,Why does this regex execution not return the match,71275390.0,,1645875157.0,Duplicate,
2387,"['javascript', 'vue.js', 'mailto']","{'account_id': 19251103, 'reputation': 190, 'user_id': 14069069, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9386337f59985658c82389d2a1a8d5a9?s=256&d=identicon&r=PG&f=1', 'display_name': 'elementmg', 'link': 'https://stackoverflow.com/users/14069069/elementmg'}",True,552,,,1,0,1645866357,1645858377,71274670,CC BY-SA 4.0,https://stackoverflow.com/questions/71274670/mailto-link-using-computed-property-not-loading-full-message-body,mailto link using computed property not loading full message body,71275361.0,,,,
2388,['javascript'],"{'account_id': 24346992, 'reputation': 11, 'user_id': 18283396, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c295d8327a6a81c23bdb6a650633ae3e?s=256&d=identicon&r=PG', 'display_name': 'jsjourney', 'link': 'https://stackoverflow.com/users/18283396/jsjourney'}",True,177,,,2,1,1645866179,1645577260,71230093,CC BY-SA 4.0,https://stackoverflow.com/questions/71230093/struggling-with-this-js-codewars-challenge,Struggling with this js Codewars challenge,,1645578297.0,,,
